title_length,production_companies
10, Prescience
27,Universal Pictures
14,Twentieth Century Fox Film Corporation
23, Rocket Pictures
12, Wayans Bros. Entertainment
8, Scion Films
14, Original Film
9,River Road Entertainment
41,River Road Entertainment
11, Universal Pictures
10, Automatik Entertainment
29,Paramount Pictures
19, Malpaso Productions
3,Annapurna Pictures
16, Maverick Films
18, Alliance Films
7, Mystery Clock Cinema
24, Vertigo Entertainment
12, Touchstone Pictures
13, Straight Up Films
9,Donners' Company
6, Anton Capital Entertainment (ACE)
20, Province of British Columbia Production Services Tax Credit
24,Impact Pictures
31,Columbia Pictures Corporation
10, Franchise Pictures
7, New Regency Pictures
9,Gracie Films
24, Apatow Productions
27, Internationale Filmproduktion Blackswan
19, Walden Media
14,Amblin Entertainment
7, Troublemaker Studios
23, Lakeshore Entertainment
8, CBS Films
9,De Line Pictures
11,Stoney Lake Entertainment
8, Cobalt Media Group
14, Sound for Film
10,Imagine Entertainment
14, Revolution Studios
15, Aura Film Partnership
16, Callahan Filmworks
18, Zanuck Company
4, Warner Bros.
14, Boxing Cat Films
6, Participant Media
10, Colombia Pictures
15, Depth of Field
15, Mandalay Pictures
15, Imagine Entertainment
13,Miramax Films
6,Universal Pictures
12, Three Strange Angels
31, Big Screen Productions
18, Little Bird
7, StudioCanal
5,Columbia Pictures
10,Twentieth Century Fox Film Corporation
13, Illumination Entertainment
34,DreamWorks Animation
12, Emmett/Furla Films
7,Walt Disney Pictures
19, MFP Munich Film Partners
9, MTV Films
12, Nu Image Entertainment GmbH
21, Cheyenne Enterprises
6, Nu Image Films
11,Gold/Miller Productions
14,Columbia Pictures Corporation
12, DreamWorks SKG
14, Lawrence Bender Productions
6, OB Productions
10, Nu Image Entertainment
37,Lionsgate
14, Bandito Brothers
12, Protozoa Pictures
11, Butcher's Run Films
14,Paramount Pictures
10, EuropaCorp
20,20th Century Fox
30, Metro-Goldwyn-Mayer (MGM)
10, Industry Entertainment
16, Warner Bros.
8, Universal
10,Laurence Mark Productions
16, Romero-Grunwald Productions
7, Eketahuna LLC
8, Relativity Media
19, Route One Films
26,Universal Pictures
16, British Film Council
15,Universal Pictures
7,New Line Cinema
9, The Montecito Picture Company
10,Hearst Entertainment Productions
37, Angry Films
20, Nouvelles Ã‰ditions de Films (NEF)
16,Warner Bros. Pictures
16, Mosaic Media Group
18, Automatik Entertainment
9, Malpaso Productions
18, Nickelodeon Movies
11, UK Film Council
13,Columbia TriStar
15, Saga Film
13, Firm Films
7, Media Rights Capital
17, Paradox Entertainment
4, Working Title Films
17, Alberto Grimaldi Productions
23,Paramount Pictures
9,Paramount Pictures
10, Metro-Goldwyn-Mayer (MGM)
5, Hasbro
12, Amblin Entertainment
15,Cruise/Wagner Productions
14, Warner Bros. Pictures
17, Orange Studios
14,Entertainment One
15, Twentieth Century Fox Film Corporation
15, Warner Bros.
10, Marvel Enterprises
24, Mad Hatter Entertainment
16, Ardustry Entertainment
26,Columbia Pictures
18,Twentieth Century Fox Film Corporation
26, Twentieth Century Fox Film Corporation
34, Junction Entertainment
19, TriStar Productions
6, Don Carmody Productions
18, O.N.C. Entertainment
21, Screen Gems
8,Sony Pictures
4, Walt Disney Animation Studios
6, Inimitable Pictures
5,Paramount Pictures
14,New Line Cinema
9, Valhalla Motion Pictures
37,Twentieth Century Fox Film Corporation
11,New Line Cinema
8,Sony Pictures
12, Prescience
31, Amblin Entertainment
24, Mainframe Entertainment
11, Hyde Park Films
30,Participant Media
4, Mirage Studios
18, Dune Entertainment
18, Lionsgate
13, Mad Chance
16,Spyglass Entertainment
12, Dune Entertainment
20, Relativity Media
20, The Weinstein Company
19, Spyglass Entertainment
12, Inc.
16, Ruby Films
13, UTV Motion Pictures
19, Mike Zoss Productions
29, Pathe
16, Reliance Entertainment
5, Neunte Babelsberg Film
13,Columbia Pictures
11, Mandeville Films
15,Summit Entertainment
16, Scott Rudin Productions
5, Columbia Pictures Corporation
20, Walt Disney Animation Canada
11, Peninsula Films
7,Miramax Films
25, Radar Pictures
9, Columbus 81 Productions
19, Josephson Entertainment
3, Warner Bros.
13,New Line Cinema
13, Fox 2000 Pictures
10,Lionsgate
18, Silver Reel
12, Industrial Development Corporation of South Africa
16,Village Roadshow Pictures
9, Snoot Entertainment
21, Major Studio Partners
13,De Line Pictures
11,The Weinstein Company
14, Fox 2000 Pictures
13, Weed Road Pictures
10, Touchstone Pictures
14,Columbia Pictures Corporation
16, Tribeca Productions
13, Walt Disney Feature Animation
10, Lee Daniels Entertainment
17, Relativity Media
12,DreamWorks SKG
5,Killer Films
14, Constantin Film.
16, Sid & Marty Krofft Pictures
16, Kanzaman
18,New Line Cinema
12, Miracle Pictures
15,Columbia Pictures
24, Playtone Productions
12, Stuber Productions
11,The Weinstein Company
12,Universal Pictures
11,Paramount Pictures
13, Monkey Dance Productions
12, Envision Entertainment Corporation
30, View Askew Productions
16, Commission du Film France
8, Ocean Pictures
9, Reliance Entertainment
13, Easy There Tiger Productions
5,Universal Pictures
12, Amblin Entertainment
9, Regency Enterprises
16, Hopscotch Features
9, Laura Bickford Productions
15, Radar Pictures
19, Matinee Pictures
23, Revolution Sun Studios
5, Media Rights Capital
16,Columbia Pictures
15, Fierce Entertainment
16,Universal Pictures
16, Ghost House Pictures
18, Twentieth Century Fox Film Corporation
11, GK Films
19, Imagenation Abu Dhabi FZ
7, Darko Entertainment
22, France 2 CinÃ©ma
7,Twentieth Century Fox Film Corporation
5,Ecosse Films
10,Ingenious Film Partners
16, Universal Pictures
9, Big Primate Pictures
10, The Shuman Company
4,Universal Pictures
9,Porchlight Films
14, Section Eight
10, Entertainment One
11,Paramount Pictures
7, Sony Pictures Entertainment (SPE)
18, Clifford Werber Productions
12, Warner Bros.
7,Newmarket Films
11,Columbia Pictures
5,Universal Pictures
8,Dimension Films
8,Paramount Pictures
14, InVenture Entertainment
22, Paramount Vantage
9, Also Known As Pictures
17,Castle Rock Entertainment
9, StudioCanal
7,Happy Madison Productions
62,Walt Disney
7, Evolution Entertainment
10,Paramount Pictures
15, LBI Productions
11, Revolution Studios
15,Archer Street Productions
26,Sidney Kimmel Entertainment
7, Artists Production Group (APG)
37, The Saul Zaentz Company
14,Plan B Entertainment
22, Columbia Pictures Corporation
16, Franchise Pictures
19, StudioCanal
8, ImageMovers
8, Relativity Media
8,Village Roadshow Pictures
7,Miramax Films
10, Brandywine Productions
22,Imagine Entertainment
19,Studio Babelsberg
11, Warner Bros.
32,Columbia Pictures
7,Dune Entertainment
10, Beagle Pug Films
8, Radical Studios
11, Indian Paintbrush
21,Paramount Pictures
19, Radical Media
17,Miramax Films
19, Scion Films
8, Epsilon Motion Pictures
8, Di Bonaventura Pictures
14, Twentieth Century Fox Film Corporation
7, 2929 Productions
5, Bob Yari Productions
21, NeoReel
15, American Film Company
9,Imagine Entertainment
5, GreeneStreet Films
18, Village Roadshow Pictures Asia
10, Dune Entertainment III
25, Broken Road Productions
16, Revolution Studios
42, British Broadcasting Corporation (BBC)
21, China Film Co-Production Corporation
7, FilmDistrict
7,Paramount Pictures
14, Dreamworks Pictures
14, Blacklab Entertainment
13, Vertigo Entertainment
22, Biscayne Pictures
37, New Line Cinema
18, Donners' Company
3,Universal Pictures
8,Escape Artists
15,Fox Searchlight Pictures
28, Artisan Entertainment
50, 1492 Pictures
12, Digital Domain
37, Color Force
34,Columbia Pictures
24, Clinica Estetico
7, Warner Bros.
8,Fox 2000 Pictures
21, Blumhouse Productions
8, Overbrook Entertainment
7, Relativity Media
46, The
17,Walt Disney
10,Boll KG
14, DC Comics
21,Walt Disney Pictures
10, Rosey Film Productions LLC
20, New Regency Pictures
9, Mad Chance
10,StudioCanal
14,Maguire Entertainment
10,DreamWorks SKG
4, IM Global
14,Dimension Films
7,Regency Enterprises
15,Lions Gate Films
11, Screen Gems
18, Alberta Film Entertainment
10, Stan Winston Studio
20,Impact Pictures
17, Focus Features
14, Amblin Entertainment
11,Columbia Pictures
7, Constantin Film International
9, Revolution Studios
5, Celador Films
27, 1984 Private Defense Contractors
13, The
32,DreamWorks Animation
11,Columbia Pictures
16, New Regency Pictures
11, Ascension Pictures
11,Village Roadshow Pictures
18,Conundrum Entertainment
5,Blue Sky Studios
13, Mayhem Pictures
34,Village Roadshow Pictures
16, Reliance BIG Entertainment
13, Working Title Films
12, Starz Animation
31, Dune Entertainment
13,Paramount Pictures
11, Propaganda Films
9, Gotham Group
5, Lakeshore Entertainment
24, Dentsu
2, Relativity Media
23, Roth Films
39,Regency Enterprises
5, The
8, Defiance Productions
16, BBC Films
10, Columbia Pictures Corporation
14, Imaginary Forces
12, NeoReel
25,Universal Pictures
13, Mars Media Beteiligungs
17, Zippcast Films
10, LightWorkers Media
18, Gold Circle Films
21, Intrepid Pictures
12, Escape Artists
4, Cinelou Films
12,Touchstone Pictures
18,Mark Johnson Productions
16, Film4
17, Sidney Kimmel Entertainment
12, Quickfire Films
4,Universal Pictures
37,Studio Babelsberg
22, Cent Productions Inc.
20,Franchise Pictures
18,Fox Searchlight Pictures
18, Screen Gems
13, TF 1 Film Productions
16, Film4
10, Dark Castle Entertainment
14, Imagenation Abu Dhabi FZ
13, Mel's Cite du Cinema
26,Lakeshore Entertainment
12, Deuce Three Productions
6, Evolution Entertainment
6, Fox 2000 Pictures
5, Holleran Company
9, Screen NSW
25, 21 Laps Entertainment
14,Studio Babelsberg
10, WWE Studios
9, Davis Entertainment
21, Peninsula Films
7,Ingenious Film Partners
8, Fake Empire
18, Scott Rudin Productions
24,Walt Disney Pictures
15, Taxshelter. be
9,Universal Pictures
17, Scott Rudin Productions
7, DreamWorks Animation
14,Warner Bros. Pictures
10, ANA Media
12, Cruel and Unusual Films
22, Saturn Films
16, Sean S. Cunningham Films
8, Legendary Pictures
16, Radar Pictures
11, Kennedy/Marshall Company
16, Happy Madison Productions
9,Relativity Media
8, Y Productions
10, MTV Films
9,Universal Pictures
12, Tollin/Robbins Productions
12, Relativity Media
8,TriStar Pictures
19, Intermedia Films
11, Donners' Company
9,Serenade Films
15,Ingenious Film Partners
21, Hasbro Studios
17,40 Acres & A Mule Filmworks
14,Stuber Productions
20, Dune Entertainment III
9, IM Filmproduktion
20, The Kennedy/Marshall Company
16, Moonrise
22, Silver Pictures
19, NPV Entertainment
2,Columbia Pictures
18,Universal Pictures
8,Rogue Pictures
13,Conundrum Entertainment
18, Millbrook Pictures
13, Sunday Night
9, Columbia Pictures Corporation
21,Davis Entertainment
9,20th Century Fox
19, Heineken Branded Entertainment
8, Bona Fide Productions
11, Initial Entertainment Group (IEG)
22, Mosaic
8, Donners' Company
16,Universal Pictures
7, CinÃ©CinÃ©ma
9, Beacon Communications
11, Moving Picture Company (MPC)
19, Dee Gee Entertainment
19,New Line Cinema
12, Warner Bros.
25, Skydance Productions
27,DreamWorks Animation
12,Columbia Pictures
19, FidÃ©litÃ© Films
37, Lipsync Productions
12, Tim Burton Productions
14,DreamWorks SKG
17,Nu Image Films
9,Warner Bros. Pictures
9, Touchstone Pictures
15, Wigram Productions
17,Paramount Pictures
28, Amblin Entertainment
13, Warner Bros.
10,DC Comics
9,Jerry Bruckheimer Films
5, FilmDistrict
24, Relativity Media
18, BBC Films
15, Working Title Films
9, Spyglass Entertainment
11, Cappa Productions
6, Twisted Pictures
12, Linson Entertainment
15, Ghost House Pictures
9, BenderSpink
28, Nickelodeon Movies
7,Casey Silver Productions
12,Metro-Goldwyn-Mayer (MGM)
10, Dimension Films
8, Apatow Productions
6, PathÃ©
59, Jim Henson Company
25,Mandalay Pictures
47,Universal Pictures
4, Big Talk Productions
8, Touchstone Pictures
7, Gulfstream Pictures
8,Summit Entertainment
11, Alan Greenspan Productions
16, American Empirical Pictures
12, VIP 2 Medienfonds
11, WWE Studios
19,Paramount Pictures
16, Reliance Entertainment
5, British Film Institute (BFI)
26, Troublemaker Studios
17, UK Film Council
13, Castelao Producciones
17, Playtone
13, Twentieth Century Fox Film Corporation
8, Media Rights Capital
15, Baumgarten Management and Productions (BMP)
12,Neo Art & Logic
10, Ingenious Media
14, UK Film Council
8, Sighvatsson Films
12,Alcon Entertainment
20,Walt Disney Pictures
10, Constantin Film Produktion
6, Dune Entertainment
11, Konami
15,DreamWorks Animation
4, Relativity Media
15, Amblin Entertainment
19, Gunn Films
11, The Movie Network (TMN)
8,Universal Pictures
10, The Canton Company
1, Starz Animation
25,Walt Disney Pictures
15,Ingenious Media
10,Canal Plus
27, Eric's Boy
6,Dark Castle Entertainment
14,Columbia Pictures
12, Spyglass Entertainment
9, Film4
13, Aldamisa Entertainment
16, Relativity Media
15, Wonderland Sound and Vision
6, Universal Pictures
9, Artina Films
11, Nu Image Films
5, Media Rights Capital
11, Epidemic Pictures
22, Scott Rudin Productions
9, Huayi Brothers Media
9, Element Pictures
11, NPV Entertainment
14, Offspring Entertainment
11,Ghost House Pictures
13,Paramount Pictures
9, Egmond Film & Television
17, Super Cool ManChu
21, Focus Features
6, Buckaroo Entertainment
13, Tig Productions
11,Limited Edition Productions Inc.
15, Pure Flix Entertainment
9,Universal Pictures
11, IDEA Filmproduktions
22, Wintergreen Productions
16, Universal Pictures
16,Escape Artists
14, Mandalay Vision
15, Maguire Entertainment
15,Dune Entertainment
14, Everyman Pictures
15, Castle Rock Entertainment
35, New Line Cinema
12, Emmett/Furla Films
12, Regency Enterprises
27, Team Todd
15,Lions Gate Films
19, Cort/Madden Productions
47, Samuel Goldwyn Films
15,DreamWorks SKG
4, Rickshaw Productions
36,Paramount Pictures
10, Cheyenne Enterprises
10, Wayans Bros. Entertainment
12,Scott Free Productions
8,Scott Free Productions
18, Myriad Pictures
15, FourBoys Entertainment
20, 360 Pictures
5,Columbia Pictures Corporation
9, Picnic Basket
6,Walt Disney Pictures
12, Intermedia Films
27,Universal Pictures
8, QED International
22,DreamWorks SKG
11,Summit Entertainment
14, Warner Bros.
11, Reiner-Greisman
30, TSG Entertainment
10, Outlaw Sinema
17, Marty Katz Productions
27, Flower Films (II)
10, Dune Entertainment
15, Warner Bros.
11, Lawrence Bender Productions
5, Vinyl Films
13, MBC Beteiligungs Filmproduktion
8, Screen Gems
16,Paramount Pictures
20, Palomar Pictures (II)
16, Daniel Bobker Productions
12, Atmosphere Entertainment MM
11, Envision Entertainment
62, Walden Media
13,France 2 CinÃ©ma
19, Thunder Road Pictures
8,New Line Cinema
25,Walt Disney Pictures
8, Lawrence Gordon Productions
18,Twentieth Century Fox Film Corporation
26, Neal Street Productions
30,Columbia Pictures Corporation
23,Lions Gate Films
14, Figment Films
13, PathÃ©
35, Di Bonaventura Pictures
9, Sony Pictures Releasing
10,Fox Atomic
14,International Production Company
15, Next Entertainment
11, PathÃ©
13,FilmEngine
22,Columbia Pictures Corporation
8,Nu Image Films
19, Dune Entertainment
10,Lakeshore Entertainment
14, Langley Park Production
4, Kilburn Media
10, Top Shelf Productions
4, Silver Reel
15, Twentieth Century Fox Film Corporation
10, Rising Star
9, Entertainment One Features
13, Canal Plus
5, Odd Lot Entertainment
17, First Foot Films
41,WingNut Films
7,Rogue Pictures
16,Irish Dreamtime
9, Conundrum Entertainment
6,Focus Films
8,Focus Features
10, Happy Madison Productions
12, Warner Bros.
11, Exclusive Media Group
30, Temple Hill Entertainment
19,Block 2 Pictures
19, Regione Lazio
14,Screen Gems
4, Cross Creek Pictures
24, Participant Media
26, Escape Artists
18, Why Not Productions
18, Davis Entertainment
10, The Montecito Picture Company
8,Toho Company
8, David Dobkin Productions
18,Universal Pictures
47, Miramax
16, Happy Madison Productions
24,Ingenious Film Partners
14, Dentsu
6,Walt Disney Pictures
15,Spyglass Entertainment
21, Dimension Films
22, UK Film Council
12,Vertigo Entertainment
7, Radar Pictures
16, Icon Entertainment International
45, Animal Logic
12, Ambience Entertainment
9, Bel Air Entertainment
4, GK Films
28, Cloudy Productions
6, Province of British Columbia Production Services Tax Credit
17, Spy Next Door
14, Millennium Films
22, Neal H. Moritz Productions
13, Original Film
15, Internationale Filmproduktion Blackbird Dritte
15, Touchstone Pictures
14,Columbia Pictures
13, 2 Entertain
7,Screen Gems
16, R.P. Productions
33, Regency Enterprises
21, Davis Entertainment
6, Serendipity Productions
7, Storyline Entertainment
13,Sneak Preview Productions
31,Metro-Goldwyn-Mayer (MGM)
14,Columbia Pictures
7, Benaroya Pictures
4, Crave Films
46, Millennium Films
22, Apatow Productions
5, Hart-Sharp Entertainment
21, Room 9 Entertainment
8, Disruption Entertainment
10, Major Studio Partners
9,Dune Entertainment
8,New Line Cinema
16, London Boulevard
21,Summit Entertainment
6, Kalis Productions GmbH & Co. Zweite KG
16,GK Films
10, Fox 2000 Pictures
11,Lionsgate
11, Rising Star
16,Columbia Pictures
26, Verisimilitude
20, Warner Bros.
19, Thunder Road Pictures
3, Chernin Entertainment
4, We're Not Brothers Productions
20, Studio Babelsberg
10,Lions Gate Films
6, Davis-Films
9,The Weinstein Company
9,Motion Picture Corporation of America
14, Relativity Media
9, Twentieth Century Fox Film Corporation
23, Prime Focus
20, John US Productions
9, Red Hour Productions
4, Duperele Films
7,Paramount Pictures
9,DreamWorks SKG
10, Weinstein Company
13,Filmax Entertainment
11, Washington Square Films
31, Allied Filmmakers
7, Overnight Films
16, Crystal Lake Entertainment
6, Twisted Pictures
3, Fierce Entertainment
26, Allied Filmmakers
16, Jerry Weintraub Productions
23,Franchise Pictures
28,Twentieth Century Fox Film Corporation
37,Apatow Productions
17, Working Title Films
15,Michael London Productions
17, Scion Films
4,The Weinstein Company
13,Walt Disney Studios Motion Pictures
7, Scanbox
12,Paramount Pictures
8, Malpaso Productions
14, Lin Pictures
22, Indigo Film
11, TF1 Films Production
20,Twentieth Century Fox Film Corporation
13, Tim Burton Animation Company
7, Epsilon Motion Pictures
14, Walt Disney Feature Animation
17, Madhouse Entertainment
31, Platinum Dunes
8, Core Productions
19, Twentieth Century Fox Film Corporation
18, Industrial Light & Magic (ILM)
9, The
18, Arte
13, World 2000 Entertainment
17, Regency Enterprises
7, Amblin Entertainment
19, Montecito Picture Company
7, Blue Sky Studios
30, Chernin Entertainment
41,Cool Music
11, Millbrook Farm Productions
8, Warner Bros.
16, CBS Films
10,Grindstone Entertainment Group
16, Varsity Pictures
11, Intermedia Films
27, Tequila Gang
11, Endgame Entertainment
15,New Line Cinema
15, WV Films III
6, Warner Bros.
9, Metro-Goldwyn-Mayer (MGM)
31,Columbia Pictures
17, TDJ Enterprises / New Dimensions Entertainment
8, Warner Bros.
17, Blue Star Pictures
16,UK Film Council
25,Fox Searchlight Pictures
24,Universal Pictures
31, Silver Lion Films
1,Focus Films
17, Lionsgate
10,Apatow Productions
46, Tim Burton Productions
9, Octagon Films
14, Relativity Media
8, Cinerenta Medienbeteiligungs KG
16,Columbia Pictures
11, Millennium Films
10, The Canton Company
8, Milk & Honey
12, Vendome Pictures
12, Major Studio Partners
8, WWE Studios
14, Parkes/MacDonald Productions
16,Fox Searchlight
12, Beacon Pictures
9, Beacon Pictures
35,Marvel Studios
13, WideAwake
8, Artists Production Group (APG)
26, Screen Gems
2, Global Entertainment Group
13, Andell Entertainment
22,Fox Searchlight Pictures
15, Dune Entertainment III
18, BBC Films
12, DC Entertainment
5, Sony Pictures Entertainment (SPE)
22, NPV Entertainment
20, Relativity Media
18,New Line Cinema
9, Tonik Productions
16, Fox International Productions
17, The Weinstein Company
19, The
8,Twentieth Century Fox Film Corporation
23, Morgan Creek Productions
11,Paramount Pictures
14, Marvel Entertainment
10, Universal Pictures
15,Shangri-La Entertainment
10,Imagine Entertainment
26, The Tyler Perry Company
11, Twentieth Century Fox
12, Sierra / Affinity
22, Marvel Entertainment
18,New Line Cinema
7, Forward Pass
10, Phantom Four
14, Michael De Luca Productions
13,Eon Productions
7, Franchise Pictures
5,Twentieth Century Fox Film Corporation
12, Canal+
4, Revolution Studios
12, Apaches Entertainment
6,Warner Bros. Pictures
19, Katalyst Films
15, Wild West Picture Show Productions
16, Avery Pix
15, EuropaCorp
14, Thirteen Productions
37, Lionsgate
8, Davis Entertainment
7, Marvel Enterprises
3,FilmNation Entertainment
17,Boll Kino Beteiligungs GmbH & Co. KG
13,New Line Cinema
24,DreamWorks Animation
14,Endgame Entertainment
16,HighRoad Entertainment
5, Sony Pictures Entertainment (SPE)
7, Weed Road Pictures
10, Yer Dead Productions
12,Columbia Pictures
10,Walt Disney Pictures
19, Kemp Company
7, Yucaipa Films
12, Scared Productions
10, Dune Entertainment
8, Maple Shade Films
12,Village Roadshow Pictures
23,Fox Searchlight Pictures
8,Village Roadshow Pictures
37, Sommers Company
31, Flower Films (II)
16,New Line Cinema
43,Columbia Pictures
12,Universal Pictures
21, Huayi Brothers
26, Studio Canal
3,Universal Pictures
7,Screen Gems
22, Why Not Productions
6, Spyglass Entertainment
8, Dentsu
13, Josephson Entertainment
6,New Line Cinema
11, Studio Babelsberg
18,Paramount Pictures
16, Bazelevs Production
18, Dune Entertainment
30,Lakeshore Entertainment
4,Element Pictures
9,United Artists
16,DreamWorks SKG
10,Twentieth Century Fox Film Corporation
12,Saturn Films
6, TOKYOPOP
17, Cruise/Wagner Productions
11, New Regency Pictures
7, Wayfare Entertainment
11, Relativity Media
11, Mad Chance
8, Silver Pictures
16, Metropolitan Filmexport
16, First Light Production
7,Twentieth Century Fox Film Corporation
13, Original Film
11, Touchstone Pictures
15,Emperor Motion Pictures
18, Screen Gems
15,Twentieth Century Fox Film Corporation
8,Scott Free Productions
9, Mandeville Films
15, Sony Pictures Entertainment (SPE)
16, Temple Hill Entertainment
11,Universal Pictures
12, Exclusive Films
22, Babieka
16, Pricel
26, Mad Hatter Entertainment
12, Warner Bros.
37, Hyde Park Films
6, Twisted Pictures
11, Participant Media
14,Pure Flix Entertainment
1, Arc Productions
8,StudioCanal
22,Double Feature Films
14,Marc Platt Productions
4, Working Title Films
17,Paramount Pictures
31, Samuel Goldwyn Films
15,Lakeshore Entertainment
4, Smokehouse Pictures
11, Southpaw Entertainment
15, RatPac-Dune Entertainment
11,TriStar Pictures
12, Endgame Entertainment
18, Tribeca Productions
25, Jerry Bruckheimer Films
5, Lionsgate
30, Magical Elves Productions
29,Walt Disney Pictures
19, Paradox Entertainment
9, Original Film
10, IM Global
25,StudioCanal
23, Catch Productions
11,Walt Disney Pictures
31, Twentieth Century Fox Film Corporation
17, Twentieth Century Fox Animation
10, Fox Animation Studios
12,Regency Enterprises
22, Mike Zoss Productions
19,Participant Media
9,PathÃ© Pictures International
17, Cheetah Vision
19, Doom Buggy Productions
14, Marv Films
11, Informant Media
14,Fox Searchlight Pictures
5,Paramount Pictures
16, New Regency Pictures
33, The Zanuck Company
13, Plan B Entertainment
8, Stuber Productions
16,Columbia Pictures
25, UK Film Council
19, Annapurna Pictures
12,Tim Burton Animation Company
12, Corduroy Films
7, Pacific Data Images (PDI)
27, Mostow/Lieberman Productions
13, Current Entertainment
3,Virtual Studios
17, Skylark Productions
7, K/O Camera Toys
4,Plan B Entertainment
17, A24
8, Electric City Entertainment
4,Di Bonaventura Pictures
22,Universal Pictures
18,Paramount Pictures
18,Paramount Pictures
11,Twentieth Century Fox Film Corporation
10, LGM Productions
7, Working Title Films
31, Castle Rock Entertainment
15, Storefront Pictures
10, Block / Hanson
16, Industry Entertainment
11, Mosaic Media Group
14,DreamWorks SKG
16,Original Film
13,DreamWorks Animation
22, Centropolis Entertainment
9, Pacific Standard
7, Onda Entertainment
6, Alliance Atlantis Communications
9, Sunswept Entertainment
18,Paramount Pictures
11,Interscope Communications
28, Dune Entertainment
13, ImageMovers
5, Zaftig Films
22,Miramax Films
8, Chernin Entertainment
5, Paramount Animation
12,Fox 2000 Pictures
9, Red Wagon Entertainment
14, Warner Bros.
20, Hal Lieberman Company
13, Relativity Media
6,SND
36, Solana Films
16,Mikona Productions GmbH & Co. KG
17, Twentieth Century Fox Film Corporation
20, WV Films III
12, Darkwoods Productions
21, Blackfriars Bridge Films
14, Marvel Enterprises
23, Scion Films
16, Morgan Creek Productions
15, Working Title Films
20,Paramount Pictures
13, Blinding Edge Pictures
6, Relativity Media
20, Amblin Entertainment
5,The Weinstein Company
31,Twentieth Century Fox Film Corporation
14, China Film Group Corporation (CFGC)
10, Liddell Entertainment
16,New Line Cinema
9,Anonymous Content
6, MICA Entertainment
11,DreamWorks
7, Neal Street Productions
4,Marvel Studios
32, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
11, Forward Pass
7, Touchstone Pictures
5,Lionsgate
12, Angry Films
17, Aegis Film Fund
5, Tollin/Robbins Productions
13, Original Film
12, Gone North Productions
15, Mirage Enterprises
26,Blue Sky Studios
31, Yellow Bird
17, Kennedy/Marshall Company
13, Mace Neufeld Productions
14,Dimension Films
17,New Line Cinema
11, MDBF Zweite Filmgesellschaft
14, Franchise Pictures
11, Apatow Productions
15, Rogue
11,Columbia Pictures
13, Cattleya
16, 26 Films
14, Warner Bros.
11, Phoenix Pictures
19, Jerry Bruckheimer Films
12,Twentieth Century Fox Film Corporation
8, Goldsmith-Thomas Productions
11, Studio Babelsberg
11, Edmonds Entertainment Group (EEG)
16,Columbia Pictures
21, DisneyToon Studios
9, Collision Entertainment
9, Warner Bros.
16, GK Films
19,Amblin Entertainment
17, International Production Company
5, Yari Film Group
14, 3 in the Box
12, Exclusive Media Group
9, Virtual Films
28, Baltimore Spring Creek Productions
12,Grindstone Entertainment Group
4, Pixar Animation Studios
11, France 2 CinÃ©ma
7,Universal Pictures
12, Conundrum Entertainment
12, TC Productions
10,DreamWorks SKG
11, Newmarket Capital Group
16, Double Feature Films
20,Village Roadshow Pictures
9, Baby Cow Productions
35,Paramount Pictures
26, Sunswept Entertainment
14, D8
5,Intermedia Films
11,Walt Disney Pictures
21, Fox 2000 Pictures
15, Black and Blu Entertainment
15, Morgan Creek Productions
12,Warner Bros. Pictures
19, Kalima Productions GmbH & Co. KG
5, Ventanarosa Productions
21,Fox Searchlight Pictures
14,Universal Pictures
13, Scott Rudin Productions
10,Nick Wechsler Productions
13,Ecosse Films
15, Pixar Animation Studios
15,Paramount Pictures
16,Serendipity Point Films
25, Apatow Productions
6, Film4
24,Columbia Pictures
27,Universal Pictures
14,Walt Disney Pictures
16, TÃ©lÃ©film Canada
15, Muse Productions
15,Millenium Films
10, Virtual Films
18,New Line Cinema
17, Blue Star Pictures
15, Lionsgate
11,Paramount Pictures
19, Franchise Pictures
17,Columbia Pictures
13,Bad Robot
14,Village Roadshow Pictures
9,Universal Pictures
18, Red Granite Pictures
14,Rogue Pictures
22, Volcano Films
9, Screen Australia
7, Anonymous Content
10, Dune Entertainment
18, MHF Zweite Academy Film
31,Lionsgate
5, Cloud Eight Films
12, Lynda Obst Productions
16,Village Roadshow Pictures
13, Scott Free Productions
18,The Combine
12, Management 360
5,Miramax Films
33,Dimension Films
7,The Weinstein Company
12, StudioCanal
19, Warner Bros.
6, Bristol Bay Productions
5, Night Chronicles
8,Dimension Films
11, Mid Atlantic Films
27, Marc Platt Productions
12,CBS Films
16, Annapurna Pictures
19, Original Film
20,Universal Pictures
6, Burg/Koules Productions
5, Radical Media
24, Harpo Films
11, Outlaw Sinema
7, M Productions
5, Nu Image Films
6,Columbia Pictures
13,Village Roadshow Pictures
46, Zanuck Company
4, Relativity Media
19,Walt Disney Pictures
11, The Safran Company
9,Sony Pictures Animation
16, Good Universe
25,Paramount Pictures
10, Eden Rock Media
15, Bob Yari Productions
10, The Cantillon Company
18, Studio Canal
7, Bedford Falls Company
45, Warner Bros.
8, Laurence Mark Productions
9, Relativity Media
17, Anarchos Productions
9, Mark Canton Productions
14, Warner Bros.
13, Sony Pictures Animation
10, Cube Vision
