original_title,title_length,production_companies
Pitch Perfect 2,15, Gold Circle Films
Sabotage,8, QED International
28 Weeks Later,14, Figment Films
Seven Psychopaths,17, CBS Films
Flushed Away,12, DreamWorks Animation
Priest,6, TOKYOPOP
3000 Miles to Graceland,23, Warner Bros.
Ratatouille,11,Walt Disney Pictures
Prom,4, Rickshaw Productions
Dancer in the Dark,18,Fine Line Features
The Hundred-Foot Journey,24,Amblin Entertainment
The Darkest Hour,16,Summit Entertainment
The Wedding Date,16,Universal Pictures
Harry Potter and the Deathly Hallows: Part 2,44, Heyday Films
Agent Cody Banks 2: Destination London,38,Splendid Pictures
The Proposal,12, Mandeville Films
Magic Mike,10, Extension 765
Twisted,7,Paramount Pictures
"Good Night, and Good Luck.",26,Warner Independent Pictures (WIP)
Auto Focus,10, Propaganda Films
Letters from Iwo Jima,21, Amblin Entertainment
The Adventures of Tintin,24, Columbia Pictures
Keeping the Faith,17, Triple Threat Talent
Domino,6,New Line Cinema
Connie and Carla,16,Universal Pictures
Jennifer's Body,15,Dune Entertainment
Everest,7,Universal Pictures
National Treasure: Book of Secrets,34,Jerry Bruckheimer Films
Piranha 3D,10, Intellectual Properties Worldwide
In the Heart of the Sea,23, Spring Creek Productions
Dolphin Tale 2,14, Color Force
Atonement,9,Universal Pictures
Fahrenheit 9/11,15,BIM Distribuzione
Marmaduke,9,Twentieth Century Fox Film Corporation
G.I. Joe: The Rise of Cobra,27, Di Bonaventura Pictures
X-Men: Days of Future Past,26,Twentieth Century Fox Film Corporation
Cheaper by the Dozen 2,22,Twentieth Century Fox Film Corporation
The Final Destination,21, Practical Pictures
Love the Coopers,16, Groundswell Productions
The Princess and the Frog,25,Walt Disney Pictures
Birdman,7, Le Grisbi Productions
Jack Reacher,12,Paramount Pictures
Murder by Numbers,17, Warner Bros. Pictures
The Dukes of Hazzard,20,Village Roadshow Pictures
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
16 Blocks,9,Donners' Company
The Forgotten,13,Revolution Studios
Bewitched,9,Columbia Pictures Corporation
The Dark Knight,15, Syncopy
The Sorcerer's Apprentice,25, Jerry Bruckheimer Films
Gigli,5, Revolution Studios
22 Jump Street,14, Original Film
A Mighty Wind,13,Castle Rock Entertainment
Wrath of the Titans,19,Legendary Pictures
Hostage,7, Stratus Film Co.
Black Mass,10,Infinitum Nihil
The Artist,10, La Petite Reine
All About Steve,15, Dune Entertainment III
Alone in the Dark,17, Infogrames Entertainment
Wedding Crashers,16, Avery Pix
The Rundown,11, Universal Pictures
Harry Potter and the Order of the Phoenix,41, Heyday Films
Two Weeks Notice,16, Castle Rock Entertainment
Before the Devil Knows You're Dead,34,Capitol Films
Guess Who,9, Regency Enterprises
The Bourne Ultimatum,20,Universal Pictures
The Interview,13,Columbia TriStar
Fantastic Four,14, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
People Like Us,14,DreamWorks SKG
Get Rich or Die Tryin',22, Cent Productions Inc.
Sherlock Holmes: A Game of Shadows,34, Lin Pictures
Stolen,6, Nu Image Films
Oculus,6, WWE Studios
Piranha 3D,10, Atmosphere Entertainment MM
Mr. & Mrs. Smith,16, New Regency Productions
The Smurfs,10, Sony Pictures Animation
Frailty,7, American Entertainment Partners L.P.
Flags of Our Fathers,20, Warner Bros.
Sicko,5,The Weinstein Company
The Pianist,11, Canal+Polska
An Education,12,BBC Films
The Bad Lieutenant: Port of Call - New Orleans,46, Polsky Films
Clerks II,9, View Askew Productions
Suite FranÃ§aise,16, Scope Pictures
Oz: The Great and Powerful,26, Roth Films
Lawless,7, Annapurna Pictures
Lara Croft: Tomb Raider,23, Lawrence Gordon Productions
Thank You for Smoking,21, Room 9 Entertainment
Scary Movie 4,13,Dimension Films
Mr. Peabody & Sherman,21,20th Century Fox
Old Dogs,8, Tapestry Films
Scream 3,8, Dimension Films
(500) Days of Summer,20, Watermark
Red Planet,10, NPV Entertainment
Charlie St. Cloud,17, Marc Platt Productions
Big Hero 6,10, Walt Disney Animation Studios
Abduction,9, Gotham Group
BloodRayne,10,Boll KG
Argo,4,GK Films
The Mummy: Tomb of the Dragon Emperor,37, Sommers Company
Banlieue 13,11,Canal Plus
The Brothers Grimm,18, Mosaic Media Group
Dancer in the Dark,18, Danmarks Radio (DR)
Charlie St. Cloud,17,Universal Pictures
Blood Work,10, Warner Bros. Pictures
Zookeeper,9, Broken Road Productions
Fun Size,8, Fake Empire
FearDotCom,10,Milagro Films
Fool's Gold,11, Warner Bros.
DÃ©jÃ  Vu,9, Touchstone Pictures
Transsiberian,13, Castelao Producciones
Evan Almighty,13, Shady Acres Entertainment
Madagascar: Escape 2 Africa,27,DreamWorks Animation
Ocean's Twelve,14, Jerry Weintraub Productions
Runner Runner,13, Double Feature Films
Alice in Wonderland,19, The
Babylon A.D.,12, Babylon
Percy Jackson & the Olympians: The Lightning Thief,50, 1492 Pictures
Catwoman,8,Village Roadshow Pictures
Nutty Professor II: The Klumps,30,Imagine Entertainment
Non-Stop,8, TF1 Films Production
Hidalgo,7,Casey Silver Productions
Guardians of the Galaxy,23, Moving Picture Company (MPC)
Jumping the Broom,17, Stage 6 Films
Goal!: The Dream Begins,23,Touchstone Pictures
Burke & Hare,12, Fragile Films
Super 8,7,Paramount Pictures
The Good German,15, Sunset Gower Studios
Killer Elite,12, International Traders
Brideshead Revisited,20, 2 Entertain
Jumping the Broom,17, Our Stories Films
Promised Land,13, Media Farm
Law Abiding Citizen,19, Warp Films
Bangkok Dangerous,17,Virtual Studios
The Perfect Game,16, Perfect Game
The Secret of Moonacre,22, The Australian Film Commission
The Final Destination,21,New Line Cinema
Stealth,7,Laura Ziskin Productions
Secretariat,11, Mayhem Pictures
Sanctum,7, Wayfare Entertainment
A Scanner Darkly,16,Thousand Words
The Expendables 3,17, Nu Image Films
Hereafter,9, The
The Karate Kid,14, China Film Group
(500) Days of Summer,20,Fox Searchlight Pictures
Last Vegas,10, Good Universe
Sinister 2,10, Blumhouse Productions
The Grey,8,Scott Free Productions
Solaris,7,Twentieth Century Fox Film Corporation
Blue Crush,10, Universal Pictures
Tooth Fairy,11, Mayhem Pictures
The Fast and the Furious,24,Universal Pictures
Night at the Museum: Battle of the Smithsonian,46,Twentieth Century Fox Film Corporation
Shutter Island,14,Paramount Pictures
Hellboy II: The Golden Army,27, Lawrence Gordon Productions
Mirrors,7,Regency Enterprises
Chef,4, Kilburn Media
Battle: Los Angeles,19, Relativity Media
Sanctum,7, Sanctum Australia
Almost Famous,13,Columbia Pictures
Paul Blart: Mall Cop 2,22, Happy Madison Productions
12 Rounds,9, 20th Century Fox Home Entertainment
Men in Black II,15, Amblin Entertainment
Star Trek Into Darkness,23,Paramount Pictures
The Smurfs 2,12, Hemisphere Media Capital
American Sniper,15, RatPac-Dune Entertainment
Stranger Than Fiction,21, Three Strange Angels
The Bourne Legacy,17, Captivate Entertainment
Friends with Benefits,21, Screen Gems
Harold & Kumar Escape from Guantanamo Bay,41,New Line Cinema
Dumb and Dumber To,18,New Line Cinema
Colombiana,10, EuropaCorp
Black Mass,10, Free State Pictures
The Hunger Games,16, Color Force
Shaft,5, Scott Rudin Productions
The Boat That Rocked,20,Universal Pictures
Lara Croft: Tomb Raider,23, Toho-Towa
Coach Carter,12, Tollin/Robbins Productions
The Transporter,15, Current Entertainment
Assault on Precinct 13,22, Liaison Films
The Gunman,10, TF1 Films Production
We Were Soldiers,16, Icon Entertainment International
The Railway Man,15, Latitude Media
Rendition,9,Anonymous Content
Little Miss Sunshine,20,Fox Searchlight Pictures
The Blind Side,14, Zucker/Netter Productions
Brooklyn's Finest,17, Thunder Road Productions
Pain & Gain,11,Paramount Pictures
The Rum Diary,13, Infinitum Nihil
Alexander,9, Intermedia Films
All Is Lost,11, FilmNation Entertainment
The Lake House,14, Vertigo Entertainment
The Boondock Saints II: All Saints Day,38,Chris Brinker Productions
Paranormal Activity 4,21, Blumhouse Productions
Doom,4,Di Bonaventura Pictures
Dredd,5, Reliance BIG Entertainment
In the Land of Women,20, Anonymous Content
Drive Angry,11,Summit Entertainment
Romeo Must Die,14, Warner Bros.
The Hangover,12, Green Hat Films
Planet of the Apes,18, Zanuck Company
2 Guns,6, Envision Entertainment Corporation
The Dictator,12,Paramount Pictures
The Whole Nine Yards,20, Nine Yards Productions
Cloverfield,11, Bad Robot
Alex & Emma,11,Epsilon Motion Pictures
Runaway Jury,12,Regency Enterprises
Sunshine,8, Moving Picture Company (MPC)
Big Miracle,11,Universal Pictures
Ã†on Flux,9,Paramount Pictures
Trapped,7, Propaganda Films
Hotel Rwanda,12, Miracle Pictures
Pathfinder,10, Major Studio Partners
Remember the Titans,19, Jerry Bruckheimer Films
The Box,7, Darko Entertainment
Star Trek: Nemesis,18,Paramount Pictures
Drive,5, Motel Movies
TMNT,4, Mirage Studios
I Am Sam,8,New Line Cinema
Funny People,12, Apatow Productions
Angels & Demons,15, Skylark Productions
La migliore offerta,19, Regione Lazio
Ella Enchanted,14,Miramax Films
Selma,5, PathÃ©
The Longest Yard,16, Callahan Filmworks
The International,17,Studio Babelsberg
Drag Me to Hell,15, Ghost House Pictures
Jack Ryan: Shadow Recruit,25, Etalon film
Upside Down,11, Studio 37
Dungeons & Dragons,18,New Line Cinema
Mr. Nobody,10,Pan EuropÃ©enne Production
Hanna,5, Sechzehnte Babelsberg Film
30 Minutes or Less,18,Columbia Pictures
Devil,5, Relativity Media
Peter Pan,9, Universal Pictures
Everything is Illuminated,25,Big Beach Productions
Surf's Up,9,Sony Pictures Animation
Cowboys & Aliens,16, Universal Pictures
The Twilight Saga: Breaking Dawn - Part 2,41, Sunswept Entertainment
"Tomorrow, When the War Began",28, Ambience Entertainment
North Country,13, Nick Wechsler Productions
Traffic,7, Compulsion Inc.
The Equalizer,13, Village Roadshow Pictures
The Dark Knight,15, Legendary Pictures
I Love You Phillip Morris,25,EuropaCorp
Furry Vengeance,15, Imagenation Abu Dhabi FZ
Final Destination 3,19, Hard Eight Pictures
AntiTrust,9,Industry Entertainment
Ninja Assassin,14, Anarchos Productions
Edge of Darkness,16,Icon Productions
Rambo,5, Lionsgate
The Big Bounce,14,Warner Bros. Pictures
The Vow,7, Screen Gems
Street Kings,12, Dune Entertainment III
Bad Santa,9, Dimension Films (US version)
Bangkok Dangerous,17, Blue Star Pictures
Scary Movie 5,13,Dimension Films
Run All Night,13,Vertigo Entertainment
The Royal Tenenbaums,20,Touchstone Pictures
The Call,8, Emergency Films
Alexander,9, Egmond Film & Television
Predators,9,Twentieth Century Fox Film Corporation
Everest,7, Working Title Films
The Pianist,11, Agencja Produkcji Filmowej
Finding Nemo,12, Disney Enterprises
Mr. Deeds,9, Happy Madison Productions
How the Grinch Stole Christmas,30, Universal Pictures
The SpongeBob Movie: Sponge Out of Water,40,Paramount Pictures
Ocean's Thirteen,16, Jerry Weintraub Productions
Now You See Me,14, See Me Louisiana
My Blueberry Nights,19, StudioCanal
Underworld,10, Underworld Produktions GmbH
30 Days of Night,16, Ghost House Pictures
The Gift,8, Ahimsa Films
Return to Never Land,20, DisneyToon Studios
Suite FranÃ§aise,16,Qwerty Films
Pathfinder,10,Twentieth Century Fox Film Corporation
The Boat That Rocked,20, Working Title Films
Lara Croft: Tomb Raider,23, Mutual Film Company
True Grit,9,Paramount Pictures
La migliore offerta,19, Warner Bros.
Begin Again,11, Sycamore Pictures
The Simpsons Movie,18,Gracie Films
Vantage Point,13, Kanzaman
The Mechanic,12, Millennium Films
Fun Size,8, Anonymous Content
Paranormal Activity 3,21, Room 101
The Whole Nine Yards,20,Franchise Pictures
RockNRolla,10, Toff Guy Films
Bridge to Terabithia,20, Lauren Levine Productions Inc.
Carol,5,Killer Films
The Boy in the Striped Pyjamas,30, BBC Films
The Number 23,13, Firm Films
Battleship,10, Film 44
Lions for Lambs,15, Andell Entertainment
The Gift,8,Lakeshore Entertainment
Zack and Miri Make a Porno,26, View Askew Productions
The Joneses,11,Echo Lake Productions
Daybreakers,11, Australian Film Finance Corporation (AFFC)
Run Fatboy Run,14, Material Entertainment
Mission to Mars,15, Red Horizon Productions
How to Train Your Dragon 2,26,DreamWorks Animation
The Lovely Bones,16, Key Creatives
No Country for Old Men,22, Mike Zoss Productions
Alvin and the Chipmunks,23,Dune Entertainment
The Reaping,11, Dark Castle Entertainment
Paul,4, Relativity Media
Water for Elephants,19, Flashpoint Entertainment
Alexander,9, PathÃ© Renn Productions
Zookeeper,9, Happy Madison Productions
I Am Number Four,16,DreamWorks SKG
Dawn of the Dead,16,New Amsterdam Entertainment
Night at the Museum: Secret of the Tomb,39, Moving Picture Company (MPC)
The Amazing Spider-Man 2,24,Columbia Pictures
The Cave,8, Cineblue Internationale Filmproduktionsgesellschaft
My Week with Marilyn,20, UK Film Council
Marie Antoinette,16, Tohokushinsha Film
Begin Again,11, Apatow Productions
FearDotCom,10, ApolloMedia Distribution
Chappie,7, Genre Films
Runner Runner,13, Stone Village Pictures
Kiss of the Dragon,18, Current Entertainment
Jack the Giant Slayer,21, Warner Bros.
Halloween II,12,Dimension Films
The Cold Light of Day,21, Intrepid Pictures
Clash of the Titans,19, Moving Picture Company (MPC)
Max Payne,9, Collision Entertainment
Sex and the City 2,18, HBO Films
"Big Mommas: Like Father, Like Son",33, New Regency Pictures
Upside Down,11,Onyx Films
Equilibrium,11,Dimension Films
Fever Pitch,11, Flower Films (II)
What Lies Beneath,17, Twentieth Century Fox Film Corporation
The Last Airbender,18, Kennedy/Marshall Company
Shaft,5,Paramount Pictures
The Host,8,Nick Wechsler Productions
Cars,4, Pixar Animation Studios
Mirrors,7, ASAF
Shrek,5,DreamWorks SKG
The Devil Wears Prada,21, Dune Entertainment
Fast & Furious 6,16, Dentsu
Machine Gun Preacher,20, 1984 Private Defense Contractors
Poseidon,8, Irwin Allen Productions
Seabiscuit,10, Touchstone Pictures
AVP: Alien vs. Predator,23, Stillking Films
The Grand Seduction,19, Morag Loves Company
Enchanted,9, Josephson Entertainment
Out of the Furnace,18,Appian Way
Calendar Girls,14,Harbour Pictures
"I, Frankenstein",15, Sidney Kimmel Entertainment
AVP: Alien vs. Predator,23, Davis Entertainment
Little Black Book,17, Blue Star Pictures
Shall We Dance?,15,Miramax Films
Step Brothers,13,Columbia Pictures
Blackhat,8, Forward Pass
The Change-Up,13, Relativity Media
The Constant Gardener,21, UK Film Council
Broken Flowers,14, Five Roses
Harry Potter and the Deathly Hallows: Part 1,44, Heyday Films
Never Let Me Go,15, Film4
Dinner for Schmucks,19, Reliance BIG Entertainment
Due Date,8, Warner Bros.
The Hateful Eight,17, The Weinstein Company
Pulse,5,Dimension Films
Batman Begins,13,DC Comics
Flight of the Phoenix,21,Twentieth Century Fox Film Corporation
The Hangover,12, Warner Bros.
Devil's Due,11, Davis Entertainment
Monte Carlo,11, Regency Enterprises
The Fourth Kind,15, Focus Films
Lucky Number Slevin,19, VIP Medienfonds 4
Punisher: War Zone,18, SGF Entertainment
The Punisher,12, Marvel Enterprises
28 Weeks Later,14, Fox Atomic
Joy Ride,8, Epsilon Motion Pictures
A Nightmare on Elm Street,25,New Line Cinema
Unbroken,8,Legendary Pictures
Blue Crush,10, Shutt/Jones Productions
Jarhead,7, Red Wagon Entertainment
Step Brothers,13, Gary Sanchez Productions
The Santa Clause 2,18,Walt Disney Pictures
The Exorcism of Emily Rose,26,Lakeshore Entertainment
RED,3,DC Comics
Terminator Salvation,20, The Halcyon Company
Kingdom of Heaven,17, Scott Free Productions
Case 39,7, Misher Films
Monster House,13, Sony Pictures Entertainment
Cats & Dogs 2 : The Revenge of Kitty Galore,43,Village Roadshow Pictures
The International,17, Mosaic Media Group
While We're Young,17,Scott Rudin Productions
Alone in the Dark,17, Herold Productions
The Polar Express,17, Playtone
Die Another Day,15,Eon Productions
Untraceable,11,Lakeshore Entertainment
American Dreamz,15,Universal Pictures
Punisher: War Zone,18, Marvel Knights
The Twilight Saga: Eclipse,26, Maverick Films
The Holiday,11, Waverly Films
Public Enemies,14,Universal Pictures
The Grudge,10, Fellah Pictures
Identity Thief,14, DumbDumb
The Island,10,DreamWorks SKG
Get Rich or Die Tryin',22,Paramount Pictures
The Good Shepherd,17, American Zoetrope
17 Again,8,New Line Cinema
Open Range,10, Cobalt Media Group
Reign Over Me,13, Happy Madison Productions
I'm Not There.,14,Endgame Entertainment
Running Scared,14, True Grit Productions
The Hitcher,11, Platinum Dunes
Twisted,7, Kopelson Entertainment
Gran Torino,11, Warner Bros.
Pirates of the Caribbean: On Stranger Tides,43, Jerry Bruckheimer Films
Stormbreaker,12, The
The Dilemma,11,Imagine Entertainment
Sin City: A Dame to Kill For,28,Miramax Films
Gridiron Gang,13,Columbia Pictures
Everything Must Go,18,Birdsong Pictures
Year One,8, Apatow Productions
The Patriot,11, Columbia Pictures Corporation
Robin Hood,10, Universal Pictures
Michael Clayton,15,Castle Rock Entertainment
Fair Game,9,River Road Entertainment
Precious,8,Smokewood Entertainment Group
Spy,3, Chernin Entertainment
The Help,8,DreamWorks SKG
Mission: Impossible III,23, Cruise/Wagner Productions
Deception,9,Rifkin-Eberts
Watchmen,8, DC Comics
Mamma Mia!,10, Littlestar
No Reservations,15, Castle Rock Entertainment
Apocalypto,10, Touchstone Pictures
From Justin to Kelly,20,20th Century Fox
Step Up 3D,10, Touchstone Pictures
Diary of a Wimpy Kid,20,Color Force
The Punisher,12,Lions Gate Films
Brothers,8,Lionsgate
My Big Fat Greek Wedding,24,MPH Entertainment
Gladiator,9, Red Wagon Entertainment
