original_title,title_length,production_companies
The Departed,12,Vertigo Entertainment
R.I.P.D.,8, Dark Horse Entertainment
Blood Ties,10, LGM Productions
National Lampoonâ€™s Van Wilder,31, Artisan Entertainment
Brooklyn,8, Parallel Film Productions
Brooklyn's Finest,17, Millennium Films
Dhoom 2,7,Yash Raj Films
The Last King of Scotland,25,Fox Searchlight Pictures
Running Scared,14,International Production Company
Cinderella Man,14, Imagine Entertainment
Everything Must Go,18, IM Global
Bee Movie,9, DreamWorks Animation
Disturbia,9, The
Million Dollar Baby,19, Albert S. Ruddy Productions
Alvin and the Chipmunks: The Squeakquel,39,Regency Enterprises
The Ugly Truth,14, Relativity Media
The Gift,8, Alphaville Films
xXx: State of the Union,23, Columbia Pictures Corporation
Black Mass,10, Cross Creek Pictures
Furious 7,9, Media Rights Capital
The Secret Life of Walter Mitty,31, Twentieth Century Fox Film Corporation
We Are Marshall,15, Thunder Road Pictures
Devil,5,Universal Pictures
Jack Reacher,12,Paramount Pictures
Four Christmases,16, Wild West Picture Show Productions
Dumb and Dumber To,18, Universal Pictures
Unbreakable,11, Blinding Edge Pictures
The Terminal,12, Amblin Entertainment
Cloudy with a Chance of Meatballs,33,Columbia Pictures
Rise of the Planet of the Apes,30,20th Century Fox
The Proposal,12,Touchstone Pictures
Run Fatboy Run,14,Entertainment Films
Igby Goes Down,14,United Artists
Suspect Zero,12,Paramount Pictures
We Are Marshall,15,Legendary Pictures
The Musketeer,13, Signature Entertainment
I Think I Love My Wife,22,Fox Searchlight Pictures
The Final Destination,21, Practical Pictures
About Last Night,16,Screen Gems
Limitless,9, Many Rivers Productions
Jupiter Ascending,17,Village Roadshow Pictures
White Noise,11,Universal Pictures
Nebraska,8, Bona Fide Productions
Real Steel,10, Touchstone Pictures
The Book of Eli,15,Alcon Entertainment
Looney Tunes: Back in Action,28, Goldmann Pictures
Slumdog Millionaire,19, Warner Bros.
Machete Kills,13,Open Road Films
Fur: An Imaginary Portrait of Diane Arbus,41, Iron Film
Chappie,7, Alpha Core
RockNRolla,10, Toff Guy Films
Miss Congeniality,17, Castle Rock Entertainment
Monkeybone,10,20th Century Fox
Skyline,7, Relativity Media
Saving Mr. Banks,16, Essential Media & Entertainment
Madagascar,10,DreamWorks SKG
FearDotCom,10,Milagro Films
The Revenant,12, Anonymous Content
Hope Springs,12, Escape Artists
Unstoppable,11, Firm Films
A Perfect Getaway,17, Relativity Media
Lady in the Water,17, Blinding Edge Pictures
The Heat,8, Twentieth Century Fox Film Corporation
The Good Shepherd,17, Morgan Creek Productions
Guess Who,9, Tall Trees Productions
The Gunman,10,StudioCanal
Let Me In,9, Overture Films
Friends with Benefits,21, Screen Gems
The Conjuring,13, The Safran Company
Hardball,8, Munich Film Partners & Company (MFP) GHS Productions
Freddy vs. Jason,16,New Line Cinema
Dirty Dancing: Havana Nights,28, Havana Nights LLC
K-PAX,5, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
The Pursuit of Happyness,24, Relativity Media
Sunshine,8, Moving Picture Company (MPC)
Domino,6, Metropolitan Filmexport
Jeepers Creepers,16, Cinerenta Medienbeteiligungs KG
Nanny McPhee,12, Metro-Goldwyn-Mayer (MGM)
Speed Racer,11, Anarchos Productions
The Italian Job,15, Working Title Films
Baggage Claim,13,Sneak Preview Productions
Enchanted,9,Walt Disney Pictures
Mad Max: Fury Road,18, Kennedy Miller Productions
Flight of the Phoenix,21, Optional Pictures
All Is Lost,11,Sudden Storm Productions
Ender's Game,12,Summit Entertainment
Suffragette,11, Film4
13 Going On 30,14,Columbia Pictures
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
She's Out of My League,22,DreamWorks SKG
The Rocker,10,Fox Atomic
Reno 911!: Miami,16,20th Century Fox
Sex and the City 2,18, Village Roadshow Pictures
U-571,5,Universal Pictures
Star Trek,9, MavroCine Pictures GmbH & Co. KG
Sex and the City 2,18, HBO Films
Miami Vice,10, Metropolis Films
"Yours, Mine & Ours",18, Robert Simonds Productions
Red Riding Hood,15, Random Films
The Terminal,12,DreamWorks SKG
Lions for Lambs,15, Andell Entertainment
Push,4, Infinity Features Entertainment
Parental Guidance,17,20th Century Fox
Fever Pitch,11, Wildgaze Films
The Patriot,11, Mutual Film Company
Saw IV,6,Lions Gate Films
Legend of the Guardians: The Owls of Ga'Hoole,45, Cruel and Unusual Films
Tomorrowland,12, A113
Hitman: Agent 47,16,Twentieth Century Fox Film Corporation
Season of the Witch,19, Relativity Media
Hanna,5,Focus Features
Snow White and the Huntsman,27,Universal Pictures
Driven,6, Trackform Film Productions
The Chronicles of Narnia: Prince Caspian,40, Stillking Films
Ghost Rider: Spirit of Vengeance,32,Columbia Pictures
Suite FranÃ§aise,16, Alliance Films
Case 39,7, Case 39 Productions
The Bucket List,15,Warner Bros.
Paul Blart: Mall Cop 2,22, Sony Pictures Home Entertainment
The Men Who Stare at Goats,26, Smoke House
FearDotCom,10, Signature Pictures
The Words,9, Also Known As Pictures
Running Scared,14, Zero Gravity Management
The Perfect Storm,17, Baltimore Spring Creek Productions
Safe House,10, Relativity Media
Foxcatcher,10,Likely Story
Milk,4,Focus Features
Metallica: Through the Never,28,Exclusive Media Group
Just My Luck,12, New Regency Pictures
Legend of the Guardians: The Owls of Ga'Hoole,45, Animal Logic
Eye in the Sky,14, Raindog Films
All About Steve,15, Fox 2000 Pictures
Miss Congeniality,17,Village Roadshow Pictures
The Bourne Identity,19, Kennedy/Marshall Company
Harold & Kumar Go to White Castle,33,New Line Cinema
The Lego Movie,14, DC Comics
Veronica Mars,13, Rob Thomas Productions
Freedomland,11, Revolution Studios
The Happening,13, Dune Entertainment
"Dude, Whereâ€™s My Car?",23,Twentieth Century Fox Film Corporation
Walk Hard: The Dewey Cox Story,30,Columbia Pictures Corporation
The Devil Wears Prada,21, Fox 2000 Pictures
Secret Window,13, Pariah Entertainment Group
Stealth,7, Phoenix Pictures
Crazy/Beautiful,15,Touchstone Pictures
Kill the Messenger,18, Bluegrass Films
Maid in Manhattan,17,Columbia Pictures
Oblivion,8, Monolith Pictures (III)
Soul Surfer,11, Brookwell-McNamara Entertainment
Around the World in 80 Days,27, Walden Media
Terminator 3: Rise of the Machines,34,Columbia Pictures
Paranormal Activity: The Marked Ones,36, Room 101
The Amazing Spider-Man 2,24, Avi Arad Productions
State of Play,13, Relativity Media
Kingsman: The Secret Service,28, Cloudy Productions
Jurassic Park III,17, Amblin Entertainment
Meet the Robinsons,18,Walt Disney Pictures
The Ant Bully,13, Warner Bros. Animation
Ã†on Flux,9,Paramount Pictures
Push,4,Icon Productions
St. Vincent,11, Goldenlight Films
Minority Report,15, Cruise/Wagner Productions
Frailty,7, American Entertainment Partners L.P.
Inside Man,10, Universal Pictures
The Island,10, Warner Bros.
Untraceable,11,Lakeshore Entertainment
Percy Jackson & the Olympians: The Lightning Thief,50, Dune Entertainment
White Chicks,12, Wayans Bros. Entertainment
The Interpreter,15, Working Title Films
Role Models,11, Internationale Filmproduktion Stella-del-SÃ¼d
Crank,5, Lakeshore Entertainment
Evolution,9, The
Zero Dark Thirty,16,Columbia Pictures
Epic,4, Twentieth Century Fox Animation
The Aviator,11, Initial Entertainment Group (IEG)
Miami Vice,10, Foqus Arte Digital
RED,3, DC Entertainment
Precious,8,Smokewood Entertainment Group
Good Luck Chuck,15,Lionsgate
Rush,4, Exclusive Media Group
Mamma Mia!,10, Relativity Media
The Perfect Guy,15,Screen Gems
The Fast and the Furious: Tokyo Drift,37,Universal Pictures
Nanny McPhee,12, Three Strange Angels
Sydney White,12,Morgan Creek Productions
Dark Blue,9, Cosmic Pictures
Birdman,7, M Productions
Spy Game,8, Toho-Towa
Parker,6,SND
Big Momma's House 2,19, Regency Enterprises
Hotel Rwanda,12, Miracle Pictures
Ratatouille,11, Pixar Animation Studios
Seabiscuit,10,Universal Pictures
Scott Pilgrim vs. the World,27,Universal Pictures
Rambo,5, Lionsgate
You Don't Mess With the Zohan,29, Happy Madison Productions
Machine Gun Preacher,20, 1984 Private Defense Contractors
The Informant!,14,Section Eight
Step Up,7, Touchstone Pictures
The Three Burials of Melquiades Estrada,39, EuropaCorp
House of Wax,12, Dark Castle Entertainment
22 Jump Street,14, Metro-Goldwyn-Mayer (MGM)
Rio 2,5,Blue Sky Studios
"10,000 BC",9, Warner Bros.
Sex Tape,8, LStar Capital
Dredd,5,DNA Films
Eragon,6, Fox 2000 Pictures
Interstellar,12, Lynda Obst Productions
Eagle Eye,9,DreamWorks SKG
Easy A,6, Olive Bridge Entertainment
Stomp the Yard,14,Rainforest Films
Skyline,7,Rogue Pictures
Dawn of the Dead,16, Metropolitan Filmexport
Training Day,12, Outlaw Productions (I)
Walk the Line,13, Konrad Pictures
Maze Runner: The Scorch Trials,30, TSG Entertainment
"O Brother, Where Art Thou?",26, Studio Canal
Adventureland,13, Sidney Kimmel Entertainment
A Sound of Thunder,18, Franchise Pictures
The Purge: Anarchy,18, Platinum Dunes
Hulk,4, Good Machine
The Brothers Grimm,18,The Weinstein Company
Ocean's Eleven,14, Section Eight
Boat Trip,9, Artisan Entertainment
Along Came a Spider,19, Phase 1 Productions
Drag Me to Hell,15, Curse Productions
The Expendables 3,17, LionsGate
The Avengers,12,Marvel Studios
21 & Over,9, SkyLand Entertainment
Man of Tai Chi,14,Universal Pictures
Cowboys & Aliens,16, Universal Pictures
Cinderella,10, Allison Shearmur Productions
The Boxtrolls,13,Laika Entertainment
A Most Violent Year,19, Imagenation Abu Dhabi FZ
K-PAX,5,Intermedia Films
Dinosaur,8,Walt Disney Pictures
Spanglish,9,Gracie Films
The Girl with the Dragon Tattoo,31,Columbia Pictures
Aloha,5, RatPac Entertainment
Furious 7,9,Universal Pictures
Live Free or Die Hard,21, Cheyenne Enterprises
Vampires Suck,13,20th Century Fox
Nacho Libre,11, Nickelodeon Movies
Harry Potter and the Goblet of Fire,35, Heyday Films
Dancer in the Dark,18,Fine Line Features
The Rundown,11,Columbia Pictures
The Dark Knight Rises,21, Syncopy
Just Go With It,15,Columbia Pictures
Frailty,7, David Kirschner Productions
The Hitcher,11, Focus Films
The Others,10, Las Producciones del Escorpion
Act of Valor,12,Relativity Media
Burn After Reading,18, Studio Canal
Just My Luck,12,Regency Enterprises
Taking Lives,12, Warner Bros.
A History of Violence,21, BenderSpink
The Karate Kid,14,Columbia Pictures
Baby Mama,9, Michaels-Goldwyn
Non-Stop,8, Canal+
Night at the Museum: Battle of the Smithsonian,46, 1492 Pictures
In the Land of Women,20, Land Films Inc.
TMNT,4, Warner Bros.
Troy,4, Radiant Productions
San Andreas,11, Flynn Picture Company
Man of Tai Chi,14, Company Films
In the Valley of Elah,21, Blackfriars Bridge Films
Footloose,9, MTV Films
Basic Instinct 2,16, C-2 Pictures
Inglourious Basterds,20, A Band Apart
Inglourious Basterds,20, Zehnte Babelsberg
Bridge to Terabithia,20, Hal Lieberman Company
Step Brothers,13, Relativity Media
The Longest Yard,16, Callahan Filmworks
Red Planet,10, Warner Bros.
Sherlock Holmes,15, Warner Bros.
Jay and Silent Bob Strike Back,30, Miramax
Wicker Park,11, Mel's Cite du Cinema
Halloween,9, Nightfall Productions
Monte Carlo,11,Dune Entertainment
A Serious Man,13, Working Title Films
"I Love You, Man",15,DreamWorks SKG
Total Recall,12,Columbia Pictures
Step Up All In,14,Summit Entertainment
Hop,3,Universal Pictures
One Hour Photo,14,Fox Searchlight Pictures
The Debt,8,Miramax Films
The Devil Wears Prada,21, Dune Entertainment
Piranha 3D,10,The Weinstein Company
Escape from Planet Earth,24, Weinstein Company
The Rover,9, Screen Australia
Hereafter,9, The
Tropic Thunder,14,DreamWorks SKG
The Illusionist,15, Bull's Eye Entertainment
Safe House,10,Universal Pictures
Sin City,8,Dimension Films
Alex Cross,10,Summit Entertainment
Dumb and Dumber To,18, Red Granite Pictures
Gigli,5, Revolution Studios
The Longest Yard,16, MTV Films
Rambo,5, Emmett/Furla Films
Something's Gotta Give,22, Warner Bros.
22 Jump Street,14, Cannell Studios
Big Fish,8,The Zanuck Company
Night at the Museum,19, Twentieth Century Fox Film Corporation
House of Wax,12,Village Roadshow Pictures
A Scanner Darkly,16, Detour Filmproduction
V for Vendetta,14, Virtual Studios
Pandorum,8, Constantin Film Produktion
Trance,6, Film4
V for Vendetta,14, Silver Pictures
Pacific Rim,11,Legendary Pictures
Shanghai Knights,16, All Knight Productions
Van Helsing,11, Sommers Company
The Informant!,14, Warner Bros.
Swordfish,9,Village Roadshow Pictures
Perfect Stranger,16,Columbia Pictures
Noah,4, Regency Enterprises
All the King's Men,18, Phoenix Pictures
Highlander: Endgame,19,Davis-Panzer Productions
Side Effects,12, Universal
Stay,4, Regency Enterprises
The Grudge 3,12, Ozla Pictures
Kiss of the Dragon,18,Twentieth Century Fox Film Corporation
Spy Kids 2: Island of Lost Dreams,33,Dimension Films
Frankenweenie,13, Tim Burton Productions
Endless Love,12, Bluegrass Films
Virgin Territory,16, Dino De Laurentiis Company
The Family,10, TF1 Films Production
Centurion,9, Celador Films
Role Models,11, WideAwake
The Secret of Moonacre,22, The Australian Film Commission
Real Steel,10,DreamWorks SKG
Knowing,7, Goldcrest Pictures
Jennifer's Body,15, Fox Atomic
Knowing,7, Escape Artists
RED,3, Di Bonaventura Pictures
Unleashed,9, Current Entertainment
Letters from Iwo Jima,21, Amblin Entertainment
The Da Vinci Code,17,Columbia Pictures
All the King's Men,18, Rising Star
Winter's Tale,13, Warner Bros.
Paul Blart: Mall Cop 2,22,Columbia Pictures
xXx,3, Original Film
The Peanuts Movie,17, Twentieth Century Fox Animation
Conan the Barbarian,19, Nu Image Films
On the Road,11, Canal+
Jack the Giant Slayer,21,New Line Cinema
St. Vincent,11, Chernin Entertainment
The Polar Express,17,Castle Rock Entertainment
Under the Skin,14, FilmNation Entertainment
American Gangster,17,Imagine Entertainment
The Place Beyond the Pines,26,Sidney Kimmel Entertainment
Virgin Territory,16,Ingenious Film Partners
How to Train Your Dragon,24, Mad Hatter Entertainment
Anchorman 2: The Legend Continues,33,Paramount Pictures
Blood Ties,10,Wild Bunch
Swimming Pool,13, Canal Plus
Dallas Buyers Club,18, Voltage Pictures
The Imitation Game,18, Bristol Automotive
The Hunted,10, Alphaville Films
Dylan Dog: Dead of Night,24, Long Distance Films
Corky Romano,12,Robert Simonds Productions
The Lookout,11,Miramax Films
Vanilla Sky,11,Paramount Pictures
Monte Carlo,11, Fox 2000 Pictures
Rocky Balboa,12, Revolution Studios
Blade: Trinity,14,New Line Cinema
Runner Runner,13,20th Century Fox
Machete,7, Troublemaker Studios
How Do You Know,15,Columbia Pictures
Welcome Home Roscoe Jenkins,27, Spyglass Entertainment
Dylan Dog: Dead of Night,24,Hyde Park Films
The Last Legion,15, Quinta Communications
The Time Machine,16,DreamWorks SKG
Akeelah and the Bee,19, Out of the Blue... Entertainment
Stranger Than Fiction,21, Three Strange Angels
Trainwreck,10,Universal Pictures
Transformers,12, DreamWorks SKG
Sunshine,8,DNA Films
3000 Miles to Graceland,23, Morgan Creek Productions
Savages,7, Relativity Media
Billy Elliot,12, Tiger Aspect Productions
Man of Steel,12, DC Entertainment
The Kingdom,11, MDBF Zweite Filmgesellschaft
Daybreakers,11, Pacific Film and Television Commission
Meet the Parents,16,DreamWorks SKG
Unleashed,9, EuropaCorp
Coach Carter,12, Tollin/Robbins Productions
The Lovely Bones,16, DreamWorks SKG
Everything is Illuminated,25, Warner Independent Pictures (WIP)
Speed Racer,11, Warner Bros.
All Is Lost,11, Before the Door Pictures
Knowing,7, Kaplan/Perrone Entertainment
A Dangerous Method,18, The Movie Network
Freddy vs. Jason,16, Sean S. Cunningham Films
The Ant Bully,13, Playtone Production
Hart's War,10,David Foster Productions
Case 39,7,Paramount Vantage
World War Z,11, Hemisphere Media Capital
Cursed,6, Dimension Films
Transformers: Revenge of the Fallen,35, Platinum Dunes
Dracula Untold,14, Fuji Television Network
Revolutionary Road,18, Scott Rudin Productions
Brooklyn,8, Item 7
The Transporter,15, Canal+
Terminator Salvation,20,Columbia Pictures
Pay It Forward,14,Bel Air Entertainment
The Bad Lieutenant: Port of Call - New Orleans,46, Nu Image Films
The Hunger Games: Mockingjay - Part 2,37, Lionsgate
The Whole Nine Yards,20, Rational Packaging Company
Mystic River,12,Village Roadshow Pictures
Big Momma's House 2,19, Epsilon Motion Pictures
The Mechanic,12, Nu Image Entertainment GmbH
Sherlock Holmes: A Game of Shadows,34, Lin Pictures
Gladiator,9, Scott Free Productions
Underworld: Rise of the Lycans,30, Sketch Films
Zero Dark Thirty,16, Annapurna Pictures
The Guest,9,HanWay Films
The Cabin in the Woods,22,Lionsgate
The Whole Nine Yards,20, Morgan Creek Productions
Drag Me to Hell,15,Universal Pictures
Crank: High Voltage,19, Lionsgate
Toy Story 3,11, Pixar Animation Studios
Hardcore Henry,14, Versus Pictures
The Golden Compass,18,New Line Cinema
Edge of Darkness,16, GK Films
Quarantine,10, Andale Pictures
The Apparition,14, Warner Bros.
Changeling,10,Imagine Entertainment
The SpongeBob SquarePants Movie,31, Paramount Animation
My Sister's Keeper,18, Curmudgeon Films
Whiteout,8,StudioCanal
Hansel & Gretel: Witch Hunters,30, Studio Babelsberg
The Big Short,13, Plan B Entertainment
"Tomorrow, When the War Began",28, Ambience Entertainment
Marie Antoinette,16, Columbia Pictures Corporation
Trance,6,Cloud Eight Films
Shutter Island,14, Appian Way
Percy Jackson: Sea of Monsters,30, Dune Entertainment
Street Fighter: The Legend of Chun-Li,37,Twentieth Century Fox Film Corporation
Dream House,11, Morgan Creek Productions
Hide and Seek,13,Twentieth Century Fox Film Corporation
Underworld: Rise of the Lycans,30,Lakeshore Entertainment
Project X,9,Silver Pictures
Blood Diamond,13, Spring Creek Productions
Justin Bieber: Never Say Never,30,Insurge Pictures
All the King's Men,18, Relativity Media
Paranormal Activity 3,21,Paramount Pictures
Terminator Salvation,20, The Halcyon Company
Fright Night,12,Touchstone Pictures
