ranking,rating,reviews_number,cuisine_style
23.0,4.5,4274.0,"Mediterranean,  European,  Spanish,  Fusion,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
23.0,5.0,68.0,"Chinese,  Japanese,  Sushi,  Asian,  Thai,  Vegetarian Friendly"
24.0,4.0,596.0,"Italian,  Pizza,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
24.0,4.0,791.0,"American,  Steakhouse,  Barbecue,  European,  Vegetarian Friendly,  Gluten Free Options"
24.0,4.5,343.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly"
24.0,4.5,348.0,"Japanese,  Sushi,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
24.0,4.5,615.0,"French,  European"
24.0,4.5,657.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
24.0,4.5,681.0,"Mediterranean,  European,  Portuguese,  Vegetarian Friendly,  Vegan Options"
24.0,4.5,2364.0,"German,  Vegetarian Friendly"
24.0,5.0,255.0,"Middle Eastern,  Afghani,  Vegetarian Friendly,  Vegan Options,  Halal,  Gluten Free Options"
25.0,4.0,272.0,"French,  European,  Vegetarian Friendly,  Gluten Free Options"
25.0,4.5,163.0,"Italian,  Seafood,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options"
25.0,4.5,188.0,"French,  European,  Vegetarian Friendly,  Vegan Options"
25.0,4.5,294.0,"Bar,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
25.0,4.5,301.0,"British,  European,  Scottish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
25.0,4.5,325.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Gluten Free Options"
25.0,4.5,427.0,"Polish,  European,  Vegetarian Friendly,  Gluten Free Options"
25.0,4.5,524.0,"German,  Austrian,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options, French,  Belgian,  European"
25.0,4.5,1170.0,"Mediterranean,  European,  Greek,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
26.0,4.0,360.0,"European,  Czech,  Eastern European,  Central European,  Vegetarian Friendly"
26.0,4.0,1974.0,"Swiss,  European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
26.0,4.5,471.0,"Italian,  European,  Vegan Options"
26.0,4.5,623.0,"French,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
26.0,4.5,683.0,"Polish,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options"
26.0,4.5,684.0,"European,  Hungarian,  Eastern European,  Central European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
26.0,4.5,818.0,"European,  Pub,  Swedish,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
26.0,4.5,1397.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
27.0,4.0,713.0,"European,  Soups,  Slovenian,  Eastern European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
27.0,4.5,93.0,"Spanish,  Italian,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
27.0,4.5,172.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
27.0,4.5,311.0,"Bar,  European,  Pub,  Vegetarian Friendly"
27.0,4.5,386.0,"Seafood,  Danish,  French,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
27.0,4.5,455.0,"American,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
27.0,4.5,647.0,"European,  Swedish,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
27.0,4.5,703.0,"International,  European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
27.0,4.5,795.0,"Belgian,  Vegetarian Friendly,  Vegan Options"
27.0,4.5,809.0,"American,  Fast Food"
27.0,4.5,901.0,"Italian,  Pizza,  Fast Food,  Vegetarian Friendly,  Vegan Options"
28.0,4.0,149.0,"Italian,  Pizza,  European,  Vegetarian Friendly,  Vegan Options"
28.0,4.5,172.0,"French,  European,  Vegetarian Friendly,  Vegan Options"
28.0,4.5,176.0,"Central European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
28.0,4.5,334.0,"South American,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
28.0,4.5,341.0,"German,  Cafe,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
28.0,4.5,715.0,"African,  Ethiopian,  Vegetarian Friendly,  Vegan Options"
28.0,4.5,1248.0,"European,  Eastern European,  Central European,  Hungarian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
28.0,4.5,1388.0,"International,  Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
29.0,4.5,96.0,"International,  Cafe,  European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
29.0,4.5,130.0,"French,  European"
29.0,4.5,276.0,"German,  Seafood,  Sushi,  European,  Vegetarian Friendly"
29.0,4.5,344.0,"Dutch,  European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
29.0,4.5,417.0,"Italian,  Seafood,  Mediterranean,  European,  Vegan Options,  Vegetarian Friendly"
29.0,4.5,490.0,"European,  Slovenian,  Central European,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
29.0,4.5,534.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
29.0,4.5,626.0,"Indian,  Asian,  Tibetan,  Nepali,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
29.0,4.5,795.0,"Seafood,  European,  Scandinavian,  Norwegian,  Gluten Free Options"
29.0,4.5,893.0,"Italian,  French,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
30.0,4.0,845.0,"Japanese,  Seafood,  Sushi,  European,  Asian,  International,  Fusion,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
30.0,4.5,87.0,"Cafe,  European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
30.0,4.5,216.0,"Diner,  Italian,  Mediterranean,  Contemporary,  Vegetarian Friendly"
30.0,4.5,436.0,"Italian,  Vegetarian Friendly"
30.0,4.5,524.0,"European,  Scandinavian,  Danish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
30.0,4.5,561.0,"Wine Bar,  French,  European,  Vegetarian Friendly,  Gluten Free Options"
30.0,4.5,871.0,"French,  Irish,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
30.0,4.5,935.0,"European,  Contemporary,  Healthy,  Central European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
31.0,4.0,502.0,"Asian,  Fusion,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
31.0,4.5,71.0,"Chinese,  Asian,  Thai,  Vietnamese,  Vegetarian Friendly,  Vegan Options"
31.0,4.5,142.0,"French,  European"
31.0,4.5,184.0,"Mediterranean,  European,  Italian,  Vegetarian Friendly,  Gluten Free Options"
31.0,4.5,245.0,"European,  Central European,  International,  Vegetarian Friendly,  Gluten Free Options"
31.0,4.5,432.0,"French,  European,  Contemporary,  International,  Gastropub"
31.0,4.5,649.0,"Spanish,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
31.0,4.5,2043.0,"European,  Eastern European,  Central European,  Hungarian,  Vegetarian Friendly,  Gluten Free Options"
32.0,4.5,104.0,"Japanese,  Seafood,  Sushi,  Asian,  Vegetarian Friendly,  Vegan Options"
32.0,4.5,117.0,"Italian,  European,  Fusion,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
32.0,4.5,195.0,"Middle Eastern,  Healthy,  Afghani,  Vegetarian Friendly,  Vegan Options"
32.0,4.5,203.0,"Japanese,  Sushi,  Asian,  Vegetarian Friendly,  Gluten Free Options"
32.0,4.5,494.0,"Bar,  Vegetarian Friendly,  Vegan Options"
32.0,4.5,548.0,"Lebanese,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
32.0,4.5,642.0,"European,  Wine Bar,  Bar,  Mediterranean,  British,  Vegetarian Friendly"
32.0,4.5,732.0,"Polish,  European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
32.0,4.5,739.0,"Austrian,  Vegetarian Friendly"
32.0,4.5,821.0,"Steakhouse,  Latin,  Barbecue,  Argentinean,  South American,  Gluten Free Options"
32.0,4.5,1414.0,"Italian,  French,  German,  Seafood,  Mediterranean,  European,  Asian,  Thai,  Soups,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
32.0,4.5,2022.0,"Italian,  Seafood,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.0,445.0,"European,  Slovenian,  Eastern European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
33.0,4.0,540.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly"
33.0,4.0,777.0,"Belgian,  European,  Gastropub,  Vegetarian Friendly"
33.0,4.5,240.0,"Asian,  Vietnamese,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,256.0,"European,  Swedish,  Scandinavian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,445.0,"Japanese,  Sushi,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,576.0,"Seafood,  Mediterranean,  Greek,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,774.0,"Mediterranean,  European,  Spanish,  Gluten Free Options"
33.0,4.5,815.0,"Seafood,  Mediterranean,  Greek,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,1457.0,"Mediterranean,  European,  Turkish,  Greek,  Middle Eastern,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
33.0,4.5,1751.0,"American,  International,  European,  Vegetarian Friendly"
34.0,4.0,311.0,"Indian,  Nepali,  Asian,  Vegetarian Friendly,  Vegan Options"
34.0,4.5,144.0,"Steakhouse,  European,  Central European"
34.0,4.5,224.0,"Bar,  International,  European,  Pub,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
34.0,4.5,289.0,"Steakhouse,  Mediterranean,  Barbecue,  American,  European,  Central European,  Gluten Free Options"
34.0,4.5,341.0,"Fast Food,  Bar,  Mediterranean,  European,  Spanish"
34.0,4.5,343.0,"Lebanese,  French,  European,  Fusion"
34.0,4.5,587.0,"Italian,  Seafood,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
34.0,4.5,843.0,"Italian,  Vegetarian Friendly,  Gluten Free Options"
34.0,4.5,1085.0,"European,  Swedish,  Scandinavian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
34.0,4.5,1208.0,"German,  Bar,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
34.0,4.5,1759.0,"Polish,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
34.0,4.5,2036.0,"American,  Steakhouse,  Gluten Free Options"
35.0,4.5,338.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
35.0,4.5,576.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
35.0,4.5,814.0,"Austrian,  European,  Eastern European,  Central European,  Hungarian,  Vegetarian Friendly"
35.0,4.5,875.0,"Mediterranean,  European,  Portuguese,  Grill,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
35.0,4.5,940.0,"French,  European"
35.0,4.5,1664.0,"Portuguese,  Contemporary,  Vegetarian Friendly,  Gluten Free Options"
36.0,4.0,383.0,"Moroccan,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
36.0,4.0,696.0,"European,  Scandinavian,  Norwegian,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
36.0,4.5,140.0,"French,  European"
36.0,4.5,185.0,"European,  Central European,  International,  Vegetarian Friendly,  Gluten Free Options"
36.0,4.5,203.0,"Swiss,  European,  Central European,  French,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
36.0,4.5,265.0,"Mediterranean,  European,  Contemporary,  Wine Bar,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
36.0,4.5,383.0,"Mediterranean,  Healthy,  Portuguese,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
36.0,4.5,620.0,"Italian,  Pizza,  Fast Food,  Mediterranean,  Vegetarian Friendly,  Vegan Options"
36.0,4.5,677.0,"Steakhouse,  Barbecue,  European,  Gluten Free Options"
36.0,4.5,762.0,"Polish,  Cafe,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
36.0,4.5,812.0,"German,  Austrian,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
36.0,4.5,2340.0,"Seafood,  Mediterranean,  European,  Greek,  Soups,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
37.0,4.5,153.0,"Mediterranean,  International,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
37.0,4.5,162.0,"German,  International,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
37.0,4.5,163.0,"Italian,  Vegetarian Friendly"
37.0,4.5,264.0,"Dutch,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
37.0,4.5,266.0,"Mediterranean,  European,  Portuguese,  Vegetarian Friendly"
37.0,4.5,318.0,"European,  Swedish,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
37.0,4.5,364.0,"International,  European,  Czech,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
37.0,4.5,419.0,French
37.0,4.5,456.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly"
37.0,4.5,486.0,"Mexican,  Gluten Free Options"
37.0,4.5,500.0,"French,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
37.0,4.5,552.0,"Irish,  Bar,  Pub,  Vegetarian Friendly,  Gluten Free Options"
37.0,4.5,1209.0,"International,  Healthy,  Belgian,  Cafe,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
38.0,4.0,1225.0,"European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
38.0,4.5,308.0,"Dutch,  Cafe,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
38.0,4.5,370.0,"Seafood,  Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
38.0,4.5,371.0,"French,  European,  Vegetarian Friendly,  Vegan Options"
38.0,4.5,464.0,"French,  Belgian,  Seafood,  European,  Soups"
38.0,4.5,559.0,"Bar,  Mediterranean,  European,  Spanish,  Vegetarian Friendly"
39.0,4.0,498.0,"Polish,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.0,1328.0,"Seafood,  European,  Soups,  Scandinavian,  Norwegian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.5,235.0,"European,  Central European,  Gluten Free Options,  Vegetarian Friendly,  Vegan Options"
39.0,4.5,270.0,"Lebanese,  Mediterranean,  Middle Eastern,  Arabic,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.5,293.0,"French,  European"
39.0,4.5,325.0,"International,  Japanese,  Mediterranean,  Asian,  Fusion,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.5,391.0,"Italian,  Seafood,  Mediterranean,  European,  International,  Vegetarian Friendly,  Gluten Free Options"
39.0,4.5,496.0,"Polish,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options"
39.0,4.5,505.0,"Scandinavian,  Danish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.5,571.0,"Bar,  European,  British,  Scottish,  Vegetarian Friendly,  Gluten Free Options"
39.0,4.5,630.0,"French,  European,  Gluten Free Options,  Vegetarian Friendly"
39.0,4.5,697.0,"Bar,  European,  International,  Vegetarian Friendly"
39.0,4.5,846.0,"Bar,  European,  Swedish,  Scandinavian,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,4.5,1285.0,"Asian,  Indian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
39.0,5.0,42.0,"European,  Wine Bar,  Bar,  Pub,  Slovenian"
40.0,4.0,296.0,"Italian,  Bar,  Mediterranean,  European,  Wine Bar,  Slovenian,  Vegetarian Friendly,  Gluten Free Options"
40.0,4.0,585.0,"French,  European"
40.0,4.5,287.0,"Italian,  Mediterranean,  European,  Fusion,  Vegetarian Friendly,  Gluten Free Options"
40.0,4.5,413.0,"Gastropub,  German,  Austrian,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
40.0,4.5,645.0,"Mediterranean,  Seafood,  Gluten Free Options"
40.0,4.5,840.0,"British,  Scottish,  Gluten Free Options,  Vegetarian Friendly"
40.0,4.5,1298.0,"Portuguese,  Wine Bar,  Vegetarian Friendly"
40.0,4.5,2026.0,"Seafood,  Mediterranean,  European,  Greek,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.0,348.0,"German,  European,  Central European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.5,147.0,"Steakhouse,  European"
41.0,4.5,167.0,"European,  Pub,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
41.0,4.5,180.0,"Italian,  Mediterranean,  European,  Street Food,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.5,224.0,"European,  Scandinavian,  Norwegian,  International,  Contemporary,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.5,464.0,"Italian,  Fast Food,  Mediterranean,  Delicatessen,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.5,537.0,"Italian,  European,  Vegetarian Friendly,  Gluten Free Options"
41.0,4.5,580.0,"Scandinavian,  Danish,  European,  Gluten Free Options,  Vegetarian Friendly"
41.0,4.5,834.0,"African,  Mediterranean,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
41.0,4.5,2475.0,"European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.0,1290.0,"Seafood,  European,  Swedish,  Scandinavian,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.0,1550.0,"Polish,  European,  Eastern European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.5,102.0,"Steakhouse,  Japanese,  Sushi,  Seafood,  Gluten Free Options"
42.0,4.5,162.0,"French,  Swiss,  European,  Vegetarian Friendly"
42.0,4.5,193.0,"Asian,  Thai,  Vegetarian Friendly,  Vegan Options"
42.0,4.5,718.0,"Indian,  Nepali,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.5,729.0,"Mediterranean,  European,  Portuguese,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.5,924.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.5,1292.0,"Italian,  Mediterranean,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.5,3870.0,"Seafood,  Italian,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
43.0,4.0,248.0,"French,  Swiss,  European,  Vegetarian Friendly,  Gluten Free Options"
43.0,4.0,567.0,"American,  Bar,  Fast Food,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
43.0,4.5,117.0,"Japanese,  Asian,  Thai,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
43.0,4.5,162.0,"French,  Belgian,  Mediterranean,  European,  Spanish"
43.0,4.5,230.0,"International,  European,  Central European,  Contemporary,  Vegetarian Friendly"
43.0,4.5,319.0,"German,  European,  Central European"
43.0,4.5,334.0,"European,  Fusion,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
43.0,4.5,359.0,"Irish,  Bar,  European,  Pub,  Gastropub,  Vegetarian Friendly,  Gluten Free Options"
43.0,4.5,491.0,"Mediterranean,  Greek,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
43.0,4.5,538.0,"Polish,  Bar,  European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
43.0,4.5,621.0,"French,  European,  Gluten Free Options"
43.0,4.5,1146.0,"European,  Eastern European,  Central European,  Hungarian,  Vegetarian Friendly,  Gluten Free Options"
