Index,date,group,name,unit_cogs
5857,2018-01-04,COFFEE TEA,KAWA ZBOZOWA ANATOL 84 G EX,1.68
2484,2018-01-05,CHEMISTRY,HELP 1 L Z LANOLINA,2.49
1282,2018-01-07,BREAD,M CHLEB RAZOWY,3.48
11995,2018-01-12,GENERAL,BOMBONIERKA WAWEL MARCEPAN 150 G,3.52
13494,2018-01-09,GENERAL_FOOD,SUCHARY DELIKATESOWE 290G MAMU,3.06
4732,2018-01-09,CHIPS_FLAKES,PLATKI FITNES 225 G JOGURT,3.47
21813,2018-01-07,VEGETABLES,KT GREJFRUT,4.130434782608701
21203,2018-01-07,TABLETS,TABLETKI  APAP SASZETKA 2 TAB,1.42
6831,2018-01-03,DAIRY_CHESSE,GOS.SMIETANKA 30% 250ML GOSTYN,2.34
16537,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ROGAL 7 DAYS MAX KAKAO,1.78
9919,2018-01-07,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ O.CZERW,0.9
15672,2018-01-08,ICE_CREAMS_FROZEN,WLOSZCZYZNA PASKI 450G NORDIS,3.36
20142,2018-01-08,SWEETS,HERBATNIKI MALTANKI 80G LAJK,1.38
725,2018-01-08,ALCOHOL,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,4.06
14058,2018-01-01,GROATS_RICE_PASTA,MAKARON IRWEGA 500G KOLANKO,1.59
179,2018-01-01,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,1.68
1689,2018-01-08,POULTRY,PAPRYKARZ SZCZEC.AGRICO 156G,1.57
1680,2018-01-08,POULTRY,FILET SLEDZIOWY W POMID.175G LOSOS,3.39
20503,2018-01-10,SWEETS,BATON CHOCAPIC 25G,0.71
9519,2018-01-05,DRINK_JUICE,WODA ZYWIEC 0_5L GAZ,0.85
11993,2018-01-12,GENERAL,BATON LION LATTE 40 G,0.72
7793,2018-01-08,DAIRY_CHESSE,GOS.MLEKO ZAGESZ.NIESLODZ 350G GOSTY?,2.2
493,2018-01-06,ALCOHOL,PIWO LECH ICE MOITO 0_5 L PUSZKA,2.3
12402,2018-01-03,GENERAL_FOOD,GROSZEK KON.SLONECZNY OGROD,1.14222222222222
13776,2018-01-11,GENERAL_FOOD,PIWO BOJAN GRUSZKOWE 0_5 L B/ZWR,2.69
11704,2018-01-08,GENERAL,BERLISO 180 G +20 G CZEKOL,1.29
21429,2018-01-02,VEGETABLES,KT POMELO SZT,3.0633333333333304
8697,2018-01-06,GENERAL_ITEMS,CATERING HAMBURGER 225G Z AMERYK.,2.72
2760,2018-01-06,CHEMISTRY,TASMA BEZBARWNA,0.29
3043,2018-01-08,CHEMISTRY,LUDWIK D/NACZYN 500 ML CYTRYNA,2.15
7904,2018-01-08,DAIRY_CHESSE,SER MLEKPOL SALAMI ZOLTY PLASTRY,2.53
15002,2018-01-04,ICE_CREAMS_FROZEN,LODY ROZKI WANILIA ICE- MASTRY,0.99
14892,2018-01-03,ICE_CREAMS_FROZEN,ZAPIEKANKA 195 G,2.69
22491,2018-01-04,ALCOHOL,WODKA STOCK 0_7L,24.99
8052,2018-01-09,DAIRY_CHESSE,LAZANKI GRZESKOWIAK 400GR,3.81
13046,2018-01-07,GENERAL_FOOD,CYKORIA BUDYN CYTRYNOWY 40 G B/CUKRU,0.65
1241,2018-01-06,BREAD,M CHLEB MALY,2.76908296943231
14689,2018-01-01,ICE_CREAMS_FROZEN,LODY ROZEK JAGODA,1.09
8496,2018-01-11,DAIRY_CHESSE,SERNICZEK Z BRZOSKWINIA CZARNKOW 150 G,1.37
8355,2018-01-11,DAIRY_CHESSE,BAKOMA TWIST  400G BRZOS,2.31
3875,2018-01-12,CHEMISTRY,MYDLO SZARE ATTIS 200GR,1.66
12383,2018-01-03,GENERAL_FOOD,CUKIER WANILIOWY DELECTA 30 G,0.37
17715,2018-01-07,GENERAL_ITEMS,BUTELKA-0_33,0.42
19556,2018-01-05,SWEETS,LEMONIADA 0_33 L CYTRYNA,1.59
11735,2018-01-08,GENERAL,OREGANO 20 G,2.17
21292,2018-01-11,TABLETS,TABLETKI CHOLINEX 8,5.87
14647,2018-01-12,GROATS_RICE_PASTA,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
17950,2018-01-09,GENERAL_ITEMS,SKARPETY MESKIE,2.23
14165,2018-01-03,GROATS_RICE_PASTA,MAKARON SARITA SWIDEREK 400G,2.0
20463,2018-01-09,SWEETS,WAFLE GORALKI CZEKOLADA 42 G,0.61
21249,2018-01-09,TABLETS,TABLETKI IBUPROM 10SZT,4.94
6244,2018-01-05,COOKIES_BULK,CUKIERKI MLECZNE /CHOCO/ROSHEN,12.788321167883199
17276,2018-01-11,POULTRY,KIE?BASA MYSLIWSKA KG,20.348314606741607
10155,2018-01-09,DRINK_JUICE,KUBUS MAR.BRZOS.JAB.0_33L,1.14
19762,2018-01-06,SWEETS,MENTOS RAINBOW 37_5 G,1.19
3491,2018-01-10,CHEMISTRY,PASTA DO ZEB COLODENT STRONG,2.13
19288,2018-01-03,SWEETS,ZELUSIE JUTRZENKA 90GR MISKI,1.35
21338,2018-01-01,VEGETABLES,KT BURACZEK CZERWONY,0.658045977011494
22145,2018-01-11,VEGETABLES,KT KOPER ZIELONY DO OGURKOW,1.2
3881,2018-01-12,CHEMISTRY,ODSWIEZACZ FRI,2.7
1156,2018-01-04,BREAD,C CHLEB KROJONY 250G,1.22846153846154
22069,2018-01-10,VEGETABLES,KT OGOREK GRUNTOWY,4.656219392752201
15492,2018-01-07,ICE_CREAMS_FROZEN,LODY SMYKUS BARWIJEZOR,0.36
21987,2018-01-09,VEGETABLES,KT KOPER ZIELONY DO OGURKOW,1.2
15473,2018-01-07,ICE_CREAMS_FROZEN,LODY ROLADA PARADISO TRUSKAWKA,6.62
18839,2018-01-01,SWEETS,GRZESKI W CZEKOLADZIE 36 G,0.79
15295,2018-01-06,ICE_CREAMS_FROZEN,LODY ORANZADOWE 50 ML,1.2
8964,2018-01-02,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,2.18
22396,2018-01-03,ALCOHOL,NAP SPIR BARMANSKA 0_5 L ARBUZ,5.6
6364,2018-01-11,COOKIES_BULK,WAFLE PISZINGER VAT 8%,10.231884057971
1802,2018-01-11,POULTRY,PUDL GROSZEK KONSERWOWY 400G,1.7707692307692302
14362,2018-01-07,GROATS_RICE_PASTA,MAKARON POL MLYN 500 G SWIDEREK DURUM,2.97
22178,2018-01-11,VEGETABLES,PIECZARKA 0_5 KG  PACZKA,3.385
5708,2018-01-01,COFFEE TEA,HWEB SAGA SLIWKA EX 25 T,3.49
8720,2018-01-01,DRINK_JUICE,BATON KINDER DELIC 39 G,1.5
9012,2018-01-03,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,1.27
19888,2018-01-07,SWEETS,CIASTKA DESIMO POMARA.135  G,1.31
2502,2018-01-05,CHEMISTRY,MASZYNKA WILKINSON XTREME 3 BEAUTY,2.54
18690,2018-01-11,SPICES,PRYMAT GRILL PIKANTNT 20G,0.82
9471,2018-01-05,DRINK_JUICE,PEPSI *1L,2.81
22282,2018-01-01,ALCOHOL,NAP SPIR SOPLICA CYTRYNA 0_5 L,15.75
2123,2018-01-02,CHEMISTRY,ZAPALKI,0.08
1176,2018-01-04,BREAD,S CHLEB ZIARNISTY 0_3,1.73024390243902
16737,2018-01-11,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAMYKI JUTRZENKA ORZECHOWE 100G,1.87
15666,2018-01-08,ICE_CREAMS_FROZEN,PIZZA Z SZYNKAI PIECZARKA,4.5
12352,2018-01-02,GENERAL_FOOD,WIN SOS MYSLIWSKI 33GR,2.29
22384,2018-01-02,ALCOHOL,WODKA ZUBR 0_9,2.7459722222222203
15365,2018-01-06,ICE_CREAMS_FROZEN,PIZZA Z SZYNKAI PIECZARKA,5.74
1519,2018-01-02,POULTRY,KONSERWA TYROLSKA 300 G LAUR,1.9433333333333305
20350,2018-01-09,SWEETS,GOFRY SLODKIE 100 G,2.359
968,2018-01-12,ALCOHOL,PIWO DLA PANA TO 0_5 L B/BEZW,4.07
12955,2018-01-06,GENERAL_FOOD,POSYPKA KOLOR,0.86
21628,2018-01-05,VEGETABLES,KT BOROWKA PUDELKO,3.6475
1348,2018-01-09,BREAD,C CHLEB KROJONY 250G,1.2
4238,2018-01-08,CHEWING_GUM_LOLIPOPS,LIZAK NIM 2,0.4
5837,2018-01-04,COFFEE TEA,HERBATA EXP.100T.AKBAR,7.24
22165,2018-01-11,VEGETABLES,KT SALATA,1.46
6054,2018-01-10,COFFEE TEA,HER.GRANULOW.INDYJ 80G CONSUM,1.07
15259,2018-01-06,ICE_CREAMS_FROZEN,LODY GRAND GOLD ORANGE 120 ML,2.62
939,2018-01-11,ALCOHOL,PIWO SROGIE LANIE 0_5 L B/BEZWROT,4.89
19740,2018-01-06,SWEETS,JAJKO Z NIESPODZ.BARBIE MAXCO 22G,3.09
9462,2018-01-05,DRINK_JUICE,NAP TYMBARK 1L POMARANCZ 100%,2.79
9554,2018-01-06,DRINK_JUICE,KUBUS PLAY MARCH/CZERESNIA  0_4L,1.43
6742,2018-01-02,DAIRY_CHESSE,SMIETANA 12% ZOT 180 G,1.3
12749,2018-01-05,GENERAL_FOOD,KNOR SOS DO SAL WLOSKI 9G,1.21
20592,2018-01-10,SWEETS,KNORR FIX SPAGHETTI BOLOGNESE EXTRA,1.81
20477,2018-01-09,SWEETS,WEDEL PTASIE MLECZKO CZEKOLADOWE 380 ML,9.89
18054,2018-01-01,SPICES,PRZYPRAWA DO PIZZY GALEO 12GR,0.8
21691,2018-01-05,VEGETABLES,SKORUPKA SALATKA STAROGOST.0.9,2.55
1907,2018-01-01,CHEMISTRY,MYDLO DAVE 100G,1.95
10814,2018-01-01,POULTRY,SARDYNKA W POMID 110 G,2.38
19563,2018-01-05,SWEETS,MENTOS RAINBOW 37_5 G,1.19
7935,2018-01-08,DAIRY_CHESSE,SMIETANKA DO KAWT 10 MLECZ.ZAG,0.95
8057,2018-01-09,DAIRY_CHESSE,MAR DELMA EXTRA 450 G Z MASLEM,2.28
6559,2018-01-01,DAIRY_CHESSE,TWAROG SERNIKOWY 1KG PIATNICA,10.22
916,2018-01-11,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,1.6
13122,2018-01-07,GENERAL_FOOD,PRZYPRAWA DO MIESA MIELONEGO CYKORIA,0.77
12452,2018-01-03,GENERAL_FOOD,O KAWA INKA 150 G,2.9
10025,2018-01-08,DRINK_JUICE,NAP NATURAL DRINK EXOTIC 400 ML,1.4
6043,2018-01-09,COFFEE TEA,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,3.58
8653,2018-01-12,DAIRY_CHESSE,SEREK TWOJ SMAK NATURALNY 150GR PUSZYSTY,2.5
13390,2018-01-09,GENERAL_FOOD,DANIE KACHNY FASOLA PO BRET.Z KIELB.500G,2.78
20139,2018-01-08,SWEETS,GUMA Z TATUAZEM,0.34
12298,2018-01-02,GENERAL_FOOD,POMIDORY  SUSZONE OLE 280 G,4.22
13313,2018-01-08,GENERAL_FOOD,SLONECZNIK CZARNY 80G ANDREX,0.95
2383,2018-01-04,CHEMISTRY,PLATKI BELLA 80+30%,1.99
11730,2018-01-08,GENERAL,MLEKO KOKOSOWE 250 ML,3.17
10631,2018-01-12,DRINK_JUICE,HELLENA 1_75 N/G TRUSK+MALINA,2.25
11339,2018-01-03,GENERAL,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
19152,2018-01-03,SWEETS,DRAZE SKAWA  CZEKOL.70G,0.84
6665,2018-01-02,DAIRY_CHESSE,JOGURT NATURALNY 200 G BIO,1.4
6133,2018-01-12,COFFEE TEA,CAPPUCCINO WANILIA MOKATE 110GR,2.41
903,2018-01-11,ALCOHOL,PIWO DZIKI SAD BUTELKA 0_4,1.94
20175,2018-01-08,SWEETS,MLECZKO ALPEJSKIE  330 G WANILIA,6.5
12251,2018-01-02,GENERAL_FOOD,GROSZEK KON.SLONECZNY OGROD,1.22
8429,2018-01-11,DAIRY_CHESSE,JOGURT Z MUSLI 210 G JAB?KO,2.29
17579,2018-01-03,GENERAL_ITEMS,OLEJ KUJAWSKI 1L,5.0475
8378,2018-01-11,DAIRY_CHESSE,DESER JANA TUTTI-FRUTTI 125G,1.15
5043,2018-01-03,CIGARETTES,PAP ROTHMANSY CLICK LINK,9.678
9428,2018-01-05,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,0.46
8555,2018-01-12,DAIRY_CHESSE,DESER ZUZIA 130 G,1.15
7394,2018-01-06,DAIRY_CHESSE,DE SEREK Z BRZOSKWINIA 150 G,1.29
18951,2018-01-02,SWEETS,BATONIK POWER 30 G,0.66
9235,2018-01-04,DRINK_JUICE,NAP MIRINDA GAZ 1_25 L,1.6
6627,2018-01-02,DAIRY_CHESSE,GOS.MLEKO ZAGESZCZ/SLODZONE 533G,5.09
580,2018-01-07,ALCOHOL,PIWO LECH PILS 0_5L BUTELKA,1.87
9627,2018-01-06,DRINK_JUICE,NAP RED BUL 0_25 ML,2.81
4100,2018-01-04,CHEWING_GUM_LOLIPOPS,GUMA FOOTBALL EURO/TURBO,0.13
14264,2018-01-05,GROATS_RICE_PASTA,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,2.43
16623,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KONCENTRAT 30%SLOIK 200G,2.36
7576,2018-01-07,DAIRY_CHESSE,BAKOMA TWIST 400 G MALINA,2.39
19496,2018-01-05,SWEETS,CIASTKA  HIT 220 G CYTRYNA BIALA CZEK.,3.28
8187,2018-01-10,DAIRY_CHESSE,DA FANTAZJA 104 G WEDEL KARMEL,1.29666666666667
18830,2018-01-01,SWEETS,GOFRY SLODKIE 100 G,2.14
14894,2018-01-03,ICE_CREAMS_FROZEN,ZAPIEKANKA Z PIECZAR_235 G,2.55
324,2018-01-04,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,2.02
4125,2018-01-04,CHEWING_GUM_LOLIPOPS,ZELKI KROKODYLE/MISKI NA SZT,0.21
3829,2018-01-12,CHEMISTRY,E PLYN DO PLUKANIA 1 L SATYNA,4.89
6360,2018-01-11,COOKIES_BULK,PIERNIK SERCA/KATARZYNKI/NADZIEWANE,6.29059829059829
6106,2018-01-11,COFFEE TEA,JACOBS KRONUNG 250G,7.73
19633,2018-01-05,SWEETS,WEDEL CZEK TRUSKAW 100G,2.43
4776,2018-01-11,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,3.34
13923,2018-01-12,GENERAL_FOOD,LOWICZ DZEM KIWI 280 G,2.78
17205,2018-01-09,POULTRY,KIELBASA Z SEREM /KEBAB/WIOSENNA,12.485333333333301
20958,2018-01-12,SWEETS,GRZESKI  TOFFI 48 G,0.72
1574,2018-01-04,POULTRY,FILET Z MAKRELI W POMIDR.170G,2.69
10512,2018-01-11,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,0.79
9074,2018-01-03,DRINK_JUICE,NAP RED BULL 0_25L PUSZKA,3.28
20900,2018-01-12,SWEETS,BATON KNOPERS 25G,0.98
7106,2018-01-04,DAIRY_CHESSE,SER LA POLLE BRI 125 G,2.96
14929,2018-01-04,ICE_CREAMS_FROZEN,LODY GRAND GOLD,2.45
5827,2018-01-03,COFFEE TEA,PRIMA 100 G MIELONA,2.4089285714285698
19705,2018-01-06,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,1.86
18836,2018-01-01,SWEETS,GOPLANA EXTRA MIETA EXTRA MOCNE,0.92
22608,2018-01-07,ALCOHOL,NAP SPIR ABSOLWENT SLIWKA 0_1,3.0180228136882103
21584,2018-01-04,VEGETABLES,KT POMIDORY KOKTAILOWE KUBEK,2.15
13215,2018-01-08,GENERAL_FOOD,DESER MONTE 150 G CZEKOL,1.942
5052,2018-01-03,CIGARETTES,WODA AQA 0_5 L GAZ,0.36
18888,2018-01-01,SWEETS,PREZERWATYWY,2.8
18705,2018-01-12,SPICES,APPETITA GALKA MUSZKATOLOWA,0.99
256,2018-01-03,ALCOHOL,PIWO HEINEKEN 0_5L B BEZ ZWROT,2.2
14134,2018-01-03,GROATS_RICE_PASTA,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
16799,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,2.7460000000000004
22810,2018-01-11,ALCOHOL,RUM GOLD 0_2,8.55
17307,2018-01-12,POULTRY,KIELBASA BIA?A CIENKA KG,18.05
7515,2018-01-06,DAIRY_CHESSE,SER NA GRILA LUB PATELNIE 100G,3.54
20807,2018-01-11,SWEETS,MILKA CZEKOLADA BAKALIE 100G,2.205
2278,2018-01-03,CHEMISTRY,ZAPALNICZKA,0.92
7521,2018-01-06,DAIRY_CHESSE,SER SMAZONY GRANOW 200G FRACKOWIAK,5.03
13849,2018-01-12,GENERAL_FOOD,AMINO SOS PIECZENIOWY CIEMNY 38GR,1.31
6667,2018-01-02,DAIRY_CHESSE,JOGURT OW.WYSPA ZOTT 150 G,1.67
15677,2018-01-08,ICE_CREAMS_FROZEN,ZAPIEKANKA Z PIECZAR_235 G,2.97
2582,2018-01-05,CHEMISTRY,TAFT CZERWONY,6.08
19722,2018-01-06,SWEETS,GOPL.CUKIERKI MIETA 90G,1.05
610,2018-01-07,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,1.49
17440,2018-01-07,OCCASIONAL,DLUGOPIS NIEBIESKI,0.52
11071,2018-01-10,POULTRY,PAPRYKARZ SZCZ 310 G ?OS,2.78
3441,2018-01-10,CHEMISTRY,KLEJ KROPELKA,2.32
10365,2018-01-10,DRINK_JUICE,NAP COCA COLA 1_5 L,2.7915384615384604
14247,2018-01-05,GROATS_RICE_PASTA,MAKA KRUPCZATKA 1KG STOISLAW,1.96
14391,2018-01-08,GROATS_RICE_PASTA,MAK ZLOTY LAN NITKA DOMOWA 250,1.01076923076923
6604,2018-01-02,DAIRY_CHESSE,DELECTA MIX DO SMIETANY,0.774
6242,2018-01-05,COOKIES_BULK,CUKIERKI EUKALIPTUSOWE LUZ,12.08
17314,2018-01-12,POULTRY,KIE?BASA POLSKA WEDZONA  KG,20.1590909090909
3202,2018-01-09,CHEMISTRY,BREF KULKI WC PERFUME,4.79
7578,2018-01-07,DAIRY_CHESSE,CHRUPKI KUKURYDZIANE  60 G,1.26
19161,2018-01-03,SWEETS,GOPL CZEKOLADA GORZKA 90 G,2.19
21310,2018-01-11,TABLETS,WODA UTLENIONA 100GR,0.99
9090,2018-01-03,DRINK_JUICE,NAP TYMBARK 1 L JABLKO/MIETA 1L,2.0033333333333303
14850,2018-01-03,ICE_CREAMS_FROZEN,LODY ROLADA 1 L,7.11
9042,2018-01-03,DRINK_JUICE,NAP COCA COLA 1_5 L,2.68
9713,2018-01-06,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G SOCZ.WISNIA,2.97
16304,2018-01-05,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,2.87
21314,2018-01-12,TABLETS,PLASTER-ROLKA 2_5 CM 5 M,3.5
7968,2018-01-09,DAIRY_CHESSE,BAKOMA SATINA WANILIA 170 G,1.18
3181,2018-01-09,CHEMISTRY,BIALY JELEN PLYN DO KAPIELI 750 ML,6.89
11942,2018-01-11,GENERAL,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
264,2018-01-03,ALCOHOL,PIWO LECH PREMIUM 0_5L BUTELKA,1.71
17151,2018-01-07,POULTRY,METKA CEBULOWA KG,16.7777777777778
7042,2018-01-04,DAIRY_CHESSE,JOGOBELA ZBOZA 200 G,1.78
21418,2018-01-02,VEGETABLES,KT KIWI,0.744666666666667
6350,2018-01-11,COOKIES_BULK,CIASTKA LIDER PETITKI LUZ DEKOROWANE,10.1666666666667
4626,2018-01-07,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA140 G,3.75
3176,2018-01-08,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,0.93
15390,2018-01-07,ICE_CREAMS_FROZEN,FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO,4.92
5783,2018-01-02,COFFEE TEA,LIPTON HERB ZIELONA CITRUS 25 EX,3.62
365,2018-01-04,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,2.2675
7977,2018-01-09,DAIRY_CHESSE,DA DANONE BISZKOPTOWY 120 G,1.07
8227,2018-01-10,DAIRY_CHESSE,JOGOBELA 150 G 0 %,1.02254237288136
1647,2018-01-06,POULTRY,PROFI PASZTET Z POMIDOREM 131G,1.21
4733,2018-01-09,CHIPS_FLAKES,PLATKI FRUTINA 250G,5.34
19646,2018-01-06,SWEETS,AMELIA PIANKA CYTRYNA 380 G,4.94
13763,2018-01-11,GENERAL_FOOD,NAP BAHAMA 1 L ANANAS,2.32
5850,2018-01-04,COFFEE TEA,KAWA NESCAFE 3W1  17G,0.47
11797,2018-01-09,GENERAL,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
8839,2018-01-01,DRINK_JUICE,WODA NESTI 0_33 N/G,0.84
9825,2018-01-07,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,0.89
22600,2018-01-06,ALCOHOL,WODKA ZUBRÓWKA BIALA 0_1,3.79428571428571
10916,2018-01-05,POULTRY,FILET Z MINTAJA /KOSTKA,9.410714285714286
4173,2018-01-06,CHEWING_GUM_LOLIPOPS,GUMA ORBIT WHIT TOREBKA 25 FRESH,2.25
1707,2018-01-09,POULTRY,ANANASY PLASTRY SANDRA 565 G,3.75
5918,2018-01-06,COFFEE TEA,KAWA ASTRA 100G MIELONA,3.28
381,2018-01-05,ALCOHOL,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,2.68
683,2018-01-08,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,2.78
6019,2018-01-09,COFFEE TEA,HERBATA EXP.100T.AKBAR,9.44
22840,2018-01-11,ALCOHOL,WODKA ZUBR 0_9,2.55
18124,2018-01-02,SPICES,PRZYPRAWA DO RYB CYKORIA 40 G,0.82
8603,2018-01-12,DAIRY_CHESSE,LACIATY 150 G NATURALNE,2.32
9623,2018-01-06,DRINK_JUICE,NAP NATURAL DRINK EXOTIC 400 ML,1.4
536,2018-01-06,ALCOHOL,PIWO WARKA RADLER O% 0_5 B/Z,1.78
19726,2018-01-06,SWEETS,GRZESKI MEGA W CZEKOLADZIE 48 G,0.84
2630,2018-01-06,CHEMISTRY,CLIN 500 ML Z ROSPL APPLA,3.84
9330,2018-01-04,DRINK_JUICE,WODA USTRONIANKA Z JODEM 1_5 L,1.09
13662,2018-01-10,GENERAL_FOOD,WIN BUDYN CZEKOLADOWY 63GR,0.72
19656,2018-01-06,SWEETS,BATON FRUTICA 40 G,1.4
6134,2018-01-12,COFFEE TEA,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.24
3694,2018-01-11,CHEMISTRY,PASTA DO PRANIA KOMFORT 500 G,3.05
3041,2018-01-08,CHEMISTRY,LAKIER DO WLOSOW 200 ML EVA,5.29
10038,2018-01-08,DRINK_JUICE,NAP TYMBARK 0_25L  JABLKO-MIETA,0.88
9974,2018-01-08,DRINK_JUICE,NAP COCA COLA ZERO 0_200 ML PUSZKA,0.93
22879,2018-01-12,ALCOHOL,WODKA FINLANDIA 0_7L 40%,31.51
12870,2018-01-06,GENERAL_FOOD,ALMETTE SZPINAK 150 G,3.09
3214,2018-01-09,CHEMISTRY,CLIN ZAPAS 500 ML,2.94
6153,2018-01-12,COFFEE TEA,JACOBS KRONUNG 250G,7.71090909090909
23056,2018-01-07,ALCOHOL,WODKA DRINK SOBIESKI KAMIKAZE.250 ML,2.89
10936,2018-01-06,POULTRY,FILET  ZAPIEKANY SEREM ZOLTYM,23.5090909090909
3388,2018-01-10,CHEMISTRY,BIBULA MIX,0.75
17680,2018-01-11,GENERAL_ITEMS,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.87
6828,2018-01-03,DAIRY_CHESSE,GOS.SMIETANKA 12% 250ML GOSTYN,1.49
8657,2018-01-12,DAIRY_CHESSE,SERKI WEDZONE /4/ 120 G,3.55
22095,2018-01-10,VEGETABLES,KT WLOSZCZYZNA TACKA,2.0033333333333303
19587,2018-01-05,SWEETS,PETITKI LUBISIE BANAN,0.72
2196,2018-01-03,CHEMISTRY,MYDLO BAMBINO 90 G,1.3
6306,2018-01-09,COOKIES_BULK,CUKIERKI MIESZ KRAKOWSKA WAWEL,16.9076923076923
15173,2018-01-05,ICE_CREAMS_FROZEN,LODY SNIEZYCZKA KAKAO,1.62
13653,2018-01-10,GENERAL_FOOD,SZPARAGI KONSERWOWE 212ML ROLNIK,5.63
22964,2018-01-03,ALCOHOL,WINO WALDWEIN MALINA 0_75 L SLODKIE,7.6
21409,2018-01-02,VEGETABLES,KT GREJFRUT,4.12915129151292
22464,2018-01-04,ALCOHOL,NAP SPIR SOPLICA SLIWKOWA 0_1,3.82
4977,2018-01-02,CIGARETTES,TYTON PS BLAC,10.93
7127,2018-01-04,DAIRY_CHESSE,SEREK HEJ TRUSKAWKA 150 G,0.99
17583,2018-01-03,GENERAL_ITEMS,PRYMAT CURRY,0.99
11167,2018-01-01,GENERAL,DR O KISIEL SLODKA CHWILA 32 G TRUS,1.18
18184,2018-01-03,SPICES,PRYMAT CYNAMON MIELONY 15G,1.0
15618,2018-01-08,ICE_CREAMS_FROZEN,LODY PYSZNE 220 ML,1.56
2062,2018-01-02,CHEMISTRY,MYDLO LUKSJA CREAM 100 G,0.8
23167,2018-01-12,ALCOHOL,WINO MOGEN 0_7 P/S?OD CZERW CONCORD,13.94
18240,2018-01-04,SPICES,KNORR PRZYPRAWA DO MIESA MIELONEGO 23 G,1.38
18102,2018-01-02,SPICES,KNOR DELIKAT DO MIES 75G,2.21
7184,2018-01-05,DAIRY_CHESSE,CHRUPKI KUKURYDZIANE  60 G,1.26
6237,2018-01-05,COOKIES_BULK,CHRUSCIKI /PACZKI LUZ,13.6388888888889
17323,2018-01-12,POULTRY,PAROWKOWA W FOLI KG,13.474860335195501
18838,2018-01-01,SWEETS,GRZESKI GOFROWE 33G,0.61
7014,2018-01-04,DAIRY_CHESSE,GOS.MLEKO ZAG. NIESL.200G GOSTYN,1.61
16618,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,POMPKA PLAY DOLADOWANIE,3.83
5635,2018-01-12,CIGARETTES,PAP LD RED.,9.585454545454553
14625,2018-01-12,GROATS_RICE_PASTA,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.07
20183,2018-01-08,SWEETS,PETIT BERRY 50G KRAKUSKI BAHLSEN,0.45
5359,2018-01-08,CIGARETTES,MASCOTTTE BIBULKA 50 SZT,0.59
13134,2018-01-07,GENERAL_FOOD,SKORUPKA SALATKA WARZYWNA 500 G,1.96
11546,2018-01-06,GENERAL,KASZKA MANNA 400 G SARITA,0.93
8359,2018-01-11,DAIRY_CHESSE,DA DANIO 140 G SASZETKA TRUSK,2.13
6605,2018-01-02,DAIRY_CHESSE,DESER CZARUS 150GR Z MALINAMI,1.27
3099,2018-01-08,CHEMISTRY,PLATKI KOSMETYCZNE MEA 120 SZT,1.85
9482,2018-01-05,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,2.2625
9942,2018-01-08,DRINK_JUICE,KUBUS PLAY 0_4 WODA +OWOC,1.87
21282,2018-01-10,TABLETS,VITAFIZZ MAGNEZ,3.05
