Index,popularity,budget,original_title,genres,release_year
9042,0.583938,0,Belle's Magical World,Animation,1998
9933,0.625188,1200000,Harold and Maude,Romance,1971
6597,1.223392,4200000,High School Musical,Comedy,2006
6365,0.42232,7000000,Everything is Illuminated,Drama,2005
537,0.137954,3000000,Amnesiac,Horror,2015
10651,0.49287700000000007,0,Kelly's Heroes,Action,1970
2662,1.406682,17000000,The Others,Drama,2001
1708,0.309467,14000000,Giallo,Mystery,2009
1520,0.6431640000000001,30000000,The Imaginarium of Doctor Parnassus,Fantasy,2009
7877,0.077321,0,Tourist Trap,Horror,1979
8917,0.481796,0,A Midsummer Night's Sex Comedy,Romance,1982
4367,4.218933,250000000,The Hobbit: An Unexpected Journey,Adventure,2012
2119,0.512957,20000000,The Crazies,Mystery,2010
8996,1.175952,65000000,I Still Know What You Did Last Summer,Thriller,1998
752,1.1403020000000001,5000000,"As Above, So Below",Horror,2014
3112,0.388151,30000000,Far Cry,Thriller,2008
5077,0.43362,35000000,Beyond Borders,Romance,2003
8674,1.513108,110000000,The Patriot,War,2000
2114,0.516644,0,The Human Centipede 2 (Full Sequence),Crime,2010
10674,0.203225,0,Woodstock,Music,1970
1919,9.363643,160000000,Inception,Science Fiction,2010
5196,0.13516199999999998,12000000,From Justin to Kelly,Romance,2003
3958,1.051233,0,The Tuxedo,Thriller,2002
5659,0.489233,0,Open Grave,Mystery,2013
9444,0.09814500000000001,16400000,F/X2,Action,1991
6886,0.155301,0,The Dead Girl,Drama,2006
6174,0.160125,0,Girls Just Want to Have Fun,Comedy,1985
7446,1.13351,25000000,War,Thriller,2007
4018,0.558747,70000000,Hart's War,Drama,2002
718,1.737699,4900000,Mommy,Drama,2014
3784,0.195415,650000,247Â°F,Thriller,2011
10733,0.427518,0,"They Shoot Horses, Don't They?",Drama,1969
4045,0.44510299999999997,0,Derailed,Thriller,2002
10763,0.745447,0,The Driver,Thriller,1978
7690,0.23715300000000003,0,Nancy Drew,Crime,2007
2455,0.8234940000000001,40000000,8MM,Mystery,1999
5635,0.564287,0,Assault on Wall Street,Drama,2013
6994,1.590381,70000000,Sky Captain and the World of Tomorrow,Mystery,2004
4001,0.650275,0,Nicholas Nickleby,Family,2002
5382,0.238058,0,Fever Pitch,Romance,1997
225,0.599655,3300000,The Lazarus Effect,Thriller,2015
10462,0.183514,0,McLintock!,Comedy,1963
8037,0.258294,0,Losin' It,Comedy,1983
6789,0.31006300000000003,8000000,La Sconosciuta,Drama,2006
4095,0.276574,0,The Importance of Being Earnest,Romance,2002
1368,0.164123,500000,Kingdom of the Spiders,Horror,1977
926,0.444337,2700000,Redirected,Comedy,2014
6412,0.356717,0,Paradise Now,Drama,2005
2040,0.78688,24000000,Piranha 3D,Comedy,2010
9280,0.22579899999999997,0,The Mighty Quinn,Mystery,1989
4116,0.23048600000000002,0,Air Bud: Seventh Inning Fetch,Comedy,2002
8768,0.381729,20000000,Frank Herbert's Dune,Adventure,2000
3563,0.578282,18000000,Soul Surfer,Drama,2011
6232,1.212451,30000000,The Curse of the Were-Rabbit,Family,2005
2980,0.764367,9000000,The Strangers,Horror,2008
10783,0.3309,0,Starcrash,Science Fiction,1978
7961,0.222379,0,Tank,Drama,1984
7217,0.166159,0,Criminal,Thriller,2004
8001,0.699455,6200000,Risky Business,Comedy,1983
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Drama,1994
7749,0.161899,0,Highlander: The Search for Vengeance,Action,2007
8158,0.469383,0,Bushwhacked,Crime,1995
3941,1.329683,0,Home Alone 4,Crime,2002
2425,1.560867,33000000,Austin Powers: The Spy Who Shagged Me,Adventure,1999
2877,4.977955000000001,140000000,Iron Man,Science Fiction,2008
4417,1.496861,33000000,Step Up Revolution,Romance,2012
3214,0.24117,0,Train,Thriller,2008
344,0.344549,0,I'll See You in My Dreams,Drama,2015
10026,0.447245,0,Bird on a Wire,Romance,1990
9259,0.360554,0,The Package,Thriller,1989
10696,0.118301,0,In Harm's Way,War,1965
6089,1.1774280000000001,44000000,Rambo: First Blood Part II,War,1985
9501,0.420142,0,Fei lung mang jeung,Comedy,1988
1213,0.110266,0,The Hornet's Nest,War,2014
3516,0.780354,0,A Little Bit of Heaven,Drama,2011
3576,0.530139,38000000,Water for Elephants,Drama,2011
6092,1.105634,15000000,Brazil,Science Fiction,1985
4745,0.22158200000000003,2000000,Stash House,Action,2012
2223,0.27868899999999996,0,Road Train,Horror,2010
5696,0.41374799999999995,5200000,Dead in Tombstone,Action,2013
3129,0.34920300000000004,12000000,Cadillac Records,History,2008
9313,0.048723,0,Communion,Science Fiction,1989
1592,0.47063999999999995,6300000,Without a Paddle: Nature's Calling,Action,2009
4741,0.227384,0,ThÃ©rÃ¨se Desqueyroux,Drama,2012
9212,0.5443819999999999,22500000,Casualties of War,War,1989
5913,0.168658,0,Wrong Cops,Crime,2013
4684,0.295547,5000000,Assassin's Bullet,Thriller,2012
140,1.144808,0,Dragonheart 3: The Sorcerer's Curse,Action,2015
819,0.72546,3500000,Justice League: War,Animation,2014
8394,0.510003,1750000,Road Games,Horror,1981
8436,0.16158599999999998,0,The Funhouse,Horror,1981
9813,0.637257,0,Three Days of the Condor,Mystery,1975
2089,0.59643,30000000,TEKKEN,Drama,2010
2271,0.219619,2000000,The Four-Faced Liar,Comedy,2010
10062,0.27566199999999996,0,Europa Europa,History,1990
6964,3.9904879999999996,50000000,Bridget Jones: The Edge of Reason,Comedy,2004
3990,0.74198,25000000,Punch-Drunk Love,Comedy,2002
4571,0.47338100000000005,12000000,Think Like a Man,Romance,2012
3659,0.372627,930000,L!fe Happens,Comedy,2011
1826,0.154563,3200000,The Good Guy,Comedy,2009
2969,0.825749,30000000,Che: Part One,War,2008
223,0.602165,8000000,A Walk in the Woods,Drama,2015
1527,0.608282,40000000,Cirque du Freak: The Vampire's Assistant,Action,2009
5110,0.34226799999999996,0,Shortcut to Happiness,Drama,2003
5512,1.188033,12000000,Stoker,Horror,2013
10633,0.385313,0,The Way We Were,Romance,1973
6706,0.537204,0,Catch a Fire,Drama,2006
6265,0.869394,70000000,Munich,Thriller,2005
4304,0.278598,0,Bad Girls,Drama,1994
8494,0.8913719999999999,50000000,Escape from L.A.,Action,1996
9905,0.182922,3000000,The Night of the Iguana,Drama,1964
6593,1.2962719999999999,100000000,Eragon,Family,2006
5789,0.295263,0,Ghost Team One,Comedy,2013
113,1.40805,700000,Dope,Comedy,2015
2348,0.191889,1100000,Beyond the Black Rainbow,Horror,2010
5328,0.436806,3000000,Air Bud,Comedy,1997
3464,1.0542559999999999,90000000,Conan the Barbarian,Fantasy,2011
9039,0.62685,20000000,Vampires,Horror,1998
2417,2.069357,10500000,Cruel Intentions,Romance,1999
7751,0.14969200000000002,0,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,Comedy,2007
4428,1.272901,7500000,Iron Sky,Action,2012
252,0.50732,0,Wild Horses,Drama,2015
807,0.777096,6700000,Infinitely Polar Bear,Drama,2014
6570,1.9573310000000002,270000000,Superman Returns,Fantasy,2006
10797,0.204494,0,Blue Collar,Drama,1978
9825,0.328246,0,Breakheart Pass,Thriller,1975
9602,1.354524,27000000,The Running Man,Science Fiction,1987
299,0.41287700000000005,0,The Legend of Barney Thomson,Drama,2015
7053,0.781151,2800000,Wild Things 2,Drama,2004
6115,0.6198170000000001,0,Pale Rider,Western,1985
7657,0.281136,0,Youth Without Youth,Drama,2007
4575,0.46403199999999994,0,Seal Team Six: The Raid on Osama Bin Laden,Crime,2012
8090,1.210502,0,A Goofy Movie,Animation,1995
5907,0.131381,0,Three Night Stand,Comedy,2013
5373,0.261797,0,Nowhere,Science Fiction,1997
9520,0.3065,0,Hairspray,Family,1988
1056,0.26903299999999997,0,Authors Anonymous,Comedy,2014
7885,2.464803,11000000,Gremlins,Comedy,1984
5308,0.572198,12000000,A Life Less Ordinary,Fantasy,1997
4041,0.46933199999999997,0,Taken,Science Fiction,2002
6511,0.130215,0,Reefer Madness: The Movie Musical,Comedy,2005
5335,0.414756,0,Casper: A Spirited Beginning,Family,1997
4431,1.252392,25000000,Contraband,Thriller,2012
9088,0.383321,45000000,Deep Rising,Action,1998
5232,3.4889099999999997,85000000,Hercules,Fantasy,1997
6120,0.555541,25000000,Lifeforce,Thriller,1985
4148,0.143573,0,Morvern Callar,Drama,2002
677,2.777996,28000000,A Walk Among the Tombstones,Mystery,2014
10071,0.11455499999999999,0,American Ninja 4: The Annihilation,Thriller,1990
5174,0.19486199999999998,17000000,Good Boy!,Comedy,2003
9726,0.747337,0,The Lion in Winter,Drama,1968
7122,0.42437600000000003,50000000,Raising Helen,Drama,2004
1388,5.806897,35000000,Underworld: Rise of the Lycans,Adventure,2009
7282,0.36795,0,Jeremiah Johnson,Western,1972
3838,0.13338699999999998,0,H2O Just Add Water - The Movie,Adventure,2011
10604,0.7188640000000001,0,The Day of the Jackal,Action,1973
10180,0.722259,9000000,The Enforcer,Action,1976
5298,0.676667,40000000,Spawn,Science Fiction,1997
7597,0.41562200000000005,0,Boy A,Crime,2007
6608,1.110072,18000000,John Tucker Must Die,Comedy,2006
5033,0.640416,0,Under the Tuscan Sun,Romance,2003
10082,0.1746,22000000,Postcards from the Edge,Comedy,1990
6339,0.499629,0,Edison,Drama,2005
6853,0.22004899999999997,0,The Alibi,Drama,2006
7894,1.020675,40000000,Dune,Adventure,1984
9824,0.347121,5000000,Tommy,Drama,1975
9685,0.217263,0,Hot Pursuit,Comedy,1987
8359,0.144296,0,Sidekicks,Action,1992
6249,1.048193,15000000,Hoodwinked!,Animation,2005
6442,0.263334,0,Lemming,Drama,2005
7358,0.20509899999999998,0,Bad Timing,Thriller,1980
7179,0.369726,6500000,A Home at the End of the World,Drama,2004
8103,0.958991,18000000,Mortal Kombat,Fantasy,1995
1521,0.642045,20000000,Horsemen,Mystery,2009
7674,0.258705,0,Pigs,Comedy,2007
8584,0.375865,4000000,Tremors 2: Aftershocks,Action,1996
10743,0.26714,0,The Valley of Gwangi,Action,1969
965,0.366176,2500000,Catch Hell,Drama,2014
8585,0.36904000000000003,20000000,Kazaam,Family,1996
6539,0.075624,3000000,Tsotsi,Drama,2005
303,0.404511,0,Avengers Grimm,Adventure,2015
3205,0.253956,0,Last Chance Harvey,Romance,2008
1962,1.419224,100000000,The Other Guys,Comedy,2010
4756,0.21230700000000002,10000000,Columbus Circle,Thriller,2012
1487,0.8133229999999999,150000000,Transformers: Revenge of the Fallen,Adventure,2009
4817,0.15271300000000002,0,Fist of Jesus,Comedy,2012
6370,0.40582199999999996,45000000,"Yours, Mine & Ours",Romance,2005
4363,6.591277000000001,250000000,The Dark Knight Rises,Drama,2012
7376,0.097584,0,Where the Buffalo Roam,Comedy,1980
9887,0.633882,17000000,My Fair Lady,Music,1964
4428,1.272901,7500000,Iron Sky,Science Fiction,2012
6738,0.433874,15000000,Running Scared,Thriller,2006
5190,0.154678,0,Helen of Troy,Action,2003
3533,0.687144,9500000,Trust,Drama,2011
4094,0.278771,20000000,Drumline,Drama,2002
9244,0.355479,787000,Santa sangre,Horror,1989
3715,0.286708,0,Emergo,Horror,2011
4821,0.146256,1500000,Errors of the Human Body,Drama,2012
8446,0.087937,0,American Pop,Animation,1981
379,0.298861,0,Cleveland Abduction,Drama,2015
6469,0.19117699999999999,2000000,The Proposition,Action,2005
6026,0.1635,0,uwantme2killhim?,Drama,2013
9396,0.261842,8500000,New Jack City,Drama,1991
6943,0.049226,0,Karla,Drama,2006
4926,0.189057,0,Daddy's Little Girl,Thriller,2012
2485,0.54872,0,Annie,Family,1999
3134,0.812489,25000000,Disaster Movie,Comedy,2008
883,0.536511,10000000,In the Blood,Action,2014
5754,0.328484,950000,Banshee Chapter,Thriller,2013
5672,0.461225,0,Remember Sunday,TV Movie,2013
6151,0.284856,18000000,Young Sherlock Holmes,Crime,1985
2736,0.471789,62000000,3000 Miles to Graceland,Action,2001
5318,0.511529,5000000,The Sweet Hereafter,Drama,1997
1606,0.430112,0,Turtles Forever,Action,2009
5558,0.886993,30000000,Side Effects,Thriller,2013
1627,0.40847,5060730,Metropia,Animation,2009
5234,3.077454,36000000,Gattaca,Romance,1997
7143,0.7514460000000001,28000000,Miracle,Drama,2004
9608,1.065222,17000000,Superman IV: The Quest for Peace,Fantasy,1987
6027,0.052986,0,L'arbitro,Comedy,2013
10018,0.501826,0,Air America,Comedy,1990
9956,0.272856,0,Sunday Bloody Sunday,Drama,1971
7828,1.823058,35000000,Star Trek: The Motion Picture,Science Fiction,1979
2908,1.561177,23000000,Step Up 2: The Streets,Drama,2008
2116,0.514385,0,Barbie: A Fashion Fairytale,Animation,2010
5629,0.5804020000000001,0,Bounty Killer,Action,2013
7378,0.090285,0,The Octagon,Adventure,1980
2965,0.8651049999999999,85000000,Horton Hears a Who!,Comedy,2008
1963,1.402935,0,30 Days of Night: Dark Days,Thriller,2010
6497,0.155342,0,Happy Endings,Comedy,2005
10413,0.32193499999999997,4000000,Guess Who's Coming to Dinner,Drama,1967
1331,1.719385,1200000,The Rescuers,Animation,1977
7680,0.25062,3500000,Superman: Doomsday,Action,2007
1437,1.264202,0,Anaconda 4: Trail of Blood,Action,2009
9164,0.133183,0,Almost Heroes,Comedy,1998
7516,0.594693,8000000,The Life Before Her Eyes,Thriller,2007
3475,1.004841,49900000,Your Highness,Action,2011
6699,0.56593,50000000,The Shaggy Dog,Family,2006
3437,1.240414,75000000,Immortals,Fantasy,2011
3522,0.7605029999999999,195000000,Transformers: Dark of the Moon,Adventure,2011
4463,0.929163,0,Wrong Turn 5: Bloodlines,Thriller,2012
2877,4.977955000000001,140000000,Iron Man,Action,2008
498,0.15831099999999998,0,Unknown Caller,Thriller,2015
6261,0.8999440000000001,88000000,The Brothers Grimm,Fantasy,2005
7416,1.672137,150000000,Meet the Robinsons,Animation,2007
8982,1.422685,27000000,Dark City,Science Fiction,1998
7649,0.299708,0,The Cake Eaters,Drama,2007
10184,0.515387,0,Stay Hungry,Comedy,1976
10065,0.425943,0,Moon 44,Science Fiction,1990
8619,0.254728,0,Eddie,Action,1996
5299,0.674762,50000000,The Peacemaker,Thriller,1997
735,1.384508,0,Black Sea,Adventure,2014
3569,0.562704,0,Foster,Family,2011
2013,0.9196350000000001,20000000,Let Me In,Horror,2010
5039,0.5983729999999999,17000000,Jeepers Creepers 2,Thriller,2003
2133,0.47052200000000005,0,Operation: Endgame,Adventure,2010
4966,1.7816150000000002,20000000,The Jungle Book 2,Animation,2003
6504,0.147694,0,Mortuary,Thriller,2005
1825,0.15551900000000002,0,Next Day Air,Action,2009
7899,0.8226959999999999,0,Moscow on the Hudson,Romance,1984
2172,0.374797,0,Family Guy Presents: It's a Trap!,Fantasy,2010
1560,0.534927,4300000,Beautiful Kate,Mystery,2009
3822,0.159707,0,Sand Sharks,Comedy,2011
2356,0.137397,2400000,Devil's Playground,Action,2010
9155,0.15582100000000002,0,The Odd Couple II,Comedy,1998
6202,2.248624,40000000,Wedding Crashers,Romance,2005
4187,1.627278,23000000,The Mask,Fantasy,1994
9883,1.9878189999999998,6000000,Mary Poppins,Fantasy,1964
10061,0.279122,0,Treasure Island,Family,1990
340,0.350599,0,Circle,Science Fiction,2015
7937,0.362732,0,Falling in Love,Romance,1984
9937,0.529922,0,Hannie Caulder,Drama,1971
6736,0.434986,0,Lifted,Family,2006
4033,0.494021,20000000,The Rookie,Drama,2002
7434,1.30813,20000000,Mr. Brooks,Drama,2007
9102,0.455013,0,Creature,Horror,1998
10608,0.600434,12000000,Papillon,Drama,1973
5503,1.2790780000000002,7000000,Only Lovers Left Alive,Drama,2013
7892,1.247659,18000000,Conan the Destroyer,Action,1984
3347,0.044583,0,Passchendaele,Romance,2008
7697,0.22845900000000002,8000000,Battle in Seattle,Action,2007
8586,0.366286,50000000,The Chamber,Thriller,1996
4360,0.204483,0,Hercules in the Maze of the Minotaur,Adventure,1994
8607,0.30952399999999997,0,Wish Upon a Star,Comedy,1996
7006,1.3487040000000001,70000000,AVP: Alien vs. Predator,Action,2004
2343,0.131526,60000000,Resident Evil: Afterlife,Adventure,2010
3940,1.359987,48000000,The Ring,Mystery,2002
10835,0.29991100000000004,12000000,The Sand Pebbles,War,1966
9167,0.117202,5000000,Slums of Beverly Hills,Drama,1998
10240,0.940335,21000000,Sleepless in Seattle,Comedy,1993
716,1.769987,65000000,Unbroken,War,2014
3335,0.21029299999999998,0,Baby Blues,Horror,2008
7445,1.142781,86000000,Awake,Crime,2007
900,0.48731599999999997,0,Lemon Tree Passage,Thriller,2014
978,0.34710799999999997,0,Halo: Nightfall,Science Fiction,2014
5734,0.35270300000000004,0,The Last Keepers,Fantasy,2013
6596,1.235478,75000000,Monster House,Family,2006
8247,1.574949,35000000,Lethal Weapon 3,Adventure,1992
3248,0.284963,8000000,Tunnel Rats,Action,2008
3351,0.033634,0,One Week,Adventure,2008
7785,0.104735,10000000,Reno 911!: Miami,Action,2007
8890,2.355353,10000000,The Thing,Science Fiction,1982
10104,0.146514,0,Ghost Dad,Family,1990
1518,0.652939,8000000,The Boondock Saints II: All Saints Day,Action,2009
10037,0.127474,0,Hidden Agenda,Thriller,1990
6909,0.108669,0,The Last Winter,Thriller,2006
7832,1.119476,0,The Warriors,Thriller,1979
352,0.333656,0,Andron,Action,2015
10015,0.512053,10000000,Captain America,Action,1990
4634,0.361254,3000000,Dragon Eyes,Thriller,2012
130,1.284541,0,True Story,Mystery,2015
10285,0.563653,0,Trois couleurs : Bleu,Drama,1993
797,0.861117,0,The Double,Thriller,2014
7990,1.575742,27500000,Octopussy,Action,1983
6224,1.330824,110000000,Mr. & Mrs. Smith,Thriller,2005
3213,0.242941,0,Solstice,Thriller,2008
7404,2.089502,60000000,Bridge to Terabithia,Family,2007
4891,0.06833099999999999,0,Du vent dans mes mollets,Family,2012
5302,0.648088,80000000,The Postman,Drama,1997
2366,0.090543,0,Break Ke Baad,Romance,2010
121,1.345982,55000000,Crimson Peak,Drama,2015
1076,0.23712600000000003,0,TEKKEN: A Man Called X,Action,2014
2178,0.359543,0,Sundays at Tiffany's,Drama,2010
1648,0.38802600000000004,4000000,S. Darko,Mystery,2009
4368,4.008188,130000000,Prometheus,Mystery,2012
1554,0.53923,45000000,Aliens in the Attic,Fantasy,2009
8071,2.440099,58000000,GoldenEye,Adventure,1995
7309,5.488441000000001,18000000,The Empire Strikes Back,Adventure,1980
6017,0.069606,0,Willow Creek,Thriller,2013
5319,0.507983,0,Pooh's Grand Adventure: The Search for Christopher Robin,Animation,1997
7986,0.06413300000000001,2000000,The Company of Wolves,Fantasy,1984
2984,0.748854,30000000,The X Files: I Want to Believe,Drama,2008
8738,0.5307390000000001,75000000,Vertical Limit,Adventure,2000
1335,1.048838,22000000,A Bridge Too Far,War,1977
5496,1.319947,55000000,Bullet to the Head,Action,2013
396,0.27858299999999997,0,Back in Time,Documentary,2015
3376,4.50453,93000000,Rise of the Planet of the Apes,Science Fiction,2011
7417,1.6470169999999997,30000000,P.S. I Love You,Romance,2007
6297,0.681157,28000000,Walk the Line,Drama,2005
6640,0.840205,32000000,Nacho Libre,Family,2006
9970,0.097979,0,Hands of the Ripper,Horror,1971
3530,0.70252,4000000,A Lonely Place to Die,Thriller,2011
10700,0.306394,0,The Ipcress File,Thriller,1965
5009,0.9790770000000001,0,George of the Jungle 2,Family,2003
8716,0.697146,80000000,Red Planet,Thriller,2000
10313,0.40913499999999997,19000000,Arizona Dream,Romance,1993
6625,0.921035,15500000,Slither,Horror,2006
9854,0.613969,0,Hatari!,Adventure,1962
9705,0.287418,0,Hamburger Hill,War,1987
10401,1.554808,9500000,You Only Live Twice,Adventure,1967
2746,0.4396,10000000,Mimic 2,Science Fiction,2001
4409,1.608797,61000000,Les MisÃ©rables,Romance,2012
5569,0.835456,0,Drinking Buddies,Romance,2013
1468,0.9537049999999999,11000000,Antichrist,Drama,2009
6748,0.395831,0,Like Minds,Crime,2006
1649,0.383827,0,Prison Break: The Final Break,Action,2009
5246,1.616191,16500000,Austin Powers: International Man of Mystery,Crime,1997
2021,0.876654,20000000,La Rafle,Drama,2010
7325,0.6464409999999999,0,Little Lord Fauntleroy,Family,1980
6041,0.040858,58000000,The Internship,Comedy,2013
4915,0.035616,0,Inch'Allah,Drama,2012
6340,0.49892600000000004,3500000,Urban Legends: Bloody Mary,Thriller,2005
8953,0.044913,0,The Plague Dogs,Drama,1982
2149,0.423663,0,Donkey's Christmas Shrektacular,Drama,2010
9731,0.569422,7700000,Where Eagles Dare,History,1968
8909,0.576708,0,Dead Men Don't Wear Plaid,Mystery,1982
7481,0.822839,4000000,Wrong Turn 2: Dead End,Thriller,2007
4277,0.387981,3500000,Double Dragon,Action,1994
1529,0.606857,9000000,Leaves of Grass,Comedy,2009
5024,0.725008,0,Barbie of Swan Lake,Family,2003
10514,0.5166850000000001,2000000,Critters,Comedy,1986
