original_title,title_length,production_companies
Final Destination 3,19, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
Pitch Perfect,13,Brownstone Productions
Corpse Bride,12, Laika Entertainment
Killer Joe,10, Worldview Entertainment
The Life of David Gale,22, Intermedia Films
Evan Almighty,13, Universal Pictures
The Grudge,10, Vertigo Entertainment
No Strings Attached,19, Spyglass Entertainment
The Apparition,14,StudioCanal
Daredevil,9, Epsilon Motion Pictures
Taken,5, Grive Productions
The Pianist,11, Heritage Films
Gossip,6,Warner Bros. Pictures
Jack Reacher,12,Paramount Pictures
Cowboys & Aliens,16, Universal Pictures
Agent Cody Banks 2: Destination London,38, Madacy Entertainment
Broken City,11,Regency Enterprises
Contraband,10, Leverage Management
Four Christmases,16, Ott Medien
Solomon Kane,12,Davis-Films
Lemony Snicket's A Series of Unfortunate Events,47, DreamWorks Pictures
Attack the Block,16, Film4
The Little Prince,17,Onyx Films
Maze Runner: The Scorch Trials,30, Temple Hill Entertainment
The Ring,8,DreamWorks SKG
Along Came Polly,16, Loofah Productions
Terminator 3: Rise of the Machines,34, Intermedia Films
Transformers: Dark of the Moon,30, Indochina Productions
The Love Guru,13, Internationale Filmproduktion
The Host,8, Silver Reel
Baby Mama,9,Relativity Media
The Mummy: Tomb of the Dragon Emperor,37, Relativity Media
Terminator 3: Rise of the Machines,34, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
Sparkle,7,TriStar Pictures
Poseidon,8, Next Entertainment
The Hurt Locker,15,Summit Entertainment
All Is Lost,11, Washington Square Films
Evan Almighty,13,Columbia Pictures
Veronica Mars,13,Warner Bros.
Don't Say a Word,16, Regency Enterprises
The Last Airbender,18, Industrial Light & Magic (ILM)
Nanny McPhee,12, Studio Canal
Basic Instinct 2,16, Kanzaman
I Am Number Four,16, Reliance BIG Entertainment
Once Upon a Time in Mexico,26, Dimension Films
Guardians of the Galaxy,23, Bulletproof Cupid
Red Planet,10, Mars Production Pty. Ltd.
Letters from Iwo Jima,21, Warner Bros.
The Art of War,14,Amen Ra Films
Brooklyn,8, Item 7
Snitch,6, Spitfire Pictures
My Sister's Keeper,18, Curmudgeon Films
Saw V,5,Lionsgate
Chicken Run,11,DreamWorks SKG
The Fifth Estate,16, Reliance Entertainment
Nanny McPhee and the Big Bang,29, Relativity Media
47 Ronin,8, Universal
Trance,6, Decibel Films
Wonderland,10,Lions Gate Films
Flyboys,7,Ingenious Film Partners
Transsiberian,13, Canal+ EspaÃ±a
The Jacket,10, VIP 3 Medienfonds
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Guardians of the Galaxy,23, Revolution Sun Studios
The Monuments Men,17, Fox 2000 Pictures
Dragonfly,9,Universal Pictures
Grindhouse,10,Big Talk Productions
Hope Springs,12, Management 360
The Hunted,10,Lakeshore Entertainment
The Hunger Games: Mockingjay - Part 2,37, Walt Disney Studios Motion Pictures
Contagion,9, Participant Media
22 Jump Street,14, Cannell Studios
Spartan,7,Epsilon Motion Pictures
The Lego Movie,14, Warner Bros. Animation
Sisters,7,Little Stranger
The Wild,8, C.O.R.E. Feature Animation
Monsters University,19, Pixar Animation Studios
The Mothman Prophecies,22,Lakeshore Entertainment
Lone Survivor,13, Leverage Management
Sparkle,7, Phoenix Pictures
Jarhead,7, Motion Picture KAPPA Produktionsgesellschaft
Oz: The Great and Powerful,26,Walt Disney Pictures
The Majestic,12, NPV Entertainment
Brick Mansions,14,Canal+
The Invention of Lying,22, Lin Pictures
Big Eyes,8, Electric City Entertainment
The Return,10, Rosey Film Productions LLC
Les MisÃ©rables,15, Working Title Films
War,3,Mosaic Media Group
"O Brother, Where Art Thou?",26, Studio Canal
Fair Game,9,River Road Entertainment
The Big Wedding,15, Two Ton Films
Prisoners,9, Madhouse Entertainment
In the Heart of the Sea,23, Warner Bros.
The Invisible,13,Spyglass Entertainment
Suite FranÃ§aise,16, Scope Pictures
White Noise,11, Canadian Film or Video Production Tax Credit (CPTC)
Jurassic World,14, Legendary Pictures
The League of Extraordinary Gentlemen,37, Angry Films
Big Momma's House 2,19,Twentieth Century Fox Film Corporation
Chocolat,8, Fat Free
Diary of a Wimpy Kid: Dog Days,30,Fox 2000 Pictures
K-19: The Widowmaker,20, Palomar Pictures (II)
Before the Devil Knows You're Dead,34, Michael Cerenzie Productions
Jeepers Creepers,16, VCL Communications
Daybreakers,11, Furst Films
Chocolat,8, David Brown Productions
Armored,7,Screen Gems
The Big Bounce,14, Taormina Productions
Catwoman,8, DiNovi Pictures
Percy Jackson & the Olympians: The Lightning Thief,50, Sunswept Entertainment
Teenage Mutant Ninja Turtles,28,Paramount Pictures
Planet of the Apes,18, Tim Burton Productions
G-Force,7,Walt Disney Pictures
The Texas Chainsaw Massacre,27, Next Entertainment
American Gangster,17, Relativity Media
A Sound of Thunder,18, Baldwin Entertainment Group
Furious 7,9,Universal Pictures
Itâ€™s a Boy Girl Thing,23,Prospero Pictures
The Boxtrolls,13,Laika Entertainment
Fast Five,9,Universal Pictures
Secretariat,11, Fast Track Productions
A.I. Artificial Intelligence,28, Amblin Entertainment
My Life in Ruins,16, 26 Films
Brothers,8, Palomar Pictures (II)
Dumb and Dumber To,18, Red Granite Pictures
Twilight,8, Temple Hill Entertainment
Anger Management,16, Happy Madison Productions
Dawn of the Planet of the Apes,30, TSG Entertainment
The Incredible Hulk,19, Marvel Studios
Minority Report,15, Cruise/Wagner Productions
The Patriot,11,Centropolis Entertainment
The Score,9, Mandalay Pictures
The Informant!,14, Participant Media
Frida,5, Lions Gate Films
She's the Man,13,DreamWorks SKG
Nebraska,8, Bona Fide Productions
Sky Captain and the World of Tomorrow,37, Natural Nylon Entertainment
Texas Chainsaw 3D,17,Nu Image Films
Mirrors,7, New Regency Pictures
Lone Survivor,13, Closest to the Hole Productions
In Bruges,9,Blueprint Pictures
The Simpsons Movie,18,Gracie Films
Igor,4,Exodus Film Group
Killers,7,Katalyst Films
A Serious Man,13, Relativity Media
Elektra,7, Regency Enterprises
Scooby-Doo,10, Warner Bros.
Million Dollar Baby,19, Malpaso Productions
The Aviator,11,Appian Way
Equilibrium,11, Blue Tulip Productions
Spotlight,9, Entertainment One Features
The Illusionist,15, Bob Yari Productions
Date Movie,10,Regency Enterprises
Rango,5, Paramount Animation
Unknown,7, StudioCanal
Poseidon,8, Radiant Productions
Sinister 2,10, Entertainment One
The Dark Knight Rises,21, DC Entertainment
Take Me Home Tonight,20, Rogue Pictures
King Kong,9, Universal Pictures
Ocean's Eleven,14, Warner Bros.
The Punisher,12, Marvel Enterprises
Step Up 3D,10, Touchstone Pictures
The Hateful Eight,17,Double Feature Films
Yes Man,7, Heyday films
The Dressmaker,14, Apollo Media
The Iron Lady,13, DJ Films
Seven Pounds,12, Escape Artists
In the Heart of the Sea,23, K. JAM Media
Sky High,8,Walt Disney Pictures
The Transporter,15, Canal+
Monte Carlo,11, Dune Entertainment III
Dallas Buyers Club,18,Universal Studios
Dredd,5, Reliance BIG Entertainment
Coach Carter,12,Paramount Pictures
Alexander,9, Warner Bros.
Grown Ups 2,11, Happy Madison Productions
The Purge: Anarchy,18, Blumhouse Productions
Doomsday,8,Rogue Pictures
Syriana,7, Warner Bros.
Piranha 3D,10, Dimension Films
The Pianist,11,Bac Films
The Other Woman,15,Twentieth Century Fox Film Corporation
Pandorum,8, Constantin Film Produktion
Zoolander,9, Red Hour Productions
"You, Me and Dupree",18, MMCB Film Produktion 2004
The Twilight Saga: Breaking Dawn - Part 1,41, Sunswept Entertainment
Assault on Precinct 13,22,Rogue Pictures
28 Weeks Later,14, Fox Atomic
Sin City: A Dame to Kill For,28, Troublemaker Studios
Hot Tub Time Machine,20,United Artists
World Trade Center,18, Double Feature Films
Mindhunters,11,Avenue Pictures Productions
127 Hours,9, Cloud Eight Films
Magic Mike XXL,14, Iron Horse Entertainment (II)
Ali,3,Columbia Pictures Corporation
Revolutionary Road,18,DreamWorks SKG
Bridesmaids,11,Universal Pictures
Orphan,6,Dark Castle Entertainment
Goosebumps,10, Scholastic Entertainment
Selma,5, PathÃ©
Transformers,12, Amblin Entertainment
A Thousand Words,16, Saturn Films
Taken 3,7, EuropaCorp
The Holiday,11, Relativity Media
Eternal Sunshine of the Spotless Mind,37, Focus Features
Wanted,6, Spyglass Entertainment
Sucker Punch,12, Cruel and Unusual Films
Act of Valor,12, Bandito Brothers
X2,2, Donners' Company
Journey 2: The Mysterious Island,32, Walden Media
A Scanner Darkly,16, Section Eight Productions
I Love You Phillip Morris,25,EuropaCorp
Dawn of the Dead,16, Metropolitan Filmexport
Capote,6, Province of British Columbia Production Services Tax Credit
The Hitchhiker's Guide to the Galaxy,36, Hammer & Tongs
Burn After Reading,18, Working Title Films
Agora,5,HimenÃ³ptero
Pirates of the Caribbean: On Stranger Tides,43, Moving Picture Company (MPC)
Tooth Fairy,11, Walden Media
Crank,5, Lakeshore Entertainment
Underworld: Awakening,21, UW4 Productions
Paul Blart: Mall Cop 2,22, Sony Pictures Entertainment (SPE)
Secret in Their Eyes,20, Gran Via Productions
Adaptation.,11, Clinica Estetico
Les MisÃ©rables,15, CAMERON MACKINTOSH
The Runaways,12, Linson Entertainment
The Girl Next Door,18, Daybreak
American Dreamz,15, Depth of Field
Transformers,12, Platinum Dunes
Kingdom of Heaven,17, Dune Films
The Legend of Hercules,22,Millennium Films
Aloha,5, Vinyl Films
The Lovely Bones,16, Film4
Zoom,4, Revolution Studios
Van Helsing,11, Stillking Films
True Grit,9, Skydance Productions
Take the Lead,13, Tiara Blu Films
American Sniper,15, Warner Bros.
Predators,9, Dune Entertainment III
The Lovely Bones,16, Goldcrest Pictures
The Darkest Hour,16, Regency Enterprises
Dreamgirls,10, DreamWorks SKG
Enchanted,9, Josephson Entertainment
Doomsday,8, Internationale Filmproduktion Blackbird Dritte
Law Abiding Citizen,19,Film Department
Pay It Forward,14, Warner Bros.
Justin Bieber: Never Say Never,30, Magical Elves Productions
The Artist,10, La Petite Reine
Spider-Man 3,12,Columbia Pictures
Free Birds,10, Relativity Media
Lara Croft: Tomb Raider,23, British Broadcasting Corporation (BBC)
Planet of the Apes,18,Twentieth Century Fox Film Corporation
Conviction,10, Innocence Productions
Winnie the Pooh,15, Walt Disney Animation Studios
Chicago,7, Producers Circle
My Blueberry Nights,19, Lou Yi Inc.
Horton Hears a Who!,19, Blue Sky Studios
The Secret of Moonacre,22, Spice Factory
United 93,9, StudioCanal
Scary Movie 5,13,Dimension Films
The Last Legion,15, Zephyr Films
Fury,4, QED International
About Last Night,16, Rainforest Films
Exit Wounds,11,NPV Entertainment
Star Wars: The Force Awakens,28, Truenorth Productions
Underworld: Awakening,21, Screen Gems
The Water Diviner,17, Seven Group Holdings
Freddy vs. Jason,16, Avery Pix
The Wolverine,13, Donners' Company
The Soloist,11,DreamWorks
Home on the Range,17,Walt Disney Pictures
Getaway,7, Silver Reel
Moon,4, Lunar Industries
"Yours, Mine & Ours",18, Robert Simonds Productions
Proof,5, Endgame Entertainment
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,83, Four By Two Productions
Mr. Brooks,10, Eden Rock Media
Star Trek,9,Paramount Pictures
Out of the Furnace,18, Scott Free Productions
Grindhouse,10, Yer Dead Productions
Along Came Polly,16, Jersey Films
xXx,3,Columbia Pictures
Next,4, Broken Road Productions
Treasure Planet,15, Walt Disney Feature Animation
Transcendence,13, Straight Up Films
Green Lantern,13, DC Entertainment
The Pyramid,11, Silvatar Media
Transporter 2,13, TF 1 Film Productions
Entourage,9,Warner Bros.
Transformers: Age of Extinction,31, Di Bonaventura Pictures
Dreamcatcher,12, WV Films II
The Five-Year Engagement,24,Universal Pictures
Kill Bill: Vol. 1,17, Super Cool ManChu
A Very Harold & Kumar Christmas,31, Mandate Pictures
Corpse Bride,12, Will Vinton Studios
Planet of the Apes,18, The
Out of Time,11, Metro-Goldwyn-Mayer (MGM)
Pirates of the Caribbean: At World's End,40,Walt Disney Pictures
Sin City,8, Troublemaker Studios
Spider-Man,10,Columbia Pictures
The Day the Earth Stood Still,29, Hammerhead Productions
Salt,4, Di Bonaventura Pictures
The Four Feathers,17,Paramount Pictures
X-Men Origins: Wolverine,24, Dune Entertainment
Chef,4,Open Road Films
From Hell,9,Twentieth Century Fox Film Corporation
Burn After Reading,18,Mike Zoss Productions
Along Came a Spider,19, MFP Munich Film Partners
The Host,8, Chockstone Pictures
End of Watch,12, Knightsbridge Entertainment
Hereafter,9, The
The Intern,10, Warner Bros.
Django Unchained,16, The Weinstein Company
The Frozen Ground,17, Emmett/Furla Films
Pacific Rim,11, Warner Bros.
Fantastic Four,14, Constantin Film.
Swimming Pool,13,France 2 CinÃ©ma
The Spy Next Door,17, Spy Next Door
Live Free or Die Hard,21, Wintergreen Productions
Unstoppable,11, Firm Films
The Haunted Mansion,19, Doom Buggy Productions
Righteous Kill,14, Millennium Films
The Hobbit: The Desolation of Smaug,35,WingNut Films
Marley & Me,11, Dune Entertainment III
The Big Short,13,Paramount Pictures
Red Eye,7, Craven-Maddalena Films
Machete,7,Dune Entertainment
Road to Perdition,17, The Zanuck Company
The Fast and the Furious: Tokyo Drift,37,Universal Pictures
Sparkle,7, Akil Production Company
Corpse Bride,12, Warner Bros.
Minority Report,15, Amblin Entertainment
Dark Shadows,12, Tim Burton Productions
Stardust,8, Vaughn Productions
Paranoia,8, Reliance Entertainment
Space Cowboys,13, Warner Bros.
Inglourious Basterds,20, Visiona Romantica
Zack and Miri Make a Porno,26,Blue Askew
Hercules,8, Radical Studios
Team America: World Police,26, Scott Rudin Productions
Elizabethtown,13, KMP Film Invest
Unknown,7, Canal+
The Terminal,12, Amblin Entertainment
Big Fish,8, Columbia Pictures Corporation
The Fast and the Furious,24,Universal Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46,Warner Bros.
Cosmopolis,10, Rai Cinema
Smokin' Aces,12, Working Title Films
The Invasion,12,Village Roadshow Pictures
Snitch,6, Participant Media
Anchorman 2: The Legend Continues,33, Apatow Productions
"O Brother, Where Art Thou?",26,Universal Pictures
Wreck-It Ralph,14,Walt Disney Animation Studios
Daredevil,9, Marvel Enterprises
Memento,7, Team Todd
Domino,6, Scott Free Productions
Auto Focus,10,Sony Pictures Classics
Lawless,7, Annapurna Pictures
My Best Friend's Girl,21, New Wave Entertainment
Daddy Day Care,14, Revolution Studios
Things We Lost in the Fire,26, DreamWorks Pictures
Keeping the Faith,17,Spyglass Entertainment
The Cell,8, Avery Pix
Race to Witch Mountain,22, Gunn Films
X-Men Origins: Wolverine,24, Twentieth Century Fox Film Corporation
Cake,4, We're Not Brothers Productions
Black Hawk Down,15, Scott Free Productions
"I Love You, Man",15,DreamWorks SKG
He's Just Not That Into You,27,New Line Cinema
Men in Black 3,14, Media Magik Entertainment
Vanilla Sky,11, Cruise-Wagner Productions
Black Christmas,15,Dimension Films
"I, Frankenstein",15, Lionsgate
Red Tails,9,Twentieth Century Fox Film Corporation
Movie 43,8, Virgin Produced
The Judge,9,Village Roadshow Pictures
Pride & Prejudice,17, Scion Films
Evil Dead,9, Ghost House Pictures
Percy Jackson: Sea of Monsters,30,1492 Pictures
Whiteout,8, Don Carmody Productions
Secretariat,11, Mayhem Pictures
Lara Croft Tomb Raider: The Cradle of Life,42, Toho-Towa
Limitless,9, Relativity Media
King Arthur,11,Jerry Bruckheimer Films
Dark Blue,9, Cosmic Pictures
Taken 3,7, M6 Films
The Proposal,12, Kurtzman/Orci
Ocean's Thirteen,16, Warner Bros.
Extract,7,Miramax Films
Trance,6, Film4
The House Bunny,15,Columbia Pictures
X-Men,5, Marvel Enterprises
Big Momma's House,17, Regency Enterprises
Land of the Dead,16, Exception Wild Bunch
Agent Cody Banks,16, Maverick Films
Mr. Nobody,10, Virtual Films
300,3, Atmosphere Entertainment MM
Exodus: Gods and Kings,22, Babieka
Noah,4, Disruption Entertainment
Furry Vengeance,15, Imagenation Abu Dhabi FZ
Lockout,7, EuropaCorp
The Adventures of Tintin,24, WingNut Films
"Yours, Mine & Ours",18, Nickelodeon Movies
Charlie and the Chocolate Factory,33, Warner Bros.
Step Up Revolution,18,Summit Entertainment
Doomsday,8, Moonlighting Films
Spartan,7, Art Linson Productions
Space Chimps,12, Vanguard Animation
The Aviator,11, Forward Pass
Underworld: Rise of the Lycans,30,Lakeshore Entertainment
Pineapple Express,17,Columbia Pictures
Interstellar,12, Warner Bros.
The Perfect Game,16, Lone Runner Entertainment
Les MisÃ©rables,15,Universal Pictures
Paul,4,Universal Pictures
Seven Pounds,12, Relativity Media
Bridge of Spies,15,DreamWorks SKG
Robots,6,Blue Sky Studios
The Tree of Life,16,Fox Searchlight
Jack the Giant Slayer,21, Original Film
Happy Feet,10, Kennedy Miller Productions
Step Brothers,13, Apatow Productions
Safe,4,Lawrence Bender Productions
The Vow,7,Spyglass Entertainment
Black Swan,10, Cross Creek Pictures
Spy,3,Twentieth Century Fox Film Corporation
Goal!: The Dream Begins,23,Touchstone Pictures
Blackhat,8, Legendary Pictures
Peter Pan,9, Universal Pictures
Hachi: A Dog's Tale,19, Hachiko
Gangs of New York,17,Miramax Films
Just Like Heaven,16,DreamWorks SKG
The Italian Job,15,Paramount Pictures
The Legend of Bagger Vance,26, Epsilon Motion Pictures
The Hateful Eight,17, The Weinstein Company
WALLÂ·E,7,Walt Disney Pictures
Space Cowboys,13,Village Roadshow Pictures
In the Heart of the Sea,23,Imagine Entertainment
Astro Boy,9, Tezuka Production Company Ltd.
The Bourne Ultimatum,20,Universal Pictures
The Return,10,Rogue Pictures
Dark Water,10, Post No Bills Films
Mortdecai,9, OddLot Entertainment
Killer Elite,12, Ambience Entertainment
Bedtime Stories,15,Walt Disney Pictures
The Curse of the Were-Rabbit,28, DreamWorks Animation
The Brothers Bloom,18,The Weinstein Company
"You, Me and Dupree",18, Kaplan/Perrone Entertainment
Catwoman,8, Warner Bros.
The X Files: I Want to Believe,30, Ten Thirteen Productions
The Wolverine,13,Twentieth Century Fox Film Corporation
Super 8,7, Bad Robot
King Arthur,11, World 2000 Entertainment
Public Enemies,14, Dentsu
The Twilight Saga: Eclipse,26,Summit Entertainment
