original_title,title_length,production_companies
Step Up,7," Touchstone Pictures,  Offspring Entertainment, Summit Entertainment,  Eketahuna LLC"
Step Up 2: The Streets,22," Touchstone Pictures, Summit Entertainment,  Offspring Entertainment"
Step Up 3D,10," Touchstone Pictures, Summit Entertainment"
Step Up All In,14," Offspring Entertainment, Summit Entertainment"
Step Up Revolution,18,Summit Entertainment
Stolen,6," Nu Image Films, Saturn Films,  Millennium Films"
Stomp the Yard,14,Rainforest Films
Stone,5,"Stone Productions,  Mimran Schur Pictures"
Stormbreaker,12," Weinstein Company,  Samuelson Productions,  The, Isle of Man Film"
Straight Outta Compton,22," Cube Vision,  Broken Chair Flickz,  Legendary Pictures, New Line Cinema,  Universal Pictures"
Stranger Than Fiction,21," Three Strange Angels, Mandate Pictures"
Straw Dogs,10,Battleplan Productions
Street Fighter: The Legend of Chun-Li,37," Hyde Park Films, Twentieth Century Fox Film Corporation"
Street Kings,12,"Fox Searchlight Pictures,  Dune Entertainment III,  Regency Enterprises,  Emmett/Furla Films"
Stuart Little 2,15,"Columbia Pictures,  Sony Pictures Entertainment"
Stuck on You,12," Conundrum Entertainment, Twentieth Century Fox Film Corporation"
Sucker Punch,12," Cruel and Unusual Films,  Warner Bros.,  Lennox House Films, Legendary Pictures"
Suffragette,11," PathÃ©,  Film4, Ruby Films"
Sugar & Spice,13,New Line Cinema
Suite FranÃ§aise,16,"Qwerty Films,  TF1 Droits Audiovisuels,  Alliance Films,  Canal+,  Scope Pictures"
Summer Catch,12,"Tollin/Robbins Productions,  Warner Bros."
Sunshine,8," Ingenious Film Partners,  Moving Picture Company (MPC),  UK Film Council, DNA Films"
Super 8,7,"Paramount Pictures,  Bad Robot,  Amblin Entertainment,  K/O Camera Toys"
Superbad,8,"Columbia Pictures,  Apatow Productions"
Superhero Movie,15,Dimension Films
Supernova,9," Screenland Pictures,  Hammerhead Productions, United Artists,  Metro-Goldwyn-Mayer (MGM)"
Surf's Up,9,Sony Pictures Animation
Surrogates,10,"Touchstone Pictures,  Wintergreen Productions,  Mandeville Films,  Top Shelf Productions"
Suspect Zero,12,"Paramount Pictures,  Cruise/Wagner Productions,  Intermedia Films,  Lakeshore Entertainment"
Sweeney Todd: The Demon Barber of Fleet Street,46," Zanuck Company,  Parkes+MacDonald Image Nation,  The,  Tim Burton Productions,  DreamWorks Pictures, Warner Bros."
Sweet Home Alabama,18,Touchstone Pictures
Sweet November,14,"Bel Air Entertainment,  Warner Bros."
Swimming Pool,13," Canal Plus,  FidÃ©litÃ© Productions,  Gimages, France 2 CinÃ©ma,  FOZ"
Swing Vote,10,Touchstone Pictures
Swordfish,9," Silver Pictures,  Jonathan Krane Group,  Warner Bros.,  NPV Entertainment, Village Roadshow Pictures"
Sydney White,12,"Morgan Creek Productions,  Clifford Werber Productions,  SW7D Productions"
Sylvia,6,Focus Films
Syriana,7," FilmWorks,  Participant Media, Section Eight,  Warner Bros.,  4M"
TMNT,4," Imagi Animation Studios,  Mirage Studios, The Weinstein Company,  Imagi Production,  Warner Bros."
TRON: Legacy,12," Prana Studios, Walt Disney Pictures,  Revolution Sun Studios,  LivePlanet,  Sean Bailey Productions"
Take Me Home Tonight,20," Rogue Pictures, Imagine Entertainment,  Relativity Media,  Internationale Filmproduktion Blackbird Dritte"
Take the Lead,13,"New Line Cinema,  Tiara Blu Films"
Taken,5," M6 Films, Twentieth Century Fox Film Corporation,  Canal+,  TPS Star,  Grive Productions"
Taken 2,7," Canal+, Twentieth Century Fox Film Corporation,  Grive Productions,  EuropaCorp,  M6 Films"
Taken 3,7," M6 Films,  Canal+,  EuropaCorp,  CinÃ©+, Twentieth Century Fox Film Corporation"
Takers,6,Rainforest Films
Taking Lives,12," Atmosphere Entertainment MM,  Warner Bros., Village Roadshow Pictures"
Talladega Nights: The Ballad of Ricky Bobby,43," Apatow Productions, Columbia Pictures"
Tammy,5," Gary Sanchez Productions, New Line Cinema"
Tangled,7," Walt Disney Animation Studios, Walt Disney Pictures"
Taxi,4,"Twentieth Century Fox Film Corporation,  EuropaCorp,  Robert Simonds Productions"
Team America: World Police,26,"Paramount Pictures,  Scott Rudin Productions"
Tears of the Sun,16,"Columbia Pictures,  Revolution Studios,  Cheyenne Enterprises,  Michael Lobell Productions"
Ted,3," Fuzzy Door Productions, Universal Pictures,  Media Rights Capital"
Ted 2,5," Media Rights Capital,  Fuzzy Door Productions, Universal Pictures"
Teenage Mutant Ninja Turtles,28," Platinum Dunes, Paramount Pictures,  Nickelodeon Movies"
Tenacious D in The Pick of Destiny,34,Red Hour Films
Terminator 3: Rise of the Machines,34," Warner Bros.,  C-2 Pictures, Columbia Pictures,  Intermedia Films,  IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"
Terminator Genisys,18,"Paramount Pictures,  Skydance Productions"
Terminator Salvation,20," Wonderland Sound and Vision,  The Halcyon Company, Columbia Pictures,  Warner Bros."
Texas Chainsaw 3D,17," Lions Gate, Nu Image Films"
Thank You for Smoking,21," Room 9 Entertainment, Fox Searchlight Pictures"
That Awkward Moment,19,Treehouse Pictures
That's My Boy,13,"Columbia Pictures,  Happy Madison Productions,  Relativity Media"
The 40 Year Old Virgin,22," Apatow Productions, Universal Pictures"
The 6th Day,11,"Columbia Pictures,  Phoenix Pictures"
The A-Team,10,20th Century Fox
The Adjustment Bureau,21," Media Rights Capital,  Gambit Pictures, Universal Pictures,  Electric Shepherd Productions"
The Adventures of Pluto Nash,28," Mel's Cite du Cinema,  Castle Rock Entertainment, Village Roadshow Pictures,  NPV Entertainment"
The Adventures of Rocky & Bullwinkle,36,"Universal Pictures,  Capella International,  KC Medien AG,  Tribeca Productions"
The Adventures of Sharkboy and Lavagirl,39,"Columbia Pictures Corporation,  Dimension Films"
The Adventures of Tintin,24," Nickelodeon Movies,  Columbia Pictures, Paramount Pictures,  WingNut Films,  Amblin Entertainment"
The Age of Adaline,18," Sidney Kimmel Entertainment, Lakeshore Entertainment,  Sierra/Affinity"
The Alamo,9," Touchstone Pictures, Imagine Entertainment"
The Amazing Spider-Man,22," Marvel Entertainment, Columbia Pictures,  Laura Ziskin Productions"
The Amazing Spider-Man 2,24," Marvel Enterprises, Columbia Pictures,  Matt Tolmach Productions,  Avi Arad Productions"
The Amityville Horror,21," Radar Pictures, Platinum Dunes,  Dimension Films,  Metro-Goldwyn-Mayer (MGM)"
The Animal,10,"Revolution Studios,  Happy Madison Productions"
The Ant Bully,13," Legendary Pictures,  Playtone Production,  Warner Bros. Animation,  DNA Films, Warner Bros. Pictures"
The Apparition,14,"StudioCanal,  Warner Bros.,  Dark Castle Entertainment,  Studio Babelsberg Motion Pictures"
The Art of War,14," Warner Bros.,  Morgan Creek Productions,  Franchise Pictures, Amen Ra Films"
The Artist,10," La Petite Reine, France 3 CinÃ©ma,  uFilm,  Jouror Productions,  Studio 37"
The Assassination of Jesse James by the Coward Robert Ford,58," Scott Free Productions,  Alberta Film Entertainment,  Warner Bros.,  Virtual Studios, Plan B Entertainment"
The Avengers,12,Marvel Studios
The Aviator,11," Forward Pass,  Cappa Productions, Appian Way,  Warner Bros.,  Initial Entertainment Group (IEG)"
The Back-Up Plan,16," CBS Films, Escape Artists"
The Bad Lieutenant: Port of Call - New Orleans,46," Polsky Films,  Nu Image Films, Saturn Films,  Millennium Films,  Edward R. Pressman Film"
The Beach,9," Figment Films, 20th Century Fox"
The Best Exotic Marigold Hotel,30," Imagenation Abu Dhabi FZ, Participant Media"
The Best Man Holiday,20,Universal
The Best of Me,14,Relativity Media
The Big Bounce,14,"Warner Bros. Pictures,  Taormina Productions,  Material,  Shangri-La Entertainment"
The Big Short,13,"Paramount Pictures,  Plan B Entertainment,  Regency Enterprises"
The Big Wedding,15,"Millenium Films,  Two Ton Films"
The Big Year,12,"Ingenious Media,  Fox 2000 Pictures,  Dune Entertainment,  Deuce Three Productions,  Sunswept Entertainment"
The Blind Side,14," Zucker/Netter Productions,  Left Tackle Pictures, Alcon Entertainment"
The Bling Ring,14,"PathÃ© Distribution,  A24"
The Boat That Rocked,20," Studio Canal,  Medienproduktion Prometheus Filmgesellschaft,  Portobello Studios,  Working Title Films, Universal Pictures"
The Book of Eli,15," Silver Pictures, Alcon Entertainment"
The Boondock Saints II: All Saints Day,38," Stage 6 Films, Chris Brinker Productions"
The Bounty Hunter,17," Original Film, Columbia Pictures,  Relativity Media,  Madhouse Entertainment"
The Bourne Identity,19," Kalima Productions GmbH & Co. KG, Universal Pictures,  Kennedy/Marshall Company,  Stillking Films,  Hypnotic,  The"
The Bourne Legacy,17," Relativity Media,  The,  Kennedy/Marshall Company,  Captivate Entertainment, Universal Pictures,  Dentsu"
The Bourne Supremacy,20," The Kennedy/Marshall Company, Universal Pictures,  Hypnotic,  Motion Picture THETA Produktionsgesellschaft,  Ludlum Entertainment"
The Bourne Ultimatum,20," Motion Picture BETA Produktionsgesellschaft, Universal Pictures,  The Kennedy/Marshall Company,  Bourne Again,  Ludlum Entertainment"
The Box,7," Darko Entertainment,  Warner Bros., Media Rights Capital,  Lin Pictures,  Radar Pictures"
The Boxtrolls,13,Laika Entertainment
The Boy in the Striped Pyjamas,30," Heyday Films,  BBC Films, Miramax Films"
The Break-Up,12," Mosaic Media Group,  Wild West Picture Show Productions, Universal Pictures"
The Brothers Bloom,18," Endgame Entertainment,  Summit Entertainment, The Weinstein Company"
The Brothers Grimm,18," Reforma Films,  Atlas Entertainment, The Weinstein Company,  Summit Entertainment,  Mosaic Media Group"
The Bucket List,15," Storyline Entertainment,  Two Ton Films,  Zadan / Meron Productions, Warner Bros."
The Butler,10,"Laura Ziskin Productions,  Lee Daniels Entertainment,  Salamander Pictures,  Pam Williams Productions,  Follow Through Productions"
The Butterfly Effect,20," FilmEngine,  BenderSpink, New Line Cinema,  Katalyst Films,  Province of British Columbia Production Services Tax Credit"
The Cabin in the Woods,22," Mutant Enemy Productions, Lionsgate"
The Call,8," Emergency Films, TriStar Pictures,  WWE Studios,  Troika Pictures,  Apotheosis Media Group"
The Cat's Meow,14," Dan Films, Lions Gate Films,  CP Medien AG"
The Cave,8," City Productions,  Cineblue Internationale Filmproduktionsgesellschaft,  Screen Gems, Lakeshore Entertainment,  Cinerenta Medienbeteiligungs KG"
The Cell,8," Katira Productions GmbH & Co. KG,  Avery Pix,  Radical Media,  Caro-McLeod, New Line Cinema"
The Change-Up,13," Original Film, Universal Pictures,  Big Kid Pictures,  Relativity Media"
The Chronicles of Narnia: Prince Caspian,40," Propeler,  Walden Media,  Stillking Films, Walt Disney,  Ozumi Films"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62," Walden Media, Walt Disney"
The Chronicles of Narnia: The Voyage of the Dawn Treader,56," Fox 2000 Pictures,  Walden Media, Dune Entertainment"
The Chronicles of Riddick,25,"Universal Pictures,  Radar Pictures,  One Race Productions,  Primal Foe Productions"
The Cold Light of Day,21," Film Rites,  Picture Machine,  Galavis Film, Summit Entertainment,  Intrepid Pictures"
The Company Men,15,"Spring Creek Productions,  Battle Mountain Films"
The Conjuring,13," The Safran Company, New Line Cinema,  Evergreen Media Group"
The Conspirator,15,"Wildwood Enterprises,  American Film Company"
The Constant Gardener,21," Focus Features,  Epsilon Motion Pictures,  UK Film Council,  Scion Films, Studio Babelsberg"
The Contract,12,"Nu Image Entertainment,  3L Filmverleih"
The Core,8,"Paramount Pictures,  Core Productions,  Horsepower Films,  LivePlanet,  David Foster Productions"
The Counselor,13," Scott Free Productions, Ingenious Media,  Fox 2000 Pictures,  Kanzaman,  Nick Wechsler Productions"
The Covenant,12," Inc., Screen Gems"
The Crazies,11,"Penn Station Entertainment,  Participant Media,  Overture Films,  Imagenation Abu Dhabi FZ"
The Croods,10,DreamWorks Animation
The Curious Case of Benjamin Button,35,"Paramount Pictures,  Kennedy/Marshall Company,  Warner Bros.,  The"
The Curse of the Were-Rabbit,28,"Aardman Animations,  DreamWorks Animation"
The DUFF,8,"Wonderland Sound and Vision,  Vast Entertainment,  CBS Films"
The Da Vinci Code,17," Imagine Entertainment,  Government of Malta, Columbia Pictures,  Skylark Productions"
The Danish Girl,15," ArtÃ©mis Productions, Pretty Pictures,  Working Title Films,  Taxshelter. be,  Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique"
The Dark Knight,15," Legendary Pictures,  Syncopy, DC Comics,  Warner Bros."
The Dark Knight Rises,21," DC Entertainment, Legendary Pictures,  Warner Bros.,  Syncopy"
The Darkest Hour,16," New Regency Pictures,  Regency Enterprises,  Bazelevs Production, Summit Entertainment,  The Jacobson Company"
The Day After Tomorrow,22,"Lions Gate Films,  Mel's Cite du Cinema,  Twentieth Century Fox Film Corporation,  Mark Gordon Productions,  Centropolis Entertainment"
The Day the Earth Stood Still,29," 3 Arts Entertainment,  Earth Canada Productions,  Dune Entertainment III, Twentieth Century Fox Film Corporation,  Hammerhead Productions"
The Debt,8," Marv Films,  Pioneer Pictures, Miramax Films"
The Departed,12," Media Asia Films,  Initial Entertainment Group (IEG),  Warner Bros., Vertigo Entertainment,  Plan B Entertainment"
The Descendants,15,"Fox Searchlight Pictures,  Dune Entertainment,  Ad Hominem Enterprises"
The Devil Wears Prada,21," Major Studio Partners, Twentieth Century Fox Film Corporation,  Peninsula Films,  Dune Entertainment,  Fox 2000 Pictures"
The Devil's Double,18," Corsan, Corrino Media Corporation,  Staccato Films"
The Dictator,12,Paramount Pictures
The Dilemma,11," Spyglass Entertainment, Imagine Entertainment,  Universal Pictures,  Wild West Picture Show Productions"
The Dressmaker,14,"Amazon Studios,  Apollo Media,  Film Art Media"
The Dukes of Hazzard,20,"Village Roadshow Pictures,  WV Films III,  Gerber Pictures,  Warner Bros."
The Eagle,9," Film4,  Prime Focus, Toledo Productions,  Focus Features,  Twins Financing"
The East,8,Scott Free Productions
The Emperor's New Groove,24,"Walt Disney Pictures,  Walt Disney Feature Animation"
The Equalizer,13," LStar Capital,  Mace Neufeld Productions,  Village Roadshow Pictures,  Escape Artists, Columbia Pictures"
The Exorcism of Emily Rose,26," Screen Gems, Lakeshore Entertainment,  Firm Films"
The Expendables,15,Millennium Films
The Expendables 2,17," Millennium Films, Nu Image Films"
The Expendables 3,17," LionsGate, Davis-Films,  Nu Image Films,  Ex3 Productions,  Millennium Films"
The Express,11," IDEA Filmproduktions, Davis Entertainment,  Relativity Media"
The Eye,7," VN Productions, Paramount Vantage"
The Family,10," TF1 Films Production,  Relativity Media, Canal Plus,  Grive Productions,  EuropaCorp"
The Family Man,14,Universal Pictures
The Fast and the Furious,24," Ardustry Entertainment,  Mediastream Film GmbH & Co. Productions KG, Universal Pictures,  Original Film"
The Fast and the Furious: Tokyo Drift,37,Universal Pictures
The Fault in Our Stars,22," TSG Entertainment, Fox 2000 Pictures,  Temple Hill Entertainment"
The Fifth Estate,16," Reliance Entertainment,  Participant Media, DreamWorks SKG,  Touchstone Pictures,  Anonymous Content"
The Fighter,11,Paramount Pictures
The Final Destination,21,"New Line Cinema,  Practical Pictures,  Parallel Zide"
The Five-Year Engagement,24," Dentsu,  Relativity Media,  Stoller Global Solutions,  Apatow Productions, Universal Pictures"
The Flintstones in Viva Rock Vegas,34,"Universal Pictures,  Amblin Entertainment"
The Fog,7," Debra Hill Productions, Revolution Studios"
The Forbidden Kingdom,21,"Casey Silver Productions,  China Film Co-Production Corporation,  Huayi Brothers,  Relativity Media"
The Forgotten,13," Visual Arts Entertainment, Revolution Studios,  Jinks/Cohen Company"
The Fountain,12," New Regency Pictures, Regency Enterprises,  Warner Bros.,  Protozoa Pictures,  Muse Entertainment Enterprises"
The Four Feathers,17," Dune Films,  Jaffilms Inc., Paramount Pictures,  Marty Katz Productions,  Miramax Films"
The Fourth Kind,15," Focus Films,  Gold Circle Films,  Saga Film,  Chambara Pictures, Universal Pictures"
The Frozen Ground,17,"Grindstone Entertainment Group,  Cheetah Vision,  Emmett/Furla Films,  Paradox Entertainment,  K5 International"
The Gambler,11,"Paramount Pictures,  Winkler Films"
The Game Plan,13," Monkey Dance Productions, Walt Disney Pictures,  Mayhem Pictures"
The Ghost Writer,16," France 2 CinÃ©ma, Studio Babelsberg,  Runteam Ltd.,  R.P. Productions"
The Gift,8," Blue-Tongue Films, Lakeshore Entertainment,  STX Entertainment,  Ahimsa Films,  Alphaville Films, Blumhouse Productions"
The Girl Next Door,18," New Regency Pictures, Regency Enterprises,  Daybreak,  Epsilon Motion Pictures"
The Girl with the Dragon Tattoo,31," Film Rites, Columbia Pictures,  Yellow Bird,  Metro-Goldwyn-Mayer (MGM),  Scott Rudin Productions"
The Giver,9,"The Weinstein Company,  Tonik Productions,  Walden Media,  Asis Productions"
The Glass House,15,Original Film
The Golden Compass,18,"New Line Cinema,  Scholastic Productions,  Ingenious Film Partners,  Depth of Field"
The Good Dinosaur,17," Pixar Animation Studios,  Buena Vista, Walt Disney Pictures"
The Good German,15," Sunset Gower Studios, Warner Bros.,  Section Eight Productions"
The Good Girl,13,"Fox Searchlight Pictures,  Hungry Eye Lowland Pictures B.V.,  Flan de Coco Films"
The Good Shepherd,17," Morgan Creek Productions,  American Zoetrope, Universal Pictures"
The Grand Budapest Hotel,24," Indian Paintbrush,  Scott Rudin Productions,  Studio Babelsberg, Fox Searchlight Pictures,  TSG Entertainment"
The Grand Seduction,19,"Max Films Productions,  Morag Loves Company"
The Great Debaters,18," Harpo Films,  Marshall Production, The Weinstein Company"
The Great Gatsby,16," Bazmark Films,  A&E Television Networks,  Red Wagon Entertainment, Village Roadshow Pictures,  Warner Bros."
The Great Raid,14," Lawrence Bender Productions, Miramax Films,  Marty Katz Productions"
The Greatest Game Ever Played,29,Walt Disney Pictures
The Green Hornet,16," Reliance BIG Entertainment, Original Film,  Sony Pictures Entertainment"
The Grey,8," Inferno Distribution,  1984 Private Defense Contractors,  Open Road Films,  LD Entertainment, Scott Free Productions"
The Grudge,10," Fellah Pictures,  Vertigo Entertainment, Ghost House Pictures,  Colombia Pictures,  Senator International"
The Grudge 2,12,"Columbia Pictures Corporation,  Vertigo Entertainment,  Ghost House Pictures"
The Grudge 3,12," Ozla Pictures, Ghost House Pictures,  Stage 6 Films"
The Guard,9,"UK Film Council,  Element Pictures,  Irish Film Board,  Crescendo Productions,  Prescience"
The Guardian,12," Eyetronics, Contrafilm,  Touchstone Pictures,  Beacon Pictures,  Firm Films"
The Guest,9," Snoot Entertainment, HanWay Films"
The Gunman,10," Silver Pictures,  Canal+,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA), StudioCanal,  TF1 Films Production"
The Hangover,12," Green Hat Films,  IFP Westcoast Erste,  Warner Bros., Legendary Pictures"
The Hangover Part II,20," Warner Bros.,  Living Films,  Green Hat Films, Legendary Pictures"
The Hangover Part III,21," Green Hat Films, Legendary Pictures"
The Happening,13," Blinding Edge Pictures, Spyglass Entertainment,  UTV Motion Pictures,  Twentieth Century Fox Film Corporation,  Dune Entertainment"
The Hateful Eight,17," The Weinstein Company,  FilmColony, Double Feature Films"
The Haunted Mansion,19,"Walt Disney Pictures,  Gunn Films,  Doom Buggy Productions"
The Heartbreak Kid,18," Radar Pictures,  DreamWorks Pictures,  Davis Entertainment, Conundrum Entertainment"
The Heat,8," Chernin Entertainment,  Twentieth Century Fox Film Corporation, Ingenious Film Partners,  Ingenious Media,  Big Screen Productions"
The Help,8,"DreamWorks SKG,  1492 Pictures,  Participant Productions,  Imagenation Abu Dhabi FZ,  Reliance Entertainment"
The Hills Have Eyes,19,"Dune Entertainment,  Craven-Maddalena Films,  Major Studio Partners"
The Hitcher,11," Platinum Dunes, Intrepid Pictures,  Focus Films"
The Hitchhiker's Guide to the Galaxy,36,"Spyglass Entertainment,  Everyman Pictures,  Hammer & Tongs,  Touchstone Pictures"
The Hoax,8," Yari Film Group, Miramax Films,  The Mark Gordon Company,  Bob Yari Productions"
The Hobbit: An Unexpected Journey,33," Metro-Goldwyn-Mayer (MGM),  New Line Cinema, WingNut Films"
The Hobbit: The Battle of the Five Armies,41,"WingNut Films,  Metro-Goldwyn-Mayer (MGM),  New Line Cinema,  3Foot7"
The Hobbit: The Desolation of Smaug,35," New Line Cinema,  Metro-Goldwyn-Mayer (MGM), WingNut Films"
The Holiday,11," Relativity Media, Columbia Pictures,  Waverly Films,  Universal Pictures"
The Host,8," Open Road Films,  Silver Reel,  Chockstone Pictures, Nick Wechsler Productions"
The Hours,9,"Paramount Pictures,  Miramax Films,  Scott Rudin Productions"
The House Bunny,15,"Columbia Pictures,  Relativity Media,  Alta Loma Entertainment,  Happy Madison Productions"
The Hundred-Foot Journey,24," Participant Media, Amblin Entertainment,  Reliance Entertainment,  Harpo Films,  Imagenation Abu Dhabi FZ"
The Hunger Games,16,"Lionsgate,  Color Force"
The Hunger Games: Catching Fire,31,"Lionsgate,  Color Force"
The Hunger Games: Mockingjay - Part 1,37," Color Force, Lionsgate"
The Hunger Games: Mockingjay - Part 2,37,"Studio Babelsberg,  StudioCanal,  Lionsgate,  Walt Disney Studios Motion Pictures,  Color Force"
The Hunted,10,"Lakeshore Entertainment,  Alphaville Films"
The Hurt Locker,15," Kingsgate Films,  Film Capital Europe Funds (FCEF ), Summit Entertainment,  Grosvenor Park Media Ltd.,  Voltage Pictures"
The Ides of March,17," Cross Creek Pictures,  Exclusive Media Group,  Smokehouse Pictures, Appian Way,  Crystal City Entertainment"
The Illusionist,15," Bull's Eye Entertainment,  Bob Yari Productions,  Stillking Films,  Contagious Entertainment, Michael London Productions"
The Imitation Game,18,"Black Bear Pictures,  Bristol Automotive"
The In Crowd,12,Warner Bros. Pictures
The Incredible Burt Wonderstone,31," Benderspink, New Line Cinema,  Carousel Productions"
The Incredible Hulk,19," Marvel Studios, Universal Pictures,  MVL Incredible Productions,  Valhalla Motion Pictures"
The Incredibles,15," Pixar Animation Studios, Walt Disney Pictures"
The Informant!,14," Jaffe / Braunstein Enterprise,  Warner Bros.,  Participant Media, Section Eight,  Groundswell Productions"
The Intern,10," Warner Bros., Waverly Films"
The International,17," Atlas Entertainment,  Mosaic Media Group, Studio Babelsberg,  X-Filme Creative Pool"
The Internship,14," Regency Enterprises,  TSG Entertainment, Twentieth Century Fox Film Corporation,  Wild West Picture Show Productions,  21 Laps Entertainment"
The Interpreter,15," Misher Films,  StudioCanal, Universal Pictures,  Working Title Films,  Mirage Enterprises"
The Interview,13,Columbia TriStar
The Invasion,12," Silver Pictures,  Vertigo Entertainment, Village Roadshow Pictures,  Warner Bros."
The Invention of Lying,22," Lin Pictures,  Lynda Obst Productions,  Wintergreen Productions, Media Rights Capital,  Warner Bros."
The Invisible,13," Hollywood Pictures,  Birnbaum / Barber Productions, Spyglass Entertainment"
The Iron Lady,13," Canal+, UK Film Council,  PathÃ©,  DJ Films,  CinÃ©CinÃ©ma"
The Island,10," Parkes/MacDonald Productions, DreamWorks SKG,  Warner Bros."
The Italian Job,15,"Paramount Pictures,  De Line Pictures,  Working Title Films"
The Jacket,10," Mandalay Pictures, Section Eight,  Rising Star,  2929 Productions,  VIP 3 Medienfonds"
The Joneses,11," Premiere Picture, Echo Lake Productions"
The Judge,9,"Village Roadshow Pictures,  Big Kid Pictures,  Warner Bros.,  Team Downey"
The Jungle Book 2,17," DisneyToon Studios,  Walt Disney Television Animation, Walt Disney Pictures,  Walt Disney Animation Australia"
The Karate Kid,14," Jerry Weintraub Productions, Columbia Pictures,  Overbrook Entertainment,  China Film Group"
The Kid,7,Walt Disney Pictures
The King's Speech,17," UK Film Council,  Bedlam Productions,  See-Saw Films, The Weinstein Company,  Aegis Film Fund"
The Kingdom,11," MDBF Zweite Filmgesellschaft,  Relativity Media, Universal Pictures,  Forward Pass,  FilmWorks"
The Kite Runner,15,"DreamWorks SKG,  Sidney Kimmel Entertainment,  MacDonald/Parkes Productions,  China Film Co-Production Corporation,  Neal Street Productions"
The Ladies Man,14,SNL Studios
The Lady in the Van,19," TriStar Productions, BBC Films"
The Lake House,14,"Village Roadshow Pictures,  Sound for Film,  Vertigo Entertainment,  Warner Bros."
The Last Airbender,18,"Paramount Pictures,  Nickelodeon Movies,  The,  Kennedy/Marshall Company,  Blinding Edge Pictures,  Industrial Light & Magic (ILM)"
The Last Castle,15,DreamWorks SKG
The Last Exorcism Part II,25," CBS Films, StudioCanal"
The Last King of Scotland,25," Scottish Screen,  DNA Films,  UK Film Council, Fox Searchlight Pictures,  Cowboy Films"
The Last Legion,15," Quinta Communications,  Dino De Laurentiis Company, Ingenious Film Partners,  Zephyr Films"
The Last Samurai,16," The,  Warner Bros., Cruise/Wagner Productions,  Bedford Falls Company,  Radar Pictures"
The Last Witch Hunter,21," Goldmann Pictures,  One Race Films,  Atmosphere Entertainment MM,  NeoReel, Summit Entertainment"
The League of Extraordinary Gentlemen,37," Mediastream Dritte Film GmbH & Co. Beteiligungs KG,  JD Productions,  International Production Company, Twentieth Century Fox Film Corporation,  Angry Films"
The Legend of Bagger Vance,26," Allied Filmmakers,  Twentieth Century Fox Film Corporation,  Wildwood Enterprises,  Epsilon Motion Pictures, DreamWorks SKG"
The Legend of Hercules,22,Millennium Films
The Legend of Zorro,19,"Amblin Entertainment,  Columbia Pictures Corporation"
The Lego Movie,14,"Village Roadshow Pictures,  Warner Bros. Animation,  Vertigo Entertainment,  Lin Pictures,  DC Comics"
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
The Life of David Gale,22," Intermedia Films, Universal Pictures,  Saturn Films"
The Lincoln Lawyer,18," Lionsgate,  Sidney Kimmel Entertainment, Lakeshore Entertainment"
The Little Prince,17," Zippcast Films,  Orange Studios,  CityMation,  On Entertainment, Onyx Films"
The Little Vampire,18,New Line Cinema
The Lizzie McGuire Movie,24,Walt Disney Pictures
The Lone Ranger,15," Blind Wink Productions,  Jerry Bruckheimer Films,  Silver Bullet Productions (II), Walt Disney Pictures,  Infinitum Nihil"
The Longest Ride,16,"Fox 2000 Pictures,  Temple Hill Entertainment"
The Longest Yard,16," Happy Madison Productions,  Callahan Filmworks, Paramount Pictures,  MTV Films,  Columbia Pictures Corporation"
The Lookout,11,Miramax Films
The Lorax,9," Illumination Entertainment, Universal Pictures"
The Lord of the Rings: The Fellowship of the Ring,49,"WingNut Films,  New Line Cinema,  The Saul Zaentz Company"
The Lord of the Rings: The Return of the King,45,"WingNut Films,  New Line Cinema"
The Lord of the Rings: The Two Towers,37,"WingNut Films,  The Saul Zaentz Company,  New Line Cinema"
The Love Guru,13,"Paramount Pictures,  Goldcrest Pictures,  Internationale Filmproduktion"
The Lovely Bones,16," Goldcrest Pictures,  DreamWorks SKG,  Film4, WingNut Films,  Key Creatives"
The Machinist,13," Castelao Producciones,  Canal+ EspaÃ±a,  ICF, Filmax Entertainment,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)"
The Majestic,12," Castle Rock Entertainment,  Darkwoods Productions,  NPV Entertainment, Village Roadshow Pictures"
The Man from U.N.C.L.E.,23,"Davis Entertainment,  Warner Bros.,  Wigram Productions,  RatPac-Dune Entertainment"
The Manchurian Candidate,24,"Paramount Pictures,  Scott Rudin Productions,  Clinica Estetico"
The Marine,10," WWE Studios,  Pacific Film and Television Commission, Twentieth Century Fox Film Corporation"
The Martian,11," International Traders, Twentieth Century Fox Film Corporation,  Mid Atlantic Films,  Scott Free Productions,  TSG Entertainment"
The Master,10," Annapurna Pictures,  The Weinstein Company, Ghoulardi Film Company"
The Matador,11,Miramax Films
The Matrix Reloaded,19," NPV Entertainment, Village Roadshow Pictures,  Heineken Branded Entertainment,  Silver Pictures,  Warner Bros."
The Matrix Revolutions,22," NPV Entertainment, Village Roadshow Pictures,  Silver Pictures,  Warner Bros."
The Maze Runner,15," Gotham Group,  Dayday Films,  Twentieth Century Fox Film Corporation, Ingenious Media,  Temple Hill Entertainment"
