original_title,title_length,production_companies
Stealth,7, Phoenix Pictures
A History of Violence,21, BenderSpink
Space Chimps,12, Starz Animation
"Big Mommas: Like Father, Like Son",33, New Regency Pictures
Agora,5, Mod Producciones
The Little Prince,17, Zippcast Films
Vantage Point,13, Original Film
Salt,4,Columbia Pictures
Aloha,5, Regency Enterprises
The Matrix Reloaded,19, NPV Entertainment
Gigli,5, Casey Silver Productions
Twilight,8, Maverick Films
Furry Vengeance,15, Furry Vengeance Productions
Harry Potter and the Prisoner of Azkaban,40, Warner Bros.
I Could Never Be Your Woman,27, Bauer Martinez Studios
Trumbo,6,Groundswell Productions
The Skeleton Key,16, Double Feature Films
Salt,4, Relativity Media
Out Cold,8, Touchstone Pictures
Hotel Rwanda,12, Industrial Development Corporation of South Africa
Epic Movie,10, New Regency Pictures
Avatar,6, Lightstorm Entertainment
The Departed,12, Media Asia Films
Pearl Harbor,12, Touchstone Pictures
DÃ©jÃ  Vu,9, Scott Free Productions
San Andreas,11, Village Roadshow Pictures
Let's Be Cops,13, WideAwake
The Chronicles of Narnia: Prince Caspian,40, Walden Media
Spy Game,8, Red Wagon Productions
Chicago,7, Producers Circle
X-Men,5,Twentieth Century Fox Film Corporation
The Devil Wears Prada,21,Twentieth Century Fox Film Corporation
K-19: The Widowmaker,20, Intermedia Films
Lions for Lambs,15, Wildwood Enterprises
Hitman,6, Anka Film
No Strings Attached,19,Paramount Pictures
Minions,7,Universal Pictures
Alice in Wonderland,19, Zanuck Company
Ouija,5,Universal Pictures
The Mummy Returns,17,Universal Pictures
Elysium,7, QED International
Big Miracle,11, Anonymous Content
Calendar Girls,14, Touchstone Pictures
Night at the Museum: Secret of the Tomb,39, Moving Picture Company (MPC)
The Wolf of Wall Street,23, EMJAG Productions
Live Free or Die Hard,21, Cheyenne Enterprises
Percy Jackson: Sea of Monsters,30, Dune Entertainment III
The Hateful Eight,17, The Weinstein Company
Gran Torino,11, Double Nickel Entertainment
The Guardian,12, Eyetronics
The Mummy: Tomb of the Dragon Emperor,37, The
Eternal Sunshine of the Spotless Mind,37, This Is That Productions
Love Happens,12, Relativity Media
Daybreakers,11, Pacific Film and Television Commission
Anchorman 2: The Legend Continues,33,Paramount Pictures
"Yours, Mine & Ours",18, Columbia Pictures Corporation
Constantine,11, Branded Entertainment/Batfilm Productions
New in Town,11, Gold Circle Films
Everything is Illuminated,25, Warner Independent Pictures (WIP)
The Twilight Saga: Eclipse,26,Summit Entertainment
Get Carter,10, The Canton Company
Harry Brown,11, Marv Films
300,3, Hollywood Gang Productions
Valkyrie,8, Metro-Goldwyn-Mayer (MGM)
Resident Evil: Extinction,25, Davis-Films
Zookeeper,9, Sony Pictures Releasing
Identity,8,Konrad Pictures
American Sniper,15, Malpaso Productions
The Pyramid,11,Fox International Productions
Upside Down,11, Studio 37
Bad Boys II,11, Don Simpson/Jerry Bruckheimer Films
The Marine,10, WWE Studios
Mama,4, Toma 78
La migliore offerta,19, Friuli Venezia Giulia Film Commission
Harry Potter and the Prisoner of Azkaban,40, Heyday Films
The Smurfs,10,Columbia Pictures
How to Train Your Dragon 2,26, Mad Hatter Entertainment
Sex and the City 2,18,New Line Cinema
Halloween,9, Spectacle Entertainment Group
Battleship,10, Film 44
Batman Begins,13, Warner Bros.
The Matrix Reloaded,19,Village Roadshow Pictures
The Hours,9,Paramount Pictures
Slumdog Millionaire,19,Celador Films
The In Crowd,12,Warner Bros. Pictures
Trainwreck,10, Dentsu
Daddy Day Care,14, Davis Entertainment
Adventureland,13, This Is That Productions
The Hurt Locker,15, Film Capital Europe Funds (FCEF )
Marie Antoinette,16,American Zoetrope
Trance,6, Film4
The Prince,10, Emmett/Furla Films
Paranoia,8, Relativity Media
The Best Man Holiday,20,Universal
Sahara,6, Baldwin Entertainment Group
Letters from Iwo Jima,21, Malpaso Productions
Just My Luck,12, New Regency Pictures
Percy Jackson & the Olympians: The Lightning Thief,50, Dune Entertainment
Training Day,12, WV Films II
Dolphin Tale,12,Alcon Entertainment
Mission: Impossible II,22,Paramount Pictures
Gigli,5, Revolution Studios
Jack Reacher,12, TC Productions
Repo Men,8,Universal Pictures
Paul Blart: Mall Cop 2,22, Happy Madison Productions
Hardball,8, Nides/McCormick Productions
Elizabethtown,13,Paramount Pictures
The Dukes of Hazzard,20,Village Roadshow Pictures
RoboCop,7, Metro-Goldwyn-Mayer (MGM)
Signs,5, Touchstone Pictures
Kingdom of Heaven,17, Scott Free Productions
Interstellar,12, Lynda Obst Productions
Space Cowboys,13, Malpaso Productions
Along Came a Spider,19, David Brown Productions
The Road,8, Dimension Films
Katy Perry: Part of Me,22,Paramount Pictures
"Me, Myself & Irene",18, Conundrum Entertainment
Next,4,Paramount Pictures
3:10 to Yuma,12,Tree Line Films
Did You Hear About The Morgans?,31, Castle Rock Entertainment
Predestination,14,Screen Australia
Saw V,5,Lionsgate
Immortals,9,Virgin Produced
Virgin Territory,16, Dino De Laurentiis Company
Fast & Furious 6,16, Dentsu
Harry Potter and the Half-Blood Prince,38, Heyday Films
Mirrors,7, New Regency Pictures
In Bruges,9, Focus Features
Suspect Zero,12, Cruise/Wagner Productions
Dark Blue,9, Metro-Goldwyn-Mayer (MGM)
The Danish Girl,15,Pretty Pictures
House of the Dead,17, Brightlight Pictures
The Great Raid,14, Lawrence Bender Productions
The Switch,10,Mandate Pictures
Billy Elliot,12,BBC Films
The Interpreter,15, Misher Films
We Bought a Zoo,15,Twentieth Century Fox Film Corporation
Curious George,14, Universal Animation Studios
My Best Friend's Girl,21, New Wave Entertainment
Stormbreaker,12, Samuelson Productions
The Last King of Scotland,25, Scottish Screen
Earth to Echo,13, Panay Films
Leap Year,9, Birnbaum/Barber
The Perfect Guy,15,Screen Gems
Dark Blue,9, IM Filmproduktion
San Andreas,11, Warner Bros.
The Kingdom,11, FilmWorks
The Bad Lieutenant: Port of Call - New Orleans,46, Polsky Films
John Wick,9, MJW Films
Vanity Fair,11, Focus Features
August Rush,11, CJ Entertainment
A Walk Among the Tombstones,27, Exclusive Media Group
Red Riding Hood,15, Random Films
The Giver,9,The Weinstein Company
The Midnight Meat Train,23, Midnight Picture Show
The Gunman,10, Silver Pictures
World War Z,11, Skydance Productions
The Four Feathers,17, Jaffilms Inc.
Into the Storm,14, Broken Road Productions
The Matrix Reloaded,19, Heineken Branded Entertainment
Red Eye,7, BenderSpink
Cloud Atlas,11, X-Filme Creative Pool
Push,4,Icon Productions
A Man Apart,11, Newman/Tooley Films
The Dark Knight Rises,21,Legendary Pictures
Super 8,7,Paramount Pictures
Jeepers Creepers,16, American Zoetrope
The Help,8, 1492 Pictures
Green Lantern,13, DC Entertainment
The Omen,8,Twentieth Century Fox Film Corporation
Hidalgo,7, Touchstone Pictures
Mars Needs Moms,15,Walt Disney Animation Studios
A Christmas Carol,17,Walt Disney
The Place Beyond the Pines,26, Verisimilitude
Clash of the Titans,19, Legendary Pictures
Empire State,12,Grindstone Entertainment Group
Eight Below,11, The
Johnson Family Vacation,23, Catch Productions
Exodus: Gods and Kings,22, Chernin Entertainment
TMNT,4, Imagi Animation Studios
The Holiday,11,Columbia Pictures
Ender's Game,12, Odd Lot Entertainment
Grindhouse,10, Troublemaker Studios
The Iron Lady,13, Canal+
Harry Potter and the Goblet of Fire,35,Patalex IV Productions Limited
Transporter 2,13, TPS Star
Get Smart,9, Atlas Entertainment
The SpongeBob Movie: Sponge Out of Water,40, Nickelodeon Movies
U-571,5,Universal Pictures
It's Complicated,16,Universal Pictures
Evil Dead,9, FilmDistrict
Noah,4, Regency Enterprises
Speed Racer,11, Warner Bros.
Me and Orson Welles,19, Freestyle Releasing
Bandits,7, Hyde Park Entertainment
The Holiday,11, Waverly Films
American Sniper,15, Warner Bros.
Knowing,7, Escape Artists
The Flintstones in Viva Rock Vegas,34,Universal Pictures
Righteous Kill,14, Emmett/Furla Films
Diana,5, Le Pacte
Edge of Darkness,16, BBC Films
Gran Torino,11, Malpaso Productions
The Wolverine,13, Bad Hat Harry Productions
Spartan,7, Art Linson Productions
Resident Evil: Retribution,26,Davis-Films
Peter Pan,9, Revolution Studios
What Just Happened,18,2929 Productions
Philomena,9, Yucaipa Films
How the Grinch Stole Christmas,30,Imagine Entertainment
The Patriot,11, Global Entertainment Productions GmbH & Company Medien KG
Nightcrawler,12, Sierra / Affinity
9,1, Relativity Media
Frailty,7,Cinerenta Medienbeteiligungs KG
Radio,5,Revolution Studios
Brokeback Mountain,18,River Road Entertainment
R.I.P.D.,8, Original Film
Escape from Planet Earth,24,Rainmaker Entertainment
Me and Orson Welles,19,Isle of Man Film
Promised Land,13, Sunday Night
Suspect Zero,12, Intermedia Films
Robin Hood,10, Universal Pictures
Harry Potter and the Goblet of Fire,35, Heyday Films
127 Hours,9, Dune Entertainment
Limitless,9,Rogue Pictures
Pirates of the Caribbean: At World's End,40, Second Mate Productions
Dawn of the Dead,16,New Amsterdam Entertainment
Calendar Girls,14,Harbour Pictures
Hotel for Dogs,14,DreamWorks SKG
Hope Springs,12, Metro-Goldwyn-Mayer (MGM)
The Musketeer,13, MDP Worldwide
San Andreas,11,New Line Cinema
Frailty,7, American Entertainment Partners L.P.
Funny People,12, Relativity Media
Radio,5, Tollin/Robbins Productions
The Avengers,12,Marvel Studios
127 Hours,9, Cloud Eight Films
The Guard,9, Element Pictures
Ted,3,Universal Pictures
Twisted,7, Kopelson Entertainment
Lucky Number Slevin,19,The Weinstein Company
John Wick,9, Warner Bros.
21 Grams,8, Y Productions
Silent Hill,11, Davis-Films
Delivery Man,12,DreamWorks SKG
The Cave,8, City Productions
King Kong,9,WingNut Films
The Cell,8, Katira Productions GmbH & Co. KG
Everest,7, Working Title Films
Role Models,11, Relativity Media
Gangster Squad,14, Langley Park Production
Shrek 2,7, Pacific Data Images (PDI)
Smokin' Aces,12, Working Title Films
War of the Worlds,17, DreamWorks SKG
The Manchurian Candidate,24, Scott Rudin Productions
Hop,3,Universal Pictures
Unknown,7, TF1 Films Production
Dirty Dancing: Havana Nights,28, Artisan Entertainment
Drive Angry,11, Michael De Luca Productions
Constantine,11, Donners' Company
"Good Night, and Good Luck.",26, Section Eight Productions
The Great Debaters,18, Harpo Films
August Rush,11, Southpaw Entertainment
Fever Pitch,11, Wildgaze Films
Shoot 'Em Up,12, Angry Films
K-PAX,5,Intermedia Films
Cloudy with a Chance of Meatballs,33,Columbia Pictures
Paranoia,8, Kintop Pictures
Seven Psychopaths,17, CBS Films
The Smurfs,10, Kerner Entertainment Company
The Informant!,14, Jaffe / Braunstein Enterprise
Suite FranÃ§aise,16, TF1 Droits Audiovisuels
The Lincoln Lawyer,18, Lionsgate
Chloe,5, Outpost Studios
You Don't Mess With the Zohan,29,Columbia Pictures
Snakes on a Plane,17,New Line Cinema
The Young Victoria,18,GK Films
The Heartbreak Kid,18, Radar Pictures
Sherlock Holmes,15, Wigram Productions
Kick-Ass,8,Lions Gate
Indiana Jones and the Kingdom of the Crystal Skull,50,Lucasfilm
Pixels,6, Happy Madison Productions
Sky Captain and the World of Tomorrow,37,Paramount Pictures
12 Years a Slave,16, New Regency Pictures
Project Almanac,15, Platinum Dunes
The Hunger Games,16,Lionsgate
The Ghost Writer,16,Studio Babelsberg
Burn After Reading,18,Mike Zoss Productions
Awake,5,The Weinstein Company
The Mummy Returns,17, Imhotep Productions
Mission: Impossible - Ghost Protocol,36, Bad Robot
The Sorcerer's Apprentice,25, Saturn Films
Hannibal Rising,15, Dino De Laurentiis Company
U-571,5, Canal Plus
Mirror Mirror,13, Misher Films
Return to Never Land,20, Walt Disney Television Animation
Safe,4, 87Eleven
The Good Girl,13,Fox Searchlight Pictures
Ladder 49,9, Beacon Communications
The Expendables,15,Millennium Films
No Escape,9, Brothers Dowdle Productions
London Boulevard,16,GK Films
Captivity,9,Foresight Unlimited
Broken Flowers,14, Focus Features
Battle of the Year,18,Screen Gems
V for Vendetta,14, Anarchos Productions
Out of Time,11, Metro-Goldwyn-Mayer (MGM)
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Hoodwinked!,11, Blue Yonder Films
Ghost Rider,11,Columbia Pictures Corporation
Fred Claus,10, Jessie Nelson Productions
Harry Potter and the Order of the Phoenix,41, Heyday Films
The Hobbit: The Desolation of Smaug,35, New Line Cinema
Duplicity,9, Laura Bickford Productions
The Invention of Lying,22, Lin Pictures
Sex and the City 2,18, HBO Films
Cinderella Man,14, Universal Pictures
Apollo 18,9, Bekmambetov Projects Ltd.
Red Tails,9,Twentieth Century Fox Film Corporation
Along Came Polly,16,Universal Pictures
Cake,4, We're Not Brothers Productions
Things We Lost in the Fire,26,DreamWorks SKG
Salt,4, Wintergreen Productions
Peter Pan,9, Quinta Communications
The Kite Runner,15, Sidney Kimmel Entertainment
The House Bunny,15,Columbia Pictures
"I Love You, Man",15, The Montecito Picture Company
Soul Surfer,11, Brookwell-McNamara Entertainment
The Eye,7, VN Productions
The Last King of Scotland,25, DNA Films
Mission: Impossible III,23, Cruise/Wagner Productions
The Three Musketeers,20, Nouvelles Ã‰ditions de Films (NEF)
Jason X,7, Crystal Lake Entertainment
xXx,3,Columbia Pictures
Hachi: A Dog's Tale,19, Stage 6 Films
The Spiderwick Chronicles,25, The Kennedy/Marshall Company
Oculus,6, Blumhouse Productions
Terminator 3: Rise of the Machines,34, Warner Bros.
The Hobbit: An Unexpected Journey,33, Metro-Goldwyn-Mayer (MGM)
Driven,6, Mel's Cite du Cinema
The Cell,8, Avery Pix
Belle,5, British Film Institute (BFI)
Poseidon,8, Next Entertainment
Dracula Untold,14, Fuji Television Network
Next,4, Virtual Studios
Killing Them Softly,19, Inferno Entertainment
I Am Legend,11, Original Film
Changeling,10,Imagine Entertainment
TMNT,4, Mirage Studios
Harry Potter and the Order of the Phoenix,41, Warner Bros.
Zookeeper,9, Happy Madison Productions
The Covenant,12, Inc.
Baggage Claim,13,Sneak Preview Productions
Taken 2,7, Canal+
Death Sentence,14, Brass Hat Films
Rent,4, Revolution Studios
Lara Croft: Tomb Raider,23, Lawrence Gordon Productions
Windtalkers,11, Metro-Goldwyn-Mayer (MGM)
"I Love You, Man",15,DreamWorks SKG
On the Road,11,American Zoetrope
Carol,5,Killer Films
You Don't Mess With the Zohan,29, Happy Madison Productions
Paddington,10,The Weinstein Company
Scooby-Doo,10,Atlas Entertainment
Sex and the City 2,18, Village Roadshow Pictures
Hotel for Dogs,14, Nickelodeon Movies
The Call,8, Emergency Films
Final Destination,17, Hard Eight Pictures
King Arthur,11, World 2000 Entertainment
What Happens in Vegas,21, 21 Laps Entertainment
Puss in Boots,13,DreamWorks
Sin City: A Dame to Kill For,28, Demarest Films
Oblivion,8, Radical Studios
The Cat's Meow,14, Dan Films
Non-Stop,8, TF1 Films Production
Reign of Fire,13,The Zanuck Company
Sweeney Todd: The Demon Barber of Fleet Street,46, Zanuck Company
Aloha,5, Vinyl Films
Maze Runner: The Scorch Trials,30,Gotham Group
Hellboy II: The Golden Army,27,Universal Pictures
The Maze Runner,15, Gotham Group
Pride & Prejudice,17, Scion Films
The Five-Year Engagement,24, Dentsu
Mortdecai,9, Huayi Brothers Media
A Walk Among the Tombstones,27, Jersey Films
Safe House,10, Bluegrass Films
Master and Commander: The Far Side of the World,47, Miramax
The Longest Ride,16,Fox 2000 Pictures
Little Miss Sunshine,20,Fox Searchlight Pictures
The Machinist,13, Castelao Producciones
ParaNorman,10,Focus Features
Concussion,10, Scott Free Productions
The Forbidden Kingdom,21,Casey Silver Productions
Click,5,Original Film
The Pirates! In an Adventure with Scientists!,45,Columbia Pictures
Seventh Son,11, Moving Picture Company (MPC)
Dancer in the Dark,18, Arte
Gangs of New York,17, Initial Entertainment Group (IEG)
The Ant Bully,13, Playtone Production
Law Abiding Citizen,19,Film Department
The Artist,10, La Petite Reine
The Sisterhood of the Traveling Pants,37, Alcon Entertainment
Watchmen,8, Warner Bros.
A Walk to Remember,18, Warner Bros.
Evolution,9,DreamWorks SKG
Belle,5, DJ Films
"Tomorrow, When the War Began",28,Omnilab Media
The Twilight Saga: Breaking Dawn - Part 1,41,Summit Entertainment
Disturbia,9,Paramount Pictures
Over the Hedge,14, DreamWorks Animation
No Country for Old Men,22, Scott Rudin Productions
Cars,4, Pixar Animation Studios
Hart's War,10, Cheyenne Enterprises
Surf's Up,9,Sony Pictures Animation
Bad Santa,9,Columbia Pictures
The Secret Life of Walter Mitty,31,New Line Cinema
TRON: Legacy,12,Walt Disney Pictures
The Mechanic,12, Nu Image Entertainment GmbH
The Last Legion,15, Quinta Communications
Transsiberian,13, Scout Productions
Live Free or Die Hard,21, Wintergreen Productions
Journey to the Center of the Earth,34, Walden Media
Spotlight,9, Rocklin / Faust
Jay and Silent Bob Strike Back,30, Miramax
The Lake House,14,Village Roadshow Pictures
Marie Antoinette,16, Tohokushinsha Film
The Water Horse,15, Walden Media
Ghost Rider: Spirit of Vengeance,32,Columbia Pictures
Ninja Assassin,14, Dark Castle Entertainment
Sex Tape,8, Sony Pictures Entertainment (SPE)
Alice in Wonderland,19, The
Step Up,7, Touchstone Pictures
D-Tox,5,Universal Pictures
Auto Focus,10, Propaganda Films
Fantastic Mr. Fox,17, American Empirical Pictures
Secret in Their Eyes,20, IM Global
Get Him to the Greek,20, Relativity Media
Land of the Lost,16, Mosaic Media Group
A Lot Like Love,15, Kevin Messick Productions
Troy,4,Plan B Entertainment
Killing Them Softly,19, 1984 Private Defense Contractors
Joy Ride,8,Regency Enterprises
This Must Be the Place,22, Indigo Film
Snitch,6,Front Street Productions
Underworld: Rise of the Lycans,30, Sketch Films
Crash,5, Bob Yari Productions
Doom,4, Reaper Productions
The Devil's Double,18, Corsan
Spider-Man,10, Marvel Enterprises
The Last Samurai,16, The
Bewitched,9,Columbia Pictures Corporation
City By The Sea,15, Franchise Pictures
Stealth,7,Laura Ziskin Productions
Scary Movie 2,13, Wayans Bros. Entertainment
The Village,11, Blinding Edge Pictures
Hide and Seek,13, MBC Beteiligungs Filmproduktion
Last Holiday,12,Paramount Pictures
