popularity,release_date,title,year,imdb_id,runtime,genre,imdb_rating,votes,gross_us,month
119.30799999999999,9/1/2017,Call Me by Your Name,2017,5726616,132,Drama,7.9,215241,18.1,9
17.701,1/30/2008,Changeling,2008,824747,141, Crime,7.7,239880,35.74,1
34.611999999999995,8/1/1997,Children of Heaven,1997,118849,89, Sport,8.3,65782,0.93,8
124.756,5/18/2001,Shrek,2001,126029,90, Comedy,7.8,615691,267.67,5
27.885,10/1/2010,The Social Network,2010,1285016,120, Drama,7.7,627889,96.96,10
27.538,12/7/2001,Ocean's Eleven,2001,240772,116, Thriller,7.7,518400,183.42,12
48.413999999999994,12/14/2016,Rogue One: A Star Wars Story,2016,3748528,133, Adventure,7.8,558889,532.18,12
38.483000000000004,6/25/2004,The Notebook,2004,332280,123, Romance,7.8,522647,81.0,6
21.337,7/17/1996,Crash,2004,375679,112, Drama,7.7,420299,54.58,7
12.345,3/15/1940,The Grapes of Wrath,1940,32551,129,Drama,8.0,85812,0.06,3
13.282,8/13/2009,The Secret in Their Eyes,2009,1305806,129, Romance,8.2,194013,6.39,8
10.317,8/15/1996,Shine,1996,117631,105, Drama,7.7,51460,35.81,8
18.456,11/10/2017,"Three Billboards Outside Ebbing, Missouri",2017,5027774,115, Crime,8.1,436163,54.51,11
16.296,12/23/2009,3 Idiots,2009,1187043,170,Comedy,8.4,346126,6.53,12
17.408,12/20/1991,JFK,1991,102138,189, Thriller,8.0,142594,70.41,12
24.783,6/11/1982,E.T. the Extra-Terrestrial,1982,83866,115,Family,7.8,373646,435.11,6
84.792,12/10/2009,Avatar,2009,499549,162, Fantasy,7.8,1121733,760.51,12
11.790999999999999,3/31/2016,Hunt for the Wilderpeople,2016,4698684,101,Adventure,7.9,112324,5.2,3
20.504,6/17/2019,Portrait of a Lady on Fire,2019,8613070,122,Drama,8.1,64854,3.76,6
59.27,2/11/2016,Zootopia,2016,2948356,108, Adventure,8.0,436017,341.27,2
9.788,3/7/2001,The Experiment,2001,250258,120,Drama,7.7,90952,0.14,3
39.29,6/29/1971,Willy Wonka & the Chocolate Factory,1971,67992,100, Musical,7.8,179345,4.0,6
28.663,6/7/1985,The Goonies,1985,89218,114, Comedy,7.8,245473,61.5,6
8.629,12/15/1989,Glory,1989,97441,122,Biography,7.8,123517,26.83,12
14.890999999999998,11/14/1980,Raging Bull,1980,81398,129,Biography,8.2,323101,23.38,11
20.814,12/14/2011,The Girl with the Dragon Tattoo,2011,1568346,158, Mystery,7.8,424947,102.52,12
56.56,5/13/2015,Mad Max: Fury Road,2015,1392190,120,Action,8.1,886078,154.06,5
7.452999999999999,11/9/2005,Joyeux Noel,2005,424205,116, History,7.7,28046,1.05,11
8.942,10/6/2009,The White Ribbon,2009,1149362,144, Mystery,7.8,68912,2.22,10
12.709000000000001,4/20/1935,The Bride of Frankenstein,1935,26138,75, Horror,7.8,43673,4.36,4
12.452,12/17/1957,Witness for the Prosecution,1957,51201,116, Drama,8.4,109544,8.18,12
9.058,10/25/1967,Le Samouraï,1967,62229,101, Mystery,8.1,45674,0.04,10
18.153,8/12/2016,Hell or High Water,2016,2582782,102, Crime,7.6,205055,26.86,8
16.117,11/17/1988,Cinema Paradiso,1988,95765,155, Romance,8.5,231978,11.99,11
33.871,12/25/2002,Catch Me If You Can,2002,264464,141, Drama,8.1,838146,164.62,12
10.882,9/9/1993,True Romance,1993,108399,119, Drama,7.9,207640,12.28,9
13.66,10/12/2007,Sleuth,1972,69281,138, Thriller,8.0,44842,4.08,10
57.998999999999995,9/30/2015,The Martian,2015,3659388,144,Adventure,8.0,763233,228.43,9
22.655,7/29/2015,The Little Prince,2015,1754656,108, Drama,7.7,56956,1.34,7
10.767000000000001,1/1/2013,The Best Offer,2013,1924396,131,Crime,7.8,108904,0.09,1
36.563,3/11/2020,The Hunt,2012,2106476,115,Drama,8.3,283731,0.69,3
14.495999999999999,9/26/2007,Control,2007,421082,122,Biography,7.7,61739,0.87,9
17.377,2/14/2007,Hot Fuzz,2007,425112,121,Action,7.8,464742,23.64,2
22.154,7/16/2010,The Secret World of Arrietty,2010,1568921,94, Family,7.6,81480,19.2,7
17.995,3/17/2006,Inside Man,2006,454848,129, Mystery,7.6,341397,88.51,3
24.416999999999998,12/25/2015,The Hateful Eight,2015,3460252,168, Mystery,7.8,520099,54.12,12
12.972000000000001,12/9/1987,Empire of the Sun,1987,92965,153, Drama,7.7,116037,22.24,12
8.488,1/18/1940,His Girl Friday,1940,32599,92, Romance,7.9,53845,0.3,1
48.413999999999994,12/14/2016,Rogue One: A Star Wars Story,2016,3748528,133,Action,7.8,558889,532.18,12
14.965,2/9/2004,The Machinist,2004,361862,101, Thriller,7.7,359641,1.08,2
12.162,1/21/1921,The Kid,1921,12349,68,Comedy,8.3,114056,5.45,1
13.037,2/20/1985,Brazil,1985,88846,132,Drama,7.9,188061,9.93,2
20.535999999999998,5/28/1995,The Bridges of Madison County,1995,112579,135, Romance,7.6,73507,71.52,5
12.735,11/10/1993,Carlito's Way,1993,106519,144, Thriller,7.9,201664,36.95,11
11.487,1/26/1994,Three Colors: White,1994,111507,92, Romance,7.6,64852,1.46,1
13.272,4/9/1952,Singin' in the Rain,1952,45152,103, Musical,8.3,219920,8.82,4
21.234,11/14/2013,Oldboy,2003,364569,120,Action,8.4,517789,0.71,11
21.545,9/20/2012,The Perks of Being a Wallflower,2012,1659337,103,Drama,8.0,463965,17.74,9
17.408,12/20/1991,JFK,1991,102138,189, History,8.0,142594,70.41,12
11.448,3/23/2007,Once,2007,907657,86, Music,7.8,110897,9.44,3
14.959000000000001,4/25/1979,Manhattan,1979,79522,96, Romance,7.9,131724,45.7,4
47.282,11/10/2016,Arrival,2016,2543164,116, Sci-Fi,7.9,597137,100.55,11
24.916999999999998,10/12/2007,Elite Squad,2007,861739,115, Crime,8.0,98331,0.01,10
13.092,5/11/1931,M,1931,22100,99, Thriller,8.3,144120,0.03,5
12.722000000000001,12/12/2002,Infernal Affairs,2002,338564,101,Action,8.0,118062,0.17,12
25.004,7/18/1986,Aliens,1986,90605,137, Adventure,8.3,654722,85.16,7
29.638,7/19/2014,When Marnie Was There,2014,3398268,103, Family,7.7,33134,0.77,7
44.047,8/15/1939,The Wizard of Oz,1939,32138,102,Adventure,8.0,372010,2.08,8
6.5760000000000005,5/26/1976,The Tenant,1976,74811,126, Thriller,7.7,40064,1.92,5
11.509,10/16/1998,Happiness,1998,147612,134,Comedy,7.7,66538,2.81,10
15.883,1/18/1964,A Fistful of Dollars,1964,58461,99, Drama,8.0,198921,14.5,1
18.632,9/10/2005,Brokeback Mountain,2005,388795,134, Romance,7.7,324194,83.04,9
25.892,10/5/2006,The Departed,2006,407887,151, Drama,8.5,1194986,132.38,10
18.011,9/15/2000,Almost Famous,2000,181875,122, Drama,7.9,253459,32.53,9
13.092,5/11/1931,M,1931,22100,99,Crime,8.3,144120,0.03,5
45.949,6/26/2014,Dawn of the Planet of the Apes,2014,2103281,130, Adventure,7.6,412417,208.55,6
15.213,9/13/2005,Walk the Line,2005,358273,136, Drama,7.8,234879,119.52,9
104.594,4/27/2016,Captain America: Civil War,2016,3498820,147, Adventure,7.8,667295,408.08,4
19.364,9/6/2007,3:10 to Yuma,2007,381849,122, Drama,7.7,289571,53.61,9
74.355,11/17/1989,The Little Mermaid,1989,97757,83,Animation,7.6,238537,111.54,11
8.068,2/5/2004,Tae Guk Gi: The Brotherhood of War,2004,386064,140,Action,8.1,37885,1.11,2
15.078,9/1/2006,Black Book,2006,389557,145,Drama,7.7,72793,4.4,9
40.998999999999995,10/1/2014,Gone Girl,2014,2267998,149, Mystery,8.1,864080,167.77,10
12.120999999999999,12/8/1988,Mississippi Burning,1988,95647,128, History,7.8,88701,34.6,12
12.280999999999999,2/7/1974,Blazing Saddles,1974,71230,93,Comedy,7.7,126476,119.5,2
41.738,7/3/1985,Back to the Future,1985,88763,116,Adventure,8.5,1062788,210.61,7
15.115,2/19/1999,Office Space,1999,151804,89,Comedy,7.7,242263,10.82,2
17.244,6/30/1999,"South Park: Bigger, Longer & Uncut",1999,158983,81, Fantasy,7.7,192388,52.04,6
19.171,1/20/2016,Lion,2016,3741834,118, Drama,8.0,215106,51.74,1
12.869000000000002,10/28/1998,The Legend of 1900,1998,120731,169, Romance,8.1,59208,0.26,10
15.213,9/13/2005,Walk the Line,2005,358273,136, Music,7.8,234879,119.52,9
44.047,8/15/1939,The Wizard of Oz,1939,32138,102, Fantasy,8.0,372010,2.08,8
22.539,1/22/2004,The Butterfly Effect,2004,289879,113, Sci-Fi,7.6,452599,57.94,1
10.485,1/26/2003,The Station Agent,2003,340377,89, Drama,7.6,67482,5.74,1
12.91,2/27/2009,The Girl with the Dragon Tattoo,2009,1132620,152, Drama,7.8,209325,10.1,2
9.836,5/16/1960,Peeping Tom,1960,54167,101, Horror,7.7,31469,0.08,5
70.725,6/2/2009,The Hangover,2009,1119646,100,Comedy,7.7,719197,277.32,6
10.12,6/11/2003,The Triplets of Belleville,2003,286244,80, Comedy,7.8,50688,7.0,6
11.161,5/13/1938,The Adventures of Robin Hood,1938,29843,102, Romance,7.9,47291,3.98,5
16.682000000000002,7/19/1995,The Usual Suspects,1995,114814,106, Thriller,8.5,994865,23.34,7
12.615,9/20/2012,End of Watch,2012,1855199,109,Action,7.6,228734,41.0,9
8.912,12/20/1991,Raise the Red Lantern,1991,101640,125, Romance,8.1,29766,2.6,12
136.114,4/25/2012,The Avengers,2012,848228,143,Action,8.0,1264481,623.28,4
24.505,6/8/1984,Ghostbusters,1984,87332,105, Comedy,7.8,356413,238.63,6
14.539000000000001,1/15/1948,The Treasure of the Sierra Madre,1948,40897,126, Drama,8.2,114735,5.01,1
27.538,12/7/2001,Ocean's Eleven,2001,240772,116,Crime,7.7,518400,183.42,12
13.238,4/29/1930,All Quiet on the Western Front,1930,20629,152, War,8.0,57437,3.27,4
107.198,11/1/2001,"Monsters, Inc.",2001,198781,92, Comedy,8.1,818683,289.92,11
51.533,6/28/2017,Baby Driver,2017,3890160,113,Action,7.6,442137,107.83,6
68.52199999999999,5/15/2014,X-Men: Days of Future Past,2014,1877832,132, Adventure,7.9,661944,233.92,5
6.169,12/3/2015,Land of Mine,2015,3841424,100, War,7.8,35777,0.44,12
6.285,2/8/1960,The Virgin Spring,1960,53976,89,Drama,8.1,26799,1.53,2
13.647,10/21/1964,My Fair Lady,1964,58385,170, Musical,7.8,86808,72.0,10
34.704,2/23/2006,V for Vendetta,2005,434409,132,Action,8.2,1035933,70.51,2
13.655,9/6/2010,The King's Speech,2010,1504320,118, History,8.0,641448,138.8,9
11.557,3/3/1998,Run Lola Run,1998,130827,80, Thriller,7.6,188676,7.27,3
17.902,1/15/1997,Lost Highway,1997,116922,134, Thriller,7.6,131690,3.8,1
11.213,12/24/1925,Battleship Potemkin,1925,15648,66, Thriller,8.0,53306,0.05,12
22.756,12/5/1997,Good Will Hunting,1997,119217,126, Romance,8.3,865441,138.43,12
103.426,6/19/2019,Toy Story 4,2019,1979376,100,Animation,7.8,205233,434.04,6
11.966,11/24/1948,Bicycle Thieves,1948,40522,89,Drama,8.3,147257,0.33,11
26.373,2/6/2014,The Lego Movie,2014,1490017,100, Adventure,7.7,324655,257.76,2
13.065,10/19/1939,Mr. Smith Goes to Washington,1939,31679,129,Comedy,8.1,107336,9.6,10
12.683,12/12/1991,Night on Earth,1991,102536,129, Drama,7.8,55582,2.02,12
53.238,8/6/1999,The Iron Giant,1999,129167,86, Action,8.0,172640,23.16,8
21.125,2/15/1985,The Breakfast Club,1985,88847,97, Drama,7.8,358204,45.88,2
42.871,10/10/2014,Whiplash,2014,2582802,106,Drama,8.5,721830,13.09,10
56.56,5/13/2015,Mad Max: Fury Road,2015,1392190,120, Sci-Fi,8.1,886078,154.06,5
101.76799999999999,10/30/1995,Toy Story,1995,114709,81, Adventure,8.3,891080,191.8,10
12.270999999999999,2/1/1991,The Silence of the Lambs,1991,102926,118, Drama,8.6,1276668,130.74,2
10.014,4/19/1977,Annie Hall,1977,75686,93, Romance,8.0,252346,39.2,4
9.421,10/30/1968,The Lion in Winter,1968,63227,134,Biography,7.9,29082,22.28,10
12.413,9/19/1986,Blue Velvet,1986,90756,120,Drama,7.7,182065,8.55,9
33.31,5/6/2009,Star Trek,2009,796366,127,Action,7.9,578198,257.73,5
12.357999999999999,9/15/1992,Glengarry Glen Ross,1992,104348,100, Mystery,7.7,96138,10.73,9
15.562000000000001,8/17/1973,Enter the Dragon,1973,70034,102,Action,7.7,96958,25.0,8
12.265,9/3/2004,The Sea Inside,2004,369702,126,Biography,8.0,77733,2.09,9
25.57,10/26/2001,Donnie Darko,2001,246578,113, Mystery,8.0,742114,1.48,10
27.105,7/15/1988,Die Hard,1988,95016,132,Action,8.2,795435,83.01,7
10.967,8/26/2009,A Prophet,2009,1235166,155, Drama,7.9,93771,2.08,8
18.222,7/25/1997,Perfect Blue,1997,156887,81,Animation,8.0,58830,0.78,7
13.238,4/29/1930,All Quiet on the Western Front,1930,20629,152,Drama,8.0,57437,3.27,4
6.494,9/2/1994,Once Were Warriors,1994,110729,102, Drama,7.9,31666,2.2,9
13.864,12/23/1995,Dead Man,1995,112817,121, Fantasy,7.6,90712,1.04,12
61.802,12/18/2002,The Lord of the Rings: The Two Towers,2002,167261,179,Action,8.7,1491230,342.55,12
12.604000000000001,4/21/1928,The Passion of Joan of Arc,1928,19254,114,Biography,8.1,48060,0.02,4
22.386999999999997,8/3/2007,The Bourne Ultimatum,2007,440963,115,Action,8.0,605672,227.47,8
12.34,6/22/1954,On the Waterfront,1954,47296,108, Thriller,8.1,142663,9.6,6
53.199,8/18/2009,Inglourious Basterds,2009,361748,153, Drama,8.3,1274250,120.54,8
12.584000000000001,6/2/2005,Cinderella Man,2005,352248,144, Drama,8.0,176588,61.65,6
53.025,7/16/2012,The Dark Knight Rises,2012,1345836,164, Adventure,8.4,1521749,448.14,7
83.24,6/22/2007,Ratatouille,2007,382932,111, Comedy,8.0,644215,206.45,6
9.946,9/27/1994,Ed Wood,1994,109707,127, Drama,7.8,165223,5.89,9
10.581,4/17/1924,Sherlock Jr.,1924,15324,45,Action,8.2,42333,0.98,4
23.014,8/5/2009,District 9,2009,1136608,112,Action,7.9,639406,115.65,8
41.243,12/11/2013,The Hobbit: The Desolation of Smaug,2013,1170358,161, Fantasy,7.8,603178,258.37,12
77.528,11/18/1997,Titanic,1997,120338,194, Romance,7.8,1050317,659.33,11
16.276,9/6/2014,Song of the Sea,2014,1865505,93,Animation,8.1,52056,0.86,9
17.867,5/2/2003,Memories of Murder,2003,353969,132, Mystery,8.1,141095,0.01,5
84.792,12/10/2009,Avatar,2009,499549,162,Action,7.8,1121733,760.51,12
11.703,10/20/1983,The Right Stuff,1983,86197,193,Adventure,7.8,56361,21.5,10
14.595999999999998,10/19/2001,Waking Life,2001,243017,99, Fantasy,7.8,60828,2.89,10
78.96600000000001,5/22/2019,Aladdin,1992,103639,90, Adventure,8.0,374928,217.35,5
21.718000000000004,12/2/1988,The Naked Gun: From the Files of Police Squad!,1988,95705,85,Comedy,7.6,153506,78.76,12
9.43,11/2/1984,The Killing Fields,1984,87553,141, Drama,7.8,51774,34.7,11
42.047,3/30/1999,The Matrix,1999,133093,136, Sci-Fi,8.7,1683677,171.48,3
26.666,11/21/1976,Rocky,1976,75148,120, Sport,8.1,520513,117.24,11
17.151,12/28/2007,There Will Be Blood,2007,469494,158,Drama,8.2,520076,40.22,12
34.704,2/23/2006,V for Vendetta,2005,434409,132, Drama,8.2,1035933,70.51,2
11.638,3/19/1959,Some Like It Hot,1959,53291,121, Romance,8.2,244899,25.0,3
8.105,8/31/2000,Nine Queens,2000,247586,114, Thriller,7.9,49856,1.22,8
18.222,7/25/1997,Perfect Blue,1997,156887,81, Mystery,8.0,58830,0.78,7
10.947000000000001,5/25/1979,Stalker,1979,79944,162,Drama,8.2,117713,0.23,5
10.742,1/26/2006,Rang De Basanti,2006,405508,167,Comedy,8.2,112293,2.2,1
25.566,8/2/2001,The Others,2001,230600,104,Horror,7.6,338702,96.52,8
13.485999999999999,9/21/2013,Nebraska,2013,1821549,115, Drama,7.7,112608,17.65,9
23.603,10/11/2000,Memento,2000,209144,113,Mystery,8.4,1129736,25.54,10
15.947000000000001,9/7/2007,Atonement,2007,783233,123, Mystery,7.8,252579,50.93,9
107.301,11/5/2014,Interstellar,2014,816692,169, Sci-Fi,8.6,1521545,188.02,11
32.488,8/6/1999,The Sixth Sense,1999,167404,107, Thriller,8.1,914124,293.51,8
35.41,4/16/1988,My Neighbor Totoro,1988,96283,86,Animation,8.2,293222,1.11,4
6.949,12/16/1979,All That Jazz,1979,78754,123,Drama,7.9,28334,37.82,12
27.873,5/24/1995,Braveheart,1995,112573,178, Drama,8.3,962084,75.6,5
14.207,6/6/2007,Gone Baby Gone,2007,452623,114,Crime,7.6,251388,20.3,6
74.355,11/17/1989,The Little Mermaid,1989,97757,83, Fantasy,7.6,238537,111.54,11
15.309000000000001,9/14/1993,A Bronx Tale,1993,106489,121,Crime,7.8,128665,17.27,9
31.211,1/26/2006,Blood Diamond,2006,450259,143, Drama,8.0,501128,57.37,1
12.03,12/13/1973,Papillon,1973,70511,151,Biography,8.0,121899,53.27,12
9.735,12/5/1963,Charade,1963,56923,113, Mystery,7.9,69112,13.47,12
18.485,3/8/1996,Fargo,1996,116282,98, Thriller,8.1,619854,24.61,3
11.267000000000001,3/10/1999,The Insider,1999,140352,157, Drama,7.8,160387,28.97,3
10.584000000000001,5/9/1973,Paper Moon,1973,70510,102, Drama,8.1,42412,30.93,5
13.949000000000002,10/29/1999,Being John Malkovich,1999,120601,113, Fantasy,7.7,313388,22.86,10
12.16,7/1/1959,Anatomy of a Murder,1959,52561,161, Drama,8.0,60029,11.9,7
30.851,3/19/2004,Eternal Sunshine of the Spotless Mind,2004,338013,108, Sci-Fi,8.3,915048,34.4,3
14.386,9/23/1969,Butch Cassidy and the Sundance Kid,1969,64115,110,Biography,8.0,202315,102.31,9
12.092,2/19/1999,October Sky,1999,132477,108, Family,7.8,83121,32.48,2
23.34,1/23/2002,The Count of Monte Cristo,2002,245844,131, Drama,7.8,129332,54.23,1
18.977,11/22/1995,Casino,1995,112641,178, Drama,8.2,468468,42.44,11
26.88,8/25/2006,Pan's Labyrinth,2006,457430,118,Drama,8.2,620556,37.63,8
13.107000000000001,8/9/2007,Stardust,2007,486655,127,Adventure,7.6,255676,38.63,8
17.779,12/25/1993,Tombstone,1993,108358,130, Biography,7.8,127299,56.51,12
13.655,4/7/1993,The Sandlot,1993,108037,101, Family,7.8,79225,32.42,4
24.935,9/8/1976,King Kong,1933,24216,100,Adventure,7.9,79280,10.0,9
11.299000000000001,12/25/2015,A Man Called Ove,2015,4080728,116,Comedy,7.7,47769,3.36,12
23.47,10/19/2006,The Prestige,2006,482571,130,Drama,8.5,1195533,53.09,10
14.718,3/9/1978,The Deer Hunter,1978,77416,183,Drama,8.1,312645,48.98,3
15.407,2/27/1997,Donnie Brasco,1997,119008,127, Drama,7.7,280819,41.91,2
15.005,6/5/2014,Boyhood,2014,1065073,165,Drama,7.9,336282,25.38,6
14.495999999999999,9/26/2007,Control,2007,421082,122, Drama,7.7,61739,0.87,9
19.665,3/28/1963,The Birds,1963,56869,119,Drama,7.7,172280,11.4,3
18.697,6/2/1989,Dead Poets Society,1989,97165,128,Comedy,8.1,428050,95.86,6
73.334,12/18/2001,The Lord of the Rings: The Fellowship of the Ring,2001,120737,178,Action,8.8,1668153,315.54,12
10.564,3/17/1959,Rio Bravo,1959,53221,141, Western,8.0,56480,12.54,3
64.15,5/30/2003,Finding Nemo,2003,266543,100,Animation,8.1,952766,380.84,5
114.735,10/27/2017,Coco,2017,2380307,105, Adventure,8.4,388762,209.73,10
418.789,10/2/2019,Joker,2019,7286456,122, Drama,8.4,950919,335.45,10
10.369000000000002,12/17/1982,Fanny and Alexander,1982,83922,188,Drama,8.1,57945,4.97,12
6.79,9/23/2011,Once Upon a Time in Anatolia,2011,1827487,157, Drama,7.9,42268,0.14,9
16.169,4/26/1954,Seven Samurai,1954,47478,207, Drama,8.6,316958,0.27,4
17.352,8/4/2010,The Man from Nowhere,2010,1527788,119,Action,7.8,63158,0.01,8
33.304,6/25/1982,The Thing,1982,84787,109, Mystery,8.1,372672,13.78,6
23.671,8/9/2011,The Help,2011,1454029,146,Drama,8.0,430104,169.71,8
136.114,4/25/2012,The Avengers,2012,848228,143, Sci-Fi,8.0,1264481,623.28,4
299.698,4/24/2019,Avengers: Endgame,2019,4154796,181, Adventure,8.4,821060,858.37,4
14.718,3/9/1978,The Deer Hunter,1978,77416,183, War,8.1,312645,48.98,3
17.894000000000002,9/8/2012,Silver Linings Playbook,2012,1045658,122,Comedy,7.7,663746,132.09,9
13.870999999999999,5/11/2011,Midnight in Paris,2011,1605783,94, Fantasy,7.7,389478,56.82,5
42.781000000000006,10/15/1999,Fight Club,1999,137523,139,Drama,8.8,1862752,37.03,10
13.177,6/1/1985,Ran,1985,89881,162,Action,8.2,113074,4.14,6
20.529,1/16/2015,Ex Machina,2014,470752,108,Drama,7.7,475952,25.44,1
6.569,6/17/2015,Mustang,2015,3966404,97,Drama,7.6,35921,0.85,6
20.991,6/3/1987,The Untouchables,1987,94226,119, Drama,7.9,283021,76.27,6
32.991,5/27/2014,Edge of Tomorrow,2014,1631867,113, Adventure,7.9,602074,100.21,5
9.625,7/30/1972,Deliverance,1972,68473,109, Thriller,7.7,99009,7.06,7
28.538,4/23/2004,Man on Fire,2004,328107,146, Drama,7.7,330624,77.91,4
14.511,1/25/1970,Patton,1970,66206,172, Drama,7.9,93939,61.7,1
11.493,6/19/2014,What We Do in the Shadows,2014,3416742,86,Comedy,7.7,158335,3.33,6
13.755,6/9/1952,High Noon,1952,44706,85, Western,7.9,97474,9.45,6
42.67100000000001,12/7/2006,Apocalypto,2006,472043,139, Adventure,7.8,291741,50.87,12
18.186,10/18/2013,12 Years a Slave,2013,2024544,134, Drama,8.1,643236,56.67,10
29.421,8/15/1979,Apocalypse Now,1979,78788,147, Mystery,8.4,608758,83.47,8
16.198,5/12/2008,Slumdog Millionaire,2008,1010048,120, Romance,8.0,800749,141.32,5
39.491,7/19/2017,Dunkirk,2017,5013056,106, Drama,7.8,558627,188.37,7
9.503,10/26/1993,Farewell My Concubine,1993,106332,171, Romance,8.1,25209,5.22,10
8.922,2/9/2009,The Secret of Kells,2009,485601,75, Adventure,7.6,31995,0.69,2
14.331,2/6/1927,Metropolis,1927,17136,153, Sci-Fi,8.3,160671,1.24,2
43.166000000000004,9/23/1994,The Shawshank Redemption,1994,111161,142,Drama,9.3,2353109,28.34,9
10.097000000000001,7/30/2015,Drishyam,2015,4430212,163, Mystery,8.2,71052,0.74,7
37.191,2/14/2010,Shutter Island,2010,1130884,138,Mystery,8.2,1136596,128.01,2
29.638,7/19/2014,When Marnie Was There,2014,3398268,103, Drama,7.7,33134,0.77,7
16.826,6/20/1974,Chinatown,1974,71315,130,Drama,8.1,295543,6.91,6
11.982999999999999,3/23/1940,Rebecca,1940,32976,130,Drama,8.1,124454,4.36,3
11.299000000000001,12/25/2015,A Man Called Ove,2015,4080728,116, Romance,7.7,47769,3.36,12
12.579,4/19/1999,All About My Mother,1999,185125,101,Drama,7.8,89377,8.26,4
10.485,1/26/2003,The Station Agent,2003,340377,89,Comedy,7.6,67482,5.74,1
16.843,10/23/1940,The Great Dictator,1940,32553,125,Comedy,8.4,203999,0.29,10
13.647,10/21/1964,My Fair Lady,1964,58385,170, Family,7.8,86808,72.0,10
17.067,5/10/1995,A Little Princess,1995,113670,97, Fantasy,7.7,32343,10.02,5
40.934,12/25/2015,The Revenant,2015,1663202,156, Adventure,8.0,709085,183.64,12
15.277000000000001,10/15/2015,Bridge of Spies,2015,3682448,142,Drama,7.6,288744,72.31,10
10.315,9/7/1984,Blood Simple,1984,86979,99,Crime,7.6,88096,2.15,9
88.634,2/5/2009,Coraline,2009,327597,100, Family,7.7,198443,75.29,2
41.243,12/11/2013,The Hobbit: The Desolation of Smaug,2013,1170358,161,Adventure,7.8,603178,258.37,12
47.729,7/14/2016,Ghostbusters,1984,87332,105,Action,7.8,356413,238.63,7
19.171,1/20/2016,Lion,2016,3741834,118,Biography,8.0,215106,51.74,1
17.022000000000002,9/11/2007,Into the Wild,2007,758758,148,Adventure,8.1,575139,18.35,9
37.191,2/14/2010,Shutter Island,2010,1130884,138, Thriller,8.2,1136596,128.01,2
20.391,9/7/1997,Gattaca,1997,119177,106,Drama,7.8,281579,12.34,9
9.637,8/10/1960,Ocean's Eleven,2001,240772,116,Crime,7.7,518400,183.42,8
14.645,9/1/1954,Rear Window,1954,47396,112, Thriller,8.4,445778,36.76,9
7.296,3/1/1985,The Purple Rose of Cairo,1985,89853,82, Romance,7.7,47214,10.63,3
12.91,2/27/2009,The Girl with the Dragon Tattoo,2011,1568346,158,Crime,7.8,424947,102.52,2
50.863,7/8/2010,Despicable Me,2010,1323594,95, Comedy,7.6,502217,251.51,7
13.873,12/12/1993,In the Name of the Father,1993,107207,133,Biography,8.1,157518,25.01,12
15.067,12/17/2010,The Fighter,2010,964517,116, Sport,7.8,341821,93.62,12
15.628,11/18/2016,Manchester by the Sea,2016,4034228,137,Drama,7.8,248465,47.7,11
21.098000000000003,12/22/2000,Cast Away,2000,162222,143,Adventure,7.8,526513,233.63,12
8.882,12/18/2014,PK,2014,2338151,153,Comedy,8.1,163763,10.62,12
19.151,11/17/2013,Dallas Buyers Club,2013,790636,117, Drama,8.0,443719,27.3,11
34.846,9/22/1995,Se7en,1995,114369,127, Drama,8.6,1452269,100.13,9
13.127,2/11/1936,Modern Times,1936,27977,87,Comedy,8.5,218953,0.16,2
21.151999999999997,12/11/2001,A Beautiful Mind,2001,268978,135,Biography,8.2,852524,170.74,12
40.705,3/14/2001,Enemy at the Gates,2001,215750,131, War,7.6,244436,51.4,3
7.545,10/9/2012,The Broken Circle Breakdown,2012,2024519,111, Music,7.7,39473,0.18,10
34.716,12/10/2016,Hidden Figures,2016,4846340,127, History,7.8,202017,169.61,12
20.45,6/21/1988,Who Framed Roger Rabbit,1988,96438,104, Comedy,7.7,182480,156.45,6
22.539,1/22/2004,The Butterfly Effect,2004,289879,113, Thriller,7.6,452599,57.94,1
25.57,9/16/2005,Lord of War,2005,399295,122, Drama,7.6,294756,24.15,9
9.147,5/24/1996,Secrets & Lies,1996,117589,136,Comedy,8.0,37747,13.42,5
6.119,2/20/1997,Knockin' on Heaven's Door,1997,119472,87, Comedy,8.0,27810,0.0,2
10.569,9/8/1966,The Battle of Algiers,1966,58946,121, War,8.1,53401,0.06,9
38.949,12/26/1959,Ben-Hur,1959,52618,212,Adventure,8.1,220164,74.7,12
25.986,11/8/2007,No Country for Old Men,2007,477348,122, Thriller,8.1,860889,74.28,11
66.327,7/16/2008,The Dark Knight,2008,468569,152, Drama,9.0,2312777,534.86,7
91.19200000000001,10/4/2017,Blade Runner 2049,2017,1856101,164, Mystery,8.0,464845,92.05,10
18.485,3/8/1996,Fargo,1996,116282,98,Crime,8.1,619854,24.61,3
13.864,12/23/1995,Dead Man,1995,112817,121, Drama,7.6,90712,1.04,12
13.065,10/19/1939,Mr. Smith Goes to Washington,1939,31679,129, Drama,8.1,107336,9.6,10
14.397,2/24/2006,Lucky Number Slevin,2006,425210,110, Crime,7.7,299936,22.49,2
17.927,2/11/1993,Groundhog Day,1993,107048,101,Comedy,8.0,581574,70.91,2
11.222000000000001,4/17/1991,Delicatessen,1991,101700,99,Comedy,7.6,80700,1.79,4
67.763,6/14/2018,Incredibles 2,2018,3606756,118, Adventure,7.6,251753,608.58,6
14.024000000000001,10/11/1957,The Bridge on the River Kwai,1957,50212,161,Adventure,8.1,204166,44.91,10
