unit_cogs,name,quantity,Index,group
1.39,WAFLE RYZOWE 100 G FIT,6,19445,SWEETS
3.28,KAWA ASTRA 100G MIELONA,6,5880,COFFEE TEA
3.04,NAP HORTEX 1 L POMIDOROWY,1,10388,DRINK_JUICE
1.65,MUSZTARDA MIODOWA 270 G,2,9564,DRINK_JUICE
1.83,PEPSI 1_25 L,15,9856,DRINK_JUICE
1.99,WODA ZYWIEC 1_5 L N/G JABLKO,1,8990,DRINK_JUICE
2.23,STAR CHIPS BEKON 130 G,4,4463,CHIPS_FLAKES
4.42,BOND PIANKA DO GOLENIA 200 ML,1,3396,CHEMISTRY
0.83,WODA NESTTLE 1_5 N/G,2,8841,DRINK_JUICE
1.5,WODA USTRONIANKA 1_5 L N/GAZ CYTR,13,9326,DRINK_JUICE
1.66,MAK SARITA SPAGHETTI 400 G DURUM,8,21525,VEGETABLES
2.5,SZPINAK MROZONY 450 G,4,14876,ICE_CREAMS_FROZEN
1.16,WODA ZYWIEC 0_5 L N/G JAB?KO,5,16714,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.08,FASOLA  PIEKNY JAS 400G KROS,4,18270,SPICES
1.48,DA FANTAZJA TRUSKA 122G,2,6601,DAIRY_CHESSE
1.24,LODY SNIEZKA KOSTKA KORAL,15,15172,ICE_CREAMS_FROZEN
1.46,LODY KAKTUS,3,15897,ICE_CREAMS_FROZEN
1.52,TABLETKI IBUPROM SASZETKA 2 SZT,14,21116,TABLETS
1.91,?ACIATY SEREK Z CEBULA I SZCZ_135G,12,8054,DAIRY_CHESSE
1.72,BATON KINDER BUENO 43G,29,20897,SWEETS
1.65,VERBENA DZIKA ROZA 60 G,3,20015,SWEETS
9.86,PAP WINSTON BLUE,4,5276,CIGARETTES
1.59,NAP FRUGO 0_5 L CZARNE WISNIA,7,9595,DRINK_JUICE
3.43,SER KASZTELAN 150 G,7,11211,GENERAL
4.75,SILAN DO PLUKANIA 925 ML,2,2744,CHEMISTRY
1.59,LODY PYSZNE 220 ML,10,15617,ICE_CREAMS_FROZEN
2.09,MIX EKSTRA PASLECKIE 200G.,9,16594,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
4.0,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,2,1827,POULTRY
2.69,CIASTKA HIT 220G CZEKOLADA,4,20087,SWEETS
13.01,WINO MOGEN  0_75 LROZOWE P/S?OD,1,22973,ALCOHOL
1.40612483745124,PIWO ZUBR 0_5L BUTELKA,2307,542,ALCOHOL
2.46,PALUSZKI BESKIDZKIE SER.-CEB.220 G,6,16682,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.96,LODY TIPI 150 ML,18,15346,ICE_CREAMS_FROZEN
0.55,WODA AQA 0_5 L N/G TRUSK,12,9488,DRINK_JUICE
2.88,CHIPSY DORITOS TACO D 100GR,6,4663,CHIPS_FLAKES
10.3555555555556,PIERNIK W POLEWIE KOSTKA,0.45,6186,COOKIES_BULK
1.77024390243902,GOS.SMIETANKA 18% 250ML GOSTYN,82,7797,DAIRY_CHESSE
1.77714285714286,NAP TYMBARK 1 L  WISNIA JABLK0,7,8935,DRINK_JUICE
12.25,PAP LUCKY STRIKE 22 RED,2,5309,CIGARETTES
1.48,KUBUS MALINA+MARCH+JAB 0_3 100%,14,10637,DRINK_JUICE
0.46,GELLWE CUKIER WANILIOWY 30G,13,12594,GENERAL_FOOD
1.9221524173723,KT SELER LUZ,36.61,21374,VEGETABLES
3.03,LODY OREO KANAPKA 135 ML,15,15296,ICE_CREAMS_FROZEN
5.111111111111111,KT GRAPEFRUIT ZELONY KG,0.27,21345,VEGETABLES
3.112,PLATKI CORN FLAKES 250G NESTLE,10,4550,CHIPS_FLAKES
1.66,KNORR NUDLE SER W ZIOLACH,11,16082,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
4.09,WIN MAJONEZ 400G,11,16255,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.29,KNORR LISC LAUROWY Z TURCJI 5 G,3,18292,SPICES
3.5675,KT BOROWKA PUDELKO,16,21884,VEGETABLES
1.84,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,7,10479,DRINK_JUICE
3.7906976744186,KT ARBUZ...,0.86,21626,VEGETABLES
0.96,OCET KULINARNY 0_5L,6,13279,GENERAL_FOOD
1.29153846153846,MAR PALMA KRUSZWICA 250G,26,17625,GENERAL_ITEMS
1.31,CIASTKA DESSIMO MALINA 135 G,5,19128,SWEETS
1.59,HOCHL.SALAMI 100G,3,8409,DAIRY_CHESSE
0.89,NAP.VOLCANO ORANZADA BEZBARWNA GAZ 2L,2,8812,DRINK_JUICE
1.81,PIWO ZUBR 0_5L PUSZKA,143,1020,ALCOHOL
2.39,NAP SPRITE 1L GAZ,6,10401,DRINK_JUICE
1.66,MAK SARITA SPAGHETTI 400 G DURUM,17,21447,VEGETABLES
12.18,PAP LUCKY STRIKE 22 RED,6,5576,CIGARETTES
2.43,WEDEL CZEKOL 90 G G KARMEL,3,20472,SWEETS
0.84,DRAZE SKAWA  CZEKOL.70G,7,20565,SWEETS
0.711739130434783,WODA PRIMAWERA 1 L N/G,23,9894,DRINK_JUICE
0.88,GALEO PRZYPRAWA DO ZIEMNIAKOW,7,18414,SPICES
3.66,LOWICZ POWIDLA WEGIERKOWE 310G,2,1787,POULTRY
13.201754385964902,FILET Z LIMANDA MROZONY KG,1.14,10822,POULTRY
16.608,NAP SPIR SOPLICA WISNIOWA 0_5 L,5,22708,ALCOHOL
2.34,MLEKO BEZ LAKTOZY 1_5 % 1 L LOWICZ,3,7480,DAIRY_CHESSE
0.8,O DROZDZE PIEK.100G,10,12449,GENERAL_FOOD
0.63,GOPL FIGORKA PLASKA 30 G,195,20955,SWEETS
1.2,WIN ROSOL DROBIOWY 60G,6,13827,GENERAL_FOOD
3.56,S CHLEB KROJONY 1KG,3,1174,BREAD
2.99,NAP HORTEX VITAMINKA 1 L BANAN,2,9229,DRINK_JUICE
2.35,WEDEL CZEKOLADA 100G CREME BRULLE,1,11609,GENERAL
2.94,CLIN ZAPAS 500 ML,2,3006,CHEMISTRY
4.93,FRYTKI 750 G,3,15388,ICE_CREAMS_FROZEN
3.19,PODPASKI BELLA PERFECTA NIGHT,1,3715,CHEMISTRY
9.58,WINO EGRI BIKAVER 0_7 CZ/WYTRAWNE,2,23070,ALCOHOL
0.99,APPETITA BAZYLIA  10G,2,18394,SPICES
1.12,LODY KAKTUS NESTLA 100ML,59,15727,ICE_CREAMS_FROZEN
2.51,PIWO REDDS ZURAWINA 0_5 PUSZKA,3,936,ALCOHOL
0.99,APPETITA CURRY 20 G,1,18395,SPICES
3.7,OGORKI KONSERW DAWTONA 900G,5,13937,GENERAL_FOOD
1.17,CYKORIA AROMAT POMARANCZ,3,18710,SPICES
2.38,ZELKI Z WITAM.NIM2 100G,5,18935,SWEETS
1.45,CUKIER PUDER 0_4KG JARACZEWO,29,13703,GENERAL_FOOD
1.93,PODPASKI NATUTRLLA CLASSIC BASIC 9,3,2090,CHEMISTRY
3.6,ODSWIEZACZ ZAPAS,1,3675,CHEMISTRY
3.06,MOZZARELLA 125 G MINI,3,11955,GENERAL
4.22,MOLA PAPIER BIALY 8,1,2503,CHEMISTRY
4.76,KT SZPARAGI BIALE PECZEK,3,21761,VEGETABLES
1.99,NAP HOOP 2 GAZ POMARANCZ,2,9406,DRINK_JUICE
1.39,PIWO KASZTELAN 0_5 BUTELKA,8,319,ALCOHOL
1.69,PROSZEK DOSIA D/PRANIA 300GR BIA?E,1,2389,CHEMISTRY
1.18,SEREK DO CHLEB.SZCZYP.WLOSZCZOWA,5,6538,DAIRY_CHESSE
2.53,CIASTKA KRAKUSKI KAKAOWE 163G,4,6349,COOKIES_BULK
1.02318181818182,ROGAL 7DAYS KAKAOWY 60G,22,19602,SWEETS
0.52,CYKORIA KURKUMA 15 G,2,18069,SPICES
4.23,TABLETKI IBUM 7 SZT,5,21269,TABLETS
9.5,BOMBONIERA CHERRY 138 G,2,4311,CHEWING_GUM_LOLIPOPS
0.73,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,12,16146,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.51245722519061,KT GRUSZKI KG,33.314,22134,VEGETABLES
3.15,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,3,11056,POULTRY
3.65,FARBY PLAKATOWE 6 KOLOR,1,3838,CHEMISTRY
1.99,KNORR FIX RURKI Z KURCZAKIEM,2,11259,GENERAL
4.79,BREF KULKI BLU AKTIV,1,3803,CHEMISTRY
4.57,NALESNIKI Z SEREM 400 G,1,13448,GENERAL_FOOD
9.56307692307692,PAP RGD MINT SUP.SLIM,52,5110,CIGARETTES
2.68,ALMETTE CZOSNEK NIEDZWIEDZI 150GR,4,6386,DAIRY_CHESSE
0.9825,KT SZCZYPIOR,16,21672,VEGETABLES
2.12,ZELKI NIMM 2 JOGURTOWE 100 G,4,20494,SWEETS
1.9983333333333304,HOCHL KANAPKOWY Z SZYNKA 130 G,6,16485,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.06,MAKA ZIEMNIACZANA 500G,9,12773,GENERAL_FOOD
6.81,JACOBS KAWA 75 G UZUPELN,3,5841,COFFEE TEA
0.52280912364946,BULKA MALA/KAJZERKA__,2499,1030,BREAD
10.664335664335699,PAROWKOWA Z  DROBIEM KG,1.43,17007,POULTRY
3.31,COSTA POMARANCZE 2L,3,10327,DRINK_JUICE
0.69,SOL ODPLAMIAJACA 25 G,2,3335,CHEMISTRY
4.08,SZAMPON FAMILIJNY 700 ML,1,3339,CHEMISTRY
2.4,C CHLEB ZIARNISTY 300G,42,1314,BREAD
0.03,REKLAMOWKA  JEDNORAZOWA,383,17448,OCCASIONAL
2.69,CIASTKA HIT 220G CZEKOLADA,3,18967,SWEETS
1.64,GAZ DO ZAPALNICZEK 90 ML,1,17486,OCCASIONAL
2.04,HOCHL KANAPKOWY Z OGORKIEM 130 G,6,8019,DAIRY_CHESSE
0.37,WAFELEK ELITESSE 20 G,38,19616,SWEETS
8.07,TABLETKI STREPSILS 8 SZT,1,21331,TABLETS
0.22,ZMYWAK KUCHENNY MALY 1 SZT,12,2130,CHEMISTRY
0.75,BIBULA KOLOR,2,101,GENERAL_ITEMS
7.4803921568627505,DELFINKI RYBNE PANIER.LUZ,1.02,10820,POULTRY
12.2290969899666,MAKRELA WEDZONA,5.98,10864,POULTRY
14.27,SPIRYTUS 0_2 L 95%,1,22811,ALCOHOL
0.99,LODY KUBEK ICE MASTRY,2,6492,DAIRY_CHESSE
18.6071428571429,MAKRELA / SLEDZ ALA PIZZA,2.52,10835,POULTRY
1.65969696969697,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,33,16307,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.18,WIN ZUPA GRZYBOWA 48 G,5,18767,SPICES
2.87,SYROP WISNIA 550G OW.SPI. HERBAPOL,1,9111,DRINK_JUICE
2.0,PIWO BOJAN TOPOREK 0_5 L,B/ZW,379,ALCOHOL
3.89,PLYN UNIWERSALNY AJAX 1 L,2,2229,CHEMISTRY
1.45,KEFIR 500 ML KRASNYSLAW,5,7060,DAIRY_CHESSE
1.11,PASZTET PROCHOWICK 160GR,4,1760,POULTRY
1.96,PIWO EB 0_5 L B/ZWR,22,475,ALCOHOL
4.08,MAKARON CZANIECKI NITKA WALCOWANA 500G,1,14356,GROATS_RICE_PASTA
2.39,PRECELKI LAJKONIK 130 G,4,20830,SWEETS
2.06,WIN PAPIRUS Z CZOSNKIEM,2,13821,GENERAL_FOOD
0.83,ZAPALNICZKA,4,3363,CHEMISTRY
1.09,LODY ROZEK CZEK Z TOPINGIEM,6,14989,ICE_CREAMS_FROZEN
1.01431818181818,PIWO MOCNE POLSKIE 0_33L,44,855,ALCOHOL
1.44,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,3,17780,GENERAL_ITEMS
0.58,S BULKA SOJOWA,278,1056,BREAD
0.59,ZESZYT W LINIE 16 K,1,124,GENERAL_ITEMS
1.1,NAP TYMBARK 0_5 L CYTR+MIETA,4,9085,DRINK_JUICE
6.255,KREM NUTELLA 230 G,4,20150,SWEETS
0.57,WAFLE GORALKY 50G CZEKOLADOWE,34,20861,SWEETS
2.02,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2,11481,GENERAL
1.7,GROSZEK BONDUELLE 400G.,2,1516,POULTRY
6.503311258278152,PIERNIK SERCA 8% VAT,1.51,21019,SWEETS
1.31,SER KANAPKOWY DEMI ZE SZCZYPIORKIEM 100G,7,8465,DAIRY_CHESSE
3.9,PIEROGI ZE SZPINAKIEM,3,13464,GENERAL_FOOD
2.32,KLEJ KROPELKA,1,3636,CHEMISTRY
4.302857142857141,NAP COCA COLA 2_25 L PET,14,16756,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.2,WEDEL PAWELEK ADVOCAT 45G,32,19842,SWEETS
1.01,BATON TWIX 56 G,2,20520,SWEETS
0.88,GUMA WRIGLEYS FRUIT 5 LIS,1,4084,CHEWING_GUM_LOLIPOPS
3.823625,POMPKA SIMPLUS 5 ZL,320,17823,GENERAL_ITEMS
1.31,AMINO SOS PIECZENIOWY CIEMNY 38GR,6,13849,GENERAL_FOOD
2.35,CIASTKA KRAKUSKI MASLANE 201 G,5,19332,SWEETS
2.3325,PIWO WARKA RADLER 0_5 PUSZKA,8,173,ALCOHOL
1.74,SALCESON BIA?Y 125 G,5,14595,GROATS_RICE_PASTA
1.90176470588235,KT WLOSZCZYZNA TACKA,17,21596,VEGETABLES
1.45,WORKI NA SMIECI 35L*50 SZT,1,3562,CHEMISTRY
0.67,BRANSOLETKA Z CUKIERKÓW,13,14333,GROATS_RICE_PASTA
2.35,LODY TORTUFFO KOKOS,3,15012,ICE_CREAMS_FROZEN
1.75,HOCHL.SZYNKA 100G BLOK TOPIONY,15,8225,DAIRY_CHESSE
0.77,NAP TYMBARK 0_25 MIETA CYTRYNA,29,9442,DRINK_JUICE
5.76,SZPARAGI ROLNIK 370ML ROLMIK,1,13496,GENERAL_FOOD
1.33,KAMIS PIEPRZ CZAR /MIELONY,5,18420,SPICES
2.59,KAWA MK CAFE PREMIUM 80 G,1,5772,COFFEE TEA
2.81,EKOLAND HERBATA MALINOWA 300GR TORE,1,6052,COFFEE TEA
4.97,PYZZY Z MIESEM 450 G,1,15859,ICE_CREAMS_FROZEN
1.14,SMIETANA CREMONA 80G,1,8668,DAIRY_CHESSE
2.31,WAFLE RONDEL 100 G,3,20864,SWEETS
1.09,SEREK PYSZNY Z TRUSK 140 G,4,7328,DAIRY_CHESSE
1.87,KUBUS PLAY 0_4 WODA +OWOC,21,9942,DRINK_JUICE
10.8547368421053,PAP MOCNE 20,95,5091,CIGARETTES
2.16809605488851,KAPUSTA  KISZONA LUZ,5.83,13074,GENERAL_FOOD
0.8,MYDLO LUKSJA 90 G LINEN,1,2355,CHEMISTRY
1.52,TABLETKI IBUPROM SASZETKA 2 SZT,3,21095,TABLETS
0.93,SLONECZNIK LUSKANY 100G FRESCO,5,13315,GENERAL_FOOD
3.28,KT AVOCADO SZT,1,22121,VEGETABLES
4.0,SA?ATA MIX  Z RUCOL? 160GR GRZESKOWIAK,1,22105,VEGETABLES
0.9428735632183908,JOGOBELLA 150G STANDARD,87,7633,DAIRY_CHESSE
3.62,FILETY SLEDZIOWE W OLEJU 170 G LISNER,1,10856,POULTRY
1.59,WKLADKI BELLA PANTY 20SZT,1,1983,CHEMISTRY
0.15,GUMA MOIST,2,19172,SWEETS
1.28,JOGURT GRECKI 150 G TRUSK.,3,10335,DRINK_JUICE
5.732138646545629,KT CYTRYNA,16.964,22049,VEGETABLES
5.56,BABKA  KOWOLKA,3,20893,SWEETS
3.49,PIECZARKI MAR. URBANEK 290 G,4,12148,GENERAL_FOOD
1.31,SMIETANA 18% 330G GOSPODYNI,4,11288,GENERAL
2.31,TALARKI 155 G LAJKONIK,2,19058,SWEETS
7.57,NAP SPIR SOPLICA ORZECH.LASK 0_2 L 36%,2,22285,ALCOHOL
0.67,CIASTKA TAGUS 29 G TRUSKAWKA,15,18972,SWEETS
2.78,NAP CAPRIO ROZOWY GREJFRUT 2L,2,10658,DRINK_JUICE
17.45,NAP SPIR ZOLADKOWA GORZKA- MIETA 0_5L,1,22521,ALCOHOL
1.24,BLOK TECHNICZNY KOLOR,3,1855,CHEMISTRY
1.35,LODY ROZEK MIX LOTERIA,14,14995,ICE_CREAMS_FROZEN
3.465,SER CAMEMBERT TUREK NATURALNY 120 G,6,7681,DAIRY_CHESSE
2.5,PIWO BOJAN  WIELKOP.0_5 L B/ZW,3,125,ALCOHOL
5.35,NAP TYMBARK 1_75 L 100% JAB?KO,3,9270,DRINK_JUICE
10.51,PRIMA 500G NIEBIESKA,4,5787,COFFEE TEA
4.85,PIWO PSOTNIK 0_5 L B/BEZW,1,932,ALCOHOL
4.27,DANIE KACHNY ORIENTALNE 500GR,1,1749,POULTRY
2.98545454545455,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,11,9653,DRINK_JUICE
2.59,KAKAO PUCHATEK 150G,4,13407,GENERAL_FOOD
0.8455555555555551,WODA PRIMAVERA 1_5L N/GAZ,27,10604,DRINK_JUICE
2.69,HER.EXP.MALWA ARONIA x25,3,16005,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
16.650273224043698,FILET Z PIERSI KURCZAKA KG,1.83,17063,POULTRY
0.265686274509804,LODY KOKTAJLOWE KUKULKA,51,14840,ICE_CREAMS_FROZEN
1.93,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,11,406,ALCOHOL
1.68,NAP FANTA ORANGE 0_5L,2,9790,DRINK_JUICE
1.44,PIWO KUFLOWE MOCNE 0_5 L,22,667,ALCOHOL
1.35577777777778,KT KOPEREK ZIELONY CI?TY,45,21356,VEGETABLES
0.5933333333333329,CYKORIA BUDYN SMIETANKOWY B/C 40 G,15,13706,GENERAL_FOOD
2.35,LODY TORTUFFO KOKOS,5,15182,ICE_CREAMS_FROZEN
1.79,PIWO LECH  FREE 0_5 L  B/ZWR,9,841,ALCOHOL
1.64,POMIDORY DAWTONA B/SKORKI KROJONE 400G,7,16765,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.63,TOREBKA NA PREZENT DUZA,6,3966,CHEMISTRY
11.84,PAP LM LINK RED,2,4933,CIGARETTES
1.6346,ZBYSZKO 3 POMARANCZ 1_5 GAZ,50,9001,DRINK_JUICE
20.083116883116894,FILET Z MIRUNY,3.85,15947,ICE_CREAMS_FROZEN
1.07,KLEJ SUPER GLU,1,11258,GENERAL
2.09,KUPIEC KASZA MANNA 400G KG,3,14607,GROATS_RICE_PASTA
1.15,NAP FANTA PUSZKA,23,9594,DRINK_JUICE
3.49,HOCHL.KRAZEK 180 G SORTETT,1,6642,DAIRY_CHESSE
10.7,PAP PAL MAL BLUE,4,5647,CIGARETTES
2.04,HELLENA GRUSZKA N/GAZ.1_75L,5,16576,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.730933333333333,C BULKA SEROWA,225,1073,BREAD
9.85,BOMB MON CHERI 157_5 G,2,18955,SWEETS
6.065,BOMB TOFFI FEE 125G,4,19670,SWEETS
4.07,PUDL MIESZANKA WARZYWNA 450 G,1,12806,GENERAL_FOOD
2.3560869565217404,LODY GRZESKI 110 ML,23,15090,ICE_CREAMS_FROZEN
6.64,BOMB.FIORELLA 140G,2,19310,SWEETS
1.48,CUKIER BIALY 1KG,61,12882,GENERAL_FOOD
3.38333333333333,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500,15,7417,DAIRY_CHESSE
4.55,GOS.SMIETANKA 30% 500ML GOSTYN,24,8573,DAIRY_CHESSE
5.82,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,1,11286,GENERAL
4.83,FILETY SLEDZIOWE 400 G OPIEKANE,4,11086,POULTRY
2.62,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,40,427,ALCOHOL
6.403932082216259,OGORKI MALOSOLNE  LUZ,22.38,12942,GENERAL_FOOD
3.98,MAKARON CZANIECKI NITKA WALCOWANA 500G,2,14259,GROATS_RICE_PASTA
1.33,PIWO NAMYS?OW 0_5 B/BEZW,17,341,ALCOHOL
1.64,HERBATA MINUTKA MALINA 20 T,1,5757,COFFEE TEA
1.38128205128205,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,156,795,ALCOHOL
2.0,M CHLEB PSZENNY,1,1205,BREAD
4.07,PIWO NOCNA ZMIANA 0_5 L B/BEZW,1,857,ALCOHOL
8.0,S JABLECZ/MURZYN/JOGURTOWY,1,1064,BREAD
0.35,GELLWE PROSZEK DO PIECZANIA 30 G,17,13725,GENERAL_FOOD
4.7475,KT SZPARAGI BIALE PECZEK,24,21675,VEGETABLES
8.55,RUM GOLD 0_2,1,22810,ALCOHOL
1.91,PIWO LECH ORANGE 0_5 L B/ZWROT,5,917,ALCOHOL
3.71,DR WITT MULTIWITAMIN 1 L,4,10140,DRINK_JUICE
0.8,DROZDZE BABUNI ROTEX,30,7593,DAIRY_CHESSE
1.79,PIWO BOJAN FAJRANT 0_5 L B/ZWR,12,461,ALCOHOL
7.6,WINO WALDWEIN MALINA 0_75 L SLODKIE,2,23128,ALCOHOL
1.87,KNORR SOS DO PIECZENI CIEMNY,8,12762,GENERAL_FOOD
4.22,PIEROGI RUSKIE 450 G,1,15358,ICE_CREAMS_FROZEN
2.7733333333333303,MILKA CZEK OREO 92 G,3,19569,SWEETS
1.08153846153846,KT RZODKIEWKA PECZEK,13,21510,VEGETABLES
6.7983909133932805,KT OGOREK ZIELONY,21.13,22150,VEGETABLES
12.1513513513514,PAP MARLBORO RED MIEKK,37,5013,CIGARETTES
2.0,LINIJKA 20 CM,1,3252,CHEMISTRY
2.07,WAFLE SUCHE OWAL 130 G,2,19073,SWEETS
2.81,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,1,6051,COFFEE TEA
0.55,GELLWE KISIEL CYTRYNOWY 38G,7,12249,GENERAL_FOOD
4.22,PAPIER TOALETOWY MEA BIA?A 8 SZT 3W 150,1,2882,CHEMISTRY
9.86,PAP RGD BLU,3,5536,CIGARETTES
0.84,NAP TYMBARK 0_25 L JAB+WISNIA,28,9439,DRINK_JUICE
3.6,ODSWIEZACZ ZAPAS SZYSZKA,2,2874,CHEMISTRY
14.0714285714286,PALUSZKI RYBNE  LUZ,0.42,14781,ICE_CREAMS_FROZEN
1.52,TABLETKI IBUPROM SASZETKA 2 SZT,11,21139,TABLETS
1.1,DA DANIO WANILIOWY 140G,12,8542,DAIRY_CHESSE
1.35,LODY ROZEK,22,15151,ICE_CREAMS_FROZEN
11.095555555555599,PAP CAMEL,18,5431,CIGARETTES
2.7,MARMOLADA SLONECZNY OGROD 550 G,1,16228,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.29,KNORR PAPRYKA OSTRA Z HISZPANI,2,18497,SPICES
1.44,CZEK AMELIA MLECZNA NADZIIEWANA 100G,6,16798,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.34,KASZKA MANNA WISN. 150G CZARNKOW,2,6670,DAIRY_CHESSE
1.49,KONSERWA TYROLSKA 300G EVRA,1,11553,GENERAL
3.87,POMPKA ORANGE 5 ZL,39,17807,GENERAL_ITEMS
0.78,WODA KROPLA BESKIDU N/G 0_5L,11,9691,DRINK_JUICE
12.18,PAP LUCKY STRIKE 22 RED,7,5511,CIGARETTES
1.93,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,1,497,ALCOHOL
16.3,NAP SPIR SOPLICA CYTRYNA 0_5 L,3,22406,ALCOHOL
5.7,KONCENTRAT POMIDOROWY DAWTONA 30% 1KG,1,16424,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
13.58,WODKA CZYSTA DE LUXE 0_5 L,8,22531,ALCOHOL
15.8,KAWA NESCAFE CLASSIC 200 G SLOIK,1,5817,COFFEE TEA
3.91,KALAFIOR MROZONY NORDIS,2,15538,ICE_CREAMS_FROZEN
2.13,KETCHUP LAGODNY 250G TORTEX,7,16662,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.91,GALEO MAJERANEK 6 G,5,18272,SPICES
1.94,GILLETTE MASZYNKA BLU 2 PLUS,10,3438,CHEMISTRY
1.38,SMIETANA 12% ZOT 180 G,12,8501,DAIRY_CHESSE
0.35,DLUGOPIS NIEBIESKI 1 SZT,3,3012,CHEMISTRY
4.95,KROKIETY Z MIESEM  GRZESKOWIAK,2,11339,GENERAL
2.81,LIPTON EXP.25 TOREBEK,3,5930,COFFEE TEA
1.49,POP CORN SOLONY 90 G,12,5931,COFFEE TEA
7.11,LODY ROLADA 1 L,4,15469,ICE_CREAMS_FROZEN
6.67,WINO FRESCO POLWYT/CZERW,1,23041,ALCOHOL
2.55,PODKOLANOWKI MIKROFIBRA 40,1,17871,GENERAL_ITEMS
0.893333333333333,GUMA WRIGLEYS FRUIT 5 LIS,3,4304,CHEWING_GUM_LOLIPOPS
9.90909090909091,CUKIERKI CHOCOMILA -ROSHEN,0.22,18973,SWEETS
0.79,LAJKONIK JUNIOR SAFARI 25 G,3,19190,SWEETS
3.56,ZAJAC MILKA 50 G,1,19457,SWEETS
0.63,PRINCESA ZEBRA37 G,4,20837,SWEETS
2.27,PROFI SZYNKA MIELONA 110G,2,1736,POULTRY
2.21,GOS.MLEKO UHT 3_2% 1L GOSTYN,34,7412,DAIRY_CHESSE
1.02,MAR NIEZBEDNA KOSTKA 250GR,40,6878,DAIRY_CHESSE
0.99,BATON IKAR XXL WAWEL,18,20279,SWEETS
6.29,GOS.MASLO 250G GOSTYN,358,6614,DAIRY_CHESSE
12.18,PAP MARLBORO GOLD MIEK.,2,5452,CIGARETTES
2.97,PIECZYWO SONKO LEKKIE PE?NOZIARNISTE 170,2,4364,CHIPS_FLAKES
18.318181818181802,KIE?BASKI PYSZNE KG,0.66,17149,POULTRY
0.66,DROZDZE PIEKARSKIE 100G,22,7401,DAIRY_CHESSE
10.72,PAP PAL MAL MINT,54,5651,CIGARETTES
2.83712328767123,TWAROG SREMSKI 250G TLUSTY,73,7549,DAIRY_CHESSE
4.78,EWA SZAMPON POTROJNA SILA ZIÓ? 400 ML,1,3225,CHEMISTRY
3.28,DZEM WISNIOWY WY/SLODZ 310 G,1,12093,GENERAL_FOOD
3.28,LUDWIK D/NACZYN 1L MIETOW,4,2192,CHEMISTRY
0.37,DR O PROSZEK DO PIECZENIA  30G,11,18141,SPICES
0.31,BANDAZ 5 CM *4 M,2,11990,GENERAL
0.9,KNORR SOS .FRANCUSKI 9G,2,18037,SPICES
1.57,ORZESZKI W SKORUPCE 100G PAPRYKA,6,11198,GENERAL
3.35,PUR ACTION 900 ML LEMON,1,2393,CHEMISTRY
3.58,KT BOB M?ODY SZT,12,21795,VEGETABLES
0.89,KNORR G.K. POMIDOROWA Z MAKARON,4,12118,GENERAL_FOOD
11.67,PAP LM RED,4,5161,CIGARETTES
0.37,WODA AQA 0_5 L N/G,16,5686,CIGARETTES
3.27,ODSWIEZACZ SPRAY 400 ML,2,3671,CHEMISTRY
1.88,LODY PIPI W KAKAOWE,9,14973,ICE_CREAMS_FROZEN
1.57,MAKARON ABAK BABUNI 250G 2 JAJ,13,14052,GROATS_RICE_PASTA
3.09457337883959,NAP SPIR ABSOLWENT SLIWKA 0_1,293,22698,ALCOHOL
2.09,KNORR FIX DANIE ORIENTALNE 48 G,2,16218,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
4.45,SMAK MAK PIEROGI Z SEREM 400G,1,11424,GENERAL
