original_title,title_length,production_companies
50/50,5, Mandate Pictures
The Last Witch Hunter,21,Summit Entertainment
The Company Men,15,Spring Creek Productions
Two Weeks Notice,16, Castle Rock Entertainment
Dredd,5, IM Global
The Lego Movie,14,Village Roadshow Pictures
The Wrestler,12, Protozoa Pictures
The Love Guru,13, Internationale Filmproduktion
Sabotage,8, QED International
Bridget Jones's Diary,21, Little Bird
Dawn of the Planet of the Apes,30,Ingenious Media
The Three Musketeers,20, New Legacy
Superbad,8, Apatow Productions
Transformers: Revenge of the Fallen,35, DreamWorks SKG
Sherlock Holmes: A Game of Shadows,34, Lin Pictures
Taken 3,7,Twentieth Century Fox Film Corporation
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
Fire with Fire,14, Paradox Entertainment
"Big Mommas: Like Father, Like Son",33, The Collective Studios
That's My Boy,13,Columbia Pictures
Sabotage,8, Albert S. Ruddy Productions
Just Like Heaven,16, MacDonald/Parkes Productions
Did You Hear About The Morgans?,31, Banter
Robin Hood,10, Universal Pictures
Mission: Impossible III,23, Studio Babelsberg
The Secret of Moonacre,22, Metropolitan Filmexport
Twilight,8,Summit Entertainment
RoboCop,7, Strike Entertainment
Charlie and the Chocolate Factory,33, Tim Burton Productions
Out Cold,8, Touchstone Pictures
Basic Instinct 2,16, Kanzaman
Astro Boy,9,The Weinstein Company
What Just Happened,18, Art Linson Productions
A.I. Artificial Intelligence,28, Amblin Entertainment
The Girl Next Door,18, New Regency Pictures
The Four Feathers,17, Miramax Films
Real Steel,10, ImageMovers
Pineapple Express,17, Apatow Productions
Million Dollar Baby,19, Malpaso Productions
"Monsters, Inc.",14, Pixar Animation Studios
Mortdecai,9, Mad Chance
The Expendables 2,17, Millennium Films
The Lake House,14,Village Roadshow Pictures
Planes,6,Walt Disney Pictures
Straight Outta Compton,22, Legendary Pictures
Mama,4, De Milo
Chef,4, Kilburn Media
No Reservations,15, Castle Rock Entertainment
Secret in Their Eyes,20,Ingenious Media
Minority Report,15, Amblin Entertainment
Dawn of the Dead,16, Strike Entertainment
Entourage,9,Warner Bros.
Smokin' Aces,12, Working Title Films
Lemony Snicket's A Series of Unfortunate Events,47, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
Capote,6, Cooper's Town Productions
Over the Hedge,14,Pacific Data Images (PDI)
No Strings Attached,19, The
Enchanted,9, Josephson Entertainment
The Blind Side,14,Alcon Entertainment
Dirty Dancing: Havana Nights,28, Lions Gate Films
White House Down,16, Iron Horse Entertainment (II)
"Jeff, Who Lives at Home",23,Indian Paintbrush
Moonrise Kingdom,16, American Empirical Pictures
Big Momma's House 2,19, Firm Films
Memento,7, I Remember Productions
Reign of Fire,13,The Zanuck Company
The Break-Up,12,Universal Pictures
Bruce Almighty,14, Spyglass Entertainment
How Do You Know,15,Columbia Pictures
Life of Pi,10, Ingenious Media
The Stepford Wives,18, De Line Pictures
Lions for Lambs,15, Wildwood Enterprises
Contraband,10, Closest to the Hole Productions
Herbie Fully Loaded,19,Walt Disney Pictures
The Mechanic,12, Chartoff-Winkler Productions
Brooklyn's Finest,17,Nu Image Films
The Conjuring,13,New Line Cinema
Bad Santa,9,Columbia Pictures
Trapped,7, Propaganda Films
Harry Potter and the Order of the Phoenix,41, Warner Bros.
Resident Evil: Afterlife,24,Impact Pictures
The Family,10, Relativity Media
Love in the Time of Cholera,27, Grosvenor Park Media Ltd.
The Gambler,11,Paramount Pictures
The Croods,10,DreamWorks Animation
Itâ€™s a Boy Girl Thing,23,Prospero Pictures
The Next Three Days,19,Lionsgate
Lilo & Stitch,13, Walt Disney Feature Animation
The Heartbreak Kid,18,Conundrum Entertainment
R.I.P.D.,8,Universal Pictures
The Ides of March,17,Appian Way
The Wolverine,13, Bad Hat Harry Productions
The Good Dinosaur,17,Walt Disney Pictures
The Way Back,12, On the Road
Project X,9,Silver Pictures
How the Grinch Stole Christmas,30, Universal Pictures
TMNT,4, Imagi Animation Studios
Neighbors,9,Universal Pictures
Alvin and the Chipmunks: Chipwrecked,36,Fox 2000 Pictures
Body of Lies,12, Warner Bros.
Guardians of the Galaxy,23, Moving Picture Company (MPC)
Rock Star,9,Warner Bros. Pictures
The Royal Tenenbaums,20,Touchstone Pictures
Flightplan,10,Imagine Entertainment
The Last Witch Hunter,21, NeoReel
Dolphin Tale,12,Alcon Entertainment
The Dukes of Hazzard,20,Village Roadshow Pictures
Mission: Impossible - Rogue Nation,34, Skydance Productions
Meet the Parents,16, Tribeca Productions
Mama,4, Toma 78
John Q,6, Burg/Koules Productions
Contagion,9, Regency Enterprises
The Lake House,14, Sound for Film
Out of the Furnace,18,Appian Way
Tenacious D in The Pick of Destiny,34,Red Hour Films
The Woman in Black,18, Film i VÃ¤st
The Reaping,11, Warner Bros.
Jumping the Broom,17, Sony Pictures Worldwide Acquisitions (SPWA)
Endless Love,12, Fake Empire
The Kite Runner,15, Sidney Kimmel Entertainment
Charlie and the Chocolate Factory,33, The Zanuck Company
Sky High,8, Gunn Films
Dolphin Tale 2,14, Color Force
The Road to El Dorado,21,DreamWorks Animation
"Yours, Mine & Ours",18, Nickelodeon Movies
Cast Away,9, Twentieth Century Fox Film Corporation
Eye in the Sky,14, Raindog Films
The Hunger Games: Mockingjay - Part 2,37, Walt Disney Studios Motion Pictures
16 Blocks,9, Millennium Films
Sin City: A Dame to Kill For,28, Aldamisa Entertainment
Young Adam,10,Recorded Picture Company (RPC)
The Perks of Being a Wallflower,31,Summit Entertainment
The Last Airbender,18, The
Colombiana,10,TF1 Films Production
Gone In Sixty Seconds,21, Touchstone Pictures
The Mummy: Tomb of the Dragon Emperor,37, Alphaville Films
The Smurfs 2,12, Kerner Entertainment Company
Fury,4, QED International
Atonement,9,Universal Pictures
Saving Mr. Banks,16, BBC Films
The Golden Compass,18, Scholastic Productions
United 93,9,Universal Pictures
IndigÃ¨nes,10,Tessalit Productions
The Polar Express,17, Playtone
The Twilight Saga: Breaking Dawn - Part 2,41, Sunswept Entertainment
Yes Man,7,The Zanuck Company
The Beach,9, Figment Films
North Country,13, Nick Wechsler Productions
22 Jump Street,14, Original Film
Radio,5, Tollin/Robbins Productions
Spartan,7, Art Linson Productions
John Q,6,New Line Cinema
Quantum of Solace,17,Eon Productions
The Apparition,14, Dark Castle Entertainment
Trainwreck,10, Apatow Productions
The Informant!,14, Groundswell Productions
Into the Wild,13, Into the Wild
The Majestic,12, NPV Entertainment
Puss in Boots,13,DreamWorks
The Revenant,12, CatchPlay
Hellboy,7, Lawrence Gordon Productions
The Last Airbender,18, Kennedy/Marshall Company
The Adventures of Pluto Nash,28, NPV Entertainment
Billy Elliot,12,BBC Films
Perfume: The Story of a Murderer,32,Davis-Films
Hidalgo,7, Touchstone Pictures
Sucker Punch,12, Lennox House Films
Constantine,11, Branded Entertainment/Batfilm Productions
Hanging Up,10, Nora Ephron Productions
The Great Debaters,18,The Weinstein Company
House of the Dead,17,Boll Kino Beteiligungs GmbH & Co. KG
Unbreakable,11, Touchstone Pictures
Resident Evil: Extinction,25, Constantin Film Produktion
The Dark Knight,15, Legendary Pictures
Your Highness,13, Stuber Productions
Ã†on Flux,9, Lakeshore Entertainment
No Reservations,15,Village Roadshow Pictures
The Call,8, Emergency Films
The Vow,7, Screen Gems
Jarhead,7, Neal Street Productions
The Spy Next Door,17, Relativity Media
Easy A,6, Olive Bridge Entertainment
Assault on Precinct 13,22, Biscayne Pictures
Date Night,10,Twentieth Century Fox Film Corporation
Sherlock Holmes: A Game of Shadows,34, Warner Bros.
It's Complicated,16,Universal Pictures
Elysium,7,TriStar Pictures
The Three Stooges,17,Wessler Entertainment
The Hangover,12,Legendary Pictures
Final Destination,17, Zide-Perry Productions
Man on a Ledge,14, Di Bonaventura Picture
Mission: Impossible - Rogue Nation,34,Paramount Pictures
Priest,6, Michael De Luca Productions
The Shaggy Dog,14, Boxing Cat Films
On the Road,11, Vanguard Films
Accepted,8, Shady Acres Entertainment
White House Down,16,Columbia Pictures
Transcendence,13, DMG Entertainment
The Emperor's New Groove,24,Walt Disney Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46, Parkes+MacDonald Image Nation
Cloud Atlas,11, ARD Degeto Film
Akeelah and the Bee,19, Starbucks Entertainment
We Bought a Zoo,15, Dune Entertainment
The Fifth Estate,16, Anonymous Content
Punisher: War Zone,18, MHF Zweite Academy Film
Street Fighter: The Legend of Chun-Li,37, Hyde Park Films
Herbie Fully Loaded,19, Robert Simonds Productions
Ghost Rider,11, Michael De Luca Productions
Fantastic Four,14, Marv Films
Despicable Me,13, Illumination Entertainment
The Boat That Rocked,20, Working Title Films
The Legend of Zorro,19, Columbia Pictures Corporation
Gigli,5, Revolution Studios
Hotel Rwanda,12, Miracle Pictures
Defiance,8, Bedford Falls Company
The Gunman,10, Canal+
Zodiac,6, Phoenix Pictures
Premium Rush,12,Pariah Entertainment Group
Mr. Bean's Holiday,18,Tiger Aspect Productions
The Mummy: Tomb of the Dragon Emperor,37, The
Pain & Gain,11, De Line Pictures
The Rite,8, Lazio Film Commission
Untraceable,11, Cohen/Pearl Productions
Jennifer's Body,15, Fox Atomic
Dylan Dog: Dead of Night,24, Long Distance Films
The Big Wedding,15, Two Ton Films
Paul Blart: Mall Cop,20, Happy Madison Productions
Catch Me If You Can,19,DreamWorks SKG
Love Happens,12, Relativity Media
Life of Pi,10, Fox 2000 Pictures
Man of Tai Chi,14, Company Films
Down with Love,14, Jinks/Cohen Company
Mirror Mirror,13, Yucaipa Films
Coach Carter,12, Tollin/Robbins Productions
Bruce Almighty,14,Universal Pictures
The Island,10,DreamWorks SKG
Killer Elite,12, Open Road Films
Lockout,7, EuropaCorp
Collateral,10, Edge City
Broken City,11, Closest to the Hole Productions
The 6th Day,11,Columbia Pictures
X-Men Origins: Wolverine,24, Twentieth Century Fox Film Corporation
Harry Potter and the Philosopher's Stone,40,1492 Pictures
The Devil's Double,18, Staccato Films
Lucy,4, CinÃ©+
Adaptation.,11, Intermedia
The Number 23,13,New Line Cinema
Centurion,9, Celador Films
The X Files: I Want to Believe,30, Dune Entertainment III
FearDotCom,10, Franchise Pictures
Big Momma's House 2,19, Epsilon Motion Pictures
All About Steve,15, Fortis Films
Get Smart,9, Warner Bros.
Lucy,4, Canal+
Katy Perry: Part of Me,22,Paramount Pictures
Quills,6,Fox Searchlight Pictures
The Chronicles of Narnia: Prince Caspian,40,Walt Disney
The Rover,9, Blue-Tongue Films
Valiant,7, Scanbox
Transsiberian,13, Canal+ EspaÃ±a
The Aviator,11, Cappa Productions
Transformers: Revenge of the Fallen,35, Di Bonaventura Pictures
Employee of the Month,21,Lionsgate
Wicker Park,11, Metro-Goldwyn-Mayer (MGM)
Harry Potter and the Deathly Hallows: Part 2,44, Moving Picture Company (MPC)
V for Vendetta,14,Studio Babelsberg
Xin shao lin si,15,Emperor Motion Pictures
Cake,4, Cinelou Films
Horton Hears a Who!,19, Twentieth Century Fox Animation
Saw VI,6,Lionsgate
Quills,6, Industry Entertainment
The November Man,16, Relativity Media
The Omen,8,Twentieth Century Fox Film Corporation
Grown Ups 2,11, Happy Madison Productions
The Sorcerer's Apprentice,25, Broken Road Productions
Beverly Hills Chihuahua,23,Walt Disney Pictures
U-571,5, Canal Plus
Paranormal Activity: The Ghost Dimension,40, Blumhouse Productions
Legally Blonde,14,Marc Platt Productions
The Perfect Game,16, Lone Runner Entertainment
Sicario,7, Black Label Media
Little Black Book,17, Blue Star Pictures
Once Upon a Time in Mexico,26,Columbia Pictures Corporation
A Mighty Heart,14, Revolution Films
An Unfinished Life,18,Miramax Films
Philomena,9, Baby Cow Productions
Hellboy II: The Golden Army,27, Mid Atlantic Films
Young Adult,11, Denver and Delilah Productions
Blue Jasmine,12,Perdido Productions
Jennifer's Body,15,Dune Entertainment
Crank,5, Radical Media
Carnage,7, Constantin Film Produktion
The Adventures of Rocky & Bullwinkle,36, KC Medien AG
Frida,5, Ventanarosa Productions
District 9,10, Canadian Film or Video Production Tax Credit (CPTC)
The Rite,8, Mid Atlantic Films
2012,4, The Mark Gordon Company
Tropic Thunder,14, Internationale Filmproduktion Stella-del-Sud Second
Promised Land,13, Sunday Night
Spider-Man 3,12, Marvel Enterprises
Eye in the Sky,14, Moonlighting Films
Chappie,7, Genre Films
Insurgent,9, Red Wagon Entertainment
Epic Movie,10, Regency Enterprises
Empire State,12, Cheetah Vision
Bridget Jones: The Edge of Reason,33, Atlantic Television
"I, Frankenstein",15, Lionsgate
Gran Torino,11, Double Nickel Entertainment
Killers,7, Lionsgate
G.I. Joe: The Rise of Cobra,27, Di Bonaventura Pictures
Frida,5,Miramax Films
Road to Perdition,17, The Zanuck Company
No Strings Attached,19, Spyglass Entertainment
Scooby-Doo,10, Warner Bros.
Gran Torino,11, Malpaso Productions
The Skeleton Key,16, ShadowCatcher Entertainment
Star Trek Into Darkness,23, Bad Robot
Home on the Range,17, Walt Disney Feature Animation
Sahara,6, Bristol Bay Productions
Street Kings,12,Fox Searchlight Pictures
Doomsday,8, Intrepid Pictures
Cats & Dogs,11,Village Roadshow Pictures
2012,4, Farewell Productions
Redemption,10,Lionsgate
A Knight's Tale,15,Columbia Pictures Corporation
Talladega Nights: The Ballad of Ricky Bobby,43,Columbia Pictures
Killer Elite,12, Omnilab Media
All Is Lost,11,Sudden Storm Productions
The Perfect Game,16, Prelude Pictures
Jonah Hex,9,Warner Bros.
Run All Night,13, RatPac-Dune Entertainment
The Five-Year Engagement,24, Apatow Productions
(500) Days of Summer,20, Watermark
Tomcats,7,Columbia Pictures
Hide and Seek,13, Josephson Entertainment
Ã†on Flux,9, MTV Films
Night at the Museum: Secret of the Tomb,39, Moving Picture Company (MPC)
Titan A.E.,10, David Kirschner Productions
Salt,4, Wintergreen Productions
What to Expect When You're Expecting,36, What to Expect Productions
Red Eye,7, Craven-Maddalena Films
Dinner for Schmucks,19, DreamWorks SKG
American Psycho,15,Lions Gate Films
Outlander,9,Ascendant Pictures
The Road,8,2929 Productions
The Queen,9,BIM Distribuzione
Movie 43,8, Relativity Media
The Hurt Locker,15, Kingsgate Films
Despicable Me 2,15, Illumination Entertainment
Land of the Dead,16, Romero-Grunwald Productions
Endless Love,12,Universal Pictures
Troy,4,Plan B Entertainment
Curious George,14, Universal Pictures
Invictus,8, Malpaso Productions
The Crazies,11, Imagenation Abu Dhabi FZ
Fahrenheit 9/11,15, Fellowship Adventure Group
Freddy vs. Jason,16, Sean S. Cunningham Films
Parental Guidance,17, Chernin Entertainment
U-571,5,Universal Pictures
This Is Where I Leave You,25, 21 Laps Entertainment
Eastern Promises,16, Astral Media
Perfume: The Story of a Murderer,32, Rising Star
Leap Year,9, Birnbaum/Barber
A Serious Man,13, Focus Features
Bridget Jones's Diary,21,Miramax Films
Men in Black II,15, Parkes+MacDonald Image Nation
The Eagle,9, Film4
Tangled,7, Walt Disney Animation Studios
Mutant Chronicles,17, Edward R. Pressman Film
Transformers: Dark of the Moon,30,Paramount Pictures
Carrie,6, Metro-Goldwyn-Mayer (MGM)
Meet Dave,9, Guy Walks into a Bar Productions
She's Out of My League,22,DreamWorks SKG
The Hunger Games: Mockingjay - Part 2,37, StudioCanal
Brideshead Revisited,20, 2 Entertain
The Golden Compass,18, Ingenious Film Partners
Philomena,9,BBC Films
Going the Distance,18,New Line Cinema
Young Adult,11,Paramount Pictures
Frankenweenie,13, Tim Burton Productions
Think Like a Man,16, Screen Gems
There Will Be Blood,19, Ghoulardi Film Company
The Imitation Game,18,Black Bear Pictures
On the Road,11, VideoFilmes
Babel,5,Paramount Vantage
The Twilight Saga: Eclipse,26, Temple Hill Entertainment
127 Hours,9, Cloud Eight Films
Letters from Iwo Jima,21, Warner Bros.
The Girl Next Door,18, Epsilon Motion Pictures
The Day After Tomorrow,22, Mel's Cite du Cinema
Rango,5, Blind Wink
Transcendence,13, Straight Up Films
Bride Wars,10, New Regency Pictures
Hansel & Gretel: Witch Hunters,30, Studio Babelsberg
Silent Hill: Revelation 3D,26,Davis-Films
The Legend of Zorro,19,Amblin Entertainment
Lakeview Terrace,16,Screen Gems
Noah,4, Disruption Entertainment
The Internship,14, Wild West Picture Show Productions
Piranha 3DD,11, Mark Canton Productions
Fast & Furious,14, Original Film
Adaptation.,11, Propaganda Films
Blended,7, Gulfstream Pictures
Sucker Punch,12, Warner Bros.
Furry Vengeance,15,Summit Entertainment
John Carter,11,Walt Disney Pictures
Pirates of the Caribbean: At World's End,40, Jerry Bruckheimer Films
The Hangover Part II,20, Warner Bros.
Legends of Oz: Dorothy's Return,31, Summertime Entertainment
Evan Almighty,13,Columbia Pictures
Date Movie,10, New Regency Pictures
When a Stranger Calls,21,Davis Entertainment
War,3, Fierce Entertainment
Hostel: Part II,15,Lions Gate Films
Doubt,5,Miramax Films
Date Movie,10, Epsilon Motion Pictures
"O Brother, Where Art Thou?",26, Touchstone Pictures
The Beach,9,20th Century Fox
Miss Congeniality,17, Warner Bros.
Wall Street: Money Never Sleeps,31, Dune Entertainment
Thor: The Dark World,20,Marvel Studios
Step Up All In,14, Offspring Entertainment
Live Free or Die Hard,21,Ingenious Film Partners
BloodRayne,10,Boll KG
Something Borrowed,18,Alcon Entertainment
Keeping the Faith,17, Triple Threat Talent
The Raven,9,Relativity Media
Shrek,5, DreamWorks Animation
Prom,4,Walt Disney Pictures
Slumdog Millionaire,19,Celador Films
The Amityville Horror,21, Metro-Goldwyn-Mayer (MGM)
The Danish Girl,15, Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique
I Am Legend,11, Warner Bros.
Righteous Kill,14, Nu-Image Films
Dan in Real Life,16, Jon Shestack Productions
Everything is Illuminated,25,Big Beach Productions
Collateral,10,Paramount Pictures
Alice in Wonderland,19, Team Todd
Moms' Night Out,15, Pure Flix Entertainment
The Martian,11,Twentieth Century Fox Film Corporation
Little Fockers,14, Relativity Media
Collateral,10, DreamWorks SKG
Disaster Movie,14,Grosvenor Park Media Ltd.
3000 Miles to Graceland,23, Warner Bros.
Maid in Manhattan,17, Revolution Studios
Dawn of the Dead,16, Cruel and Unusual Films
Reno 911!: Miami,16,20th Century Fox
What Happens in Vegas,21, Regency Enterprises
The Blind Side,14, Zucker/Netter Productions
Made of Honor,13, Original Film
Minions,7,Universal Pictures
Country Strong,14, Screen Gems
Colombiana,10, Grive Productions
Halloween II,12, Spectacle Entertainment Group
Rambo,5, Nu Image Films
Dirty Dancing: Havana Nights,28, Lawrence Bender Productions
Hidalgo,7,Casey Silver Productions
Evolution,9, Montecito Picture Company
The Invention of Lying,22, Warner Bros.
King Arthur,11, Green Hills Productions
Hansel & Gretel: Witch Hunters,30, MTV Films
The Cave,8, Cineblue Internationale Filmproduktionsgesellschaft
16 Blocks,9, Nu Image Entertainment GmbH
The Rookie,10, Gran Via Productions
Sweeney Todd: The Demon Barber of Fleet Street,46, Zanuck Company
The Words,9, Also Known As Pictures
The Matrix Reloaded,19, Heineken Branded Entertainment
Righteous Kill,14, Emmett/Furla Films
Rango,5, Nickelodeon Movies
Wicker Park,11, Mel's Cite du Cinema
Bridesmaids,11,Universal Pictures
A Guy Thing,11, David Ladd Films
Lions for Lambs,15, Andell Entertainment
The Internship,14, TSG Entertainment
Haywire,7,Irish Film Board
Taken 3,7, Canal+
Interstellar,12, Syncopy
Secret Window,13,Columbia Pictures Corporation
50 First Dates,14,Columbia Pictures Corporation
Terminator Genisys,18,Paramount Pictures
Ratatouille,11,Walt Disney Pictures
The Constant Gardener,21, Focus Features
War Horse,9, Kennedy/Marshall Company
Julie & Julia,13,Columbia Pictures
Abraham Lincoln: Vampire Hunter,31,Bazelevs Production
Unfinished Business,19, New Regency Pictures
Brooklyn's Finest,17, Fuqua Films
The X Files: I Want to Believe,30, Ten Thirteen Productions
The Boondock Saints II: All Saints Day,38,Chris Brinker Productions
We Are Marshall,15,Legendary Pictures
Hanging Up,10, Columbia Pictures Corporation
The Crazies,11, Participant Media
Stone,5,Stone Productions
Dinner for Schmucks,19,Paramount Pictures
The Joneses,11, Premiere Picture
The Help,8, 1492 Pictures
The Ring,8, Parkes+MacDonald Image Nation
The Chronicles of Narnia: Prince Caspian,40, Propeler
Shooter,7, Di Bonaventura Pictures
American Dreamz,15,Universal Pictures
Baggage Claim,13,Sneak Preview Productions
Fantastic Mr. Fox,17,Twentieth Century Fox Film Corporation
Step Brothers,13, Gary Sanchez Productions
Barney's Version,16,Serendipity Point Films
Fun Size,8,Paramount Pictures
EuroTrip,8, Blue Sea Productions
Zookeeper,9, Metro-Goldwyn-Mayer (MGM)
Selma,5, Celador Films
Yes Man,7, Warner Bros.
Dancer in the Dark,18, Zentropa Entertainments
Colombiana,10, CinÃ©CinÃ©ma
Doom,4, Babelsberg Film
47 Ronin,8,Mid Atlantic Films
Billy Elliot,12, StudioCanal
Big Fat Liar,12,Universal Pictures
Looney Tunes: Back in Action,28, Warner Bros.
Non-Stop,8,StudioCanal
The Maze Runner,15, Twentieth Century Fox Film Corporation
Mamma Mia!,10, Littlestar
Little Fockers,14, Dreamworks Pictures
The Big Bounce,14, Material
Crank,5, GreeneStreet Films
Just My Luck,12, Cheyenne Enterprises
The Twilight Saga: Eclipse,26, Maverick Films
Muppets Most Wanted,19,Buena Vista
Lemony Snicket's A Series of Unfortunate Events,47, DreamWorks Pictures
Daddy Day Care,14,Columbia Pictures
FearDotCom,10,Milagro Films
Astro Boy,9, Tezuka Production Company Ltd.
Music and Lyrics,16, Reserve Room
Vicky Cristina Barcelona,24, TelevisiÃ³ de Catalunya (TV3)
In the Land of Women,20, Anonymous Content
RED,3, DC Entertainment
The Last Airbender,18, Nickelodeon Movies
The Pirates! In an Adventure with Scientists!,45, Sony Pictures Animation
X-Men: First Class,18,Ingenious Film Partners
Bad Boys II,11, Don Simpson/Jerry Bruckheimer Films
Monster,7,Newmarket Films
Jackass Presents: Bad Grandpa,29,Paramount Pictures
Hulk,4, Marvel Enterprises
Lo imposible,12, Telecinco Cinema
Exodus: Gods and Kings,22, Chernin Entertainment
Kingdom of Heaven,17, Twentieth Century Fox Film Corporation
Hachi: A Dog's Tale,19,Grand Army Entertainment
Swimming Pool,13, Gimages
Whisper,7, Gold Circle Films
Harry Potter and the Deathly Hallows: Part 1,44, Heyday Films
American Sniper,15, RatPac-Dune Entertainment
The Heartbreak Kid,18, Radar Pictures
Armored,7, Buckaroo Entertainment
Becoming Jane,13, Bueprint Pictures
Hitman: Agent 47,16, Infinite Frameworks Studios
Maid in Manhattan,17, Hughes Entertainment
What Just Happened,18,2929 Productions
Sinister 2,10, Automatik Entertainment
Funny People,12, Universal Pictures
Things We Lost in the Fire,26, Province of British Columbia Production Services Tax Credit
The Brothers Bloom,18,The Weinstein Company
Enchanted,9, Right Coast Productions
Cats & Dogs,11, NPV Entertainment
Paranormal Activity 4,21,Paramount Pictures
Legend of the Guardians: The Owls of Ga'Hoole,45, Warner Bros.
Resident Evil,13, New Legacy
Fire with Fire,14,Industry Entertainment
X-Men,5, Marvel Enterprises
Space Chimps,12, Studiopolis
The Bourne Identity,19, Stillking Films
The Expendables 3,17, Nu Image Films
Rendition,9, MID Foundation
Jupiter Ascending,17, Warner Bros.
The Last Legion,15, Dino De Laurentiis Company
The Five-Year Engagement,24, Stoller Global Solutions
Men in Black II,15, Amblin Entertainment
Winter's Tale,13, Weed Road Pictures
Ã†on Flux,9, Colossal Pictures
Savages,7, Relativity Media
Concussion,10, The Cantillon Company
Sahara,6, Desertlands Entertainment
Knowing,7, Mystery Clock Cinema
Captivity,9, RAMCO
Alvin and the Chipmunks,23, Fox 2000 Pictures
Suite FranÃ§aise,16, Canal+
Nim's Island,12,Walden Media
Jay and Silent Bob Strike Back,30, Miramax
Moms' Night Out,15,TriStar Pictures
Oldboy,6,Vertigo Entertainment
The Little Vampire,18,New Line Cinema
Cars,4, Pixar Animation Studios
Need for Speed,14, Bandito Brothers
Edge of Tomorrow,16,Village Roadshow Pictures
Bandits,7,Cheyenne Enterprises
Percy Jackson & the Olympians: The Lightning Thief,50, Sunswept Entertainment
Friday the 13th,15,New Line Cinema
Cinderella Man,14, Universal Pictures
The Whole Nine Yards,20, Morgan Creek Productions
Vanilla Sky,11,Paramount Pictures
Funny People,12, Relativity Media
Fur: An Imaginary Portrait of Diane Arbus,41, Edward R. Pressman Film
The Gift,8, STX Entertainment
Rocky Balboa,12, Rogue Marble
This Must Be the Place,22, France 2 CinÃ©ma
Planes,6, Walt Disney Animation Studios
Remember the Titans,19, Jerry Bruckheimer Films
Inglourious Basterds,20, A Band Apart
Brideshead Revisited,20,BBC Films
Edge of Darkness,16, BBC Films
Kingdom of Heaven,17,Studio Babelsberg
Riding in Cars with Boys,24,Columbia Pictures
Little Fockers,14, Everyman Pictures
The Wedding Planner,19, Tapestry Films
Curious George,14,Imagine Entertainment
Cirque du Freak: The Vampire's Assistant,40,Universal Pictures
Godsend,7, Artists Production Group (APG)
Driven,6, Trackform Film Productions
Sin City: A Dame to Kill For,28,Miramax Films
Straight Outta Compton,22, Universal Pictures
Contraband,10,Universal Pictures
The Adventures of Pluto Nash,28, Mel's Cite du Cinema
The Taking of Pelham 1 2 3,26,Columbia Pictures
Insidious: Chapter 3,20,Sony Pictures
The Holiday,11, Universal Pictures
Secret Window,13, Grand Slam Productions
Proof,5, Hart-Sharp Entertainment
Swimming Pool,13, Canal Plus
The Art of War,14, Warner Bros.
Avengers: Age of Ultron,23,Marvel Studios
Something's Gotta Give,22, Warner Bros.
Year One,8,Columbia Pictures
The Interpreter,15,Universal Pictures
Rocky Balboa,12, Metro-Goldwyn-Mayer (MGM)
Now You See Me,14, K/O Paper Products
Marie Antoinette,16, Pricel
Bridget Jones's Diary,21, Working Title Films
The Little Prince,17, Zippcast Films
Hannibal,8,Universal Pictures
Click,5,Original Film
The Legend of Bagger Vance,26, Wildwood Enterprises
A Man Apart,11, Joseph Nittolo Entertainment
Shark Tale,10, DreamWorks Animation
P.S. I Love You,15,Wendy Finerman Productions
Law Abiding Citizen,19, Warp Films
Scary Movie 2,13, Dimension Films
Crossroads,10,Paramount Pictures
St. Vincent,11, Crescendo Productions
Pirates of the Caribbean: On Stranger Tides,43, Moving Picture Company (MPC)
Texas Chainsaw 3D,17, Lions Gate
The Smurfs,10,Columbia Pictures
Peter Pan,9,Columbia Pictures
Orphan,6, Studio Babelsberg StudioBabelsberg Motion Pictures
Death Race,10, Cruise/Wagner Productions
The Pianist,11,Bac Films
House of 1000 Corpses,21, Spectacle Entertainment Group
Wrath of the Titans,19, Warner Bros.
Sin City,8,Dimension Films
The Big Year,12, Sunswept Entertainment
The Giver,9,The Weinstein Company
Birdman,7, Le Grisbi Productions
Eragon,6, Twentieth Century Fox Film Corporation
The Switch,10,Mandate Pictures
Windtalkers,11,Lion Rock Productions
Wonderland,10,Lions Gate Films
Before the Devil Knows You're Dead,34, Linsefilm
Ghosts of the Abyss,19, Earthship Productions
Life of Pi,10,Ingenious Film Partners
Goosebumps,10, Scholastic Entertainment
Resident Evil: Extinction,25, Resident Evil Productions
Magic Mike,10, Extension 765
The Descendants,15,Fox Searchlight Pictures
No Reservations,15, WV Films III
Eastern Promises,16, TÃ©lÃ©film Canada
The Prince,10, Oasis Films
RockNRolla,10, Dark Castle Entertainment
Moneyball,9, Scott Rudin Productions
The Heat,8, Twentieth Century Fox Film Corporation
88 Minutes,10,TriStar Pictures
Ghosts of Mars,14,Screen Gems
The Phantom of the Opera,24, Really Useful Films
21 & Over,9, Virgin Produced
Clerks II,9,The Weinstein Company
Twilight,8, Maverick Films
Babylon A.D.,12, Babylon
Star Trek Into Darkness,23, Skydance Productions
The Gift,8, Alphaville Films
Grindhouse,10,Big Talk Productions
A Beautiful Mind,16, Universal Pictures
On the Road,11,American Zoetrope
Around the World in 80 Days,27, Babelsberg Film
