original_title,title_length,production_companies
Tomorrowland,12, A113
Tooth Fairy,11," Twentieth Century Fox,  Mayhem Pictures,  Dune Entertainment III"
Torque,6,Village Roadshow Pictures
Tower Heist,11,"Universal Pictures,  Image Entertainment,  Rat Entertainment,  Relativity Media"
Toy Story 3,11," Pixar Animation Studios, Walt Disney Pictures"
Traffic,7," Splendid Medien AG,  Initial Entertainment Group (IEG),  Compulsion Inc."
Training Day,12,"Village Roadshow Pictures,  WV Films II,  Warner Bros.,  NPV Entertainment"
Trainwreck,10,"Universal Pictures,  Apatow Productions"
Trance,6," Decibel Films, Cloud Eight Films,  Film4,  PathÃ©"
Transcendence,13,"Alcon Entertainment,  DMG Entertainment,  Straight Up Films"
Transformers,12,"Paramount Pictures,  Amblin Entertainment,  Di Bonaventura Pictures"
Transformers: Age of Extinction,31," Platinum Dunes,  Di Bonaventura Pictures, Paramount Pictures"
Transformers: Dark of the Moon,30," Indochina Productions,  Hasbro, Paramount Pictures,  Di Bonaventura Pictures"
Transformers: Revenge of the Fallen,35," Amblin Entertainment,  Platinum Dunes,  DreamWorks SKG,  Di Bonaventura Pictures"
Transporter 2,13," Current Entertainment,  TPS Star"
Transporter 3,13," TF1 Films Production, Europa Corp,  Grive Productions"
Transsiberian,13," Castelao Producciones, Lietuvos Kinostudija,  Telecinco Cinema,  Canal+ EspaÃ±a"
Trapped,7,"Senator Film Produktion,  Propaganda Films"
Trespass,8," Winkler Films, Nu Image Films"
Tristan & Isolde,16," Franchise Pictures, Twentieth Century Fox Film Corporation,  World 2000 Entertainment"
Tropic Thunder,14," Red Hour Films,  Internationale Filmproduktion Stella-del-Sud Second, DreamWorks SKG,  Goldcrest Pictures"
Troy,4," Radiant Productions,  Nimar Studios,  Warner Bros., Plan B Entertainment"
True Grit,9," Mike Zoss Productions,  Scott Rudin Productions"
Trumbo,6," ShivHans Pictures, Groundswell Productions,  Inimitable Pictures"
Turbo,5,DreamWorks Animation
Twilight,8," Temple Hill Entertainment,  Imprint Entertainment, Summit Entertainment,  Maverick Films,  Goldcrest Pictures"
Twisted,7," Intertainment AG,  Blackout Productions Inc.,  Kopelson Entertainment"
Two Weeks Notice,16,"Village Roadshow Pictures,  Fortis Films,  Castle Rock Entertainment,  NPV Entertainment"
Two for the Money,17,"Universal Pictures,  Morgan Creek Productions"
U-571,5," Dino De Laurentiis Company,  Canal Plus, Universal Pictures"
Unbreakable,11," Blinding Edge Pictures,  Barry Mendel Productions,  Touchstone Pictures, Limited Edition Productions Inc."
Unbroken,8," 3 Arts Entertainment,  Jolie Pas, Legendary Pictures"
Under the Skin,14," Creative Scotland,  FilmNation Entertainment, Scottish Screen"
Undercover Brother,18,Universal Pictures
Underworld,10," Subterranean Productions UK Ltd.,  Subterranean Productions LLC, Lakeshore Entertainment,  Underworld Produktions GmbH"
Underworld: Awakening,21," Sketch Films,  Screen Gems,  Saturn Films"
Underworld: Evolution,21,"Lakeshore Entertainment,  Screen Gems"
Underworld: Rise of the Lycans,30," Sketch Films,  Screen Gems"
Undisputed,10,Miramax Films
Unfaithful,10," Fox 2000 Pictures,  Epsilon Motion Pictures"
Unfinished Business,19,"Studio Babelsberg,  New Regency Pictures"
United 93,9," StudioCanal,  Working Title Films,  Sidney Kimmel Entertainment, Universal Pictures"
Unknown,7," StudioCanal, Studio Babelsberg,  TF1 Films Production,  Canal+"
Unleashed,9," Clubdeal, Canal Plus,  TF1 Films Production"
Unstoppable,11," Prospect Park,  Firm Films"
Untraceable,11,"Lakeshore Entertainment,  Cohen/Pearl Productions,  Screen Gems"
Up,2,"Walt Disney Pictures,  Pixar Animation Studios"
Up in the Air,13,Paramount Pictures
Upside Down,11," Transfilm, Onyx Films,  France 2 CinÃ©ma"
Uptown Girls,12,"GreeneStreet Films,  Metro-Goldwyn-Mayer (MGM)"
V for Vendetta,14," Virtual Studios,  Silver Pictures,  DC Comics, Studio Babelsberg"
Vacancy,7, Hal Lieberman Company
Vacation,8,New Line Cinema
Valentine's Day,15,"New Line Cinema,  Karz Entertainment"
Valiant,7,"Vanguard Films,  Scanbox"
Valkyrie,8,"United Artists,  Achte Babelsberg Film,  Bad Hat Harry Productions"
Vampires Suck,13,"20th Century Fox,  Regency Enterprises"
Van Helsing,11," Sommers Company,  The,  Stillking Films"
Vanilla Sky,11," Cruise-Wagner Productions, Paramount Pictures"
Vanity Fair,11," Focus Features, Alliance Films"
Vantage Point,13," Relativity Media, Columbia Pictures"
Veronica Mars,13," Warner Bros. Interactive Entertainment,  Rob Thomas Productions"
Vertical Limit,14,Columbia Pictures Corporation
Vicky Cristina Barcelona,24," Antena 3 TelevisiÃ³n,  TelevisiÃ³ de Catalunya (TV3),  Antena 3 Films"
Victor Frankenstein,19," TSG Entertainment,  Moving Picture Company (MPC)"
Virgin Territory,16," Zephyr Films,  Dino de Laurentiis Cinematografica,  Dino De Laurentiis Company,  Red Lion Sarl"
W.,2,"Ixtlan Productions,  Global Entertainment Group"
WALLÂ·E,7,Walt Disney Pictures
Walk Hard: The Dewey Cox Story,30,Columbia Pictures Corporation
Walk the Line,13," Mars Media Beteiligungs, Tree Line Films,  Fox 2000 Pictures,  Catfish Productions"
Walking With Dinosaurs,22,20th Century Fox
Wall Street: Money Never Sleeps,31,"Twentieth Century Fox Film Corporation,  Dune Entertainment"
Wanderlust,10," Apatow Productions,  A Hot Dog, Relativity Media"
Wanted,6," Bazelevs Production,  Kickstart Productions"
War,3," Province of British Columbia Production Services Tax Credit,  Lionsgate,  Current Entertainment,  Fierce Entertainment"
War Horse,9," Amblin Entertainment,  The,  Kennedy/Marshall Company"
War of the Worlds,17," Amblin Entertainment,  DreamWorks SKG"
Watchmen,8," Legendary Pictures,  Warner Bros.,  Lawrence Gordon Productions,  DC Comics"
Water for Elephants,19,"Ingenious Media,  Dune Entertainment,  Fox 2000 Pictures,  Big Screen Productions"
We Are Marshall,15,"Legendary Pictures,  Thunder Road Pictures,  Warner Bros.,  Wonderland Sound and Vision"
We Are Your Friends,19,Working Title Films
We Bought a Zoo,15," Dune Entertainment,  Vinyl Films, Twentieth Century Fox Film Corporation,  LBI Entertainment"
We Own the Night,16," Industry Entertainment,  2929 Productions"
We Were Soldiers,16," Motion Picture Production GmbH & Co. Erste KG,  Wheelhouse Entertainment,  Icon Entertainment International"
Wedding Crashers,16,"New Line Cinema,  Avery Pix"
Welcome Home Roscoe Jenkins,27, Spyglass Entertainment
What Happens in Vegas,21," 21 Laps Entertainment,  Mosaic Media Group, Twentieth Century Fox Film Corporation,  Regency Enterprises"
What If,7,"Fastnet Films,  Caramel Film"
What Just Happened,18," Tribeca Productions,  Art Linson Productions, 2929 Productions"
What Lies Beneath,17, ImageMovers
What Women Want,15," Centropolis Entertainment, Paramount Pictures,  Icon Entertainment International,  Wind Dancer Productions"
What to Expect When You're Expecting,36," Phoenix Pictures,  What to Expect Productions"
What's Your Number?,19,"Regency Enterprises,  New Regency Pictures,  Contrafilm"
When a Stranger Calls,21," Screen Gems, Davis Entertainment"
When the Game Stands Tall,25,"Mandalay Pictures,  Affirm Films"
While We're Young,17,Scott Rudin Productions
Whisper,7," Canadian Film or Video Production Tax Credit (CPTC), Universal Pictures,  Province of British Columbia Production Services Tax Credit,  Gold Circle Films,  H2F Entertainment"
White Chicks,12,"Columbia Pictures,  Gone North Productions,  Wayans Bros. Entertainment,  Revolution Studios"
White House Down,16," Centropolis Entertainment,  Iron Horse Entertainment (II), Columbia Pictures"
White Noise,11,"Universal Pictures,  Brightlight Pictures"
Whiteout,8," Don Carmody Productions,  Dark Castle Entertainment"
Why Did I Get Married Too?,26,"Lions Gate Films,  The Tyler Perry Company"
Why Did I Get Married?,22,Lions Gate Films
Wicker Park,11,"Lakeshore Entertainment,  Metro-Goldwyn-Mayer (MGM),  Mel's Cite du Cinema"
Wild Target,11," CinemaNX, Matador Pictures,  Isle of Man Film,  Cinema Four"
Windtalkers,11," Metro-Goldwyn-Mayer (MGM), Lion Rock Productions"
Winnie the Pooh,15,Walt Disney Pictures
Winter's Tale,13, Weed Road Pictures
Without a Paddle,16, De Line Pictures
Woman in Gold,13, Origin Pictures
Wonderland,10,Lions Gate Films
World Trade Center,18, Double Feature Films
World War Z,11,"Paramount Pictures,  Skydance Productions,  GK Films"
Wrath of the Titans,19," Furia de Titanes II, Legendary Pictures,  Cott Productions,  Warner Bros.,  A.I.E.,  Thunder Road Pictures"
Wreck-It Ralph,14,Walt Disney Animation Studios
Wrong Turn,10,"Summit Entertainment,  Constantin Film Produktion"
X-Men,5," Bad Hat Harry Productions,  Donners' Company,  Marvel Enterprises"
X-Men Origins: Wolverine,24," Seed Productions,  Donners' Company,  Twentieth Century Fox Film Corporation"
X-Men: Days of Future Past,26," TSG Entertainment,  Marvel Entertainment,  Bad Hat Harry Productions, Twentieth Century Fox Film Corporation,  Donners' Company"
X-Men: First Class,18," Dune Entertainment,  Donners' Company,  Ingenious Media, Ingenious Film Partners"
X2,2," Bad Hat Harry Productions, Twentieth Century Fox Film Corporation,  Marvel Enterprises,  XM2 Productions,  Donners' Company"
Xin shao lin si,15,Emperor Motion Pictures
Year One,8,Columbia Pictures
Yes Man,7,"The Zanuck Company,  Warner Bros.,  Heyday films"
Yogi Bear,9,De Line Pictures
You Again,9, Touchstone Pictures
You Don't Mess With the Zohan,29,"Columbia Pictures,  Happy Madison Productions,  Sony Pictures Releasing"
"You, Me and Dupree",18,"Universal Pictures,  MMCB Film Produktion 2004,  Kaplan/Perrone Entertainment"
Young Adam,10,Recorded Picture Company (RPC)
Young Adult,11," Indian Paintbrush,  Denver and Delilah Productions, Paramount Pictures"
Your Highness,13, Stuber Productions
"Yours, Mine & Ours",18," O.N.C. Entertainment,  Nickelodeon Movies,  Columbia Pictures Corporation, Paramount Pictures"
Zack and Miri Make a Porno,26," View Askew Productions, Blue Askew"
Zero Dark Thirty,16, Annapurna Pictures
Zodiac,6," Warner Bros., Paramount Pictures,  Phoenix Pictures"
Zombieland,10,Columbia Pictures
Zookeeper,9,"Columbia Pictures,  Happy Madison Productions,  Broken Road Productions,  Sony Pictures Releasing,  Metro-Goldwyn-Mayer (MGM)"
Zoolander,9,"Paramount Pictures,  Scott Rudin Productions"
Zoom,4,Columbia Pictures
xXx,3," Original Film, Columbia Pictures"
xXx: State of the Union,23, Revolution Studios
Ã†on Flux,9,"Paramount Pictures,  Lakeshore Entertainment,  MTV Films,  Colossal Pictures,  Valhalla Motion Pictures"
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
