date,name,group,Index,quantity
2018-01-04,PIWO KARMI 0_5L BUT /ZWROT,ALCOHOL,318,3
2018-01-04,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,319,8
2018-01-04,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,320,1
2018-01-04,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,321,4
2018-01-04,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,322,20
2018-01-04,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,323,5
2018-01-04,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,324,8
2018-01-04,PIWO LECH 0_5 L ORANGE  PUSZKA,ALCOHOL,325,4
2018-01-04,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,326,6
2018-01-04,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,327,4
2018-01-04,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,328,135
2018-01-04,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,329,87
2018-01-04,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,330,11
2018-01-04,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,331,84
2018-01-04,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,332,122
2018-01-04,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,333,21
2018-01-04,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ,ALCOHOL,334,5
2018-01-04,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,ALCOHOL,335,18
2018-01-04,PIWO LWOWEK  JANKES 0_5 L B/ZWROT,ALCOHOL,336,1
2018-01-04,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,337,6
2018-01-04,PIWO LWOWEK PORTER 0_5 L B/ZWR,ALCOHOL,338,2
2018-01-04,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,339,5
2018-01-04,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,340,32
2018-01-04,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,341,17
2018-01-04,PIWO OKOCIM PILS 0_5 B/ZWROTNA,ALCOHOL,342,3
2018-01-04,PIWO PRAZUBR NIEP.0_5 B/ZW,ALCOHOL,343,12
2018-01-04,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,344,4
2018-01-04,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,345,4
2018-01-04,PIWO REDDS MALINOWE PUSZKA 0_5L,ALCOHOL,346,8
2018-01-04,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,ALCOHOL,347,7
2018-01-04,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,348,1
2018-01-04,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,349,5
2018-01-04,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,350,13
2018-01-04,PIWO SOMERSBY  0_4 B/BEZW,ALCOHOL,351,4
2018-01-04,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,352,20
2018-01-04,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,353,24
2018-01-04,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,354,156
2018-01-04,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,355,341
2018-01-04,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,356,8
2018-01-04,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,357,151
2018-01-04,PIWO TYSKIE REDLER CYT.0_5 L PUSZKA,ALCOHOL,358,4
2018-01-04,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,359,42
2018-01-04,PIWO WARKA 0_5L PUSZKA,ALCOHOL,360,2
2018-01-04,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,ALCOHOL,361,5
2018-01-04,PIWO WARKA RADLER 0% MIETA B/ZWROT,ALCOHOL,362,10
2018-01-04,PIWO WARKA RADLER 0% PUSZKA,ALCOHOL,363,11
2018-01-04,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,364,24
2018-01-04,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,365,8
2018-01-04,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,ALCOHOL,366,6
2018-01-04,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,367,178
2018-01-04,PIWO ZATECKY 0_5 L B/ZWROT,ALCOHOL,368,3
2018-01-04,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,369,2082
2018-01-04,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,370,255
2018-01-04,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,371,8
2018-01-04,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,372,25
2018-01-04,PIWO ZYWIEC PORTER 0_5L,ALCOHOL,373,1
2018-01-04,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,374,13
2018-01-05,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,375,5
2018-01-05,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,376,5
2018-01-05,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,377,1
2018-01-05,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,ALCOHOL,378,4
2018-01-05,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,379,B/ZW
2018-01-05,PIWO BRANIEWO 0_5 L B/BEZW,ALCOHOL,380,1
2018-01-05,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,ALCOHOL,381,1
2018-01-05,PIWO CIECHAN MIODOWE 0_5 L B/ZW,ALCOHOL,382,1
2018-01-05,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,383,45
2018-01-05,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,384,16
2018-01-05,PIWO DESPERADOS 0_4 L,ALCOHOL,385,18
2018-01-05,PIWO DESPERADOS RED 0_4 L,ALCOHOL,386,6
2018-01-05,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,387,4
2018-01-05,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,388,4
2018-01-05,PIWO EB 0_5 L B/ZWR,ALCOHOL,389,21
2018-01-05,PIWO EB 0_5 L PUSZKA,ALCOHOL,390,7
2018-01-05,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,391,109
2018-01-05,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,392,39
2018-01-05,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,393,4
2018-01-05,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,394,7
2018-01-05,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,395,4
2018-01-05,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,396,5
2018-01-05,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,397,4
2018-01-05,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,398,2
2018-01-05,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,399,5
2018-01-05,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,400,2
2018-01-05,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,401,5
2018-01-05,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,402,12
2018-01-05,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,403,6
2018-01-05,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,404,117
2018-01-05,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,405,32
2018-01-05,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,406,11
2018-01-05,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,407,34
2018-01-05,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,408,151
2018-01-05,PIWO LECH SHANDE ICE 0_5L PUSZKA,ALCOHOL,409,4
2018-01-05,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,410,26
2018-01-05,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,411,3
2018-01-05,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,412,1
2018-01-05,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,413,46
2018-01-05,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,414,21
2018-01-05,PIWO OKOCIM RADLER TRUSKAWKA 0_5 L B/ZWR,ALCOHOL,415,5
2018-01-05,PIWO PERLA MIODOWA 0_5 L B/BEZW,ALCOHOL,416,1
2018-01-05,PIWO PRAZUBR 0_5 L PUSZKA,ALCOHOL,417,7
2018-01-05,PIWO PRAZUBR NIEP.0_5 B/ZW,ALCOHOL,418,4
2018-01-05,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,419,3
2018-01-05,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,420,1
2018-01-05,PIWO REDDS MALINOWE PUSZKA 0_5L,ALCOHOL,421,16
2018-01-05,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,422,3
2018-01-05,PIWO REEDS 0_5L PUSZKA JABLKOWE,ALCOHOL,423,7
2018-01-05,PIWO SAMERSBY  0_500 ML PUSZKA,ALCOHOL,424,6
2018-01-05,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,ALCOHOL,425,11
2018-01-05,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,426,8
2018-01-05,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,427,40
2018-01-05,PIWO SOMERSBY  0_4 B/BEZW,ALCOHOL,428,19
2018-01-05,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,429,12
2018-01-05,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,430,20
2018-01-05,PIWO SOMERSBY 0_5 PUSZKA,ALCOHOL,431,8
2018-01-05,PIWO SROGIE LANIE 0_5 L B/BEZWROT,ALCOHOL,432,4
2018-01-05,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,433,119
2018-01-05,PIWO TATRA PILS 0_5L PUSZKA,ALCOHOL,434,12
2018-01-05,PIWO TYSKIE 0_5 L BUT.NIEPAST.,ALCOHOL,435,7
2018-01-05,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,436,548
2018-01-05,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,437,13
2018-01-05,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,438,141
2018-01-05,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,439,44
2018-01-05,PIWO WARKA 0_5L PUSZKA,ALCOHOL,440,8
2018-01-05,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,ALCOHOL,441,1
2018-01-05,PIWO WARKA RADLER 0% MIETA B/ZWROT,ALCOHOL,442,8
2018-01-05,PIWO WARKA RADLER 0% PUSZKA,ALCOHOL,443,12
2018-01-05,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,444,28
2018-01-05,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,445,4
2018-01-05,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,ALCOHOL,446,8
2018-01-05,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,ALCOHOL,447,3
2018-01-05,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,448,2
2018-01-05,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,ALCOHOL,449,15
2018-01-05,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,ALCOHOL,450,4
2018-01-05,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,451,250
2018-01-05,PIWO ZAMKOWE 0_5 L B/BEZW,ALCOHOL,452,4
2018-01-05,PIWO ZATECKY 0_5 L B/ZWROT,ALCOHOL,453,3
2018-01-05,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,454,2392
2018-01-05,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,455,300
2018-01-05,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,456,2
2018-01-05,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,457,19
2018-01-05,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,458,27
2018-01-06,PIWO 3 CNOTY 0_5 L B/BEZW,ALCOHOL,459,3
2018-01-06,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,460,6
2018-01-06,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,461,12
2018-01-06,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,462,3
2018-01-06,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,ALCOHOL,463,2
2018-01-06,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,ALCOHOL,464,4
2018-01-06,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,465,B/ZW
2018-01-06,PIWO BRANIEWO 0_5 L B/BEZW,ALCOHOL,466,5
2018-01-06,PIWO BYCZE 0_5 L B/ZWROT,ALCOHOL,467,47
2018-01-06,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,468,42
2018-01-06,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,469,4
2018-01-06,PIWO DESPERADOS 0_4 L,ALCOHOL,470,17
2018-01-06,PIWO DESPERADOS RED 0_4 L,ALCOHOL,471,3
2018-01-06,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,472,7
2018-01-06,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,ALCOHOL,473,4
2018-01-06,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,474,10
2018-01-06,PIWO EB 0_5 L B/ZWR,ALCOHOL,475,22
2018-01-06,PIWO EB 0_5 L PUSZKA,ALCOHOL,476,21
2018-01-06,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,477,97
2018-01-06,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,478,20
2018-01-06,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,479,4
2018-01-06,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,480,27
2018-01-06,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,481,12
2018-01-06,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,482,4
2018-01-06,PIWO KOZEL 0_5 L B/ZW,ALCOHOL,483,4
2018-01-06,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,484,3
2018-01-06,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,485,6
2018-01-06,PIWO KSIAZECE 0_5 PORTER B/ZWROT,ALCOHOL,486,3
2018-01-06,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,487,7
2018-01-06,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,488,4
2018-01-06,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,489,37
2018-01-06,PIWO LECH 0_5 L ORANGE  PUSZKA,ALCOHOL,490,4
2018-01-06,PIWO LECH FREE 0_5 L PUSZKA,ALCOHOL,491,11
2018-01-06,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,492,12
2018-01-06,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,493,2
2018-01-06,PIWO LECH ORANGE 0_5 L B/ZWROT,ALCOHOL,494,7
2018-01-06,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,495,150
2018-01-06,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,496,20
2018-01-06,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,497,1
2018-01-06,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,498,45
2018-01-06,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,499,154
2018-01-06,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,500,53
2018-01-06,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,501,4
2018-01-06,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,502,5
2018-01-06,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,503,42
2018-01-06,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,504,1
2018-01-06,PIWO OKOCIM RADLER 0_5 L B/ZWR OWCE LES,ALCOHOL,505,3
2018-01-06,PIWO OKOCIM REDLER 0_5 B/ZW GREJFR,ALCOHOL,506,10
2018-01-06,PIWO PERLA MIODOWA 0_5 L B/BEZW,ALCOHOL,507,14
2018-01-06,PIWO PRAZUBR 0_5 L PUSZKA,ALCOHOL,508,1
2018-01-06,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,ALCOHOL,509,1
2018-01-06,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,510,5
2018-01-06,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,511,11
2018-01-06,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,ALCOHOL,512,6
2018-01-06,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,513,3
2018-01-06,PIWO REEDS 0_5L PUSZKA JABLKOWE,ALCOHOL,514,5
2018-01-06,PIWO SAMERSBY  0_500 ML PUSZKA,ALCOHOL,515,3
2018-01-06,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,ALCOHOL,516,1
2018-01-06,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,517,8
2018-01-06,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,518,15
2018-01-06,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,519,11
2018-01-06,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,520,18
2018-01-06,PIWO SROGIE LANIE 0_5 L B/BEZWROT,ALCOHOL,521,3
2018-01-06,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,522,168
2018-01-06,PIWO TATRA PILS 0_5L PUSZKA,ALCOHOL,523,12
2018-01-06,PIWO TYSKIE 0_5 L BUT.NIEPAST.,ALCOHOL,524,4
2018-01-06,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,525,807
2018-01-06,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,526,14
2018-01-06,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,527,161
2018-01-06,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,528,34
2018-01-06,PIWO WARKA 0_5L PUSZKA,ALCOHOL,529,12
2018-01-06,PIWO WARKA RADLER  0% PUSZKA CYTRYNA,ALCOHOL,530,1
2018-01-06,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,531,14
2018-01-06,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,532,6
2018-01-06,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,ALCOHOL,533,1
2018-01-06,PIWO WARKA RADLER JAB+GRUSZKA 0_5 LB/ZW,ALCOHOL,534,13
2018-01-06,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,ALCOHOL,535,7
2018-01-06,PIWO WARKA RADLER O% 0_5 B/Z,ALCOHOL,536,25
2018-01-06,PIWO WARKA STRONG BUTELKA,ALCOHOL,537,17
2018-01-06,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,ALCOHOL,538,8
2018-01-06,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,539,360
2018-01-06,PIWO ZA WSZELKA CENE 0_5 L,ALCOHOL,540,4
2018-01-06,PIWO ZAMKOWE 0_5 L B/BEZW,ALCOHOL,541,13
2018-01-06,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,542,2307
2018-01-06,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,543,219
2018-01-06,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,544,2
2018-01-06,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,545,24
2018-01-06,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,546,19
2018-01-07,PIWO 3 CNOTY 0_5 L B/BEZW,ALCOHOL,547,10
2018-01-07,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,548,4
2018-01-07,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,549,10
2018-01-07,PIWO BOJAN IPA 0_5 L B/ZWR,ALCOHOL,550,2
2018-01-07,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,551,3
2018-01-07,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,ALCOHOL,552,6
2018-01-07,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,553,B/ZW
2018-01-07,PIWO BYCZE 0_5 L B/ZWROT,ALCOHOL,554,23
2018-01-07,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,555,80
2018-01-07,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,556,4
2018-01-07,PIWO DESPERADOS 0_4 L,ALCOHOL,557,27
2018-01-07,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,558,5
2018-01-07,PIWO DZIKI SAD BUTELKA 0_4,ALCOHOL,559,3
2018-01-07,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,ALCOHOL,560,9
2018-01-07,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,561,10
2018-01-07,PIWO EB 0_5 L B/ZWR,ALCOHOL,562,13
2018-01-07,PIWO EB 0_5 L PUSZKA,ALCOHOL,563,8
2018-01-07,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,564,73
2018-01-07,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,565,50
2018-01-07,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,566,8
2018-01-07,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,567,20
2018-01-07,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,ALCOHOL,568,6
2018-01-07,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,569,29
2018-01-07,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,570,6
2018-01-07,PIWO KOZEL 0_5 L B/ZW,ALCOHOL,571,4
2018-01-07,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,572,2
2018-01-07,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,573,3
2018-01-07,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,574,8
2018-01-07,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,575,18
2018-01-07,PIWO LECH  MOITO 0_5 L B/ZW,ALCOHOL,576,9
2018-01-07,PIWO LECH FREE 0_5 L PUSZKA,ALCOHOL,577,2
2018-01-07,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,578,15
2018-01-07,PIWO LECH FRI  LIME PUSZKA 0_5 L,ALCOHOL,579,5
2018-01-07,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,580,149
2018-01-07,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,581,32
2018-01-07,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,582,74
2018-01-07,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,583,128
2018-01-07,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,584,51
2018-01-07,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,ALCOHOL,585,15
2018-01-07,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,586,6
2018-01-07,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,587,59
2018-01-07,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,588,17
2018-01-07,PIWO OKOCIM RADLER 0_5 L B/ZWR OWCE LES,ALCOHOL,589,12
2018-01-07,PIWO OKOCIM RADLER 0_5 L B/ZWR WISNIA 0%,ALCOHOL,590,5
2018-01-07,PIWO OKOCIM REDLER 0_5 B/ZW GREJFR,ALCOHOL,591,4
2018-01-07,PIWO PERLA MIODOWA 0_5 L B/BEZW,ALCOHOL,592,11
2018-01-07,PIWO PILSNER URQUELL 0_5L BUTELKA,ALCOHOL,593,4
2018-01-07,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,594,1
2018-01-07,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,595,7
2018-01-07,PIWO REDDS MALINOWE PUSZKA 0_5L,ALCOHOL,596,10
2018-01-07,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,ALCOHOL,597,7
2018-01-07,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,ALCOHOL,598,8
2018-01-07,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,599,5
2018-01-07,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,600,24
2018-01-07,PIWO SOMERSBY  0_4 B/BEZW,ALCOHOL,601,4
2018-01-07,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,602,13
2018-01-07,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,603,8
2018-01-07,PIWO SROGIE LANIE 0_5 L B/BEZWROT,ALCOHOL,604,4
2018-01-07,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,605,286
2018-01-07,PIWO TYSKIE 0_5 L BUT.NIEPAST.,ALCOHOL,606,1
2018-01-07,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,607,993
2018-01-07,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,608,56
2018-01-07,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,609,230
2018-01-07,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,610,12
2018-01-07,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,ALCOHOL,611,4
2018-01-07,PIWO WARKA RADLER  0% PUSZKA CYTRYNA,ALCOHOL,612,4
2018-01-07,PIWO WARKA RADLER 0% MIETA B/ZWROT,ALCOHOL,613,13
2018-01-07,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,614,29
2018-01-07,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,615,14
2018-01-07,PIWO WARKA RADLER JAB+GRUSZKA 0_5 LB/ZW,ALCOHOL,616,8
2018-01-07,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,ALCOHOL,617,8
2018-01-07,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,618,12
2018-01-07,PIWO WARKA RADLER O% 0_5 B/Z,ALCOHOL,619,9
2018-01-07,PIWO WARKA STRONG BUTELKA,ALCOHOL,620,7
2018-01-07,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,ALCOHOL,621,5
2018-01-07,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,622,240
2018-01-07,PIWO ZA WSZELKA CENE 0_5 L,ALCOHOL,623,6
2018-01-07,PIWO ZAMKOWE 0_5 L B/BEZW,ALCOHOL,624,4
2018-01-07,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,625,2373
