Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_6234,Paris,  European,6235,4.0,$$ - $$$,20.0,d5928128
id_7665,London,  Vegetarian Friendly,7674,3.5,$$ - $$$,200.0,d1992130
id_5569,Paris,European,5570,3.5,$$ - $$$,194.0,d1912643
id_529,Milan,  Mediterranean,530,4.5,$$ - $$$,233.0,d3691545
id_526,Copenhagen,Vietnamese,527,4.5,$$ - $$$,13.0,d12936186
id_13389,London,  Spanish,13399,4.0,$$ - $$$,16.0,d4872826
id_1466,Vienna,  Turkish,1467,4.0,$$ - $$$,21.0,d2632522
id_4049,Rome,Indian,4050,3.5,$$ - $$$,181.0,d795687
id_147,Prague,  Vegan Options,148,4.5,$,105.0,d10389421
id_317,Paris,French,318,4.5,$$ - $$$,523.0,d780485
id_284,Paris,  Vegan Options,285,5.0,$,93.0,d11929974
id_2763,Madrid,Other,2765,5.0,NaN,11.0,d10060659
id_214,Dublin,  Soups,215,4.0,$$ - $$$,1774.0,d4236147
id_1464,Rome,  European,1465,4.0,$$ - $$$,678.0,d1953294
id_2224,Paris,French,2225,4.5,$$ - $$$,140.0,d782237
id_2233,Stockholm,Other,2236,3.0,NaN,21.0,d10769792
id_131,Dublin,  Bar,132,4.5,$$ - $$$,404.0,d3859070
id_987,Warsaw,Pizza,988,4.5,$$ - $$$,12.0,d6732811
id_4289,Rome,Chinese,4290,4.0,$,73.0,d5825135
id_739,Budapest,European,740,4.0,$$ - $$$,98.0,d2171461
id_4232,London,Lebanese,4239,4.0,$$ - $$$,177.0,d718937
id_5013,Paris,  Vietnamese,5014,4.0,$$$$,116.0,d719923
id_678,Madrid,  Vegetarian Friendly,679,4.5,$$ - $$$,95.0,d5487718
id_10876,London,  Vegetarian Friendly,10886,4.0,$$ - $$$,20.0,d4185485
id_9924,Paris,Pub,9926,3.5,$,39.0,d5799345
id_9347,London,Italian,9356,5.0,NaN,NaN,d3735823
id_3456,Berlin,Other,3458,5.0,NaN,3.0,d1358776
id_8240,Madrid,Other,8247,2.5,NaN,25.0,d11667577
id_1501,Barcelona,  Vegetarian Friendly,1502,4.0,$$ - $$$,144.0,d8737446
id_2614,Munich,Chinese,2633,3.0,$$ - $$$,110.0,d2267111
id_5209,Rome,  Asian,5210,5.0,$$ - $$$,2.0,d13322935
id_7270,Paris,  Mediterranean,7271,4.0,$$ - $$$,65.0,d783430
id_643,Oslo,Italian,644,4.0,$,19.0,d4043773
id_6234,Paris,  Pub,6235,4.0,$$ - $$$,20.0,d5928128
id_5209,Rome,  Sushi,5210,5.0,$$ - $$$,2.0,d13322935
id_311,Warsaw,  Soups,312,4.5,$$ - $$$,34.0,d9863670
id_10665,London,Other,10675,4.0,NaN,7.0,d10677156
id_7657,Barcelona,Spanish,7659,2.0,$,32.0,d3179035
id_13175,Paris,  Vegetarian Friendly,13177,3.0,$$ - $$$,121.0,d3405673
id_533,Barcelona,  Fusion,534,4.0,$$$$,1060.0,d1099373
id_866,Brussels,Asian,867,4.0,$$ - $$$,52.0,d7347239
id_239,Athens,  Vegetarian Friendly,240,4.5,$,62.0,d6513977
id_4,Barcelona,  European,5,5.0,$$ - $$$,1078.0,d11906544
id_53,Bratislava,Italian,54,4.0,$$$$,313.0,d1112673
id_482,Oslo,  Pakistani,483,4.0,$$ - $$$,36.0,d2328380
id_1976,Paris,  European,1977,4.0,$$ - $$$,345.0,d807906
id_1722,Hamburg,  Nepali,1725,4.0,$$ - $$$,3.0,d12867794
id_3479,Berlin,Other,3481,5.0,NaN,NaN,d1354477
id_1239,Rome,  Soups,1240,4.0,$$ - $$$,302.0,d4023512
id_532,Barcelona,  European,533,4.0,$$ - $$$,744.0,d3179219
id_3270,Rome,Italian,3271,4.0,$$ - $$$,85.0,d6981542
id_12247,Paris,Other,12249,3.0,NaN,2.0,d12112547
id_739,Budapest,  Bar,740,4.0,$$ - $$$,98.0,d2171461
id_538,Munich,  Vegetarian Friendly,542,4.5,$,59.0,d2255569
id_284,Paris,Lebanese,285,5.0,$,93.0,d11929974
id_75,Brussels,  Vegan Options,76,4.0,$$ - $$$,484.0,d4150215
id_4116,Milan,Other,4119,3.5,NaN,30.0,d7967318
id_10343,Paris,Other,10345,3.5,NaN,6.0,d12681857
id_14996,London,  Bar,15007,3.0,$$ - $$$,85.0,d6403079
id_2575,Paris,  Vegetarian Friendly,2576,4.0,$$ - $$$,205.0,d719805
id_6338,Paris,French,6339,4.0,$$ - $$$,83.0,d1904460
id_4406,Milan,  Wine Bar,4409,4.5,NaN,3.0,d4593810
id_12392,London,  Pizza,12402,4.0,$$ - $$$,NaN,d13153300
id_7359,London,  Fast Food,7368,4.5,$,17.0,d8017581
id_45,Vienna,  Vegetarian Friendly,46,4.5,$$ - $$$,2490.0,d813285
id_5611,London,  Greek,5620,5.0,$$ - $$$,8.0,d12971996
id_1464,Rome,  Vegan Options,1465,4.0,$$ - $$$,678.0,d1953294
id_820,Vienna,  Delicatessen,821,4.0,$$ - $$$,130.0,d1963456
id_7701,Paris,Japanese,7702,3.5,$$ - $$$,51.0,d789885
id_11945,London,Pizza,11955,4.0,NaN,3.0,d7276832
id_7814,London,  Healthy,7823,4.0,$$ - $$$,21.0,d7332678
id_661,Barcelona,  Mediterranean,662,3.5,$$ - $$$,1332.0,d1137212
id_1811,Hamburg,  German,1814,4.0,$$ - $$$,2.0,d10250368
id_6852,Madrid,Other,6855,3.5,NaN,12.0,d5971427
id_2711,Madrid,  Cafe,2713,4.5,$,9.0,d12354572
id_2660,Madrid,Other,2662,4.0,NaN,39.0,d9562461
id_2575,Paris,Asian,2576,4.0,$$ - $$$,205.0,d719805
id_716,Budapest,Fast Food,717,5.0,$,9.0,d12667708
id_1646,Athens,Other,1648,3.5,NaN,17.0,d3709334
id_155,Amsterdam,  Vegetarian Friendly,156,4.5,$$ - $$$,482.0,d4588301
id_5459,Paris,  Thai,5460,3.5,$$ - $$$,132.0,d953033
id_1857,Budapest,Other,1858,4.0,NaN,2.0,d12359266
id_9200,London,British,9209,5.0,NaN,NaN,d13226281
id_697,Prague,  Czech,698,4.5,$$ - $$$,68.0,d694885
id_216,Copenhagen,  Vegan Options,217,4.5,$$ - $$$,125.0,d8121703
id_29,Ljubljana,  Gluten Free Options,30,4.5,$$ - $$$,87.0,d12089348
id_1611,Rome,  Pizza,1612,4.0,$$ - $$$,621.0,d803842
id_6536,Barcelona,  Spanish,6537,3.5,$$ - $$$,122.0,d4436498
id_11306,London,  European,11316,3.5,$$ - $$$,47.0,d2643319
id_8,Oslo,  Asian,9,4.5,$$ - $$$,956.0,d9459585
id_3652,Lisbon,  Portuguese,3657,2.0,$$ - $$$,292.0,d1096951
id_810,Madrid,Fast Food,811,4.5,$,79.0,d9714837
id_1940,Lyon,  French,1941,3.0,$$ - $$$,354.0,d1324029
id_1069,Dublin,  Vegetarian Friendly,1072,4.5,$$ - $$$,17.0,d5536153
id_4974,Milan,  Vegan Options,4977,3.5,$$ - $$$,11.0,d8339929
id_1789,Madrid,  Vegetarian Friendly,1791,4.0,$$ - $$$,35.0,d11978912
id_1720,Milan,Italian,1722,4.0,$,50.0,d5808504
id_7183,Paris,  European,7184,3.5,$,115.0,d1013511
id_1760,Paris,  Gluten Free Options,1761,4.5,$,86.0,d8384800
id_8648,Paris,Other,8650,4.5,NaN,3.0,d11687952
id_1674,Amsterdam,  International,1679,4.0,$$ - $$$,26.0,d3610708
id_4180,London,Bar,4187,4.5,$$ - $$$,26.0,d10903502
id_194,Munich,  Vegan Options,196,4.0,$$ - $$$,106.0,d4818393
id_1257,Budapest,  Vegetarian Friendly,1258,5.0,$$ - $$$,14.0,d10613140
id_532,Barcelona,  Spanish,533,4.0,$$ - $$$,744.0,d3179219
id_984,London,  Vegetarian Friendly,986,4.0,$$$$,928.0,d793183
id_3995,Paris,  Mediterranean,3996,4.5,$,26.0,d10840545
id_1746,Munich,Diner,1760,4.0,$$ - $$$,55.0,d1912599
id_400,Madrid,  Vegetarian Friendly,401,4.0,$$ - $$$,774.0,d8415205
id_1696,Paris,  European,1697,4.0,$$$$,519.0,d942290
id_12364,London,Other,12374,4.0,NaN,NaN,d5442851
id_1040,Budapest,Fast Food,1041,4.5,$,14.0,d10354665
id_9027,Paris,Other,9029,4.5,NaN,2.0,d13139047
id_2171,Lyon,Steakhouse,2172,3.0,$,52.0,d4098079
id_52,Dublin,Irish,53,4.5,$$ - $$$,1820.0,d2259146
id_257,Copenhagen,  Contemporary,258,4.5,$$ - $$$,92.0,d10292470
