Restaurant_id,City,Ranking,Rating,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_469,Berlin,470,4.5,69.0,/Restaurant_Review-g187323-d8429273-Reviews-Feed_Back-Berlin.html,d8429273,"  Vegetarian Friendly, Chinese,   Vegan Options"
id_4693,London,4701,4.0,185.0,/Restaurant_Review-g186338-d1906552-Reviews-Big_Chill_House-London_England.html,d1906552,"  Bar,   British"
id_4706,London,4714,3.5,376.0,/Restaurant_Review-g186338-d1388962-Reviews-Dim_t_Victoria-London_England.html,d1388962,"  Asian,   Gluten Free Options,   Vegetarian Friendly,   Vegan Options,   Japanese, Chinese"
id_4742,Berlin,4744,4.0,8.0,/Restaurant_Review-g187323-d8401819-Reviews-Gestrandet_An_Der_Jannowitzbrucke-Berlin.html,d8401819,Other
id_4746,Berlin,4748,4.0,7.0,/Restaurant_Review-g187323-d1360884-Reviews-Annchen_von_Tharau-Berlin.html,d1360884,Other
id_4773,Madrid,4776,4.0,7.0,/Restaurant_Review-g187514-d10859423-Reviews-Batea-Madrid.html,d10859423,"Mediterranean,   Healthy,   Spanish"
id_4777,London,4786,4.5,85.0,/Restaurant_Review-g186338-d2188472-Reviews-Zenna_Bar-London_England.html,d2188472,Bar
id_4780,Rome,4781,5.0,3.0,/Restaurant_Review-g187791-d12842559-Reviews-Boba_Bar-Rome_Lazio.html,d12842559,"  American,   Fast Food,   Asian, Italian"
id_48,Rome,49,4.5,1724.0,/Restaurant_Review-g187791-d8511258-Reviews-Pasta_Chef_Monti_Street_Food_Gourmet-Rome_Lazio.html,d8511258,"  European,   Mediterranean,   Fast Food, Italian,   Street Food,   Vegetarian Friendly,   Vegan Options"
id_480,Warsaw,481,4.5,31.0,/Restaurant_Review-g274856-d6698437-Reviews-Papryczka-Warsaw_Mazovia_Province_Central_Poland.html,d6698437,Italian
id_482,Geneva,485,4.5,12.0,/Restaurant_Review-g188057-d10288341-Reviews-Cafe_de_la_Coulouvreniere-Geneva.html,d10288341,"French,   European"
id_482,Oslo,483,4.0,36.0,/Restaurant_Review-g190479-d2328380-Reviews-Tandoori_Hut-Oslo_Eastern_Norway.html,d2328380,"Indian,   Middle Eastern,   Pakistani"
id_483,Madrid,484,4.5,166.0,/Restaurant_Review-g187514-d7310999-Reviews-Taberna_CocinArte-Madrid.html,d7310999,"  Vegetarian Friendly,   Gluten Free Options"
id_4845,London,4854,4.0,206.0,/Restaurant_Review-g186338-d3400459-Reviews-Casa_Madeira-London_England.html,d3400459,"European,   Portuguese"
id_486,Zurich,489,4.0,90.0,/Restaurant_Review-g188113-d1139366-Reviews-Commercio_Bar_Ristorante-Zurich.html,d1139366,"  Vegetarian Friendly,   Mediterranean,   Bar,   European, Italian"
id_492,Brussels,493,4.0,95.0,/Restaurant_Review-g188644-d2719603-Reviews-Delish-Brussels.html,d2719603,"British,   Vegetarian Friendly,   Vegan Options,   Cafe"
id_4920,Madrid,4923,4.5,3.0,/Restaurant_Review-g187514-d12488103-Reviews-Cafe_Bar_Capri-Madrid.html,d12488103,International
id_4974,Milan,4977,3.5,11.0,/Restaurant_Review-g187849-d8339929-Reviews-Ciao_Duomo-Milan_Lombardy.html,d8339929,"  Tibetan, Italian,   Vegan Options,   Nepali,   American"
id_499,Lyon,500,4.5,45.0,/Restaurant_Review-g187265-d7623654-Reviews-Creperie_Caramel_Sale-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d7623654,Other
id_4999,Paris,5000,4.0,128.0,/Restaurant_Review-g187147-d2258959-Reviews-Au_Vietnam-Paris_Ile_de_France.html,d2258959,"Asian,   Vietnamese,   Vegan Options,   Vegetarian Friendly"
id_5,Geneva,6,4.5,1222.0,/Restaurant_Review-g188057-d751711-Reviews-Cafe_du_Soleil-Geneva.html,d751711,"  Gluten Free Options,   European,   Swiss, French,   Vegetarian Friendly"
id_50,Rome,51,4.5,1068.0,/Restaurant_Review-g187791-d6603135-Reviews-Angrypig_Birretta_e_Porchetta-Rome_Lazio.html,d6603135,"  Brew Pub, Italian,   Street Food"
id_5013,Paris,5014,4.0,116.0,/Restaurant_Review-g187147-d719923-Reviews-Tan_Dinh-Paris_Ile_de_France.html,d719923,"Asian,   Vegetarian Friendly,   Vietnamese"
id_5023,Berlin,5025,4.0,NaN,/Restaurant_Review-g187323-d12068247-Reviews-Kaffchen-Berlin.html,d12068247,Other
id_5042,Paris,5043,4.5,39.0,/Restaurant_Review-g187147-d5264177-Reviews-Clasico_Argentino-Paris_Ile_de_France.html,d5264177,"  South American, Argentinean"
id_5055,Milan,5058,3.5,4.0,/Restaurant_Review-g187849-d6278406-Reviews-Bicos_Cafe-Milan_Lombardy.html,d6278406,Other
id_5066,Paris,5067,4.0,288.0,/Restaurant_Review-g187147-d1025147-Reviews-Le_Palais_de_Raja_Maharaja-Paris_Ile_de_France.html,d1025147,"  Vegetarian Friendly,   Vegan Options, Indian"
id_5080,Barcelona,5081,3.5,32.0,/Restaurant_Review-g187497-d10226097-Reviews-Laz_Laz-Barcelona_Catalonia.html,d10226097,"Italian,   Seafood"
id_5098,Berlin,5100,4.0,NaN,/Restaurant_Review-g187323-d12875617-Reviews-Trattoria_Venezia-Berlin.html,d12875617,Other
id_5109,Barcelona,5110,3.0,6.0,/Restaurant_Review-g187497-d997803-Reviews-Paradis_Barcelona-Barcelona_Catalonia.html,d997803,Other
id_5131,Madrid,5134,3.5,35.0,/Restaurant_Review-g187514-d3780762-Reviews-TAPAS_MARKET-Madrid.html,d3780762,Spanish
id_5137,Paris,5138,4.0,16.0,/Restaurant_Review-g187147-d12571607-Reviews-John_Weng-Paris_Ile_de_France.html,d12571607,Other
id_5139,Berlin,5141,4.0,NaN,/Restaurant_Review-g187323-d12098434-Reviews-Dampf_Zucker-Berlin.html,d12098434,"  Healthy,   Contemporary, International"
id_514,Madrid,515,4.0,231.0,/Restaurant_Review-g187514-d4473807-Reviews-Desengano13-Madrid.html,d4473807,"  European,   Gluten Free Options,   Vegetarian Friendly, Mediterranean,   Vegan Options"
id_5169,Madrid,5172,4.0,8.0,/Restaurant_Review-g187514-d8657804-Reviews-La_Escrita-Madrid.html,d8657804,Other
id_5177,Milan,5180,4.0,18.0,/Restaurant_Review-g187849-d3266560-Reviews-Le_Due_Specialita-Milan_Lombardy.html,d3266560,"  Egyptian, Mediterranean"
id_5183,Barcelona,5184,4.5,6.0,/Restaurant_Review-g187497-d11914515-Reviews-Vins_and_Bens-Barcelona_Catalonia.html,d11914515,Other
id_52,Dublin,53,4.5,1820.0,/Restaurant_Review-g186605-d2259146-Reviews-Matt_The_Thresher-Dublin_County_Dublin.html,d2259146,"Irish,   Soups,   Vegetarian Friendly,   European,   Seafood,   Gluten Free Options"
id_5206,Barcelona,5207,4.5,7.0,/Restaurant_Review-g187497-d5867903-Reviews-Fer_El_Cafe-Barcelona_Catalonia.html,d5867903,Other
id_5209,Rome,5210,5.0,2.0,/Restaurant_Review-g187791-d13322935-Reviews-Gyoza_Ristorante_Dim_sum_Sushi-Rome_Lazio.html,d13322935,"  Asian,   Sushi, Japanese"
id_522,Budapest,523,4.5,40.0,/Restaurant_Review-g274887-d9710368-Reviews-Kamara_Cafe_Bistro-Budapest_Central_Hungary.html,d9710368,"  Cafe,   Hungarian,   Vegetarian Friendly,   Bar,   Pub,   European,   Central European, International"
id_5257,Berlin,5259,4.0,3.0,/Restaurant_Review-g187323-d10266473-Reviews-Akira_Sushi_Streetfood-Berlin.html,d10266473,"  Thai, Japanese,   Asian,   Vietnamese"
id_526,Copenhagen,527,4.5,13.0,/Restaurant_Review-g189541-d12936186-Reviews-The_Vietnamese-Copenhagen_Zealand.html,d12936186,Vietnamese
id_528,Berlin,529,4.0,97.0,/Restaurant_Review-g187323-d7905491-Reviews-Bun_Bao-Berlin.html,d7905491,"  Vegan Options, Asian,   Vegetarian Friendly"
id_529,Milan,530,4.5,233.0,/Restaurant_Review-g187849-d3691545-Reviews-Il_Pierrot_Di_Garofalo-Milan_Lombardy.html,d3691545,"  Pizza,   Barbecue,   Vegan Options,   Seafood, Italian,   Vegetarian Friendly"
id_5296,Rome,5298,4.0,9.0,/Restaurant_Review-g187791-d11951657-Reviews-Ventitre-Rome_Lazio.html,d11951657,Italian
id_53,Bratislava,54,4.0,313.0,/Restaurant_Review-g274924-d1112673-Reviews-Kogo-Bratislava_Bratislava_Region.html,d1112673,"  Central European,   Mediterranean,   Seafood,   Vegetarian Friendly,   European"
id_530,Paris,531,4.5,256.0,/Restaurant_Review-g187147-d5872756-Reviews-Chez_Monsieur-Paris_Ile_de_France.html,d5872756,"French,   Vegetarian Friendly"
id_5312,London,5321,4.0,42.0,/Restaurant_Review-g186338-d12402429-Reviews-Pizza_Pilgrims-London_England.html,d12402429,"Italian,   Vegetarian Friendly,   Pizza"
id_532,Barcelona,533,4.0,744.0,/Restaurant_Review-g187497-d3179219-Reviews-Colom-Barcelona_Catalonia.html,d3179219,"  Vegetarian Friendly,   Vegan Options, Mediterranean,   European,   Gluten Free Options"
id_5329,Rome,5331,4.5,4.0,/Restaurant_Review-g187791-d12921595-Reviews-La_Casetta-Rome_Lazio.html,d12921595,Other
id_533,Barcelona,534,4.0,1060.0,/Restaurant_Review-g187497-d1099373-Reviews-Dos_Palillos-Barcelona_Catalonia.html,d1099373,"  Asian,   Fusion"
id_5357,Madrid,5360,3.5,60.0,/Restaurant_Review-g187514-d6703191-Reviews-Tao_Jorge_Juan-Madrid.html,d6703191,Sushi
id_5361,Paris,5362,4.0,58.0,/Restaurant_Review-g187147-d5865687-Reviews-Les_Comediens-Paris_Ile_de_France.html,d5865687,Italian
id_537,Madrid,538,4.0,515.0,/Restaurant_Review-g187514-d991104-Reviews-La_Plateria-Madrid.html,d991104,"  Vegan Options,   Gluten Free Options, Spanish,   Vegetarian Friendly"
id_538,Munich,542,4.5,59.0,/Restaurant_Review-g187309-d2255569-Reviews-Fraulein_Gruneis-Munich_Upper_Bavaria_Bavaria.html,d2255569,"  Vegetarian Friendly,   Central European, Healthy"
id_538,Stockholm,539,4.0,82.0,/Restaurant_Review-g189852-d780673-Reviews-Saddle_Sabre-Stockholm.html,d780673,"  Steakhouse, American,   Bar,   Barbecue"
id_540,Bratislava,541,3.5,3.0,/Restaurant_Review-g274924-d4770088-Reviews-Viktoria_cafe_bageteria_palacinkaren-Bratislava_Bratislava_Region.html,d4770088,Other
id_541,Lyon,542,4.0,138.0,/Restaurant_Review-g187265-d2641947-Reviews-Indo_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d2641947,"  Vietnamese, Asian"
id_543,Krakow,544,4.5,20.0,/Restaurant_Review-g274772-d8049985-Reviews-Zakaski_I_Wodka-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8049985,"  European,   Bar,   Pub, Polish"
id_5459,Paris,5460,3.5,132.0,/Restaurant_Review-g187147-d953033-Reviews-Chao_praya-Paris_Ile_de_France.html,d953033,"Asian,   Vegetarian Friendly,   Thai"
id_547,Milan,548,4.0,554.0,/Restaurant_Review-g187849-d4353632-Reviews-Kanji_EVO-Milan_Lombardy.html,d4353632,"Japanese,   Sushi,   Vegetarian Friendly"
id_547,Stockholm,548,4.0,97.0,/Restaurant_Review-g189852-d3898172-Reviews-Duvel_cafe-Stockholm.html,d3898172,"European,   Belgian,   Bar,   Vegetarian Friendly"
id_550,Dublin,551,4.0,118.0,/Restaurant_Review-g186605-d3153451-Reviews-Beckett_Bull-Dublin_County_Dublin.html,d3153451,"  Gluten Free Options, Irish,   Vegetarian Friendly,   European"
id_5503,Madrid,5506,3.5,3.0,/Restaurant_Review-g187514-d990817-Reviews-Restaurante_Belarmino-Madrid.html,d990817,Other
id_5510,Madrid,5513,4.5,6.0,/Restaurant_Review-g187514-d697485-Reviews-Casa_Santa_Cruz-Madrid.html,d697485,Other
id_5524,Madrid,5527,3.5,14.0,/Restaurant_Review-g187514-d9742180-Reviews-Restaurante_Y_Al_Vino_al_Vino-Madrid.html,d9742180,Other
id_553,Lisbon,554,4.5,66.0,/Restaurant_Review-g189158-d10266436-Reviews-L_Artusi_Ristorante-Lisbon_Lisbon_District_Central_Portugal.html,d10266436,"  Mediterranean,   European,   Vegetarian Friendly, Italian"
id_5560,Paris,5561,4.0,76.0,/Restaurant_Review-g187147-d2494164-Reviews-Au_Clair_de_Lune-Paris_Ile_de_France.html,d2494164,"  Middle Eastern, Mediterranean,   Moroccan"
id_5569,Paris,5570,3.5,194.0,/Restaurant_Review-g187147-d1912643-Reviews-R_Yves-Paris_Ile_de_France.html,d1912643,"  International,   French, European"
id_557,Hamburg,558,4.0,46.0,/Restaurant_Review-g187331-d2489872-Reviews-Central_Restaurant-Hamburg.html,d2489872,  European
id_559,Athens,560,3.5,304.0,/Restaurant_Review-g189400-d1070166-Reviews-Byzantino-Athens_Attica.html,d1070166,"Mediterranean,   Greek,   Vegetarian Friendly"
id_56,Dublin,57,4.5,3491.0,/Restaurant_Review-g186605-d1884058-Reviews-The_Brazen_Head-Dublin_County_Dublin.html,d1884058,"Irish,   Bar,   European,   Pub,   Vegetarian Friendly,   Gluten Free Options,   British"
id_5604,Madrid,5607,3.0,83.0,/Restaurant_Review-g187514-d2149251-Reviews-Al_Aman-Madrid.html,d2149251,"Moroccan,   Middle Eastern,   Vegan Options"
id_5611,London,5620,5.0,8.0,/Restaurant_Review-g186338-d12971996-Reviews-Maydanoz-London_England.html,d12971996,"  Turkish,   Greek,   Cafe, Mediterranean,   European"
id_565,Brussels,566,4.0,35.0,/Restaurant_Review-g188644-d3622799-Reviews-Chez_Luis-Brussels.html,d3622799,"  Portuguese, Mediterranean,   European"
id_5673,Rome,5675,5.0,NaN,/Restaurant_Review-g187791-d12322989-Reviews-Tasty_Friendly-Rome_Lazio.html,d12322989,"  Peruvian, Italian,   International,   South American,   Healthy"
id_573,Barcelona,574,4.0,604.0,/Restaurant_Review-g187497-d986276-Reviews-Hisop-Barcelona_Catalonia.html,d986276,"  Contemporary,   European,   Vegetarian Friendly,   Gluten Free Options, Mediterranean,   Spanish"
id_5738,Madrid,5741,3.5,51.0,/Restaurant_Review-g187514-d2098938-Reviews-Hokkaido-Madrid.html,d2098938,"  Asian, Japanese"
id_5767,London,5776,5.0,8.0,/Restaurant_Review-g186338-d12219822-Reviews-MnM_Gelato-London_England.html,d12219822,Cafe
id_5781,Barcelona,5782,4.0,NaN,/Restaurant_Review-g187497-d10724032-Reviews-Bar_Casa_Ernesto-Barcelona_Catalonia.html,d10724032,Other
id_580,Bratislava,581,4.5,3.0,/Restaurant_Review-g274924-d951933-Reviews-Bagl_s_Vinny_Bar_Restaurant-Bratislava_Bratislava_Region.html,d951933,"European,   Eastern European"
id_5817,Paris,5818,4.0,52.0,/Restaurant_Review-g187147-d1020592-Reviews-Woo_Jung-Paris_Ile_de_France.html,d1020592,"  Korean, Asian"
id_5844,Madrid,5847,4.0,NaN,/Restaurant_Review-g187514-d10058810-Reviews-Bar_Restaurante_El_Diezy7-Madrid.html,d10058810,Other
id_5889,London,5898,4.0,41.0,/Restaurant_Review-g186338-d6826426-Reviews-Piccalilli_Caff-London_England.html,d6826426,"Cafe,   Vegetarian Friendly,   Vegan Options"
id_5908,Berlin,5910,3.5,3.0,/Restaurant_Review-g187323-d9456227-Reviews-Eiscafe_Promenade-Berlin.html,d9456227,Italian
id_5916,London,5925,4.0,56.0,/Restaurant_Review-g186338-d6672773-Reviews-Hill_Szrok-London_England.html,d6672773,Other
id_592,Copenhagen,593,4.0,106.0,/Restaurant_Review-g189541-d1526719-Reviews-Wokbaren-Copenhagen_Zealand.html,d1526719,"  Thai,   Vegetarian Friendly"
id_5925,Madrid,5928,4.0,3.0,/Restaurant_Review-g187514-d10041332-Reviews-Fiorella_Cakes-Madrid.html,d10041332,Other
id_5926,Paris,5927,4.0,52.0,/Restaurant_Review-g187147-d4182633-Reviews-Hemaru-Paris_Ile_de_France.html,d4182633,"  Japanese, Asian,   Korean"
id_5990,Berlin,5992,2.5,5.0,/Restaurant_Review-g187323-d1037163-Reviews-Montali_s-Berlin.html,d1037163,Other
id_6011,Madrid,6014,3.5,48.0,/Restaurant_Review-g187514-d3902868-Reviews-Pizza_Jardin-Madrid.html,d3902868,"  Pizza, Italian"
id_6016,Berlin,6018,3.5,3.0,/Restaurant_Review-g187323-d4156673-Reviews-Alte_Dorfaue-Berlin.html,d4156673,German
id_602,Dublin,603,4.0,135.0,/Restaurant_Review-g186605-d7591680-Reviews-East_Restaurant-Dublin_County_Dublin.html,d7591680,"  Fusion, Asian,   Vegetarian Friendly,   Gluten Free Options,   Thai"
id_6025,Madrid,6028,3.5,20.0,/Restaurant_Review-g187514-d4600249-Reviews-LA_MEKA_DE_LA_BAGUETTE-Madrid.html,d4600249,"Spanish,   Cafe"
id_6029,Milan,6032,2.5,2.0,/Restaurant_Review-g187849-d12911907-Reviews-Panificio_Reda-Milan_Lombardy.html,d12911907,Other
id_6032,Berlin,6034,3.5,16.0,/Restaurant_Review-g187323-d2465469-Reviews-Schall_und_Rauch-Berlin.html,d2465469,International
id_605,Helsinki,606,4.0,8.0,/Restaurant_Review-g189934-d6663062-Reviews-Cafe_Veranda-Helsinki_Uusimaa.html,d6663062,Cafe
id_6069,Berlin,6071,3.0,6.0,/Restaurant_Review-g187323-d10179197-Reviews-Arirang_2-Berlin.html,d10179197,Other
id_6074,Madrid,6077,3.5,18.0,/Restaurant_Review-g187514-d8427291-Reviews-Domino_s_Pizza-Madrid.html,d8427291,Pizza
id_6090,London,6099,3.5,136.0,/Restaurant_Review-g186338-d731204-Reviews-Rajasthan_Restaurant-London_England.html,d731204,"  Asian, Indian,   Vegetarian Friendly"
id_6092,Barcelona,6093,3.5,32.0,/Restaurant_Review-g187497-d8580982-Reviews-LA_BRASA_ROJA-Barcelona_Catalonia.html,d8580982,"Peruvian,   South American"
id_6114,Madrid,6117,4.0,5.0,/Restaurant_Review-g187514-d5795989-Reviews-Asturias-Madrid.html,d5795989,Other
id_6135,Berlin,6137,3.0,11.0,/Restaurant_Review-g187323-d8673833-Reviews-Aastha-Berlin.html,d8673833,Indian
id_615,Hamburg,616,5.0,16.0,/Restaurant_Review-g187331-d10302492-Reviews-Hansekai-Hamburg.html,d10302492,"  International, Bar,   Pub,   Grill"
id_615,Munich,621,4.0,84.0,/Restaurant_Review-g187309-d6864963-Reviews-Augustiner_Schutzen_Garten-Munich_Upper_Bavaria_Bavaria.html,d6864963,"  Central European, German,   Vegetarian Friendly"
id_6183,Paris,6184,3.5,155.0,/Restaurant_Review-g187147-d5522488-Reviews-Les_Fontaines-Paris_Ile_de_France.html,d5522488,"  European,   Bar, French"
id_6193,Berlin,6195,3.5,3.0,/Restaurant_Review-g187323-d7360304-Reviews-Cafe_Mavera-Berlin.html,d7360304,Other
id_6234,Paris,6235,4.0,20.0,/Restaurant_Review-g187147-d5928128-Reviews-Cafe_Montparnasse-Paris_Ile_de_France.html,d5928128,"  Vegetarian Friendly, French,   Pub,   European,   Cafe,   Bar"
id_6315,Madrid,6318,4.0,16.0,/Restaurant_Review-g187514-d7792070-Reviews-Toppings_and_Salads-Madrid.html,d7792070,  Healthy
id_633,Milan,635,3.5,743.0,/Restaurant_Review-g187849-d7660183-Reviews-Briscola_Pizza_Society-Milan_Lombardy.html,d7660183,"  Vegan Options,   Vegetarian Friendly, Italian"
id_6338,Paris,6339,4.0,83.0,/Restaurant_Review-g187147-d1904460-Reviews-Le_Magenta-Paris_Ile_de_France.html,d1904460,"French,   European,   Bar,   Pub"
id_636,Hamburg,637,4.0,23.0,/Restaurant_Review-g187331-d12181566-Reviews-Cantina_Popular-Hamburg.html,d12181566,"Peruvian,   South American"
id_6382,Paris,6383,4.0,35.0,/Restaurant_Review-g187147-d6519298-Reviews-Retro-Paris_Ile_de_France.html,d6519298,French
id_639,Budapest,640,4.0,93.0,/Restaurant_Review-g274887-d1489269-Reviews-Pantlika_Bistro-Budapest_Central_Hungary.html,d1489269,"  Pub, American,   Vegetarian Friendly,   Hungarian,   Bar"
id_64,Amsterdam,65,4.5,2428.0,/Restaurant_Review-g188590-d697036-Reviews-The_Pantry-Amsterdam_North_Holland_Province.html,d697036,"  European,   Central European,   Vegan Options,   Vegetarian Friendly,   Gluten Free Options"
id_640,Oporto,641,4.0,27.0,/Restaurant_Review-g189180-d8143898-Reviews-Bicho_Papao-Porto_Porto_District_Northern_Portugal.html,d8143898,"  Portuguese, European"
id_643,Oslo,644,4.0,19.0,/Restaurant_Review-g190479-d4043773-Reviews-Pizza_Pancetta_Majorstuen-Oslo_Eastern_Norway.html,d4043773,"  Pizza, Italian"
id_6536,Barcelona,6537,3.5,122.0,/Restaurant_Review-g187497-d4436498-Reviews-Amigo_Cascarilles-Barcelona_Catalonia.html,d4436498,"  European,   Mediterranean,   Spanish,   Vegetarian Friendly"
id_655,Paris,656,4.5,187.0,/Restaurant_Review-g187147-d2044612-Reviews-Palais_du_Bonheur-Paris_Ile_de_France.html,d2044612,"Chinese,   Vegetarian Friendly,   Vegan Options,   Asian,   Thai,   Singaporean"
id_6578,Barcelona,6579,3.0,6.0,/Restaurant_Review-g187497-d10696479-Reviews-Restaurant_El_Plaer-Barcelona_Catalonia.html,d10696479,Other
id_6583,London,6592,4.5,29.0,/Restaurant_Review-g186338-d2524119-Reviews-Cafe_Parco-London_England.html,d2524119,Cafe
id_66,Ljubljana,67,5.0,32.0,/Restaurant_Review-g274873-d12495979-Reviews-Kolibri_Cocktail_Bar-Ljubljana_Upper_Carniola_Region.html,d12495979,"  Slovenian, American,   Bar,   European"
id_6607,Barcelona,6608,3.5,19.0,/Restaurant_Review-g187497-d3319308-Reviews-Bloomsday_bar-Barcelona_Catalonia.html,d3319308,"  Spanish, Bar,   Pub"
id_661,Barcelona,662,3.5,1332.0,/Restaurant_Review-g187497-d1137212-Reviews-La_Gavina-Barcelona_Catalonia.html,d1137212,"  Vegetarian Friendly, Seafood,   European,   Gluten Free Options,   Soups,   Mediterranean,   Spanish"
id_6610,Paris,6611,4.5,5.0,/Restaurant_Review-g187147-d12945640-Reviews-Rech-Paris_Ile_de_France.html,d12945640,"  Seafood, French"
id_6624,Barcelona,6625,3.0,169.0,/Restaurant_Review-g187497-d3292870-Reviews-La_Cava_Universal-Barcelona_Catalonia.html,d3292870,"  Mediterranean,   European,   Cafe,   Spanish"
id_6678,Madrid,6681,3.5,13.0,/Restaurant_Review-g187514-d10383695-Reviews-Cerveceria_Carril-Madrid.html,d10383695,"Mediterranean,   Spanish"
id_6684,Paris,6685,4.0,17.0,/Restaurant_Review-g187147-d5787627-Reviews-Ankka_Madeleine-Paris_Ile_de_France.html,d5787627,Other
id_6690,Barcelona,6691,3.0,37.0,/Restaurant_Review-g187497-d3242259-Reviews-Restaurant_Man_Go-Barcelona_Catalonia.html,d3242259,"  Seafood,   Mediterranean,   European, Spanish"
id_6720,Madrid,6723,3.5,2.0,/Restaurant_Review-g187514-d4093995-Reviews-Cuper-Madrid.html,d4093995,"  Spanish,   European, Mediterranean"
id_675,Bratislava,676,3.5,13.0,/Restaurant_Review-g274924-d4769810-Reviews-Pizzeria_Maestro_Aupark-Bratislava_Bratislava_Region.html,d4769810,"  Pizza, Italian"
id_678,Madrid,679,4.5,95.0,/Restaurant_Review-g187514-d5487718-Reviews-Pizzeria_La_Cupula-Madrid.html,d5487718,"  Vegan Options, Pizza,   Vegetarian Friendly"
id_6803,Barcelona,6804,3.5,13.0,/Restaurant_Review-g187497-d7092943-Reviews-Restaurante_El_Hornero-Barcelona_Catalonia.html,d7092943,"  Spanish, Pizza"
id_6804,London,6813,4.5,5.0,/Restaurant_Review-g186338-d12966435-Reviews-Bang_Bang_Chicken-London_England.html,d12966435,Other
id_6811,Paris,6812,4.0,34.0,/Restaurant_Review-g187147-d12170386-Reviews-Restaurant_L_Oriental-Paris_Ile_de_France.html,d12170386,"  Vegetarian Friendly, Moroccan,   Mediterranean"
id_683,Budapest,684,5.0,9.0,/Restaurant_Review-g274887-d12902522-Reviews-Red_Lion_s_Pub_Snack_Bar-Budapest_Central_Hungary.html,d12902522,"Italian,   Spanish,   American"
id_6836,Madrid,6839,3.0,20.0,/Restaurant_Review-g187514-d5776307-Reviews-Tokio-Madrid.html,d5776307,Other
id_684,Prague,685,4.0,75.0,/Restaurant_Review-g274707-d944247-Reviews-Bar_Amadeus-Prague_Bohemia.html,d944247,"Bar,   International,   Pub"
id_685,Warsaw,686,4.0,78.0,/Restaurant_Review-g274856-d6453074-Reviews-Sheesha_Lounge-Warsaw_Mazovia_Province_Central_Poland.html,d6453074,"Mediterranean,   Gastropub,   Arabic"
id_6852,Madrid,6855,3.5,12.0,/Restaurant_Review-g187514-d5971427-Reviews-Yate_de_Vigo-Madrid.html,d5971427,Other
id_686,Brussels,687,4.5,26.0,/Restaurant_Review-g950786-d11029213-Reviews-Le_Faubourg_Saint_antoine-Schaerbeek_Brussels.html,d11029213,Other
id_689,Vienna,690,4.5,29.0,/Restaurant_Review-g190454-d10485816-Reviews-Chuchu-Vienna.html,d10485816,"  Central American,   Venezuelan,   Latin, South American"
id_6936,London,6945,3.5,28.0,/Restaurant_Review-g186338-d12536774-Reviews-Exmouth_Market_Grind-London_England.html,d12536774,"Bar,   Australian,   Cafe,   Vegetarian Friendly"
id_697,Prague,698,4.5,68.0,/Restaurant_Review-g274707-d694885-Reviews-Suteren-Prague_Bohemia.html,d694885,"  Czech,   Central European, European"
id_70,Copenhagen,71,4.0,879.0,/Restaurant_Review-g189541-d7986173-Reviews-Warpigs-Copenhagen_Zealand.html,d7986173,"American,   Barbecue,   Pub,   Bar"
id_7003,Paris,7004,4.5,4.0,/Restaurant_Review-g187147-d12447984-Reviews-L_Iris-Paris_Ile_de_France.html,d12447984,"European,   Asian"
id_7011,Barcelona,7012,3.0,83.0,/Restaurant_Review-g187497-d3692741-Reviews-Tapas_Beer-Barcelona_Catalonia.html,d3692741,"  Spanish,   European,   Pub, Mediterranean"
id_702,Lyon,703,4.5,35.0,/Restaurant_Review-g187265-d9456607-Reviews-La_Barque_Bleue-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d9456607,Other
id_702,Oporto,703,4.5,17.0,/Restaurant_Review-g189180-d10678700-Reviews-Restaurante_Sei_La-Porto_Porto_District_Northern_Portugal.html,d10678700,"  European,   Portuguese, African,   Contemporary"
id_7028,Barcelona,7029,3.0,125.0,/Restaurant_Review-g187497-d3535931-Reviews-La_Mamounia_Bcn-Barcelona_Catalonia.html,d3535931,"  African,   Middle Eastern, Moroccan"
id_7038,London,7047,4.0,97.0,/Restaurant_Review-g186338-d5414878-Reviews-The_Bell-London_England.html,d5414878,"  Pub,   Vegetarian Friendly, Bar,   British"
id_707,Edinburgh,708,4.0,121.0,/Restaurant_Review-g186525-d2390091-Reviews-The_Brass_Monkey-Edinburgh_Scotland.html,d2390091,"  Pub,   Vegetarian Friendly,   Vegan Options,   British"
id_7075,Madrid,7079,3.0,22.0,/Restaurant_Review-g187514-d5796187-Reviews-McDonald_s-Madrid.html,d5796187,Other
id_7083,London,7092,4.0,12.0,/Restaurant_Review-g186338-d13109544-Reviews-Noize-London_England.html,d13109544,French
id_7122,London,7131,4.0,79.0,/Restaurant_Review-g186338-d3322305-Reviews-Piano_Kensington-London_England.html,d3322305,"Bar,   International"
id_713,Lisbon,714,3.5,750.0,/Restaurant_Review-g189158-d2084827-Reviews-Aura_Restaurante-Lisbon_Lisbon_District_Central_Portugal.html,d2084827,"Bar,   European,   Mediterranean,   Vegetarian Friendly,   Portuguese"
id_714,Edinburgh,715,4.5,42.0,/Restaurant_Review-g186525-d8713635-Reviews-Cassia-Edinburgh_Scotland.html,d8713635,"  European,   Vegan Options, Cafe,   Vegetarian Friendly"
