group,Index,quantity,unit_cogs,name
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16394,57,0.93,WODA CISOWIANKA 1_5 L N/GAZ.
DAIRY_CHESSE,7399,19,1.32,DESER JANA WANILIOWY 120GR
GROATS_RICE_PASTA,14306,1,1.52,MAKA ZIEMNIACZANA 500G NIECHLOW
COFFEE TEA,5805,5,6.31,JACOBS CRONAT GOLD 75G UZUPELNIACZ
DRINK_JUICE,10254,3,2.78,NAP TYMBARK 1L SOK POMIDOR.
CHEWING_GUM_LOLIPOPS,4028,11,0.5,PUDROWE ZEGARKI
CHEMISTRY,2697,1,3.6,ODSWIEZACZ ZAPAS DO SZYSZKI
VEGETABLES,21672,16,0.9825,KT SZCZYPIOR
CHIPS_FLAKES,4609,9,1.96,STAR SKRZYDE?KA 80 G
ICE_CREAMS_FROZEN,14863,9,2.02,MARCHEW Z GROSZKIWM 470 G SLON OGROD
SWEETS,19305,10,0.54,BATONIK MUU 29 G
CHIPS_FLAKES,4733,1,5.34,PLATKI FRUTINA 250G
CHEMISTRY,2765,3,1.01,WIN GALARETKA MALINOWA 75GR
ALCOHOL,309,16,2.385,PIWO DEBOWE MOCNE 0_5L PUSZKA
DAIRY_CHESSE,8438,4,1.74,?ACIATY SEREK Z CZOSNKIEM 135 G
DAIRY_CHESSE,6768,6,0.76,BAKOMA POLSKIE SMAKI GRUSZKA 120 G
DAIRY_CHESSE,6685,7,2.02,MASLANKA NATURALNA MRAGOWSKA
GENERAL,11889,1,2.08,PRZYPRAWA DO DROBIU 20 G
POULTRY,11007,5,2.5,SALATKA PIK Z MAKRELI 170 G
CHIPS_FLAKES,4533,7,5.69,LAYS PAPRYKA 225G
SWEETS,20068,6,1.01,BATON SNICKERS 50 G
DRINK_JUICE,10715,43,0.47,ORANZADA W BUT.ZWROTNEJ
DAIRY_CHESSE,7250,10,2.115,JOGOBELLA CLASSIC 400G
GENERAL_FOOD,13990,3,0.72,WIN BUDYN CZEKOLADOWY 63GR
POULTRY,11030,2,4.92,FILETY Z SARDYNKI W OLEJU 170 G SKARBY
GENERAL_ITEMS,17974,5,1.74,RAJSTOPY 20 DEN L
GROATS_RICE_PASTA,14351,12,1.21,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG
DAIRY_CHESSE,6493,32,1.720625,?ACIATY SEKEK SMIETANKOWY 135 G
SWEETS,20596,1,0.79,KRAKERSY MIX SOLONE 100GR
CHEMISTRY,3463,1,1.44,MYDLO PALMOLIVE 100 G
GENERAL_FOOD,12871,5,3.09,ALMETTE Z RZODKIEWKA 150 G
SWEETS,18835,8,1.04375,GOPL.LANDRYNY BRANDO 90G
POULTRY,16931,1.57,10.101910828025499,PAROWKOWA Z  DROBIEM KG
GROATS_RICE_PASTA,14366,3,2.02,MAKARON SULMA GNIAZDKA 400G
GENERAL,11876,2,1.915,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO
GENERAL_FOOD,13410,1,1.56,KAMIS MUSZTARDA STO?OWA 185 GR
BREAD,1388,55,2.5,C CHLEB WIEJSKI 0.6
CHEMISTRY,2608,3,0.79,ZESZYT LINIA 60 K
GENERAL_FOOD,13232,3,2.59,KAKAO PUCHATEK 150G
CHEMISTRY,3956,1,2.69,SZAMPON Z CZARNA RZEPA 240 ML EVA NATURE
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16673,21,1.32,MUSZTARDA SAREPSKA 200G PEGAZ
CIGARETTES,5292,15,10.67,PAP CHESTERFIELD PSTRYK 20
BREAD,1049,105,2.32,M CHLEB MALY
GENERAL_FOOD,12855,8,1.05,WIN SOS GRZYBOWY 34G
GENERAL_FOOD,13711,5,1.67,DESER MONTE SMURF 125 G
DRINK_JUICE,9545,21,2.84190476190476,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK
DAIRY_CHESSE,7295,3,1.29,POEZJA DESER TRUSKAWKA 180 G
CHEWING_GUM_LOLIPOPS,4048,1,1.46,GUMA ORBIT BUBLEMINT DRAZE
POULTRY,10800,1,3.71,FILETY SLEDZIOWE W SMIET 250 G SOS MUSZT
GENERAL_ITEMS,17562,32,1.24375,MAR ZWYKLA 250G KRUSZWICA
CHEMISTRY,3233,2,1.94,GILLETTE MASZYNKA BLU 2 PLUS
ICE_CREAMS_FROZEN,15123,4,2.8,LODY MILKA ALMO 100 ML
GENERAL,11464,17,1.07,KLEJ SUPER GLU
GENERAL_FOOD,13151,1,4.09,SP KURCZAK W GALARECIE
DRINK_JUICE,9700,27,0.825185185185185,WODA PRIMAVERA 1_5L GAZ
COFFEE TEA,6157,4,2.5525,KAWA INKA 150G KARTON
ALCOHOL,1021,6,1.77,PIWO ZYWIEC 0% 0_5 L BUT/ZW
ICE_CREAMS_FROZEN,14981,1,7.11,LODY ROLADA KORAL SMOAK
DAIRY_CHESSE,6550,10,1.3,SMIETANA 12% ZOT 180 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16599,55,4.2954545454545485,NAP COCA COLA 2_25 L PET
COFFEE TEA,5801,2,1.11,HERBATA POKRZYWA 20 T POSTI
BREAD,1434,221,1.54276018099548,PACZEK/JAGODZIANKA
CIGARETTES,5183,70,9.93728571428571,PAP PS BLU LINK
DRINK_JUICE,9360,5,2.394,KUBUS 0_9 L MAR.JABL.POMAR.
SWEETS,20474,2,2.43,WEDEL CZEKOLADA NADZ TOFFI 100 G
ALCOHOL,22977,3,11.49,WINO MONTE-STRAWBERRY 0_75 L S?OD.
DRINK_JUICE,9108,13,0.826923076923077,SMAKOTEK 0_33 ML MAR+JABL.
GENERAL_FOOD,13560,7,0.9157142857142858,CYKORIA SOS DO PIECZENI
ALCOHOL,785,3,4.89,PIWO PSOTNIK 0_5 L B/BEZW
VEGETABLES,22055,0.175,8.85714285714286,KT IMBIR KG
POULTRY,11092,1,4.0,FILETY SLEDZIOWE W POMID.175 G
DRINK_JUICE,9069,2,2.34,NAP MIRINDA ORANGE GAZ.1L
CHEMISTRY,3965,10,2.02,TOREBKA NA PREZENT A4
SPICES,18186,2,0.9,PRYMAT GRILL PIKANTNT 20G
SPICES,18743,2,1.29,KNORR PAPRYKA OSTRA Z HISZPANI
TABLETS,21332,1,0.99,WODA UTLENIONA 100GR
GENERAL_FOOD,12990,1,1.83,WAFLE RYZOWE 130G SOLONE
ICE_CREAMS_FROZEN,15777,2,3.48,NORDIS FASOLA SZPARAG.CIETA 450G
POULTRY,1619,46,1.19434782608696,PROFI PASZTET Z POMIDOREM 131G
ICE_CREAMS_FROZEN,15747,46,0.65,LODY PINGWINY  MLYNARCZYK B/POL
SWEETS,20043,1,1.87,ZELKI WAWEL 100 G KWASNE
ICE_CREAMS_FROZEN,15855,2,4.73,PIEROGI Z SEREM 450 G
COFFEE TEA,6071,12,0.59,KAWA NESCAFE 2*1 CREAMER
SWEETS,20476,1,8.99,WEDEL PTASIE MLECZKO CYTRYNA 380GR
GROATS_RICE_PASTA,14247,1,1.96,MAKA KRUPCZATKA 1KG STOISLAW
DRINK_JUICE,10414,27,1.41777777777778,NAP TYMBARK 0_5 L POM-.BRZOSK
DRINK_JUICE,10029,19,2.4,NAP SPRITE 1L GAZ
ICE_CREAMS_FROZEN,15334,25,1.66,LODY ROZEK NORDIS
GENERAL_FOOD,13012,1,1.85,WIN POMYSL..NA CHLOPSKI GARNEK
DRINK_JUICE,9296,12,0.74,WODA CISOWIANKA 0_5 N/G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,15993,1,5.57,BRYKIET WEGLA 2_5
DAIRY_CHESSE,8640,19,2.5789473684210495,SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS
VEGETABLES,21425,29.59,5.43663399797229,KT PIECZARKI
BREAD,1421,61,1.43,C CHLEB KROJONY 250G
GENERAL_FOOD,13255,4,3.38,KNORR SOS SEROWY 34 G
ICE_CREAMS_FROZEN,15167,35,1.32342857142857,LODY ROZKI CZEKOL.110 ML
VEGETABLES,21702,70.77,2.6249823371485097,KT BANAN
SWEETS,20885,2,1.83,ZURAWINA W CZEKOLADZIE 70 G EURO
DAIRY_CHESSE,8414,1,2.39,JEZYCKI ZAKWAS 425 G
ALCOHOL,22392,50,3.0610000000000004,NAP SPIR  ABSOLWENT CYTR.01
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16383,4,0.96,SLONECZNIK ANDREX PRAZONY PASIAS.80G.
SPICES,18283,1,1.64,KAMIS GRILL KLASYCZNY 25G
GROATS_RICE_PASTA,14205,4,1.21,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG
SWEETS,21063,1,1.87,ZELKI NIM 2 MLEKODUSZKI
VEGETABLES,21450,2,3.52,PUDL ESENSJA POMIDOROWA 200G
ICE_CREAMS_FROZEN,15910,9,1.66,LODY ROZEK NORDIS
DRINK_JUICE,9713,6,2.97,WODA ZYWIEC 1_5 L N/G SOCZ.WISNIA
CIGARETTES,5309,2,12.25,PAP LUCKY STRIKE 22 RED
SWEETS,20116,3,4.29,DELICJE WISNIOWE 294G WEDEL
DAIRY_CHESSE,8524,2,3.08,ALMETTE ZIOLOWY 150G SEREK
POULTRY,1794,5,4.0,PIEROGI Z MI?SEM 400GR GRZESKOWIAK
GENERAL_FOOD,13330,17,1.08,VEGETA 75G
DRINK_JUICE,8937,7,1.66,NAP TYMBARK 1 L JAB/BRZOSKW
ICE_CREAMS_FROZEN,15805,1.845,18.065040650406498,FILET Z MIRUNY
GENERAL,11161,21,0.96,BATERIA 44 R3 MAXELL
POULTRY,1663,8,4.0,PIEROGI Z MI?SEM 400GR GRZESKOWIAK
POULTRY,1785,1,2.81,LOWICZ DZEM TRUSKAWKOWY N/S?
DAIRY_CHESSE,8460,3,2.83,SER CAPRESI 150 G SMIETANK.
GENERAL_FOOD,13637,1,2.74,SANDWICH Z SEREM
CHEMISTRY,2976,5,1.02,BLOK RYSUNKOWY
GROATS_RICE_PASTA,14651,2,3.75,SMALEC KRUPIOWSKIE SPECJA?Y 170 G
ICE_CREAMS_FROZEN,15784,2,6.12,PIZZA GUSTAVO 380 G
POULTRY,10940,1,6.57,FILETY SLEDZIOWE OPIEKANE 800G
COFFEE TEA,5935,1,2.39,CAPPUCCINO CZEKOLADOWE MOKATE 110GR
DAIRY_CHESSE,7792,11,1.4,GOS.MLEKO ZAG. NIESL.200G GOSTYN
ALCOHOL,22584,23,13.813478260869601,WODKA KRUPNIK PREMIUM 0_5 L
CHIPS_FLAKES,4494,2,1.96,PALUSZKI LAJKONIK EXTRA CIEN.180 G
DRINK_JUICE,10705,5,2.78,NAP TYMBARK 1 L ZURAWINA
GENERAL_FOOD,13888,6,1.94,HOCH KANAPKOWY MINI ZE SZCZYPIORKIEM
DRINK_JUICE,9718,6,1.12,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L
CHEMISTRY,3916,25,0.83,PLYTA CD I DVD
DRINK_JUICE,9715,59,1.21,WODA ZYWIEC 1_5L GAZ
SWEETS,20762,11,0.8,GOPL BATON KAFFE 24 G
CHEMISTRY,2890,6,0.93,PATYCZKI HIG MEA 160 SZT
SWEETS,19902,1,2.43,CUKIERKI WERTHERS SOFT 70 G
COFFEE TEA,6010,1,2.39,CAPPUCCINO CZEKOLADOWE MOKATE 110GR
ICE_CREAMS_FROZEN,15392,1,4.13,KLUSKI SLASKIE  Z DZIURK? 450GR NORDIS
BREAD,1150,180,0.7,C BULKA SEROWA
SPICES,18343,26,0.89,GALEO PIEPRZ CZARNY MIELONY
DRINK_JUICE,10379,1,1.07,NAP HELLENA 400 ML CZERWONA
DRINK_JUICE,9728,6,2.62,CAPPY MULTIWITAMIN 1 L
GENERAL_FOOD,13035,31,1.05,AMINO BLYSK.POMIDOROWA
ICE_CREAMS_FROZEN,14666,6,5.22,FRYTKI ORGINA? 750 G IGLOT
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16045,1,4.27,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G
CHIPS_FLAKES,4543,2,3.85,LAYS ZIELONA CEBULKA 140 G
GENERAL_ITEMS,17864,2,4.99,RAJSTOPY 40 DEN
DRINK_JUICE,10387,12,3.19,NAP HORTEX 1 L POMARANCZOWY
DRINK_JUICE,10162,33,1.29,KUBUS WATERRR  ICE MANGO-LICZI 0_5L
SWEETS,19674,3,7.43,BUTLE NURKOWE Z CUKIERKAMI
GENERAL_FOOD,13225,2,2.59,GOS MLEKO TUBA 150 G
SPICES,18534,12,0.37,DR O PROSZEK DO PIECZENIA  30G
DAIRY_CHESSE,7593,30,0.8,DROZDZE BABUNI ROTEX
CIGARETTES,5341,32,10.35,PAP ROTHMANSY RED 100
CHEMISTRY,2494,3,0.08,KUBEK 180 ML
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16685,33,1.76,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.
ALCOHOL,844,13,1.91,PIWO LECH ORANGE 0_5 L B/ZWROT
CHEMISTRY,3104,8,0.83,PLYTA CD I DVD
POULTRY,17009,0.14,7.5,PASZTET BOROWIKOWY/GRZYBOWY KG
OCCASIONAL,17410,1,0.55,LAURKA 6
SWEETS,19251,6,1.14,TIC TAK MALINA
BREAD,1191,50,1.57,C BULKA TARTA 0_5KG
CHEMISTRY,3601,2,2.36,CHUST.NAWILZANE NANA 72 SZT
CHEMISTRY,2610,1,0.49,ZIMNE OGNIE
SWEETS,19265,5,1.97,WAFLE TORTOWE 160 G
VEGETABLES,22117,3,3.55,ZAPIEKANKA Z PIECZARKA 220 G
SWEETS,18966,1,1.31,CIASTKA DESIMO MORELA 135 G
COFFEE TEA,5767,1,8.19,JACOBS KRONUNG 250G
TABLETS,21092,1,4.09,TABLETKI IBUM 7 SZT
GENERAL_ITEMS,17933,3,1.62,PODKOLANOWKI 2PARY
SWEETS,20821,16,0.34,PIANKA PUF 1 SZT 18 G
DRINK_JUICE,10620,26,1.21,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L
SWEETS,20040,1,2.21,ZELKI NIM 2 MLEKOSMYKI
COFFEE TEA,6006,4,1.02,POPCORN OK 90G DO MIKROFALI
DRINK_JUICE,8873,4,2.37,KUBUS 0_9 L MAR.JABL.POMAR.
DAIRY_CHESSE,6580,3,1.07,BATON FITELLA 25 G
DRINK_JUICE,9742,4,1.21,KUBUS MAR.JAB. MALINA 0_33L
GENERAL_FOOD,12627,30,1.33,MUSZTARDA STOLOWA 200G PEGAZ
COOKIES_BULK,6179,0.84,16.797619047618998,CUKIERKI MIESZ KRAKOWSKA WAWEL
ALCOHOL,22619,37,4.1702702702702705,NAP SPIR ZO?ADKOWA Z MIETA 0_1 ML
GENERAL_FOOD,12299,6,1.57,POMIDORY CA?E 400 G SLONECZ.OGROD
SWEETS,20252,3,3.83,ZABAWKA MOTOR
DAIRY_CHESSE,8390,6,2.46,GOS.MLEKO TUBA SLODZONE 150G
CHEMISTRY,3398,2,3.39,BREF 4-FORMULA AKTIV
GROATS_RICE_PASTA,14598,6,1.2,SONKO KASZA JECZMIENNA 4X100G WIEJSKA
GENERAL_FOOD,12859,3,1.03,WIN SOS PIECZENIOWY JASNY
DRINK_JUICE,10587,11,1.7218181818181797,PUDL SOK POMIDOROWY 300 G
DAIRY_CHESSE,6466,45,1.66,HOCHL SMIETANKOW 100 G TOPIONY
ALCOHOL,251,1,1.69,PIWO EB 0_5 L PUSZKA
CHEWING_GUM_LOLIPOPS,4089,12,0.03,LIZAK ZAZUAGE
GENERAL_FOOD,12970,2,1.89,SMAK MAK BULKA HOT-DOG 120 G
GENERAL_ITEMS,16894,1,2.97,GROSZEK ZIELONY MROZONY 450 G
GENERAL_FOOD,13157,9,1.08,VEGETA 75G
VEGETABLES,21715,2.5,8.192,KT CHRZAN KG
SPICES,18057,5,0.63,SODA OCZYSZCZONA 100G DELECTA
ICE_CREAMS_FROZEN,15674,146,0.42,WODA AQA 1_5 L GAZ
VEGETABLES,21819,4.12,2.87621359223301,KT KAPUSTA PEKINSKA KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16026,32,3.6084375,NAP COCA COLA 2_25 L PET
ALCOHOL,22954,1,14.0,WINO ELSOL CZ/PÓ?S? 0_75 L
DRINK_JUICE,10399,17,1.35,NAP OSHEE 0_75 CYTRYN
SWEETS,20726,2,2.41,CIASTECZKA MINIS CHOCO 100G
CHIPS_FLAKES,4826,2,2.46,PALUSZKI LAJKONIK CEBULOWE 150 G
GENERAL_FOOD,12881,3,1.57,CUKIER BIALY 1KG
ALCOHOL,184,1,3.02,PIWO BOJAN KOKOS 0_5 L B/ZWR
GENERAL_FOOD,13673,1,1.16,WIN ROSOL WOLOWY 60G
CIGARETTES,5274,7,10.73,PAP WEST
SWEETS,20766,96,0.686875,GOPL FIGORKA PLASKA 30 G
CHEWING_GUM_LOLIPOPS,4235,3,2.28,HARIBO SMERF 100 G
SWEETS,21061,1,4.06,ZELKI NIM 2 180G
SPICES,18670,7,0.92,KAMIS PIEPRZ CZAR /MIELONY
OCCASIONAL,17439,33,0.2,CHUSTECZKA HIGIENICZNA
VEGETABLES,22129,0.13,2.46153846153846,KT CEBULA OBRANA MLODA KG
GENERAL,11656,5,3.17,MLEKO KOKOSOWE 250 ML
CHEMISTRY,2111,1,1.68,TOREBKA
DAIRY_CHESSE,7970,6,1.72,BAKOMA TWIST BRZ+MAN 250 G
SWEETS,20534,8,1.85,CIASTKA DESIMO ZBO?OWE 200G
POULTRY,1801,6,2.3,PROFI SZYNKA MIELONA 110G
CHEMISTRY,2817,2,2.25,E PLYN DO PLUKANIA 500 ML
DAIRY_CHESSE,8605,27,1.7351851851851898,?ACIATY SEKEK SMIETANKOWY 135 G
VEGETABLES,21423,0.25,11.56,KT ORZECH FISTASZKI LUZ
CIGARETTES,4891,11,9.96,PAP RGD  MINT
ALCOHOL,478,20,1.12,PIWO FOX 0_5L PUSZKA JASNE
SWEETS,19403,20,0.53,PETITKI LUBISIE OWOCE LESNE
ICE_CREAMS_FROZEN,15352,48,1.49625,LODY WICUS 75 ML W CZEKOL.Z NADZ
SWEETS,20290,79,0.58,BATON MILKY WAY 21 5
DAIRY_CHESSE,8040,8,1.72,JOGURT JOVI PITNY BAN+TRUS 350 G
SWEETS,20732,5,3.0980000000000003,CIASTKA KRAKUSKI SERDUSZKA 171 G
GENERAL,11829,2,2.4,WAFLE RYZOWE W CZEKOLADZIE MIECZ.Z SOLA
SWEETS,20481,4,1.55,WODA ZYWIEC 0_5 L N/G BRZOSKWINIA
GENERAL_FOOD,12540,9,1.23,WIN GALARETKA BRZOSKWI?. 79GR
CHEMISTRY,3097,1,2.29,PLATKI BELLA 140 SZT
SWEETS,20056,2,1.83,BATON KINDER BUENO 43G
DRINK_JUICE,10651,11,2.78,NAP BAHAMA 1 L POMARANCZ
SWEETS,19791,3,1.7,PRECLE 130 G
ALCOHOL,593,4,3.82,PIWO PILSNER URQUELL 0_5L BUTELKA
SWEETS,20488,14,0.36,ZELKI KABLE DLUGIE
ALCOHOL,226,221,1.5497285067873303,PIWO TYSKIE 0_5L BUTELKA
COOKIES_BULK,6283,2,1.39,CIASTKA DESSINO Z KAWA?KAMI CZEK.120G
BREAD,1281,1,2.0,M CHLEB PSZENNY
CHEMISTRY,3732,2,2.09,REX 300 G 3*SWIEZOSC
GROATS_RICE_PASTA,14185,1,3.33,KASZA GRYCZANA 4 X 100G SONKO
ICE_CREAMS_FROZEN,14661,6,1.99,BUKIET KROLEWSKI 450G NORDIS
GENERAL_ITEMS,17964,1,1.65,SKARPETY
CHEMISTRY,3248,1,5.49,LAKIER DO WLOS.SYNTEZA 120ML ZAPAS
CIGARETTES,5539,63,9.96,PAP RGD SUPER PINK
VEGETABLES,22111,3,2.13,SUROWKA KUBEK
ALCOHOL,244,1,3.78,PIWO CIECHAN MIODOWE 0_5 L B/ZW
VEGETABLES,21575,12.9,5.70697674418605,KT PAPRYKA CZERWONA/ZOLTA
POULTRY,11000,15,1.672,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM
DAIRY_CHESSE,8210,13,3.43,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500
VEGETABLES,21818,83,2.00132530120482,KT KAPUSTA  WCZESNA SZT
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16062,4,1.71,CHRZAN DYMECKI 200G
VEGETABLES,22133,2.55,3.43529411764706,KT GREJFRUT
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16577,39,1.34410256410256,HELLENA ORENZADA CZERWONA 1_25 L GA
GENERAL_ITEMS,17538,31,1.81,MAR KASIA 250G
ALCOHOL,22882,24,14.0175,WODKA KRUPNIK PREMIUM 0_5 L
SWEETS,19393,5,2.15,MILKA CZEKOL BUBLY 95G
VEGETABLES,22062,7.085,1.2589978828510902,KT KAPUSTA CZERWONA KG
COFFEE TEA,6067,3,7.23,KAWA ASTRA 250G MIELONA NISKO DRAZNI?CA
SWEETS,19431,19,1.14,TIC TAK MALINA
SWEETS,20559,6,1.58,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G
ALCOHOL,236,1297,1.31661526599846,PIWO ZUBR 0_5L BUTELKA
ALCOHOL,22375,14,5.66,WODKA WALET 0_2 40%
ICE_CREAMS_FROZEN,15677,3,2.97,ZAPIEKANKA Z PIECZAR_235 G
GENERAL_FOOD,12364,6,0.92,ZUPA VIFON KURCZAK PIECZ.LAGODNY
GENERAL_FOOD,12516,4,2.59,SONKO RYZ 1 KG BIALY
GENERAL_FOOD,14016,5,1.16,WIN ZUPA ZUREK 49 G
DAIRY_CHESSE,6584,3,2.44,CAPRESI SEREK  150 G ZE SZCZYPIORKIEM
GENERAL_FOOD,12883,11,1.3981818181818202,CUKIER PUDER 0_4KG JARACZEWO
GROATS_RICE_PASTA,14467,54,1.8733333333333304,MAKARON CZANIECKI 250G SWOJSKI
CHEMISTRY,2842,1,1.64,KREM DO GOLENIA LIDER CLASSIC
COOKIES_BULK,6382,14.73,16.0964019008826,PIERNIKI  DOMOWE
DAIRY_CHESSE,8262,33,1.81909090909091,MLEKO 3_2% MLECZ.ZAGRODA
SWEETS,19383,2,1.54,LIZAK DYNIA
POULTRY,1541,7,2.04857142857143,PUDL GROSZEK KONSERWOWY 400G
CIGARETTES,5261,40,9.5355,PAP PS MINT LINK
BREAD,1250,9,2.23,S CHLEB KROJONY 0_6KG
DRINK_JUICE,8845,4,0.78,WODA PRIMAWERA 1 L N/G
COFFEE TEA,6096,1,1.57,HERBATA  DZIURAWIEC  20 T
DRINK_JUICE,8843,18,0.775555555555556,WODA PRIMAVERA 1_5L GAZ
POULTRY,17296,1.26,19.2777777777778,SZYNKA CHLEBOWA KG
SWEETS,20797,51,0.47,LIZAK SMOCZEK 1 SZT
ICE_CREAMS_FROZEN,15976,3,6.54,TRUSKAWKA MR.450G NORDIS
GENERAL_FOOD,13168,12,1.03,WIN GALARETKA TRUSKAWKA 79G
POULTRY,11088,4,4.83,FILETY SLEDZIOWE 400G W SOS MUSZTARDOWY
POULTRY,17040,0.06,12.166666666666698,KIE?BASA S?OIKOWA  KG
SWEETS,20612,6,2.22,MILKA CZEK.TRUSKAW 100G
SWEETS,18974,3,1.39,CZEK AMELIA MLECZNA 100G
POULTRY,10947,8,1.8675,P PASTA LOSOS ZE SZCZYPIORKIEM
GENERAL_ITEMS,17584,30,2.29,MAR DELMA EXTRA 450 G
DRINK_JUICE,10652,4,2.22,NAP BAHAMA JAB?KOWY 100% 1 L
SWEETS,19086,2,1.92,ZAPALNICZKA ZABAWKA
DAIRY_CHESSE,8072,11,1.94181818181818,MLEKO LACIATE 2%1L
CHEMISTRY,3599,1,5.2,BREF KULKI WC PERFUME
CHEMISTRY,2475,2,4.79,EWA SZAMOPN BRZOZA 400 ML
ALCOHOL,23089,1,7.89,WINO FRESCO 750 ML ROZOWE MUS. PÓL/SLOD
GENERAL,11502,1,2.55,SMAK MAK SMALEC ZE SKWARKAMI 200G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16242,15,1.65,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA
SWEETS,20115,3,2.84,DELICJE POMARANCZOWE 147G
CHEMISTRY,3054,1,0.99,MYDLO ARKO MIOD 90 G
SWEETS,19668,1,1.02,BATON TWIX 56 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16725,4,2.81,CIASTKA LAKOTKI MASLANE SAN 168G
GENERAL_FOOD,13512,2,2.9,WIN PAPIRUS Z CZOSNKIEM
DAIRY_CHESSE,6404,8,1.18,BAKOMA SEREK BAKUS WANILIA
BREAD,1197,11.7,3.735897435897439,C CHLEB RAZOWY 1KG
GENERAL_FOOD,12166,5,1.46,RODZYNKI 100G KRESTO
CHEMISTRY,2524,23,11.69,PAP LM FORWARD
COFFEE TEA,5868,1,2.43,HERB SZA?WIA 20 T VITAX
DAIRY_CHESSE,8221,2,3.52,HOCHL. KRAZEK 180 G ZIOLA
GENERAL_FOOD,13286,6,1.63,PASZTET DROBIOWY  DROP 160
SWEETS,19989,17,0.65,PRINCE POLO ORZECH 35 G
ICE_CREAMS_FROZEN,14694,1,2.15,MARCHEW KOSTKA  MROZONA
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16549,1,2.72,WIN SOS CZOSNKOWY 250ML
CHEMISTRY,2085,10,1.79,PLATKI KOSMETYCZNE MEA 120 SZT
ICE_CREAMS_FROZEN,15884,5,4.71,FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO
ICE_CREAMS_FROZEN,15605,6,1.20833333333333,LODY OSKAR JAGODA
SPICES,18370,1,1.29,KNORR PAPRYKA OSTRA Z HISZPANI
DAIRY_CHESSE,8613,3,3.06,MAR.RAMA BUTTERY 450GR
CHEMISTRY,3011,1,0.01,DLUGOPIS KOLOR
SWEETS,19361,4,1.05,GOPL.CUKIERKI MIETA 90G
CHIPS_FLAKES,4498,9,1.14,PRAZYNKI SPOKO 60 G
SWEETS,19451,2,9.91,WEDEL PTASIE MLECZKO SMIETANKOWE
DAIRY_CHESSE,7092,7,1.19,POEZJA KASZKA Z JAB?KAMI 150 G
VEGETABLES,21796,1,11.9,KT BOCZNIAK KG
POULTRY,16993,0.5,20.36,KIE?BASA MYSLIWSKA KG
CHEMISTRY,2634,1,3.2,DLUGOPIS WYMAZYWALNY Z GOMKA NIEBIESKI
CHEWING_GUM_LOLIPOPS,4148,6,0.44,LIZAK NIM 2
CHEMISTRY,2845,2,4.99,KRET GRANULKI 400 G
DAIRY_CHESSE,7031,9,1.6233333333333302,HOCHL PIECZARKA 100G TOP BLOK
CHEMISTRY,3919,1,3.19,PODPASKI BELLA NOC 7 SZT
GENERAL,11531,1,4.69,BRYKIET 2 KG
TABLETS,21157,2,5.87,TABLETKI CHOLINEX 8
ICE_CREAMS_FROZEN,15557,6,8.08,LODY CASSATE 550 ML NORDIS
ICE_CREAMS_FROZEN,15075,24,1.4775,LODY BIG MILK TOFFE 100ML
ALCOHOL,22469,20,4.14,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%
CHEMISTRY,3898,1,2.45,PASTA D/ZEBOW COLGATE 100ML
SPICES,18329,4,1.65,WIN ZIARENKA SMAKU 120G
ALCOHOL,376,5,1.79,PIWO BOJAN FAJRANT 0_5 L B/ZWR
POULTRY,10860,4,3.62,FLIETY Z MAKRELI 100G ALA KETCHUP
DAIRY_CHESSE,7976,19,1.15894736842105,DA DANIO WANILIOWY 140G
CHIPS_FLAKES,4389,11,1.24,CHRUPKI CZEKOLADOWE 80 G
DRINK_JUICE,9760,10,0.53,NAP AQA 0_5 L GAZ ZURAWINA
DAIRY_CHESSE,7936,4,4.14,STAR CHIPS XXL SMI+CEBULA 250 G
