Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_5066,Paris,  Vegetarian Friendly,5067,4.0,$$ - $$$,288.0,d1025147
id_592,Copenhagen,  Thai,593,4.0,$$ - $$$,106.0,d1526719
id_1457,Oporto,  Fusion,1458,4.5,$,2.0,d12147644
id_12473,Paris,South American,12475,3.5,NaN,13.0,d4185793
id_5844,Madrid,Other,5847,4.0,NaN,NaN,d10058810
id_5131,Madrid,Spanish,5134,3.5,$,35.0,d3780762
id_311,Warsaw,Japanese,312,4.5,$$ - $$$,34.0,d9863670
id_7423,Barcelona,  European,7424,2.5,NaN,44.0,d2100338
id_361,Rome,  Pizza,362,4.5,$$ - $$$,288.0,d7361724
id_944,Dublin,Cafe,946,4.5,$,25.0,d4324827
id_10305,London,Japanese,10314,4.0,$,13.0,d8463851
id_317,Paris,French,318,4.5,$$ - $$$,523.0,d780485
id_580,Bratislava,  Eastern European,581,4.5,NaN,3.0,d951933
id_6811,Paris,  Vegetarian Friendly,6812,4.0,$$$$,34.0,d12170386
id_956,Helsinki,Spanish,957,3.5,$$ - $$$,8.0,d12310002
id_3198,Amsterdam,Dutch,3209,5.0,$,NaN,d10587448
id_1815,Berlin,  Pizza,1817,3.5,$$ - $$$,1067.0,d1119896
id_4348,London,  Spanish,4355,4.5,$$ - $$$,120.0,d4324139
id_2355,Barcelona,  Diner,2356,4.5,$$$$,15.0,d12254437
id_994,Warsaw,  Eastern European,995,4.5,$,12.0,d11947459
id_1810,Berlin,Asian,1812,4.0,$,68.0,d5532050
id_2614,Munich,Chinese,2633,3.0,$$ - $$$,110.0,d2267111
id_4452,Rome,  Pub,4453,4.0,$$ - $$$,171.0,d7995957
id_3244,London,Belgian,3251,4.0,$$ - $$$,123.0,d1774775
id_301,Berlin,  Vegetarian Friendly,302,4.5,$$$$,132.0,d7908111
id_15748,London,  American,15760,3.0,$,31.0,d4584798
id_2660,Madrid,Other,2662,4.0,NaN,39.0,d9562461
id_773,Paris,French,774,4.0,$$ - $$$,1024.0,d3547447
id_214,Dublin,  Pub,215,4.0,$$ - $$$,1774.0,d4236147
id_862,Milan,  Pizza,864,4.0,$$ - $$$,253.0,d1097463
id_1721,Edinburgh,Pub,1728,2.0,$$ - $$$,26.0,d11688138
id_863,Edinburgh,  Turkish,864,3.5,$$ - $$$,165.0,d1136782
id_430,London,Seafood,431,4.5,$,907.0,d719237
id_5673,Rome,  International,5675,5.0,$,NaN,d12322989
id_1547,Amsterdam,  Asian,1550,3.5,$$ - $$$,91.0,d10488468
id_1842,Paris,  European,1843,4.5,$$ - $$$,132.0,d9746677
id_2620,London,European,2625,4.0,$$ - $$$,372.0,d3192453
id_4693,London,  British,4701,4.0,$$ - $$$,185.0,d1906552
id_245,Stockholm,  Cafe,246,4.0,$$ - $$$,92.0,d8774485
id_4432,Rome,  Pizza,4433,4.5,NaN,56.0,d7097337
id_11134,London,Turkish,11144,4.5,$,8.0,d2225278
id_605,Helsinki,Cafe,606,4.0,$$ - $$$,8.0,d6663062
id_945,Berlin,Italian,946,4.0,$,164.0,d4823847
id_3966,Barcelona,  European,3967,4.0,$$ - $$$,39.0,d1926325
id_1257,Budapest,  Central European,1258,5.0,$$ - $$$,14.0,d10613140
id_5889,London,  Vegetarian Friendly,5898,4.0,$$ - $$$,41.0,d6826426
id_533,Barcelona,  Gluten Free Options,534,4.0,$$$$,1060.0,d1099373
id_655,Paris,  Asian,656,4.5,$$ - $$$,187.0,d2044612
id_2073,Paris,  European,2074,4.0,$$ - $$$,128.0,d1048529
id_12014,Paris,Seafood,12016,3.5,NaN,16.0,d3735127
id_304,Oporto,  Soups,305,4.5,$,70.0,d6946964
id_4217,London,  Mediterranean,4224,4.0,$$ - $$$,169.0,d1019284
id_1615,Barcelona,  Vegan Options,1616,4.0,$$ - $$$,83.0,d10339269
id_10157,London,  Mediterranean,10166,5.0,$$ - $$$,4.0,d9602787
id_3703,Paris,  European,3704,3.5,$$ - $$$,1135.0,d5943832
id_987,Milan,  Mediterranean,989,4.0,$$ - $$$,88.0,d10385156
id_529,Milan,Italian,530,4.5,$$ - $$$,233.0,d3691545
id_352,London,  Vegetarian Friendly,353,4.5,$$$$,688.0,d8632781
id_1827,Rome,Bar,1828,4.0,$$ - $$$,274.0,d2374918
id_739,Budapest,  Central European,740,4.0,$$ - $$$,98.0,d2171461
id_1349,Athens,Other,1351,4.5,NaN,3.0,d8810157
id_13892,Paris,  Street Food,13894,5.0,$$ - $$$,NaN,d8660001
id_729,Lyon,  Sushi,730,4.5,$$ - $$$,50.0,d4956063
id_1313,Zurich,Other,1318,4.0,NaN,6.0,d8736586
id_1767,Milan,  Vegetarian Friendly,1769,4.0,$$ - $$$,25.0,d12927216
id_2443,Amsterdam,International,2449,4.0,$$ - $$$,12.0,d7283420
id_1473,Stockholm,Thai,1474,4.0,$,15.0,d1079439
id_1478,Madrid,  Spanish,1480,4.0,$$ - $$$,215.0,d8123141
id_1339,London,  Vegetarian Friendly,1341,4.0,$$ - $$$,1495.0,d3181518
id_6234,Paris,  European,6235,4.0,$$ - $$$,20.0,d5928128
id_1300,Lisbon,  European,1301,4.5,$,32.0,d8008981
id_361,Rome,  Barbecue,362,4.5,$$ - $$$,288.0,d7361724
id_1696,Paris,  European,1697,4.0,$$$$,519.0,d942290
id_936,Athens,  Greek,938,4.0,$,11.0,d6882587
id_5560,Paris,  Middle Eastern,5561,4.0,$$ - $$$,76.0,d2494164
id_4999,Paris,  Vietnamese,5000,4.0,$$ - $$$,128.0,d2258959
id_3131,Milan,Other,3133,4.0,NaN,7.0,d12447161
id_685,Warsaw,  Arabic,686,4.0,$$ - $$$,78.0,d6453074
id_1994,Munich,  Vegetarian Friendly,2010,3.5,$,50.0,d2517446
id_846,Copenhagen,  Asian,847,3.5,$,74.0,d1081584
id_53,Bratislava,Italian,54,4.0,$$$$,313.0,d1112673
id_994,Warsaw,  Vegetarian Friendly,995,4.5,$,12.0,d11947459
id_415,Milan,  Barbecue,416,4.0,$$ - $$$,615.0,d2263352
id_810,Madrid,Fast Food,811,4.5,$,79.0,d9714837
id_2540,Hamburg,Other,2545,3.0,NaN,2.0,d1039067
id_602,Dublin,Asian,603,4.0,$$ - $$$,135.0,d7591680
id_8523,London,Other,8532,4.5,NaN,4.0,d4924798
id_158,Warsaw,French,159,4.0,$$ - $$$,187.0,d6369030
id_182,Lisbon,Steakhouse,183,4.0,$,825.0,d1852620
id_147,Prague,  European,148,4.5,$,105.0,d10389421
id_6183,Paris,  Bar,6184,3.5,$$ - $$$,155.0,d5522488
id_2561,Prague,Bar,2567,3.5,$$ - $$$,89.0,d2175380
id_4429,London,  Vegetarian Friendly,4436,4.5,$$ - $$$,19.0,d10619071
id_1040,Budapest,Fast Food,1041,4.5,$,14.0,d10354665
id_374,Lisbon,  Vegetarian Friendly,375,4.0,$$ - $$$,497.0,d697259
id_48,Rome,  Fast Food,49,4.5,$$ - $$$,1724.0,d8511258
id_1746,Munich,Diner,1760,4.0,$$ - $$$,55.0,d1912599
id_5257,Berlin,  Asian,5259,4.0,NaN,3.0,d10266473
id_1272,Barcelona,  Spanish,1273,4.0,$$$$,554.0,d1080720
id_788,Krakow,  Spanish,789,4.0,$,29.0,d4560491
id_4049,Rome,  Vegetarian Friendly,4050,3.5,$$ - $$$,181.0,d795687
id_573,Barcelona,  Gluten Free Options,574,4.0,$$$$,604.0,d986276
id_299,Amsterdam,  Vegetarian Friendly,300,4.0,$$ - $$$,1103.0,d779071
id_352,London,  Sushi,353,4.5,$$$$,688.0,d8632781
id_1441,Paris,  Middle Eastern,1442,5.0,$$ - $$$,49.0,d12947099
id_2512,Vienna,  Asian,2514,3.5,$$ - $$$,65.0,d947018
id_6852,Madrid,Other,6855,3.5,NaN,12.0,d5971427
id_689,Vienna,  Central American,690,4.5,$$ - $$$,29.0,d10485816
id_986,Madrid,Italian,987,4.0,$$ - $$$,274.0,d775579
id_1132,Paris,Japanese,1133,4.5,$$$$,255.0,d1877226
id_8648,Paris,Other,8650,4.5,NaN,3.0,d11687952
id_1144,Warsaw,Other,1146,5.0,NaN,NaN,d12404527
id_270,Warsaw,  Steakhouse,271,4.0,$$ - $$$,85.0,d8797372
id_773,Vienna,  Central European,774,4.0,$$$$,67.0,d5976718
id_257,Copenhagen,  Vegetarian Friendly,258,4.5,$$ - $$$,92.0,d10292470
id_14,Helsinki,  Vegetarian Friendly,15,4.0,$$ - $$$,1488.0,d850178
id_702,Oporto,  Portuguese,703,4.5,$$ - $$$,17.0,d10678700
id_4180,London,Bar,4187,4.5,$$ - $$$,26.0,d10903502
id_7272,London,Bar,7281,4.0,$$ - $$$,72.0,d7002116
id_9877,Paris,  Sushi,9879,3.5,$$ - $$$,47.0,d6530816
id_1971,Vienna,Other,1973,4.0,NaN,9.0,d12630204
id_66,Ljubljana,  Slovenian,67,5.0,$$ - $$$,32.0,d12495979
id_1322,Edinburgh,Other,1323,4.0,NaN,18.0,d10146454
id_12089,Paris,Other,12091,3.5,NaN,15.0,d1035596
id_2806,Rome,  Vegan Options,2807,3.5,$$ - $$$,1079.0,d1182786
id_2137,Lisbon,European,2140,5.0,NaN,2.0,d3193915
id_279,Dublin,  European,280,4.0,$$ - $$$,257.0,d1785149
id_1010,Berlin,  Vegetarian Friendly,1012,3.5,$$ - $$$,440.0,d1507237
id_1409,Budapest,  European,1410,5.0,NaN,NaN,d13197631
id_2171,Berlin,  Italian,2173,3.5,$$ - $$$,130.0,d1359957
id_1925,Berlin,  Contemporary,1927,4.0,$,42.0,d4748988
id_254,Lyon,  European,255,4.0,$,233.0,d7596737
id_3991,London,  Vegetarian Friendly,3998,4.5,$$ - $$$,48.0,d7312499
id_903,Madrid,  South American,904,4.5,$,28.0,d12500357
id_2177,Lisbon,  European,2180,3.5,$$ - $$$,110.0,d7247750
id_70,Copenhagen,  Bar,71,4.0,$$ - $$$,879.0,d7986173
id_111,Edinburgh,  Vegan Options,112,4.5,$$ - $$$,1951.0,d1186842
id_1323,Dublin,  Vegetarian Friendly,1326,3.5,$,113.0,d3431140
id_1149,Madrid,Steakhouse,1150,4.5,$$ - $$$,53.0,d12099376
id_640,Oporto,European,641,4.0,$,27.0,d8143898
id_1539,Dublin,  Asian,1543,3.5,$$ - $$$,44.0,d811284
id_2024,Paris,  French,2025,4.5,$$ - $$$,93.0,d780204
id_229,Helsinki,  Pub,230,4.0,$$ - $$$,47.0,d4476199
id_206,Vienna,  Fusion,207,4.5,$$ - $$$,55.0,d10395526
id_7038,London,  Vegetarian Friendly,7047,4.0,$$ - $$$,97.0,d5414878
id_2944,Berlin,Other,2946,5.0,NaN,4.0,d11958431
id_9835,Paris,  Vegetarian Friendly,9837,3.5,$,71.0,d813958
id_615,Hamburg,  Mediterranean,616,5.0,$$ - $$$,16.0,d10302492
id_5842,Milan,Italian,5845,3.0,$$ - $$$,104.0,d3267260
id_3991,London,Cafe,3998,4.5,$$ - $$$,48.0,d7312499
id_792,London,  Gluten Free Options,793,4.0,$$ - $$$,381.0,d8419110
id_396,Barcelona,  Sushi,397,5.0,$$ - $$$,45.0,d12384001
id_1941,Milan,Other,1943,4.0,NaN,47.0,d10701333
id_1907,Munich,Other,1923,3.5,NaN,46.0,d1356624
id_5,Geneva,  Gluten Free Options,6,4.5,$$ - $$$,1222.0,d751711
id_788,Krakow,  Fast Food,789,4.0,$,29.0,d4560491
id_1475,London,  Vegan Options,1477,4.5,$$ - $$$,313.0,d733450
id_5925,Madrid,Other,5928,4.0,NaN,3.0,d10041332
id_73,Edinburgh,  Vegan Options,74,4.5,$$ - $$$,1806.0,d1545969
id_713,Lisbon,  Mediterranean,714,3.5,$$ - $$$,750.0,d2084827
id_8,Oslo,  Vegetarian Friendly,9,4.5,$$ - $$$,956.0,d9459585
id_451,Lisbon,European,452,5.0,$,78.0,d8591395
id_781,Barcelona,  European,782,4.5,$$ - $$$,88.0,d9769328
id_191,Oslo,  European,192,4.0,$$ - $$$,53.0,d3385038
id_14925,London,Bar,14936,3.0,$$ - $$$,319.0,d2361013
id_2940,Brussels,Cafe,2938,2.0,NaN,NaN,d7205059
id_10299,Paris,Mediterranean,10301,4.0,NaN,4.0,d7147205
id_29,Ljubljana,Cafe,30,4.5,$$ - $$$,87.0,d12089348
id_1754,Rome,  Vegetarian Friendly,1755,4.0,$$ - $$$,382.0,d4930739
id_1461,Milan,  Japanese,1463,3.5,$,283.0,d2589168
id_1716,Dublin,Fast Food,1720,3.5,$,20.0,d3544710
id_304,Oporto,Seafood,305,4.5,$,70.0,d6946964
id_702,Lyon,Other,703,4.5,NaN,35.0,d9456607
id_4166,London,  Asian,4173,3.5,$$ - $$$,3135.0,d779012
id_2806,Rome,Japanese,2807,3.5,$$ - $$$,1079.0,d1182786
id_2177,Lisbon,Seafood,2180,3.5,$$ - $$$,110.0,d7247750
id_3479,Berlin,Other,3481,5.0,NaN,NaN,d1354477
id_1722,Hamburg,  Tibetan,1725,4.0,$$ - $$$,3.0,d12867794
id_12307,London,Asian,12317,3.5,$$ - $$$,63.0,d1018974
id_2173,Madrid,Spanish,2175,4.0,$$ - $$$,33.0,d8811850
id_5013,Paris,Asian,5014,4.0,$$$$,116.0,d719923
id_85,Paris,  Vegan Options,86,4.5,$$ - $$$,441.0,d783281
id_2243,Stockholm,  Scandinavian,2247,3.0,$$ - $$$,86.0,d1043439
id_11407,London,Other,11417,4.5,NaN,3.0,d10109314
id_661,Barcelona,  Vegetarian Friendly,662,3.5,$$ - $$$,1332.0,d1137212
id_7667,Paris,  South American,7668,4.5,$$ - $$$,21.0,d8276525
id_1188,Rome,  Gluten Free Options,1189,4.0,$$ - $$$,173.0,d11895495
id_4288,Milan,  Pub,4291,3.5,NaN,13.0,d4875639
id_2599,Milan,  Gastropub,2601,4.5,$$ - $$$,15.0,d5264440
id_2393,Paris,French,2394,4.0,$$ - $$$,142.0,d1071288
id_684,Prague,Bar,685,4.0,$$ - $$$,75.0,d944247
id_900,Prague,  Eastern European,901,4.0,$,139.0,d4769383
id_2073,Paris,  Cafe,2074,4.0,$$ - $$$,128.0,d1048529
id_522,Budapest,International,523,4.5,$$ - $$$,40.0,d9710368
id_12475,London,Indian,12485,4.0,NaN,NaN,d5583335
id_344,Milan,  Vegetarian Friendly,345,4.0,$$ - $$$,732.0,d2648160
id_1539,Stockholm,  Steakhouse,1541,3.5,$$ - $$$,8.0,d12516525
id_533,Barcelona,Japanese,534,4.0,$$$$,1060.0,d1099373
id_1571,Barcelona,Japanese,1572,4.0,$$ - $$$,105.0,d8774881
id_2866,Barcelona,  Vegetarian Friendly,2867,4.5,$,35.0,d5865146
id_2188,Hamburg,Other,2192,3.5,NaN,4.0,d4553147
id_948,Copenhagen,Other,950,4.5,NaN,7.0,d10301071
id_3625,Barcelona,  Gluten Free Options,3626,3.5,$$ - $$$,258.0,d1385082
id_211,Barcelona,  Contemporary,212,4.5,$$ - $$$,773.0,d2470800
id_944,Dublin,  Delicatessen,946,4.5,$,25.0,d4324827
id_128,Stockholm,Italian,129,4.5,$$ - $$$,183.0,d5949148
id_249,Ljubljana,Seafood,250,3.5,$$ - $$$,101.0,d4068550
id_5139,Berlin,International,5141,4.0,$,NaN,d12098434
id_486,Zurich,  Bar,489,4.0,$$ - $$$,90.0,d1139366
id_4348,London,  Vegetarian Friendly,4355,4.5,$$ - $$$,120.0,d4324139
id_301,Berlin,Japanese,302,4.5,$$$$,132.0,d7908111
id_3501,Berlin,French,3503,5.0,NaN,2.0,d11999809
id_851,Zurich,Swiss,855,4.5,$,12.0,d4226084
id_1718,Edinburgh,Chinese,1725,2.5,$,18.0,d5425608
id_1018,Brussels,Other,1019,4.5,NaN,45.0,d5599563
id_13175,Paris,  International,13177,3.0,$$ - $$$,121.0,d3405673
id_14973,London,  British,14984,3.0,$,18.0,d7617571
id_7756,Madrid,Other,7763,3.0,NaN,18.0,d10784649
id_559,Athens,  Greek,560,3.5,$$ - $$$,304.0,d1070166
id_530,Paris,French,531,4.5,$$ - $$$,256.0,d5872756
id_900,Prague,  European,901,4.0,$,139.0,d4769383
id_991,Dublin,  Vegetarian Friendly,993,4.5,$$ - $$$,31.0,d8524256
id_5296,Rome,Italian,5298,4.0,NaN,9.0,d11951657
id_1921,Barcelona,  Vegan Options,1922,4.0,$$ - $$$,94.0,d8661176
id_2734,Milan,Other,2736,4.5,NaN,13.0,d9984284
id_3260,Prague,European,3267,4.0,NaN,4.0,d5308351
id_268,Dublin,  European,269,4.0,$$ - $$$,637.0,d4580777
id_155,Amsterdam,  Argentinean,156,4.5,$$ - $$$,482.0,d4588301
id_214,Milan,  Vegan Options,215,4.0,$$$$,1613.0,d5264429
id_1418,Athens,  Mediterranean,1420,4.5,$,7.0,d10122352
id_2614,Munich,  Asian,2633,3.0,$$ - $$$,110.0,d2267111
id_739,Budapest,  Eastern European,740,4.0,$$ - $$$,98.0,d2171461
id_70,Copenhagen,American,71,4.0,$$ - $$$,879.0,d7986173
id_8593,London,  Vegetarian Friendly,8602,3.5,$$ - $$$,110.0,d1019955
id_1359,Barcelona,  Pizza,1360,4.5,$,59.0,d9765679
id_152,Luxembourg,  Asian,153,4.0,$$ - $$$,80.0,d743790
id_11560,Paris,Other,11562,3.5,NaN,129.0,d4227711
id_2236,Lisbon,  Portuguese,2239,3.5,$$ - $$$,185.0,d2091250
id_7359,London,  Fast Food,7368,4.5,$,17.0,d8017581
id_4406,Milan,  Wine Bar,4409,4.5,NaN,3.0,d4593810
id_9009,Paris,Other,9011,4.5,NaN,2.0,d13094972
id_10305,London,  Sushi,10314,4.0,$,13.0,d8463851
id_2410,Lisbon,  Portuguese,2413,4.0,NaN,2.0,d3393987
id_492,Brussels,  Vegetarian Friendly,493,4.0,$,95.0,d2719603
id_70,Copenhagen,  Barbecue,71,4.0,$$ - $$$,879.0,d7986173
id_10032,Paris,Other,10034,4.5,NaN,2.0,d1035491
id_395,Oporto,  Portuguese,396,4.5,$$ - $$$,95.0,d1081959
id_1655,Madrid,Peruvian,1657,5.0,$$$$,11.0,d13174390
id_8,Oslo,  Gluten Free Options,9,4.5,$$ - $$$,956.0,d9459585
id_2423,Rome,  Delicatessen,2424,3.5,$$ - $$$,481.0,d5504724
id_850,London,  Vegetarian Friendly,852,4.0,$$ - $$$,1322.0,d2216928
id_7335,London,  Pub,7344,4.0,$$ - $$$,50.0,d4600862
id_1076,Warsaw,Polish,1077,5.0,$,2.0,d12018194
id_374,Lisbon,Mediterranean,375,4.0,$$ - $$$,497.0,d697259
id_1076,Warsaw,  European,1077,5.0,$,2.0,d12018194
id_5055,Milan,Other,5058,3.5,NaN,4.0,d6278406
id_3015,Rome,Italian,3016,3.0,$$ - $$$,1012.0,d2226584
id_719,Berlin,French,720,4.0,$$ - $$$,175.0,d1341738
id_6092,Barcelona,Peruvian,6093,3.5,$,32.0,d8580982
id_5459,Paris,  Thai,5460,3.5,$$ - $$$,132.0,d953033
id_4452,Rome,  Mediterranean,4453,4.0,$$ - $$$,171.0,d7995957
id_5209,Rome,  Asian,5210,5.0,$$ - $$$,2.0,d13322935
id_729,Lyon,Japanese,730,4.5,$$ - $$$,50.0,d4956063
id_972,Hamburg,Other,974,4.0,NaN,15.0,d5518556
id_2575,Paris,  Thai,2576,4.0,$$ - $$$,205.0,d719805
id_4348,London,  Mediterranean,4355,4.5,$$ - $$$,120.0,d4324139
id_2711,Madrid,  Cafe,2713,4.5,$,9.0,d12354572
id_1464,Rome,  European,1465,4.0,$$ - $$$,678.0,d1953294
id_984,London,  European,986,4.0,$$$$,928.0,d793183
id_984,Berlin,  Mediterranean,986,5.0,$$ - $$$,22.0,d10859217
id_239,Athens,  Vegetarian Friendly,240,4.5,$,62.0,d6513977
id_6720,Madrid,  Spanish,6723,3.5,$$ - $$$,2.0,d4093995
id_1753,Stockholm,Italian,1756,4.0,NaN,NaN,d7160467
id_1547,Amsterdam,  Street Food,1550,3.5,$$ - $$$,91.0,d10488468
id_900,Prague,  Pub,901,4.0,$,139.0,d4769383
id_4845,London,  Portuguese,4854,4.0,$$ - $$$,206.0,d3400459
id_1815,Berlin,  Mediterranean,1817,3.5,$$ - $$$,1067.0,d1119896
id_4780,Rome,  American,4781,5.0,$,3.0,d12842559
id_13122,London,Indian,13132,3.5,$$ - $$$,28.0,d4040052
id_6234,Paris,French,6235,4.0,$$ - $$$,20.0,d5928128
id_883,Amsterdam,  Bar,885,4.5,$$ - $$$,47.0,d12557535
id_2889,Rome,Italian,2890,4.5,$,15.0,d12323685
id_8559,London,  Vegetarian Friendly,8568,3.5,$$ - $$$,329.0,d733353
id_592,Copenhagen,  Vegetarian Friendly,593,4.0,$$ - $$$,106.0,d1526719
id_393,Hamburg,  Central European,394,4.0,$$ - $$$,77.0,d1873223
id_1359,Barcelona,  Vegetarian Friendly,1360,4.5,$,59.0,d9765679
id_887,Lisbon,  Portuguese,888,4.5,$$ - $$$,66.0,d6432242
id_773,Amsterdam,Italian,775,4.0,$$ - $$$,138.0,d2478316
id_1182,Copenhagen,Japanese,1176,5.0,NaN,3.0,d6813236
id_4066,London,Italian,4073,3.5,$$ - $$$,286.0,d2259559
id_939,Stockholm,Chinese,940,5.0,NaN,2.0,d13001385
id_12273,London,  Pub,12283,4.5,NaN,2.0,d1044726
id_5042,Paris,Argentinean,5043,4.5,$,39.0,d5264177
id_1856,Munich,Other,1871,4.0,NaN,23.0,d7211474
id_7153,Barcelona,  Mediterranean,7154,3.5,$$ - $$$,5.0,d8804386
id_311,Warsaw,  Sushi,312,4.5,$$ - $$$,34.0,d9863670
id_11299,Paris,Other,11301,4.0,NaN,7.0,d10336129
id_4232,London,  Halal,4239,4.0,$$ - $$$,177.0,d718937
id_216,Copenhagen,  Cafe,217,4.5,$$ - $$$,125.0,d8121703
id_4288,Milan,  Gastropub,4291,3.5,NaN,13.0,d4875639
id_6836,Madrid,Other,6839,3.0,NaN,20.0,d5776307
id_4519,London,Chinese,4527,3.5,$$ - $$$,1352.0,d680500
id_270,Warsaw,  European,271,4.0,$$ - $$$,85.0,d8797372
id_1478,Madrid,  European,1480,4.0,$$ - $$$,215.0,d8123141
id_4455,Berlin,Italian,4457,4.5,NaN,5.0,d7189024
id_802,Lisbon,Portuguese,803,5.0,$$ - $$$,25.0,d12611007
id_293,Madrid,  Vegan Options,294,4.0,$$ - $$$,754.0,d4410180
id_1418,Oporto,Other,1419,3.0,NaN,2.0,d12503536
id_241,Munich,  Central European,243,4.5,$$ - $$$,152.0,d1178760
id_1674,Amsterdam,  International,1679,4.0,$$ - $$$,26.0,d3610708
id_3360,Rome,  Japanese,3361,4.0,$,61.0,d7274833
id_2783,Rome,Italian,2784,4.0,$,161.0,d3567816
id_1004,Budapest,  Central European,1005,5.0,NaN,17.0,d3685490
id_553,Lisbon,  Vegetarian Friendly,554,4.5,$$ - $$$,66.0,d10266436
id_17,Rome,  Vegan Options,18,4.5,$,281.0,d8516817
id_205,Barcelona,  Gluten Free Options,206,4.5,$$ - $$$,613.0,d3499028
id_5510,Madrid,Other,5513,4.5,NaN,6.0,d697485
id_3705,London,  Vegetarian Friendly,3712,4.0,$$ - $$$,187.0,d1016160
id_5889,London,  British,5898,4.0,$$ - $$$,41.0,d6826426
id_2171,Berlin,  Vegetarian Friendly,2173,3.5,$$ - $$$,130.0,d1359957
id_1639,Berlin,Cafe,1641,4.0,$,64.0,d6494498
id_7672,Paris,  Asian,7673,4.0,$$ - $$$,65.0,d3316640
id_12307,London,  Vegetarian Friendly,12317,3.5,$$ - $$$,63.0,d1018974
id_1346,London,  Vegetarian Friendly,1348,4.5,$,156.0,d8125299
id_689,Vienna,  Venezuelan,690,4.5,$$ - $$$,29.0,d10485816
id_13175,Paris,  Vegetarian Friendly,13177,3.0,$$ - $$$,121.0,d3405673
id_565,Brussels,  Portuguese,566,4.0,$$ - $$$,35.0,d3622799
id_1033,London,  European,1035,4.5,$$ - $$$,193.0,d8599829
id_2694,Hamburg,International,2702,3.0,NaN,5.0,d938657
id_1010,Berlin,Asian,1012,3.5,$$ - $$$,440.0,d1507237
id_14925,London,  British,14936,3.0,$$ - $$$,319.0,d2361013
id_3803,London,  Vegetarian Friendly,3810,4.5,$,25.0,d11721387
id_4706,London,  Vegetarian Friendly,4714,3.5,$$ - $$$,376.0,d1388962
id_8993,Paris,Asian,8995,4.5,NaN,9.0,d5058767
id_4,Barcelona,  Vegan Options,5,5.0,$$ - $$$,1078.0,d11906544
id_4367,London,  British,4374,4.5,$$ - $$$,87.0,d6206971
id_1524,Athens,  Street Food,1526,3.5,NaN,3.0,d13001826
id_2198,Milan,  Brew Pub,2200,4.0,$,75.0,d4909559
id_7270,Paris,  Wine Bar,7271,4.0,$$ - $$$,65.0,d783430
id_147,Prague,  International,148,4.5,$,105.0,d10389421
id_307,Oslo,Japanese,308,4.5,$,31.0,d6727449
id_5611,London,  Cafe,5620,5.0,$$ - $$$,8.0,d12971996
id_8588,London,  Mexican,8597,4.0,$,49.0,d5322631
id_3233,Rome,Italian,3234,3.5,$$ - $$$,209.0,d11998026
id_459,Budapest,  Vegetarian Friendly,460,4.5,$,77.0,d8362340
id_9638,London,British,9647,3.5,$$ - $$$,64.0,d1013794
id_332,Rome,  Mediterranean,333,4.5,$$ - $$$,153.0,d12423010
id_40,Edinburgh,  Spanish,41,4.5,$$ - $$$,834.0,d1871954
id_6207,Madrid,Spanish,6210,3.5,$$ - $$$,9.0,d1519258
id_6234,Paris,  Vegetarian Friendly,6235,4.0,$$ - $$$,20.0,d5928128
id_9121,Paris,Other,9123,4.0,NaN,22.0,d4091909
id_456,Rome,  Italian,457,4.5,$$ - $$$,1237.0,d3134650
id_3803,London,  Bar,3810,4.5,$,25.0,d11721387
id_1200,London,  Gluten Free Options,1202,4.0,$$ - $$$,278.0,d719718
id_8593,London,Italian,8602,3.5,$$ - $$$,110.0,d1019955
id_8588,London,Fast Food,8597,4.0,$,49.0,d5322631
id_12302,Paris,Italian,12304,3.5,NaN,15.0,d8261215
id_3303,Barcelona,  Vegetarian Friendly,3304,4.0,$$ - $$$,61.0,d997616
id_7534,Madrid,  Mediterranean,7541,3.0,$$ - $$$,174.0,d990664
id_1069,Dublin,  Asian,1072,4.5,$$ - $$$,17.0,d5536153
id_1,Zurich,Indian,2,4.5,$$ - $$$,418.0,d10169867
id_537,Madrid,Spanish,538,4.0,$$ - $$$,515.0,d991104
id_1069,Dublin,Japanese,1072,4.5,$$ - $$$,17.0,d5536153
id_7272,London,  Pub,7281,4.0,$$ - $$$,72.0,d7002116
id_430,Krakow,  Pub,431,4.5,$,38.0,d8425435
id_237,Stockholm,  Vegetarian Friendly,238,4.5,$$ - $$$,154.0,d1496204
id_2256,London,  Vegan Options,2261,4.5,$$ - $$$,273.0,d3253550
id_1952,Budapest,  Vegetarian Friendly,1953,3.5,$$ - $$$,39.0,d12410110
id_547,Stockholm,  Vegetarian Friendly,548,4.0,$$ - $$$,97.0,d3898172
id_883,Amsterdam,  European,885,4.5,$$ - $$$,47.0,d12557535
id_199,Luxembourg,European,200,4.0,$$ - $$$,145.0,d3675106
id_1228,Barcelona,  International,1229,4.0,$$ - $$$,277.0,d790369
id_20,Budapest,  Hungarian,21,4.5,$$$$,956.0,d696038
id_3196,Berlin,  European,3198,4.0,$,30.0,d5519810
id_2469,Brussels,Other,2470,4.0,NaN,7.0,d8073030
id_2111,Paris,  Vegan Options,2112,4.0,$$ - $$$,121.0,d695083
id_361,Rome,Italian,362,4.5,$$ - $$$,288.0,d7361724
id_4232,London,  Mediterranean,4239,4.0,$$ - $$$,177.0,d718937
id_532,Barcelona,Mediterranean,533,4.0,$$ - $$$,744.0,d3179219
id_270,Vienna,Mediterranean,271,4.0,$$ - $$$,384.0,d2021717
