ranking,rating,reviews_number,cuisine_style
24.0,4.5,681.0," Vegetarian Friendly,  Portuguese, Mediterranean,  Vegan Options,  European"
24.0,4.5,2364.0,"German,  Vegetarian Friendly"
24.0,5.0,255.0," Vegan Options,  Gluten Free Options, Middle Eastern,  Halal,  Vegetarian Friendly,  Afghani"
25.0,4.0,272.0," Vegetarian Friendly, French,  European,  Gluten Free Options"
25.0,4.5,163.0," European,  Seafood,  Gluten Free Options, Italian,  Vegetarian Friendly,  Mediterranean"
25.0,4.5,188.0," Vegan Options,  European,  Vegetarian Friendly, French"
25.0,4.5,294.0," Gluten Free Options,  International,  Vegetarian Friendly, Bar,  Vegan Options"
25.0,4.5,301.0," Vegetarian Friendly,  Vegan Options,  European, British,  Gluten Free Options,  Scottish"
25.0,4.5,325.0," Vegetarian Friendly,  European,  Gluten Free Options,  Spanish, Mediterranean"
25.0,4.5,427.0," European, Polish,  Gluten Free Options,  Vegetarian Friendly"
25.0,4.5,524.0," Central European,  European, French, German,  Austrian,  Vegetarian Friendly,  Gluten Free Options,  European,  Belgian"
25.0,4.5,1170.0," European,  Vegetarian Friendly,  Greek, Mediterranean,  Vegan Options,  Gluten Free Options"
26.0,4.0,360.0," Vegetarian Friendly,  Eastern European,  Central European,  Czech, European"
26.0,4.0,1974.0," Vegan Options,  European,  Vegetarian Friendly,  Gluten Free Options,  Central European, Swiss"
26.0,4.5,471.0," European, Italian,  Vegan Options"
26.0,4.5,623.0," Gluten Free Options, French,  Vegan Options,  Vegetarian Friendly,  European"
26.0,4.5,683.0," European,  Eastern European, Polish,  Vegan Options,  Vegetarian Friendly,  Central European"
26.0,4.5,684.0,"European,  International,  Gluten Free Options,  Central European,  Eastern European,  Hungarian,  Vegan Options,  Vegetarian Friendly"
26.0,4.5,818.0," Pub,  Vegetarian Friendly, European,  Gluten Free Options,  Scandinavian,  Swedish"
26.0,4.5,1397.0," Vegetarian Friendly,  European,  Mediterranean,  Vegan Options,  Gluten Free Options, Italian"
27.0,4.0,713.0," Eastern European,  Soups,  Slovenian,  Gluten Free Options,  Vegetarian Friendly, European,  Central European"
27.0,4.5,93.0," Vegetarian Friendly,  European,  Gluten Free Options,  Italian, Spanish,  Vegan Options,  Mediterranean"
27.0,4.5,172.0,"Italian,  Mediterranean,  Vegetarian Friendly,  Vegan Options,  European"
27.0,4.5,311.0," Pub,  European,  Vegetarian Friendly, Bar"
27.0,4.5,386.0," Scandinavian,  Danish,  Gluten Free Options, Seafood,  Vegetarian Friendly,  French"
27.0,4.5,455.0," Vegetarian Friendly, American,  Vegan Options,  Gluten Free Options"
27.0,4.5,647.0," Swedish,  Vegetarian Friendly, European,  Gluten Free Options,  Scandinavian"
27.0,4.5,703.0," European,  Gluten Free Options,  Central European,  Vegetarian Friendly,  Vegan Options, International"
27.0,4.5,795.0,"Belgian,  Vegan Options,  Vegetarian Friendly"
27.0,4.5,809.0," Fast Food, American"
27.0,4.5,901.0," Vegan Options,  Pizza, Italian,  Vegetarian Friendly,  Fast Food"
28.0,4.0,149.0,"Italian,  Pizza,  European,  Vegetarian Friendly,  Vegan Options"
28.0,4.5,172.0," Vegetarian Friendly,  European, French,  Vegan Options"
28.0,4.5,176.0," Vegan Options,  Gluten Free Options,  International, Central European,  Vegetarian Friendly"
28.0,4.5,334.0,"South American,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly"
28.0,4.5,341.0," Vegetarian Friendly, German,  Cafe,  Vegan Options,  European,  Gluten Free Options"
28.0,4.5,715.0," Vegan Options,  Ethiopian,  Vegetarian Friendly, African"
28.0,4.5,1248.0," Central European,  Vegetarian Friendly,  Gluten Free Options,  Eastern European, European,  Vegan Options,  Hungarian"
28.0,4.5,1388.0," Spanish,  Vegan Options,  European, International,  Vegetarian Friendly,  Gluten Free Options,  Mediterranean"
29.0,4.5,96.0," Gluten Free Options,  Vegetarian Friendly,  Cafe, International,  Vegan Options,  European,  Central European"
29.0,4.5,130.0," European, French"
29.0,4.5,276.0," Seafood, German,  Vegetarian Friendly,  Sushi,  European"
29.0,4.5,344.0," International,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  European, Dutch"
29.0,4.5,417.0," Mediterranean,  Vegan Options,  European, Italian,  Vegetarian Friendly,  Seafood"
29.0,4.5,490.0,"European,  Gluten Free Options,  Vegetarian Friendly,  Central European,  Mediterranean,  Vegan Options,  Slovenian"
29.0,4.5,534.0," Spanish,  Vegan Options, Mediterranean,  European,  Gluten Free Options,  Vegetarian Friendly"
29.0,4.5,626.0," Gluten Free Options,  Vegetarian Friendly, Indian,  Tibetan,  Vegan Options,  Asian,  Nepali"
29.0,4.5,795.0," Norwegian,  European,  Gluten Free Options, Seafood,  Scandinavian"
29.0,4.5,893.0," European,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Mediterranean,  French, Italian"
30.0,4.0,845.0," European,  Vegan Options,  International,  Gluten Free Options, Japanese,  Asian,  Seafood,  Fusion,  Sushi,  Vegetarian Friendly"
30.0,4.5,87.0,"Cafe,  Central European,  Vegan Options,  Vegetarian Friendly,  European,  Gluten Free Options"
30.0,4.5,216.0,"Diner,  Italian,  Mediterranean,  Vegetarian Friendly,  Contemporary"
30.0,4.5,436.0," Vegetarian Friendly, Italian"
30.0,4.5,524.0," Scandinavian,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Danish, European"
30.0,4.5,561.0," Gluten Free Options, Wine Bar,  French,  Vegetarian Friendly,  European"
30.0,4.5,871.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options, French,  European,  Irish"
30.0,4.5,935.0," Healthy,  Vegetarian Friendly,  Central European,  Gluten Free Options,  International,  Contemporary, European,  Vegan Options"
31.0,4.0,502.0,"Asian,  Vegan Options,  Fusion,  Gluten Free Options,  Vegetarian Friendly"
31.0,4.5,71.0," Thai,  Vietnamese,  Vegan Options, Chinese,  Asian,  Vegetarian Friendly"
31.0,4.5,142.0," European, French"
31.0,4.5,184.0," Gluten Free Options,  Vegetarian Friendly, Mediterranean,  Italian,  European"
31.0,4.5,245.0," Gluten Free Options,  Central European,  Vegetarian Friendly,  International, European"
31.0,4.5,432.0," Contemporary, French,  International,  European,  Gastropub"
31.0,4.5,649.0," Mediterranean, Spanish,  Vegetarian Friendly,  European,  Gluten Free Options,  Vegan Options"
31.0,4.5,2043.0," Central European,  Vegetarian Friendly,  Eastern European,  Hungarian,  Gluten Free Options, European"
32.0,4.5,104.0,"Japanese,  Asian,  Seafood,  Vegetarian Friendly,  Vegan Options,  Sushi"
32.0,4.5,117.0," Gluten Free Options,  Vegetarian Friendly,  Fusion,  Vegan Options,  European, Italian"
32.0,4.5,195.0," Afghani, Middle Eastern,  Vegetarian Friendly,  Vegan Options,  Healthy"
32.0,4.5,203.0," Asian, Japanese,  Vegetarian Friendly,  Sushi,  Gluten Free Options"
32.0,4.5,494.0," Vegan Options,  Vegetarian Friendly, Bar"
32.0,4.5,548.0," Middle Eastern,  Mediterranean,  Vegetarian Friendly, Lebanese,  Gluten Free Options,  Vegan Options"
32.0,4.5,642.0," Mediterranean,  Vegetarian Friendly,  Wine Bar, European,  Bar,  British"
32.0,4.5,732.0," Vegan Options, Polish,  Gluten Free Options,  Vegetarian Friendly,  Central European,  European"
32.0,4.5,739.0," Vegetarian Friendly, Austrian"
32.0,4.5,821.0," Barbecue,  South American,  Latin,  Argentinean, Steakhouse,  Gluten Free Options"
32.0,4.5,1414.0," Soups,  German,  Vegan Options,  Vegetarian Friendly,  Central European,  French,  Mediterranean,  European,  Seafood,  Asian, Italian,  Thai,  Gluten Free Options"
32.0,4.5,2022.0," Mediterranean,  Vegan Options,  European, Italian,  Gluten Free Options,  Vegetarian Friendly,  Seafood"
33.0,4.0,445.0,"European,  Gluten Free Options,  Slovenian,  Central European,  Vegetarian Friendly,  Eastern European"
33.0,4.0,540.0," European,  Pizza, Italian,  Mediterranean,  Vegetarian Friendly"
33.0,4.0,777.0," Gastropub, Belgian,  European,  Vegetarian Friendly"
33.0,4.5,240.0," Gluten Free Options, Asian,  Vietnamese,  Vegan Options,  Vegetarian Friendly"
33.0,4.5,256.0," Vegetarian Friendly, European,  Gluten Free Options,  Swedish,  Scandinavian,  Vegan Options"
33.0,4.5,445.0,"Japanese,  Vegetarian Friendly,  Asian,  Gluten Free Options,  Vegan Options,  Sushi"
33.0,4.5,576.0," Gluten Free Options, Seafood,  Greek,  Vegan Options,  Vegetarian Friendly,  Mediterranean"
33.0,4.5,774.0," European, Mediterranean,  Spanish,  Gluten Free Options"
33.0,4.5,815.0," Gluten Free Options, Seafood,  Greek,  Vegan Options,  Vegetarian Friendly,  Mediterranean"
33.0,4.5,1457.0," Middle Eastern,  Vegetarian Friendly, Mediterranean,  Turkish,  Vegan Options,  European,  Central European,  Greek,  Gluten Free Options"
33.0,4.5,1751.0," International, American,  Vegetarian Friendly,  European"
34.0,4.0,311.0,"Indian,  Asian,  Vegetarian Friendly,  Nepali,  Vegan Options"
34.0,4.5,144.0,"Steakhouse,  European,  Central European"
34.0,4.5,224.0," International,  Vegan Options,  Vegetarian Friendly,  European,  Pub,  Gluten Free Options, Bar"
34.0,4.5,289.0," Mediterranean,  American,  Central European,  Gluten Free Options,  Barbecue,  European, Steakhouse"
34.0,4.5,341.0," Bar, Fast Food,  Spanish,  Mediterranean,  European"
34.0,4.5,343.0," Fusion, Lebanese,  French,  European"
34.0,4.5,587.0," Vegan Options,  Seafood,  European,  Mediterranean,  Gluten Free Options,  Vegetarian Friendly, Italian"
34.0,4.5,843.0," Gluten Free Options, Italian,  Vegetarian Friendly"
34.0,4.5,1085.0," Vegetarian Friendly, European,  Vegan Options,  Scandinavian,  Gluten Free Options,  Swedish"
34.0,4.5,1208.0," Gluten Free Options, German,  Central European,  Vegetarian Friendly,  European,  Bar"
34.0,4.5,1759.0," Central European,  European, Polish,  Vegetarian Friendly,  Eastern European,  Gluten Free Options,  Vegan Options"
34.0,4.5,2036.0," Steakhouse, American,  Gluten Free Options"
35.0,4.5,338.0," Gluten Free Options,  Vegan Options,  Pizza, Italian,  Vegetarian Friendly,  Mediterranean,  European"
35.0,4.5,576.0," Vegetarian Friendly,  Mediterranean,  Vegan Options,  European, Italian"
35.0,4.5,814.0," Vegetarian Friendly,  Eastern European,  Central European,  Hungarian,  European, Austrian"
35.0,4.5,875.0," European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options,  Portuguese,  Grill, Mediterranean"
35.0,4.5,940.0," European, French"
35.0,4.5,1664.0," Vegetarian Friendly,  Contemporary,  Gluten Free Options, Portuguese"
36.0,4.0,383.0," Middle Eastern,  Vegetarian Friendly, Moroccan,  Gluten Free Options,  Vegan Options,  Mediterranean"
36.0,4.0,696.0," Vegan Options,  Gluten Free Options,  Vegetarian Friendly, European,  Scandinavian,  Norwegian,  International"
36.0,4.5,140.0," European, French"
36.0,4.5,185.0," Vegetarian Friendly,  Central European,  International, European,  Gluten Free Options"
36.0,4.5,203.0," Vegetarian Friendly,  Central European,  Mediterranean,  European,  French,  Gluten Free Options, Swiss"
36.0,4.5,265.0,"Mediterranean,  Contemporary,  European,  Gluten Free Options,  Wine Bar,  Vegetarian Friendly,  Vegan Options"
36.0,4.5,383.0," Healthy,  Gluten Free Options,  Vegetarian Friendly,  Portuguese,  Vegan Options, Mediterranean"
36.0,4.5,620.0,"Italian,  Pizza,  Vegetarian Friendly,  Fast Food,  Mediterranean,  Vegan Options"
36.0,4.5,677.0," Barbecue,  European, Steakhouse,  Gluten Free Options"
36.0,4.5,762.0,"Polish,  Vegetarian Friendly,  Gluten Free Options,  Central European,  Vegan Options,  European,  Cafe,  Eastern European"
36.0,4.5,812.0," Austrian,  Gluten Free Options, German,  European,  Central European,  Vegetarian Friendly"
36.0,4.5,2340.0," Vegan Options,  Soups,  European, Seafood,  Gluten Free Options,  Vegetarian Friendly,  Mediterranean,  Greek"
37.0,4.5,153.0," Gluten Free Options, Mediterranean,  Vegetarian Friendly,  Vegan Options,  International"
37.0,4.5,162.0," European, German,  Gluten Free Options,  International,  Central European,  Vegetarian Friendly"
37.0,4.5,163.0,"Italian,  Vegetarian Friendly"
37.0,4.5,264.0," Gluten Free Options,  European,  Vegan Options, Dutch,  Vegetarian Friendly"
37.0,4.5,266.0," European, Mediterranean,  Vegetarian Friendly,  Portuguese"
37.0,4.5,318.0," Scandinavian,  Swedish,  Vegetarian Friendly,  Gluten Free Options, European"
37.0,4.5,364.0," Vegetarian Friendly,  Czech,  Vegan Options,  European,  Central European,  Gluten Free Options, International"
37.0,4.5,419.0,French
37.0,4.5,456.0," Vegetarian Friendly,  European,  Spanish, Mediterranean"
37.0,4.5,486.0," Gluten Free Options, Mexican"
37.0,4.5,500.0," Gluten Free Options,  Vegetarian Friendly,  Vegan Options, French,  European"
37.0,4.5,552.0,"Irish,  Bar,  Vegetarian Friendly,  Gluten Free Options,  Pub"
37.0,4.5,1209.0," Gluten Free Options,  Healthy,  European, International,  Vegetarian Friendly,  Vegan Options,  Belgian,  Cafe"
38.0,4.0,1225.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options, European"
38.0,4.5,308.0,"Dutch,  European,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Cafe"
38.0,4.5,370.0," Vegan Options, Seafood,  Italian,  Gluten Free Options,  Vegetarian Friendly,  Mediterranean,  Pizza"
38.0,4.5,371.0," European, French,  Vegan Options,  Vegetarian Friendly"
38.0,4.5,464.0," European,  Belgian,  Seafood,  Soups, French"
38.0,4.5,559.0,"Bar,  Mediterranean,  Spanish,  Vegetarian Friendly,  European"
39.0,4.0,498.0," Gluten Free Options,  Eastern European,  European,  Central European,  Vegetarian Friendly,  Vegan Options, Polish"
39.0,4.0,1328.0," Vegan Options,  Norwegian,  Vegetarian Friendly,  Gluten Free Options, Seafood,  Scandinavian,  European,  Soups"
39.0,4.5,235.0," Gluten Free Options,  Central European, European,  Vegan Options,  Vegetarian Friendly"
39.0,4.5,270.0," Middle Eastern, Lebanese,  Vegan Options,  Arabic,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
39.0,4.5,293.0," European, French"
39.0,4.5,325.0," Mediterranean,  Gluten Free Options,  Vegetarian Friendly,  Asian,  Fusion,  Vegan Options, International,  Japanese"
39.0,4.5,391.0," Vegetarian Friendly,  European,  Mediterranean,  International, Italian,  Gluten Free Options,  Seafood"
39.0,4.5,496.0," Vegetarian Friendly, Polish,  Central European,  Vegan Options,  Eastern European,  European"
39.0,4.5,505.0," Gluten Free Options,  Danish,  Vegetarian Friendly, Scandinavian,  Vegan Options"
39.0,4.5,571.0," European,  British,  Vegetarian Friendly,  Gluten Free Options,  Scottish, Bar"
39.0,4.5,630.0," Vegetarian Friendly, French,  Gluten Free Options,  European"
39.0,4.5,697.0," International,  European,  Vegetarian Friendly, Bar"
39.0,4.5,846.0," European,  International,  Vegan Options,  Vegetarian Friendly, Bar,  Scandinavian,  Swedish,  Gluten Free Options"
39.0,4.5,1285.0," Indian, Asian,  Vegan Options,  Gluten Free Options,  Vegetarian Friendly"
39.0,5.0,42.0," Slovenian, European,  Pub,  Bar,  Wine Bar"
40.0,4.0,296.0," Wine Bar,  Gluten Free Options, Italian,  Bar,  European,  Mediterranean,  Vegetarian Friendly,  Slovenian"
40.0,4.0,585.0,"French,  European"
40.0,4.5,287.0," European,  Fusion,  Vegetarian Friendly, Italian,  Gluten Free Options,  Mediterranean"
40.0,4.5,413.0," German,  Austrian,  European,  Vegetarian Friendly, Gastropub,  Gluten Free Options,  Central European"
40.0,4.5,645.0," Gluten Free Options,  Seafood, Mediterranean"
40.0,4.5,840.0," Gluten Free Options,  Scottish, British,  Vegetarian Friendly"
40.0,4.5,1298.0," Vegetarian Friendly, Portuguese,  Wine Bar"
40.0,4.5,2026.0," Vegan Options,  Gluten Free Options,  Mediterranean,  Vegetarian Friendly, Seafood,  European,  Greek"
41.0,4.0,348.0," Central European,  European,  Gluten Free Options,  International,  Vegan Options, German,  Vegetarian Friendly"
41.0,4.5,147.0," European, Steakhouse"
41.0,4.5,167.0," Scandinavian,  Vegetarian Friendly,  Gluten Free Options,  Pub, European"
41.0,4.5,180.0," Mediterranean,  Street Food,  Vegetarian Friendly,  European,  Vegan Options, Italian,  Gluten Free Options"
41.0,4.5,224.0," Scandinavian, European,  Contemporary,  Gluten Free Options,  International,  Norwegian,  Vegan Options,  Vegetarian Friendly"
41.0,4.5,464.0," Vegan Options,  Vegetarian Friendly,  Fast Food,  Gluten Free Options,  Delicatessen,  Mediterranean, Italian"
41.0,4.5,537.0,"Italian,  European,  Gluten Free Options,  Vegetarian Friendly"
41.0,4.5,580.0," Gluten Free Options,  European,  Vegetarian Friendly,  Danish, Scandinavian"
41.0,4.5,834.0," Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  Mediterranean, African,  Spanish"
41.0,4.5,2475.0,"European,  Central European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
42.0,4.0,1290.0," European,  Scandinavian,  Swedish,  Gluten Free Options,  Vegan Options,  International,  Vegetarian Friendly, Seafood"
42.0,4.0,1550.0," Vegan Options,  Central European,  Gluten Free Options,  Vegetarian Friendly, Polish,  Eastern European,  European"
42.0,4.5,102.0," Gluten Free Options, Steakhouse,  Japanese,  Seafood,  Sushi"
42.0,4.5,162.0," Swiss,  Vegetarian Friendly,  European, French"
42.0,4.5,193.0," Vegan Options, Asian,  Thai,  Vegetarian Friendly"
42.0,4.5,718.0,"Indian,  Vegan Options,  Vegetarian Friendly,  Nepali,  Gluten Free Options"
42.0,4.5,729.0,"Mediterranean,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  Portuguese,  European"
42.0,4.5,924.0," Vegetarian Friendly, Mediterranean,  Spanish,  European,  Gluten Free Options,  Vegan Options"
42.0,4.5,1292.0," Vegetarian Friendly,  Vegan Options,  Gluten Free Options, Italian,  Mediterranean"
42.0,4.5,3870.0,"Seafood,  Gluten Free Options,  Vegetarian Friendly,  Italian,  Mediterranean"
43.0,4.0,248.0," Vegetarian Friendly,  Gluten Free Options,  European, French,  Swiss"
43.0,4.0,567.0," Vegetarian Friendly,  Fast Food,  Gluten Free Options, American,  Bar,  Vegan Options"
43.0,4.5,117.0," Gluten Free Options, Japanese,  Vegan Options,  Thai,  Vegetarian Friendly,  Asian"
43.0,4.5,162.0," Spanish,  European,  Belgian,  Mediterranean, French"
43.0,4.5,230.0," Contemporary,  Central European,  European, International,  Vegetarian Friendly"
43.0,4.5,319.0,"German,  Central European,  European"
43.0,4.5,334.0," Vegetarian Friendly,  Vegan Options,  Gluten Free Options,  Fusion, European"
43.0,4.5,359.0," Pub,  Gluten Free Options,  Vegetarian Friendly,  European,  Gastropub,  Bar, Irish"
43.0,4.5,491.0,"Mediterranean,  Vegetarian Friendly,  Greek,  Vegan Options,  European,  Gluten Free Options"
43.0,4.5,538.0," International,  Bar,  Vegan Options,  Vegetarian Friendly,  European, Polish,  Gluten Free Options"
43.0,4.5,621.0," Gluten Free Options, French,  European"
43.0,4.5,1146.0," Eastern European, European,  Hungarian,  Central European,  Gluten Free Options,  Vegetarian Friendly"
