FIPS,RegionName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
9009,New Haven,146950.0,160041.66666666663,178516.66666666663,203508.33333333328,230633.33333333328,260441.66666666663,273458.33333333326,268233.33333333326,251458.33333333328,235700.0,230300.0,217025.0,208333.33333333328,211050.0,212850.0
9011,New London,141366.66666666663,154441.66666666663,174908.33333333337,197758.33333333328,227666.66666666663,257925.0,268775.0,264475.0,252300.0,238383.33333333328,232308.33333333328,219675.0,211458.33333333328,209991.66666666663,213133.33333333328
9013,Tolland,155225.0,166625.0,183041.66666666663,201116.66666666663,223075.0,249583.33333333328,261325.0,261700.0,250758.33333333328,240383.33333333328,237908.33333333328,228250.0,220733.33333333328,219983.33333333328,224100.0
9015,Windham,116741.66666666669,127400.0,142850.0,165033.33333333337,186983.33333333328,218575.0,231150.0,226591.66666666663,209133.33333333328,196008.33333333328,188950.0,178708.33333333337,169441.66666666663,171116.66666666663,169000.0
10001,Kent,100450.0,105466.66666666669,113133.33333333331,121891.66666666669,137666.66666666663,160650.0,184650.0,190700.0,179991.66666666663,170041.66666666663,165883.33333333337,156325.0,150283.33333333337,152675.0,162091.66666666663
10003,New Castle,132583.33333333337,140208.33333333337,151508.33333333337,166383.33333333337,188058.33333333328,217841.66666666663,237508.33333333328,240550.0,230933.33333333328,219700.0,211975.0,196525.0,189750.0,194208.33333333328,203441.66666666663
11001,District of Columbia,145708.33333333337,166316.66666666663,202508.33333333328,252533.33333333328,309958.33333333326,374041.66666666674,398950.0,396516.66666666674,374908.33333333326,354925.0,353491.66666666674,352966.66666666674,373025.0,419983.33333333326,465383.33333333326
12001,Alachua,94816.66666666669,101091.66666666669,109975.0,122450.0,140208.33333333337,165125.0,190475.0,190733.33333333328,179625.0,163658.33333333337,152166.66666666663,139158.33333333337,129983.33333333331,132075.0,138375.0
12005,Bay,107500.0,112708.33333333331,122325.0,134383.33333333337,170108.33333333337,230008.33333333328,243283.33333333328,226466.66666666663,196241.66666666663,175216.66666666663,158941.66666666663,145816.66666666663,145175.0,151016.66666666663,159900.0
12007,Bradford,66916.66666666669,64625.0,71850.0,74833.33333333331,83291.66666666669,103650.0,131000.0,138566.66666666663,128341.66666666669,128850.0,108066.66666666669,100383.33333333331,92375.0,88825.0,97900.0
12009,Brevard,89933.33333333331,98183.33333333331,110991.66666666669,127625.0,159308.33333333337,209708.33333333328,227600.0,193525.0,156350.0,133775.0,119833.33333333331,108875.0,109716.66666666669,121925.0,137608.33333333337
12011,Broward,102675.0,117416.66666666669,134091.66666666663,154525.0,185950.0,247041.66666666663,286075.0,267633.33333333326,205766.66666666663,154866.66666666663,139350.0,128933.33333333331,135808.33333333337,156116.66666666663,177800.0
12015,Charlotte,105558.33333333331,115541.66666666669,128350.0,146758.33333333337,174483.33333333337,223025.0,244308.33333333328,202233.33333333328,157891.66666666663,135008.33333333337,128500.0,119508.33333333331,121141.66666666669,134200.0,156566.66666666663
12017,Citrus,84583.33333333331,90066.66666666669,97191.66666666669,106575.0,122908.33333333331,154741.66666666663,181716.66666666663,163758.33333333337,141316.66666666663,126025.0,112708.33333333331,102075.0,96400.0,98808.33333333331,102850.0
12019,Clay,113325.0,119416.66666666669,127125.0,135900.0,150741.66666666663,175375.0,206250.0,203425.0,182775.0,170658.33333333337,155875.0,140658.33333333337,134308.33333333337,142650.0,155125.0
12021,Collier,166008.33333333337,185200.0,204441.66666666663,224925.0,266791.66666666674,378516.66666666674,433800.0,369441.66666666674,288666.66666666674,247125.0,228900.0,215983.33333333328,218841.66666666663,236525.0,271341.66666666674
12023,Columbia,77400.0,79533.33333333331,83450.0,87758.33333333331,94275.0,118883.33333333331,144541.66666666663,146891.66666666663,135500.0,130533.33333333331,117025.0,103383.33333333331,104108.33333333331,101616.66666666669,106308.33333333331
12027,De Soto,63300.0,67050.0,74183.33333333331,80758.33333333331,95425.0,132683.33333333337,164100.0,152616.66666666663,118133.33333333331,91991.66666666669,87658.33333333331,78333.33333333331,70408.33333333331,77483.33333333331,80991.66666666669
12029,Dixie,50008.33333333334,55633.33333333334,60566.66666666666,62841.66666666666,68400.0,83025.0,100566.66666666669,100358.33333333331,109933.33333333331,105400.0,79241.66666666669,71225.0,72266.66666666669,70216.66666666669,73325.0
12031,Duval,93191.66666666669,99908.33333333331,108558.33333333331,119233.33333333331,133241.66666666663,156341.66666666663,182191.66666666663,180708.33333333328,164716.66666666663,145166.66666666663,129175.0,110983.33333333331,104166.66666666669,112958.33333333331,126875.0
12033,Escambia,87250.0,87608.33333333331,91433.33333333331,96841.66666666669,108258.33333333331,135091.66666666663,149441.66666666663,143058.33333333337,131416.66666666663,126208.33333333331,119508.33333333331,108391.66666666669,106958.33333333331,112458.33333333331,118750.0
12035,Flagler,115775.0,122741.66666666669,132950.0,153425.0,183683.33333333328,232566.66666666663,262000.0,233558.33333333328,186508.33333333328,163475.0,145258.33333333337,133408.33333333337,134591.66666666663,150633.33333333337,166416.66666666663
12037,Franklin,130558.33333333331,136708.33333333337,187900.0,239658.33333333328,317458.33333333326,423250.0,384425.0,296041.66666666674,252491.66666666663,232466.66666666663,195550.0,197183.33333333328,208808.33333333328,212916.66666666663,213533.33333333328
12039,Gadsden,62716.66666666666,64366.66666666666,71158.33333333331,74575.0,78791.66666666669,95783.33333333331,109325.0,112666.66666666669,102083.33333333331,103433.33333333331,100633.33333333331,92166.66666666669,86616.66666666669,83333.33333333331,80483.33333333331
12041,Gilchrist,69633.33333333331,76991.66666666669,84916.66666666669,82708.33333333331,107975.0,133283.33333333337,154608.33333333337,151741.66666666663,149883.33333333337,134691.66666666663,127816.66666666669,121083.33333333331,110033.33333333331,109400.0,105200.0
12043,Glades,65158.33333333334,65550.0,72825.0,79233.33333333331,82858.33333333331,124575.0,150833.33333333337,151316.66666666663,135433.33333333337,132858.33333333337,98008.33333333331,80641.66666666669,77308.33333333331,77450.0,76491.66666666669
12045,Gulf,84850.0,91391.66666666669,106083.33333333331,136333.33333333337,170866.66666666663,217150.0,226116.66666666663,180533.33333333328,166583.33333333337,156883.33333333337,142933.33333333337,138516.66666666663,123350.0,132658.33333333337,148291.66666666663
12049,Hardee,50500.0,50783.33333333334,55050.0,59000.0,66416.66666666669,84116.66666666669,98191.66666666669,103808.33333333331,103041.66666666669,96325.0,71183.33333333331,61675.0,56241.66666666666,60591.66666666666,59650.0
12051,Hendry,63658.33333333334,65941.66666666669,72866.66666666669,78183.33333333331,90908.33333333331,129425.0,173166.66666666663,168275.0,132050.0,101575.0,82683.33333333331,66825.0,63750.0,64975.0,72733.33333333331
12053,Hernando,90491.66666666669,96341.66666666669,102208.33333333331,114691.66666666669,134208.33333333337,172841.66666666663,201816.66666666663,183466.66666666663,147450.0,118983.33333333331,104066.66666666669,94458.33333333331,89641.66666666669,95641.66666666669,107075.0
12055,Highlands,65325.0,68808.33333333331,72733.33333333331,79200.0,94150.0,130041.66666666669,161600.0,147191.66666666663,119941.66666666669,103808.33333333331,90633.33333333331,79200.0,74341.66666666669,72950.0,79691.66666666669
12057,Hillsborough,97208.33333333331,107066.66666666669,118383.33333333331,130000.0,147241.66666666663,181408.33333333328,221700.0,212883.33333333328,176250.0,145783.33333333337,130508.33333333331,116750.0,119200.0,137266.66666666663,154166.66666666663
12061,Indian River,108791.66666666669,116633.33333333331,128283.33333333331,142675.0,174791.66666666663,222550.0,238600.0,206225.0,168783.33333333337,149825.0,135950.0,124633.33333333331,125450.0,136541.66666666663,150541.66666666663
12069,Lake,112433.33333333331,118725.0,126408.33333333331,135616.66666666663,152575.0,192575.0,235141.66666666663,216258.33333333328,179850.0,152258.33333333337,136375.0,123291.66666666669,122391.66666666669,134075.0,154316.66666666663
12071,Lee,112575.0,121075.0,135925.0,154308.33333333337,180350.0,247016.66666666663,289008.33333333326,241391.66666666663,182866.66666666663,145283.33333333337,133275.0,127058.33333333331,136675.0,152216.66666666663,173366.66666666663
12073,Leon,105133.33333333331,110491.66666666669,119366.66666666669,131008.33333333331,147633.33333333337,171758.33333333337,191675.0,190425.0,179433.33333333337,168691.66666666663,160533.33333333337,148933.33333333337,144266.66666666663,146591.66666666663,151925.0
12075,Levy,73633.33333333331,76133.33333333331,81033.33333333331,89383.33333333331,105525.0,142491.66666666663,174316.66666666663,168208.33333333337,145975.0,136275.0,120383.33333333331,100000.0,95341.66666666669,98916.66666666669,104350.0
12081,Manatee,128350.0,139683.33333333337,153550.0,171750.0,198241.66666666663,267075.0,295891.66666666674,247025.0,199883.33333333328,170625.0,155216.66666666663,143750.0,148325.0,165300.0,191941.66666666663
12083,Marion,77616.66666666669,82450.0,87766.66666666669,96741.66666666669,109708.33333333331,146116.66666666663,181733.33333333328,173466.66666666663,145500.0,122508.33333333331,106591.66666666669,92133.33333333331,89983.33333333331,95033.33333333331,107150.0
12085,Martin,127325.0,139466.66666666663,157191.66666666663,182800.0,225441.66666666663,289883.33333333326,302241.66666666674,258266.66666666663,211483.33333333328,183616.66666666663,172441.66666666663,160766.66666666663,162250.0,174800.0,193608.33333333328
12086,Miami-Dade,115391.66666666669,127766.66666666669,146241.66666666663,168875.0,202141.66666666663,261358.33333333328,313500.0,318916.66666666674,263500.0,187366.66666666663,161908.33333333337,152483.33333333337,161050.0,183066.66666666663,212916.66666666663
12087,Monroe,236833.33333333328,266250.0,316150.0,398266.66666666674,527525.0,696750.0,679283.3333333335,598400.0,488941.66666666674,422016.66666666674,393225.0,373125.0,375033.33333333326,401341.66666666674,441316.66666666674
12089,Nassau,133141.66666666663,149391.66666666663,161775.0,169125.0,189758.33333333328,226150.0,263350.0,264900.0,244891.66666666663,231433.33333333328,214816.66666666663,199458.33333333328,189091.66666666663,195458.33333333328,211725.0
12091,Okaloosa,107725.0,112600.0,120516.66666666669,131333.33333333337,165675.0,232591.66666666663,243658.33333333328,218866.66666666663,190991.66666666663,179333.33333333337,171666.66666666663,163583.33333333337,163191.66666666663,168575.0,177708.33333333337
12093,Okeechobee,75233.33333333331,73791.66666666669,80966.66666666669,87458.33333333331,107675.0,146566.66666666663,172250.0,156858.33333333337,135933.33333333337,112625.0,97375.0,90725.0,81866.66666666669,80366.66666666669,84066.66666666669
12095,Orange,111691.66666666669,121741.66666666669,131750.0,143166.66666666663,161400.0,208933.33333333328,257725.0,245541.66666666663,200125.0,159800.0,136116.66666666663,122375.0,124900.0,146391.66666666663,165666.66666666663
12097,Osceola,113850.0,120741.66666666669,126466.66666666669,134858.33333333337,153708.33333333337,201308.33333333328,248116.66666666663,238325.0,187841.66666666663,137683.33333333337,113025.0,101233.33333333331,105275.0,125258.33333333331,148650.0
12099,Palm Beach,120341.66666666669,132091.66666666663,152675.0,175966.66666666663,216200.0,287133.33333333326,314641.66666666674,272075.0,214108.33333333328,174600.0,159866.66666666663,146916.66666666663,148525.0,165391.66666666663,192641.66666666663
12101,Pasco,92391.66666666669,99766.66666666669,110291.66666666669,122466.66666666669,138975.0,175216.66666666663,202583.33333333328,180666.66666666663,150466.66666666663,129866.66666666669,119633.33333333331,107783.33333333331,101858.33333333331,111075.0,127250.0
12103,Pinellas,92941.66666666669,104591.66666666669,118216.66666666669,132850.0,152808.33333333337,190591.66666666663,216125.0,195008.33333333328,164383.33333333337,141525.0,130466.66666666669,118225.0,119700.0,132508.33333333337,147383.33333333337
12105,Polk,88083.33333333331,93300.0,99183.33333333331,108166.66666666669,121175.0,151341.66666666663,189875.0,185791.66666666663,158591.66666666663,131758.33333333337,113133.33333333331,97541.66666666669,96500.0,105600.0,122458.33333333331
12107,Putnam,64741.66666666666,69658.33333333331,73475.0,77033.33333333331,89983.33333333331,111208.33333333331,135200.0,136591.66666666663,120783.33333333331,121633.33333333331,106408.33333333331,93566.66666666669,87825.0,83825.0,83183.33333333331
12109,Saint Johns,162883.33333333337,177950.0,192016.66666666663,211225.0,237783.33333333328,286208.33333333326,329458.33333333326,308675.0,267191.66666666674,243591.66666666663,223791.66666666663,209141.66666666663,211233.33333333328,231133.33333333328,249275.0
12111,Saint Lucie,93966.66666666669,101258.33333333331,115991.66666666669,139766.66666666663,173816.66666666663,226575.0,244450.0,208975.0,154683.33333333337,116050.0,103925.0,99833.33333333331,102208.33333333331,114716.66666666669,128908.33333333331
12113,Santa Rosa,109250.0,114091.66666666669,118200.0,127608.33333333331,143791.66666666663,188216.66666666663,207066.66666666663,194050.0,179641.66666666663,167883.33333333337,159525.0,150275.0,149458.33333333337,156591.66666666663,165825.0
12115,Sarasota,126216.66666666669,139441.66666666663,153258.33333333337,172875.0,200583.33333333328,272608.33333333326,301516.66666666674,250058.33333333328,204883.33333333328,172183.33333333337,159641.66666666663,151175.0,153775.0,171766.66666666663,197275.0
12117,Seminole,118191.66666666669,127725.0,138483.33333333337,150491.66666666663,170366.66666666663,221166.66666666663,273966.66666666674,256650.0,213816.66666666663,180000.0,159625.0,142200.0,141491.66666666663,160633.33333333337,178400.0
12119,Sumter,116833.33333333331,124125.0,129533.33333333331,141116.66666666663,170008.33333333337,195066.66666666663,223700.0,226891.66666666663,207733.33333333328,195833.33333333328,188541.66666666663,183716.66666666663,186491.66666666663,199666.66666666663,227316.66666666663
12121,Suwannee,66358.33333333331,71233.33333333331,71300.0,79666.66666666669,87891.66666666669,111125.0,135508.33333333337,139866.66666666663,135225.0,112208.33333333331,109000.0,104725.0,102408.33333333331,90566.66666666669,97758.33333333331
12127,Volusia,92458.33333333331,101850.0,113483.33333333331,128083.33333333331,150541.66666666663,193725.0,228750.0,205691.66666666663,169650.0,139191.66666666663,121683.33333333331,108316.66666666669,107641.66666666669,117933.33333333331,132491.66666666663
12129,Wakulla,89441.66666666669,105091.66666666669,117600.0,120700.0,143041.66666666663,161091.66666666663,185291.66666666663,180791.66666666663,166891.66666666663,163291.66666666663,155025.0,138975.0,126966.66666666669,126716.66666666669,132508.33333333337
