original_title,title_length,production_companies
Last Vegas,10, Outlaw Sinema
Wrath of the Titans,19,Legendary Pictures
300,3, Legendary Pictures
Beowulf,7, Paramount Animation
The Help,8, Imagenation Abu Dhabi FZ
The Frozen Ground,17, K5 International
The Whole Ten Yards,19, MHF Zweite Academy Film
Swimming Pool,13, Canal Plus
Inside Man,10, Universal Pictures
King Arthur,11, Green Hills Productions
Fahrenheit 9/11,15,BIM Distribuzione
Legally Blonde,14,Marc Platt Productions
Enchanted,9, Josephson Entertainment
The Three Musketeers,20, Constantin Film Produktion
Limitless,9, Relativity Media
Itâ€™s a Boy Girl Thing,23, Icon Entertainment International
In the Valley of Elah,21, NALA Films
Stormbreaker,12,Isle of Man Film
The Darkest Hour,16, New Regency Pictures
Safe,4, IM Global
True Grit,9, Mike Zoss Productions
Taken 2,7, Canal+
Panic Room,10, Hofflund/Polone
The Transporter,15, Canal+
Eastern Promises,16, Serendipity Point Films
Rio,3,Blue Sky Studios
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62,Walt Disney
Running Scared,14,International Production Company
Journey to the Center of the Earth,34, Walden Media
Now You See Me,14, K/O Paper Products
Snow White and the Huntsman,27, Roth Films
The Prince,10, Oasis Films
Spider-Man 2,12, Marvel Enterprises
A Walk Among the Tombstones,27,Double Feature Films
Mean Girls,10,Paramount Pictures
Hansel & Gretel: Witch Hunters,30, Gary Sanchez Productions
The Heat,8,Ingenious Film Partners
Hitman,6, Anka Film
Baby Mama,9,Relativity Media
Saw IV,6,Lions Gate Films
Chocolat,8, David Brown Productions
Stormbreaker,12, Weinstein Company
Jobs,4,Open Road Films
The Water Horse,15, Beacon Pictures
Munich,6, Amblin Entertainment
Escape from Planet Earth,24, Mainframe Entertainment
xXx: State of the Union,23, Revolution Studios
RED,3, DC Entertainment
The Frozen Ground,17,Grindstone Entertainment Group
Crazy/Beautiful,15,Touchstone Pictures
The Avengers,12,Marvel Studios
Carrie,6, Misher Films
The Purge: Anarchy,18,Universal Pictures
The Host,8,Nick Wechsler Productions
The Debt,8,Miramax Films
All Is Lost,11, Washington Square Films
Queen of the Damned,19, Material
Love & Other Drugs,18, Regency Enterprises
Training Day,12, Warner Bros.
Furious 7,9,Universal Pictures
Poseidon,8, Irwin Allen Productions
Get Carter,10, Morgan Creek Productions
Walk Hard: The Dewey Cox Story,30, Apatow Productions
We Are Marshall,15,Legendary Pictures
The Railway Man,15, Lionsgate
The Twilight Saga: New Moon,27,Summit Entertainment
Epic Movie,10, New Regency Pictures
The Forbidden Kingdom,21, China Film Co-Production Corporation
Killers,7, Aversano Films
Daddy Day Care,14, Davis Entertainment
The Lord of the Rings: The Two Towers,37, New Line Cinema
Seventh Son,11,Legendary Pictures
The Hurt Locker,15,Summit Entertainment
Panic Room,10, Indelible Productions
Freedom Writers,15,Double Feature Films
Die Another Day,15,Eon Productions
X-Men: Days of Future Past,26, Bad Hat Harry Productions
Cowboys & Aliens,16,Imagine Entertainment
"Good Night, and Good Luck.",26,Warner Independent Pictures (WIP)
Batman Begins,13, Syncopy
Blood Work,10,Malpaso Productions
The Men Who Stare at Goats,26,BBC Films
Austin Powers in Goldmember,27, Team Todd
Big Miracle,11, Anonymous Content
P.S. I Love You,15, Alcon Entertainment
The Hills Have Eyes,19,Dune Entertainment
Cradle 2 the Grave,18,Silver Pictures
Night at the Museum: Secret of the Tomb,39,Twentieth Century Fox Film Corporation
The Adjustment Bureau,21, Gambit Pictures
Journey 2: The Mysterious Island,32, Walden Media
The Debt,8, Marv Films
42,2,Warner Bros.
The Counselor,13, Nick Wechsler Productions
The Flintstones in Viva Rock Vegas,34, Amblin Entertainment
Awake,5,The Weinstein Company
Sin City: A Dame to Kill For,28, Aldamisa Entertainment
Taken 3,7, M6 Films
The Lord of the Rings: The Two Towers,37, The Saul Zaentz Company
Hide and Seek,13,Twentieth Century Fox Film Corporation
High Crimes,11, Epsilon Motion Pictures
Perfect Stranger,16, Revolution Studios
Never Back Down,15,Summit Entertainment
Music and Lyrics,16,Village Roadshow Pictures
Firewall,8,Village Roadshow Pictures
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,83, Four By Two Productions
Creed,5, Chartoff-Winkler Productions
In Bruges,9, Scion Films
Final Destination 5,19,New Line Cinema
Trapped,7, Propaganda Films
Why Did I Get Married?,22,Lions Gate Films
Poseidon,8, Warner Bros.
The Skeleton Key,16,Universal Pictures
Saving Silverman,16, NPV Entertainment
Shrek,5, DreamWorks Animation
Dredd,5,DNA Films
Drive Angry,11, Nu Image Films
The Expendables 3,17, LionsGate
Vacation,8, David Dobkin Productions
The Return,10,Rogue Pictures
Hansel & Gretel: Witch Hunters,30, Studio Babelsberg
R.I.P.D.,8, Dark Horse Entertainment
Cellular,8,New Line Cinema
John Tucker Must Die,20, John US Productions
Unbroken,8, Jolie Pas
Cinderella,10, Genre Films
Miracle,7,Walt Disney
The Conjuring,13, Evergreen Media Group
Pain & Gain,11, De Line Pictures
The Hobbit: The Battle of the Five Armies,41,WingNut Films
Dracula 2000,12,Neo Art & Logic
Love the Coopers,16, Groundswell Productions
Leap Year,9, Birnbaum/Barber
Reign Over Me,13, Sunlight Productions
Blended,7, Karz Entertainment
The Phantom of the Opera,24,Odyssey Entertainment
The Ant Bully,13, DNA Films
San Andreas,11, Warner Bros.
Carol,5,Killer Films
Perfume: The Story of a Murderer,32, Rising Star
The Last Samurai,16, Radar Pictures
Secret Window,13, Mel's Cite du Cinema
Auto Focus,10, Propaganda Films
The Wolverine,13, Big Screen Productions
Under the Skin,14, Nick Wechsler Productions
Oblivion,8, Monolith Pictures (III)
V for Vendetta,14, Anarchos Productions
Street Fighter: The Legend of Chun-Li,37,Twentieth Century Fox Film Corporation
The Musketeer,13, Carousel Picture Company
AntiTrust,9,Industry Entertainment
8 Mile,6, Mikona Productions GmbH & Co. KG
Act of Valor,12,Relativity Media
The Bad Lieutenant: Port of Call - New Orleans,46, Edward R. Pressman Film
Taken 3,7, Canal+
Chef,4,Open Road Films
Dan in Real Life,16,Touchstone Pictures
Sin City,8, Miramax
The Departed,12, Warner Bros.
Concussion,10, LStar Capital
The Crazies,11, Participant Media
The Devil's Double,18,Corrino Media Corporation
Barney's Version,16,Serendipity Point Films
Paranoia,8, IM Global
St. Vincent,11,The Weinstein Company
Dolphin Tale 2,14, Boxing Cat Films
The Amazing Spider-Man 2,24, Matt Tolmach Productions
X-Men: Days of Future Past,26,Twentieth Century Fox Film Corporation
Ã†on Flux,9, Colossal Pictures
Grown Ups 2,11,Columbia Pictures
American Psycho,15, Edward R. Pressman Film
The Guest,9, Snoot Entertainment
Little Fockers,14, Relativity Media
"Tomorrow, When the War Began",28,Omnilab Media
The Guard,9, Irish Film Board
The Last King of Scotland,25, Scottish Screen
The Punisher,12, VIP 2 Medienfonds
Ride Along,10, Cube Vision
The Covenant,12, Inc.
The Final Destination,21,New Line Cinema
My Sister's Keeper,18, Gran Via Productions
Fred Claus,10, Warner Bros.
Bandits,7, Hyde Park Entertainment
London Boulevard,16, Henceforth
License to Wed,14, Phoenix Pictures
The Giver,9,The Weinstein Company
Bridget Jones: The Edge of Reason,33, Working Title Films
The Artist,10, uFilm
Super 8,7, Amblin Entertainment
The Twilight Saga: Breaking Dawn - Part 2,41, Temple Hill Entertainment
Avengers: Age of Ultron,23,Marvel Studios
"10,000 BC",9, Moonlighting Films
Baby Mama,9, Michaels-Goldwyn
Pathfinder,10, Dune Entertainment
The Day After Tomorrow,22, Centropolis Entertainment
Twisted,7, Intertainment AG
Virgin Territory,16, Dino De Laurentiis Company
The Switch,10, Bona Fide Productions
The Amazing Spider-Man,22, Marvel Entertainment
The Karate Kid,14, Jerry Weintraub Productions
Broken Flowers,14, Five Roses
Ex Machina,10, Universal Pictures International (UPI)
The Gunman,10, Silver Pictures
The Stepford Wives,18, DreamWorks Pictures
The Gunman,10, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Wrath of the Titans,19, Warner Bros.
Coach Carter,12, Tollin/Robbins Productions
Return to Never Land,20, DisneyToon Studios
Public Enemies,14, Forward Pass
Thirteen Days,13, Tig Productions
The Big Year,12, Dune Entertainment
Fred Claus,10, Jessie Nelson Productions
The Butler,10,Laura Ziskin Productions
The Butterfly Effect,20, BenderSpink
Silent Hill,11,Silent Hill DCP Inc.
21 Jump Street,14, Stephen J. Cannell Productions
Revolutionary Road,18, BBC Films
A Serious Man,13, Focus Features
Flags of Our Fathers,20, Malpaso Productions
Starsky & Hutch,15, Red Hour Films
The Mexican,11,DreamWorks SKG
The Wedding Planner,19, Tapestry Films
House of Wax,12, Dark Castle Entertainment
Sinister 2,10, Entertainment One
Killer Joe,10, Picture Perfect (I)
Along Came Polly,16, Loofah Productions
Finding Nemo,12, Disney Enterprises
Leap Year,9, Octagon Films
Whiteout,8, Don Carmody Productions
I Don't Know How She Does It,28,The Weinstein Company
Reindeer Games,14, Marty Katz Productions
Final Fantasy: The Spirits Within,33,Columbia Pictures
Sunshine,8,DNA Films
Alexander,9, PathÃ© Renn Productions
The Perfect Game,16, The
Osmosis Jones,13, Warner Bros.
House of the Dead,17, Mindfire Entertainment
Equilibrium,11,Dimension Films
In the Valley of Elah,21,Summit Entertainment
Knight and Day,14, Regency Enterprises
Coach Carter,12,Paramount Pictures
St. Vincent,11, Crescendo Productions
Looney Tunes: Back in Action,28, Goldmann Pictures
"10,000 BC",9, The Department of Trade and Industry of South Africa
Boogeyman,9,Ghost House Pictures
Garfield,8, Davis Entertainment
Side Effects,12, Endgame Entertainment
The Cat's Meow,14, Dan Films
No Reservations,15, Storefront Pictures
Dark Blue,9, Cosmic Pictures
The Core,8, Horsepower Films
The Matador,11,Miramax Films
Burke & Hare,12, Prescience
Premonition,11, Hyde Park Films
The Counselor,13,Ingenious Media
Changeling,10, Malpaso Productions
Ella Enchanted,14,Miramax Films
Ex Machina,10, Film4
The Princess Diaries,20, BrownHouse Productions
Jason X,7,New Line Cinema
Little Boy,10,Metanoia Films
Around the World in 80 Days,27, Mostow/Lieberman Productions
Hairspray,9,New Line Cinema
Juno,4, Mandate Pictures
Dear John,9,Screen Gems
Shrek,5,DreamWorks SKG
The Chronicles of Riddick,25, Radar Pictures
Daddy's Home,12, Gary Sanchez Productions
Fury,4,Columbia Pictures
Wicker Park,11,Lakeshore Entertainment
Shoot 'Em Up,12, Angry Films
The Raven,9,Relativity Media
The Skeleton Key,16, MFPV Film
A Serious Man,13, Working Title Films
Love Happens,12, Scion Films
War of the Worlds,17, Cruise/Wagner Productions
Almost Famous,13, Vinyl Films
The Fountain,12, Muse Entertainment Enterprises
Diary of a Wimpy Kid: Rodrick Rules,35,Fox 2000 Pictures
Intolerable Cruelty,19, Alphaville Productions
Rebound,7, Robert Simonds Productions
The Hobbit: The Battle of the Five Armies,41, 3Foot7
My Blueberry Nights,19,Block 2 Pictures
Carrie,6, Metro-Goldwyn-Mayer (MGM)
We Were Soldiers,16, Wheelhouse Entertainment
Everest,7, Cross Creek Pictures
Get Hard,8,Gary Sanchez Productions
Lucy,4, Canal+
50 First Dates,14, Flower Films (II)
Cats & Dogs 2 : The Revenge of Kitty Galore,43,Village Roadshow Pictures
Looper,6, FilmDistrict
Now You See Me,14, See Me Louisiana
Quarantine,10,Vertigo Entertainment
War,3,Mosaic Media Group
Mulholland Drive,16, Canal+
City By The Sea,15, Brad Grey Pictures
Disconnect,10, Wonderful Films PLC
Sabotage,8, Crave Films
Fantastic Four,14, Marvel Entertainment
Crazy Heart,11, Butcher's Run Films
Get Smart,9, Mosaic Media Group
The Adventures of Rocky & Bullwinkle,36, KC Medien AG
Underworld: Awakening,21, UW4 Productions
The Grudge 2,12,Columbia Pictures Corporation
Max Payne,9, Collision Entertainment
Unstoppable,11, Firm Films
Foxcatcher,10, Media Rights Capital
Disconnect,10, Liddell Entertainment
D-Tox,5,Universal Pictures
Jack Ryan: Shadow Recruit,25, Skydance Productions
The Hunger Games: Mockingjay - Part 2,37, Lionsgate
The Marine,10,Twentieth Century Fox Film Corporation
Men in Black 3,14, Imagenation Abu Dhabi FZ
Furious 7,9, Media Rights Capital
Swordfish,9, Jonathan Krane Group
Silent Hill,11, Davis-Films
Unleashed,9,Canal Plus
Austin Powers in Goldmember,27,New Line Cinema
Frankenweenie,13,Walt Disney Pictures
Sicario,7,Lionsgate
High Crimes,11, New Regency Pictures
Obsessed,8,Sony Pictures
Daybreakers,11, Furst Films
Gangster Squad,14, Lin Pictures
Taken 2,7, EuropaCorp
The Spirit,10,DC Comics
Did You Hear About The Morgans?,31, Relativity Media
Pulse,5,Dimension Films
The Last Exorcism Part II,25,StudioCanal
Eragon,6, Twentieth Century Fox Film Corporation
Safe House,10, Dentsu
The Intern,10,Waverly Films
Just Like Heaven,16,DreamWorks SKG
Zodiac,6, Phoenix Pictures
Pandorum,8,Impact Pictures
Blood Diamond,13, Lonely Film Productions GmbH & Co. KG.
A Good Year,11,Fox 2000 Pictures
Machine Gun Preacher,20,Mpower Pictures
Olympus Has Fallen,18, Millennium Films
Beowulf,7,Paramount Pictures
Arbitrage,9, Artina Films
Escape from Planet Earth,24,Rainmaker Entertainment
The Mummy Returns,17, Alphaville Films
The Good German,15, Sunset Gower Studios
Role Models,11, Internationale Filmproduktion Stella-del-SÃ¼d
Predators,9, Troublemaker Studios
Friday Night Lights,19, Friday Night Lights LLC
No Country for Old Men,22, Mike Zoss Productions
Gangs of New York,17,Miramax Films
Ninja Assassin,14, Legendary Pictures
The Four Feathers,17, Marty Katz Productions
The Bounty Hunter,17,Columbia Pictures
Journey 2: The Mysterious Island,32,New Line Cinema
Spotlight,9, Open Road Films
Hardball,8, GHS Productions KG
Aloha,5, Sony Pictures Entertainment (SPE)
Pacific Rim,11, Disney Double Dare You (DDY)
Evan Almighty,13, Universal Pictures
The Taking of Pelham 1 2 3,26, Relativity Media
Transporter 3,13,Europa Corp
Suspect Zero,12, Cruise/Wagner Productions
Rent,4,Columbia Pictures
Saving Silverman,16, Columbia Pictures Corporation
Heaven is for Real,18,TriStar Pictures
Death Sentence,14, Dune Entertainment
Contagion,9, Participant Media
The Grudge,10,Ghost House Pictures
The Ides of March,17, Crystal City Entertainment
Monster House,13, Amblin Entertainment
The Fifth Estate,16, Participant Media
The Queen,9, Scott Rudin Productions
The Lego Movie,14, Warner Bros. Animation
Jack the Giant Slayer,21, Big Kid Pictures
Brokeback Mountain,18, Focus Features
All About Steve,15, Fortis Films
The Monuments Men,17, Studio Babelsberg
The Last Witch Hunter,21, NeoReel
John Wick,9,Thunder Road Pictures
What to Expect When You're Expecting,36, What to Expect Productions
Bolt,4, Walt Disney Animation Studios
Bangkok Dangerous,17, International Production Company
Sin City: A Dame to Kill For,28, Demarest Films
The Majestic,12, Darkwoods Productions
The Way Back,12, Exclusive Films
Meet Dave,9, Guy Walks into a Bar Productions
Kingsman: The Secret Service,28, TSG Entertainment
Exodus: Gods and Kings,22, Babieka
Nanny McPhee and the Big Bang,29,Universal Pictures
Moonrise Kingdom,16, Moonrise
Traffic,7, Splendid Medien AG
Beverly Hills Chihuahua,23,Walt Disney Pictures
Just Married,12, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
Looper,6,Endgame Entertainment
Bolt,4,Walt Disney Pictures
Hannibal Rising,15, Zephyr Films
The Scorpion King,17, Kalima Productions GmbH & Co. KG
Final Destination,17, Zide-Perry Productions
Under the Skin,14, UK Film Council
The Legend of Hercules,22,Millennium Films
Salt,4, Relativity Media
Employee of the Month,21,Lionsgate
Vertical Limit,14,Columbia Pictures Corporation
Brooklyn's Finest,17, Millennium Films
You Don't Mess With the Zohan,29, Sony Pictures Releasing
Bandits,7,Cheyenne Enterprises
Burn After Reading,18, Focus Features
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
Project X,9, Green Hat Films
Crash,5, Bull's Eye Entertainment
Ocean's Eleven,14,Village Roadshow Pictures
The Martian,11, Mid Atlantic Films
Focus,5, Zaftig Films
The Aviator,11, Initial Entertainment Group (IEG)
The Little Prince,17, Orange Studios
Cloud Atlas,11, Cloud Atlas Productions
Memoirs of a Geisha,19,DreamWorks SKG
End of Watch,12,Emmett/Furla Films
The Adventures of Tintin,24, WingNut Films
The Good Dinosaur,17, Pixar Animation Studios
Year One,8, Apatow Productions
New in Town,11, The Safran Company
A Man Apart,11, Newman/Tooley Films
Flight of the Phoenix,21,Twentieth Century Fox Film Corporation
Killing Them Softly,19,Plan B Entertainment
Moon,4, Limelight Fund
Scooby-Doo,10, Warner Bros.
Trance,6,Cloud Eight Films
The Four Feathers,17, Dune Films
War,3, Current Entertainment
The Hobbit: The Desolation of Smaug,35,WingNut Films
Pompeii,7, Constantin Film International
The Scorpion King,17, World Wrestling Entertainment (WWE)
Inception,9,Legendary Pictures
I Could Never Be Your Woman,27, Bauer Martinez Studios
Redemption,10,Lionsgate
Jarhead,7, Red Wagon Entertainment
Eagle Eye,9, K/O Paper Products
Paranormal Activity: The Marked Ones,36, Room 101
What If,7,Fastnet Films
The Invisible,13, Hollywood Pictures
K-19: The Widowmaker,20,Paramount Pictures
Resident Evil,13, Davis-Films
A Knight's Tale,15, Finestkind
Fire with Fire,14, Cheetah Vision
Agora,5, Telecinco Cinema
Saw III,7, Twisted Pictures
Hop,3,Universal Pictures
Extremely Loud & Incredibly Close,33,Paramount Pictures
The Switch,10, Echo Films
Paul,4, Big Talk Productions
National Treasure: Book of Secrets,34, Sparkler Entertainment
The Town,8,Legendary Pictures
Daddy's Home,12,Paramount Pictures
Nebraska,8,Paramount Vantage
Oldboy,6, Good Universe
The Smurfs,10, Sony Pictures Animation
Dracula Untold,14, Michael De Luca Productions
The Adventures of Tintin,24,Paramount Pictures
Hotel Rwanda,12, Miracle Pictures
Basic Instinct 2,16, Kanzaman
The Jungle Book 2,17, Walt Disney Television Animation
The Kite Runner,15,DreamWorks SKG
The Wedding Planner,19, Intermedia Films
Scooby-Doo,10, Mosaic Media Group
Invictus,8, Mace Neufeld Productions
On the Road,11, VideoFilmes
The Manchurian Candidate,24, Clinica Estetico
Mr. Deeds,9, Out of the Blue... Entertainment
Meet the Parents,16,DreamWorks SKG
Riddick,7,One Race Productions
Fast & Furious,14, One Race Productions
Rise of the Planet of the Apes,30,20th Century Fox
City By The Sea,15, Franchise Pictures
Transformers: Dark of the Moon,30, Indochina Productions
The Island,10, Parkes/MacDonald Productions
Ouija,5, Blumhouse Productions
The Mothman Prophecies,22,Lakeshore Entertainment
The Number 23,13,New Line Cinema
Limitless,9, Virgin Produced
Ghost Rider,11, Marvel Enterprises
Role Models,11,Universal Pictures
The Frozen Ground,17, Paradox Entertainment
8 Mile,6,Imagine Entertainment
John Q,6,New Line Cinema
Unknown,7, TF1 Films Production
Fast & Furious 6,16, Original Film
Winnie the Pooh,15,Walt Disney Pictures
Scott Pilgrim vs. the World,27, Marc Platt Productions
Along Came a Spider,19,Paramount Pictures
The Devil Wears Prada,21, Fox 2000 Pictures
Whisper,7,Universal Pictures
Harry Brown,11,HanWay Films
Big Momma's House 2,19, Epsilon Motion Pictures
Alpha and Omega,15,Lions Gate Family Entertainment
Stealth,7, AFG Talons Productions
Salt,4,Columbia Pictures
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, Jim Henson Company
The Last King of Scotland,25, Cowboy Films
Hardball,8,Paramount Pictures
Bandslam,8, Goldsmith-Thomas Productions
For Greater Glory - The True Story of Cristiada,47,Dos Corazones
Brideshead Revisited,20, Ecosse Films
Lara Croft: Tomb Raider,23, Toho-Towa
The Wedding Date,16, 26 Films
Everest,7,Universal Pictures
Tooth Fairy,11, Twentieth Century Fox
Lara Croft Tomb Raider: The Cradle of Life,42,Paramount Pictures
Mission: Impossible - Rogue Nation,34, TC Productions
Dungeons & Dragons,18,New Line Cinema
We Are Marshall,15, Thunder Road Pictures
Beastly,7,CBS Films
Igby Goes Down,14,United Artists
Clash of the Titans,19, Legendary Pictures
The Aviator,11, Cappa Productions
Cirque du Freak: The Vampire's Assistant,40,Universal Pictures
Sherlock Holmes,15, Silver Pictures
The Big Bounce,14, Shangri-La Entertainment
Dracula 2000,12, Dimension Films
Knight and Day,14,Tree Line Films
The Perfect Game,16, Perfect Game
The Number 23,13, Firm Films
Tropic Thunder,14, Red Hour Films
Nanny McPhee and the Big Bang,29, Studio Canal
Hot Pursuit,11, Pacific Standard
Looper,6, DMG Entertainment
In Time,7, Strike Entertainment
Evil Dead,9, FilmDistrict
Max,3,Sunswept Entertainment
Adventureland,13,Miramax Films
Aloha,5,Columbia Pictures
The Wolverine,13, Marvel Entertainment
Things We Lost in the Fire,26, Province of British Columbia Production Services Tax Credit
The Last King of Scotland,25, UK Film Council
The Possession,14, North Box Productions
The Dilemma,11,Imagine Entertainment
Machete Kills,13, AR Films
The Dark Knight,15, Legendary Pictures
The Grey,8, Inferno Distribution
"Big Mommas: Like Father, Like Son",33, Runteldat Entertainment
Charlie and the Chocolate Factory,33,Village Roadshow Pictures
Mirrors,7, Luna Pictures
The Grand Budapest Hotel,24, Studio Babelsberg
Guess Who,9, Regency Enterprises
Season of the Witch,19,Atlas Entertainment
Oldboy,6,Vertigo Entertainment
Unstoppable,11, Prospect Park
August: Osage County,20,Jean Doumanian Productions
The Musketeer,13, ApolloMedia Distribution
Focus,5,Kramer & Sigman Films
Justin Bieber: Never Say Never,30, Scooter Braun Films
Percy Jackson & the Olympians: The Lightning Thief,50, Sunswept Entertainment
Tower Heist,11, Rat Entertainment
"Monsters, Inc.",14,Walt Disney Pictures
127 Hours,9, Warner Bros.
Big Momma's House 2,19, Regency Enterprises
Mission to Mars,15, Red Horizon Productions
Mamma Mia!,10,Universal Pictures
The Wrestler,12,Saturn Films
The Informant!,14, Jaffe / Braunstein Enterprise
Mirror Mirror,13, Misher Films
Marie Antoinette,16, Pricel
How High,8,Universal Pictures
Bad Teacher,11, Mosaic Media Group
Ghost Rider,11, Crystal Sky Pictures
The Heartbreak Kid,18, DreamWorks Pictures
"Legally Blonde 2: Red, White & Blonde",37,Type A Films
Non-Stop,8, Silver Pictures
The Guardian,12, Beacon Pictures
"As Above, So Below",18,Legendary Pictures
Snow White and the Huntsman,27,Universal Pictures
Brave,5, Pixar Animation Studios
50 First Dates,14, Anonymous Content
Possession,10,Warner Bros. Pictures
Quartet,7,Headline Pictures
Without a Paddle,16,Paramount Pictures
Contagion,9, Regency Enterprises
Gangs of New York,17, Initial Entertainment Group (IEG)
Katy Perry: Part of Me,22, MTV Films
Gran Torino,11, Malpaso Productions
Edge of Darkness,16,Icon Productions
Space Chimps,12, Vanguard Animation
Frankenweenie,13, Tim Burton Animation Company
Hanna,5, Sechzehnte Babelsberg Film
The King's Speech,17, See-Saw Films
Hannibal Rising,15, ETIC Films
Underworld: Evolution,21, Screen Gems
Upside Down,11, Transfilm
Trumbo,6, Inimitable Pictures
John Wick,9, DefyNite Films
Let Me In,9, Exclusive Media Group
Taxi,4, EuropaCorp
Paycheck,8,Paramount Pictures
Drive Angry,11, Millennium Films
Hercules,8, Radical Studios
One Day,7, Color Force
Transformers: Revenge of the Fallen,35, DreamWorks SKG
Down with Love,14,Regency Enterprises
21 Grams,8, Y Productions
Van Helsing,11, The
Despicable Me,13,Universal Pictures
"Me, Myself & Irene",18,Twentieth Century Fox Film Corporation
No Country for Old Men,22,Miramax Films
Ice Age,7,Twentieth Century Fox Film Corporation
American Pie 2,14, Zide-Perry Productions
Little Black Book,17, Blue Star Pictures
The Taking of Pelham 1 2 3,26, Escape Artists
Man of Steel,12,Legendary Pictures
The Secret of Moonacre,22, Spice Factory
Space Cowboys,13, Clipsal Films
27 Dresses,10,Spyglass Entertainment
Think Like a Man,16, Studio Mir
Reign of Fire,13,The Zanuck Company
Sex and the City,16, Darren Star Productions
Mindhunters,11, Weed Road Pictures
Cosmopolis,10,France 2 CinÃ©ma
Wrong Turn,10, Stan Winston Studio
Speed Racer,11,Village Roadshow Pictures
American Pie 2,14, Liveplanet
Lord of War,11, Entertainment Manufacturing Company
Taken 3,7,Twentieth Century Fox Film Corporation
WALLÂ·E,7, Pixar Animation Studios
This Is Where I Leave You,25,Spring Creek Productions
Four Christmases,16, Wild West Picture Show Productions
In the Land of Women,20,Castle Rock Entertainment
WALLÂ·E,7,Walt Disney Pictures
12 Years a Slave,16, New Regency Pictures
Straight Outta Compton,22, Broken Chair Flickz
Ratatouille,11, Pixar Animation Studios
Premonition,11, Offspring Entertainment
Jeepers Creepers,16, Cinerenta-Cinebeta
Cake,4, We're Not Brothers Productions
Last Holiday,12,Paramount Pictures
Fantastic Mr. Fox,17, Regency Enterprises
Furry Vengeance,15, Imagenation Abu Dhabi FZ
Thor,4, Marvel Entertainment
Pompeii,7,Impact Pictures
Unbreakable,11,Limited Edition Productions Inc.
Australia,9,Bazmark Films
The Grey,8, 1984 Private Defense Contractors
Red Eye,7, Craven-Maddalena Films
The Maze Runner,15, Temple Hill Entertainment
Stardust,8, Ingenious Film Partners
Chloe,5, Montecito Picture Company
Lord of War,11, Ascendant Pictures
Mission: Impossible - Ghost Protocol,36, Bad Robot
Brokeback Mountain,18, Good Machine
Unknown,7, Dark Castle Entertainment
Collateral Damage,17, Hacienda Productions
Eat Pray Love,13, Red Om Films
Sparkle,7,TriStar Pictures
Crazy/Beautiful,15, Ufland
Legend of the Guardians: The Owls of Ga'Hoole,45, Warner Bros.
The Wolf of Wall Street,23,Paramount Pictures
Annabelle,9, Evergreen Media Group
Guardians of the Galaxy,23,Marvel Studios
Mars Needs Moms,15,Walt Disney Animation Studios
Harry Potter and the Prisoner of Azkaban,40, P of A Productions Limited
Invictus,8,Spyglass Entertainment
My Blueberry Nights,19, Lou Yi Inc.
Godsend,7, Artists Production Group (APG)
The Twilight Saga: Eclipse,26, Temple Hill Entertainment
Something's Gotta Give,22, Waverly Films
Runner Runner,13, Double Feature Films
Surrogates,10, Wintergreen Productions
The Assassination of Jesse James by the Coward Robert Ford,58, Warner Bros.
An Unfinished Life,18, The Ladd Company
The Taking of Pelham 1 2 3,26,Columbia Pictures
Hercules,8,Paramount Pictures
The King's Speech,17, Bedlam Productions
The Forgotten,13, Visual Arts Entertainment
Trespass,8,Nu Image Films
Savages,7,Ixtlan
Seeking Justice,15, Ram Bergman Productions
Star Trek,9,Paramount Pictures
Monster House,13, Sony Pictures Entertainment
Spider-Man,10,Columbia Pictures
X-Men,5, Marvel Enterprises
Dracula 2000,12, Wes Craven Films
Wanted,6, Bazelevs Production
On the Road,11,American Zoetrope
The Boat That Rocked,20, Portobello Studios
The Marine,10, Pacific Film and Television Commission
The Crazies,11, Imagenation Abu Dhabi FZ
Alone in the Dark,17, Herold Productions
Timeline,8, Donners' Company
Mandela: Long Walk to Freedom,29,Distant Horizons
War of the Worlds,17, Amblin Entertainment
Red Riding Hood,15,Appian Way
The Internship,14, Regency Enterprises
Mirror Mirror,13, Goldmann Pictures
The Good German,15, Section Eight Productions
Battle: Los Angeles,19,Columbia Pictures
FearDotCom,10, ApolloMedia Distribution
Repo Men,8,Universal Pictures
Slumdog Millionaire,19, Film4
Reno 911!: Miami,16,20th Century Fox
Dolphin Tale,12,Alcon Entertainment
Dylan Dog: Dead of Night,24,Hyde Park Films
The Spy Next Door,17, Relativity Media
Percy Jackson: Sea of Monsters,30, Sunswept Entertainment
The Peanuts Movie,17, Twentieth Century Fox Animation
Yogi Bear,9,De Line Pictures
Mr. & Mrs. Smith,16, Dutch Oven
The Wolverine,13,Twentieth Century Fox Film Corporation
Lucky Number Slevin,19, Capitol Films
Daredevil,9,Twentieth Century Fox Film Corporation
Fun Size,8, Fake Empire
Meet the Fockers,16, Universal Pictures
RED,3, Summit Entertainment
Next,4, Revolution Studios
MacGruber,9,Relativity Media
The Guard,9, Element Pictures
Beowulf,7, Shangri-La Entertainment
