original_title,title_length,production_companies
Watchmen,8," Legendary Pictures,  Warner Bros., Paramount Pictures,  DC Comics"
Water for Elephants,19," Big Screen Productions, Ingenious Media,  Dune Entertainment,  Flashpoint Entertainment"
We Are Marshall,15," Warner Bros., Legendary Pictures,  Thunder Road Pictures"
We Are Your Friends,19,Working Title Films
We Bought a Zoo,15," Vinyl Films,  LBI Entertainment"
We Own the Night,16," 2929 Productions,  Industry Entertainment"
We Were Soldiers,16," Motion Picture Production GmbH & Co. Erste KG,  Wheelhouse Entertainment, Paramount Pictures"
Wedding Crashers,16, Tapestry Films
Welcome Home Roscoe Jenkins,27, Spyglass Entertainment
What Happens in Vegas,21," Regency Enterprises,  Penn Station Entertainment"
What If,7," Caramel Film, Fastnet Films"
What Just Happened,18," Art Linson Productions, 2929 Productions,  Tribeca Productions"
What Lies Beneath,17,"DreamWorks SKG,  ImageMovers"
What Women Want,15, Centropolis Entertainment
What to Expect When You're Expecting,36," Phoenix Pictures, Alcon Entertainment,  What to Expect Productions"
What's Your Number?,19," New Regency Pictures, Regency Enterprises"
When a Stranger Calls,21, Screen Gems
When the Game Stands Tall,25,Mandalay Pictures
While We're Young,17,Scott Rudin Productions
Whisper,7," Province of British Columbia Production Services Tax Credit, Universal Pictures,  Canadian Film or Video Production Tax Credit (CPTC),  Gold Circle Films"
White Chicks,12," Wayans Bros. Entertainment, Columbia Pictures"
White House Down,16,"Columbia Pictures,  Centropolis Entertainment,  Iron Horse Entertainment (II)"
White Noise,11," Endgame Entertainment,  Canadian Film or Video Production Tax Credit (CPTC), Universal Pictures,  The Movie Network (TMN),  Brightlight Pictures"
Whiteout,8," Canadian Film or Video Production Tax Credit (CPTC),  Warner Bros.,  Dark Castle Entertainment, StudioCanal,  Don Carmody Productions"
Why Did I Get Married Too?,26, The Tyler Perry Company
Why Did I Get Married?,22,Lions Gate Films
Wicker Park,11," Mel's Cite du Cinema, Lakeshore Entertainment"
Wild Target,11," CinemaNX,  Isle of Man Film,  Magic Light Pictures"
Wimbledon,9,Universal Pictures
Windtalkers,11,"Lion Rock Productions,  Metro-Goldwyn-Mayer (MGM)"
Winnie the Pooh,15," Walt Disney Animation Studios, Walt Disney Pictures"
Winter's Tale,13," Warner Bros.,  Weed Road Pictures"
Without a Paddle,16," De Line Pictures, Paramount Pictures"
Woman in Gold,13,"BBC Films,  Origin Pictures"
Wonderland,10,Lions Gate Films
World Trade Center,18," Kernos Filmproduktionsgesellschaft & Company,  Intermedia Films"
World War Z,11," Apparatus Productions,  Skydance Productions"
Wrath of the Titans,19," A.I.E.,  Cott Productions, Legendary Pictures,  Warner Bros."
Wreck-It Ralph,14,Walt Disney Animation Studios
Wrong Turn,10," Regency Enterprises, Summit Entertainment,  Stan Winston Studio"
X-Men,5,"Twentieth Century Fox Film Corporation,  Bad Hat Harry Productions,  Springwood Productions,  Marvel Enterprises"
X-Men Origins: Wolverine,24," Dune Entertainment,  Twentieth Century Fox Film Corporation, Ingenious Film Partners"
X-Men: Days of Future Past,26," Donners' Company,  TSG Entertainment,  Bad Hat Harry Productions, Twentieth Century Fox Film Corporation"
X-Men: First Class,18," Twentieth Century Fox Film Corporation, Ingenious Film Partners,  Donners' Company"
X2,2,"Twentieth Century Fox Film Corporation,  Bad Hat Harry Productions,  XM2 Productions"
Xin shao lin si,15, China Film Group Corporation (CFGC)
Year One,8," Apatow Productions,  Ocean Pictures"
Yes Man,7,"The Zanuck Company,  Warner Bros.,  Heyday films"
Yogi Bear,9," Sunswept Entertainment,  Picnic Basket,  Rhythm and Hues, De Line Pictures"
You Again,9," Touchstone Pictures,  Frontier Pictures"
You Don't Mess With the Zohan,29," Happy Madison Productions,  Sony Pictures Releasing"
"You, Me and Dupree",18,"Universal Pictures,  MMCB Film Produktion 2004"
Young Adult,11, Denver and Delilah Productions
Your Highness,13, Stuber Productions
"Yours, Mine & Ours",18," O.N.C. Entertainment,  Nickelodeon Movies"
Zack and Miri Make a Porno,26," View Askew Productions, Blue Askew"
Zero Dark Thirty,16," First Light Production, Columbia Pictures"
Zodiac,6,"Paramount Pictures,  Warner Bros.,  Phoenix Pictures"
Zombieland,10,Columbia Pictures
Zookeeper,9,"Columbia Pictures,  Happy Madison Productions,  Broken Road Productions"
Zoolander,9," NPV Entertainment,  Village Roadshow Pictures,  Scott Rudin Productions"
Zoom,4," Revolution Studios, Columbia Pictures"
xXx,3," Original Film,  Revolution Studios"
xXx: State of the Union,23," Columbia Pictures Corporation,  Revolution Studios"
Ã†on Flux,9," Valhalla Motion Pictures,  Lakeshore Entertainment,  Colossal Pictures,  MTV Films"
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
