Index,group,name,quantity,unit_cogs
9938,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,5,1.25
11660,GENERAL,MOZZARELLA 125 G MINI,5,3.06
9320,DRINK_JUICE,WODA USTRONIANKA 0_5 GAZ CYTRYNA,9,0.97
15656,ICE_CREAMS_FROZEN,MARCHEW Z GROSZKIWM 470 G SLON OGROD,7,2.03428571428571
23091,ALCOHOL,WINO FRESCO CZER/P SLOD,4,6.78
22420,ALCOHOL,SPIRYTUS 0_2 L 95%,1,14.17
19800,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,11,0.88
6589,DAIRY_CHESSE,DA DANIO 140 G WANILIA SASZETKA,2,1.69
1859,CHEMISTRY,CHUSTECZKI DO KOLOROW 10 SZT,1,6.11
18172,SPICES,KNORR LISC LAUROWY Z TURCJI 5 G,1,1.29
11561,GENERAL,LIZAK LOLLIPOP,8,0.84
19991,SWEETS,PRINCE POLO XXL MLECZNE,38,0.81
21069,TABLETS,PLASTER POLSKI LEK DO CIECIA 6 CM,1,3.8
14767,ICE_CREAMS_FROZEN,LODY ROZEK COOK 120 ML,3,1.56
14460,GROATS_RICE_PASTA,MAKA TORTOWA BASIA 1 KG,19,1.88263157894737
18377,SPICES,PRYMAT GOZDZIKI 10G,1,0.91
3190,CHEMISTRY,BLOK TECHNICZNY A3,2,2.33
6310,COOKIES_BULK,CUKIERKI TOFFIX MIX IGLO,0.38,11.026315789473696
14149,GROATS_RICE_PASTA,MAKA TORTOWA BASIA 1 KG,4,1.59
23031,ALCOHOL,SZAMPAN DORATO BIALY 0_75L,1,7.86
5414,CIGARETTES,PAP ROTHMANSY CLICK 20,5,9.95
3764,CHEMISTRY,WORKI NA SMIECI Z USZANI  35L*26 SZT,7,1.72
11170,GENERAL,FASOLA BIALA 400G SLON.OGROD,4,1.18
5832,COFFEE TEA,HER.GRANULOW.INDYJ 80G CONSUM,2,1.07
21064,SWEETS,ZELKI NIM 2 SHOKI,3,2.1
6681,DAIRY_CHESSE,MAR OPTIMA OMEGA 3 /400G,1,4.29
11936,GENERAL,GROSZEK PTYSIOWY 100G,1,2.9
13047,GENERAL_FOOD,CYKORIA BUDYN CZEKOLADOWY 40 G B/CUKRU,5,0.63
1793,POULTRY,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,11,3.62
8225,DAIRY_CHESSE,HOCHL.SZYNKA 100G BLOK TOPIONY,15,1.75
17495,OCCASIONAL,TABLETKI ETOPIRYNA 6 SZT,4,1.73
10980,POULTRY,SLEDZIK NA RAZ 100G W SMIETANIE,1,1.65
18332,SPICES,CUKIER WANILINOWY DELECTA,16,0.48
7704,DAIRY_CHESSE,SER TOP ZLOTY EMENTALER SERTOP,7,1.59
11145,POULTRY,P PLATY  MARYNOWANE,4.59,13.6644880174292
21858,VEGETABLES,KT ZIEMNIAKI,4.79,0.6012526096033399
14309,GROATS_RICE_PASTA,MAKARON CZANIECKI RYZOWY 250 G,15,2.3013333333333303
19572,SWEETS,MILKA CZEK.ORZECHOWA 100G,3,2.53
8816,DRINK_JUICE,PEPSI COLA 2_25 L,27,3.09
17677,GENERAL_ITEMS,PRYMAT CZOSNEK GRANULOWANY 20 G,3,0.89
17004,POULTRY,PAROWKA HOT-DOG KG,1.52,10.157894736842099
22889,ALCOHOL,WODKA STOCK 0_7L,3,24.01
1115,BREAD,C CHLEB DWORSKI,17,2.48
20390,SWEETS,MILKA 276 G PENUT+CARAMEL,1,8.17
2782,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50ML EVINA,6,0.67
10408,DRINK_JUICE,NAP TYMBARK 0_3 L VITAMIN,1,1.02
18311,SPICES,PRYMAT OREGANO CALE 10 G,4,0.91
17775,GENERAL_ITEMS,KARMA DO PSA PEDIGREE 150 GR MARKIES,2,1.66
11947,GENERAL,MAKA GRYCZANA 500 G,1,6.0
18240,SPICES,KNORR PRZYPRAWA DO MIESA MIELONEGO 23 G,4,1.38
13219,GENERAL_FOOD,DZEMIX 2*1,6,2.465
10566,DRINK_JUICE,NAP TYMBARK 1 L MANGO,5,2.524
1878,CHEMISTRY,GRA PODROZNA WIEZOWIEC,1,13.64
19444,SWEETS,WAFLE KWADRAT DESER 120 G,2,2.35
15679,ICE_CREAMS_FROZEN,ZUPA GRZYBOWA 450,3,6.99
9628,DRINK_JUICE,NAP SPRITE 0_33L PUSZKA,8,1.2
21991,VEGETABLES,KT OGOREK GRUNTOWY,33.77,2.91027539236008
1953,CHEMISTRY,PODPASKI NATURELLA MAXI  8,1,2.34
21428,VEGETABLES,KT POMARANCZA LUZ,26.84,3.62518628912072
16406,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DR OETKER POLEWA DO CIAST DESERO100G,1,2.25
20031,SWEETS,WEDEL PTASIE MLECZKO WANILIA 380 G,1,9.91
14487,GROATS_RICE_PASTA,RYZ SONKO 4X100 PARABOLICZNY,1,2.15
18409,SPICES,GALEO PAPRYKA SLODKA 16 G,8,0.65
3176,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,8,0.93
8643,DAIRY_CHESSE,SER SALAMI WOSK SREM,8.25,17.1806060606061
3470,CHEMISTRY,NIVEA KREM 50ML,5,2.19
20941,SWEETS,DR O KISIEL SLODKA CHWILA OWOCE LESNE,3,0.93
8796,DRINK_JUICE,NAP TYMBARK 1 L  WISNIA JABLK0,10,1.66
20334,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,2,1.58
17945,GENERAL_ITEMS,RAJSTOPY INEZ EXCLUSIVE 8 DEN,1,4.99
7268,DAIRY_CHESSE,KEFIR 500 ML KRASNYSLAW,1,1.45
15542,ICE_CREAMS_FROZEN,LODT CZEKOLADA 900 ML ALGIDA,7,7.0
10906,POULTRY,SLEDZ W POMID.170 G ORKA,2,2.15
11014,POULTRY,SZPROT W POMIDORACH 330G KORSARZ,1,1.99
14906,ICE_CREAMS_FROZEN,GROSZEK Z MARCH 450G NORDIS,1,1.97
19617,SWEETS,WAFELEK LUSETTE CZEKOLADA 50 G,6,0.83
6029,COFFEE TEA,KAKAO NESQUIK NESTLE 200G,2,4.5
15923,ICE_CREAMS_FROZEN,PIZZA Z SZYNKAI PIECZARKA,7,4.5
20538,SWEETS,CIASTKA JEZYKI KOKOSOWE 140G JUTRZENKA,3,2.78
471,ALCOHOL,PIWO DESPERADOS RED 0_4 L,3,2.43
4294,CHEWING_GUM_LOLIPOPS,GUMA MAMBA DUO,6,0.6
9457,DRINK_JUICE,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,6,1.83
21078,TABLETS,TABLETKI NUROFEN 10SZTULTRA,2,3.97
7614,DAIRY_CHESSE,HOCH SER GOUDA PLASTRY 135 G,1,3.28
10848,POULTRY,TUNCZYK ROZDROBNIONY W OLEJU 130 G,1,2.78
12966,GENERAL_FOOD,SKORUPKA SALATKA WARZYWNA 500 G,4,1.96
1342,BREAD,C BULKA GRAHAMKA/ALPEJSKA,201,0.5
15371,ICE_CREAMS_FROZEN,WARZYWA NA PATELNIE WIEJSKI NORDIS 450G,3,3.45
18239,SPICES,KNORR PRZYPRAWA DO KURCZAKA,2,1.38
12752,GENERAL_FOOD,KNORR FIX DO SPAGH.4-SERY,10,1.96
11919,GENERAL,BATERIA R3 WARTA ALKAICZNA,29,0.86
8841,DRINK_JUICE,WODA NESTTLE 1_5 N/G,2,0.83
17993,GENERAL_ITEMS,RAJSTOPY STRETCH -4,3,2.2
8253,DAIRY_CHESSE,MAR DELMA EXT O SMAKI SMIET .450 G,3,2.25
15717,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 450 ML JAB?KO,1,6.38
19069,SWEETS,WAFLE NESQUIK 26 G,23,0.74
9642,DRINK_JUICE,NAP TYMBARK 0_4 ML LEMONIADA CYT+MALIN,6,1.27
7961,DAIRY_CHESSE,BAKOMA OLEJ RZEPAKOWY,4,4.44
19448,SWEETS,WEDEL CZEK TRUSKAW 100G,1,2.35
6511,DAIRY_CHESSE,MLEKO SWIEZE SREM 1 L 2%,19,1.8
5131,CIGARETTES,ZAPALNICZKA KOLOR,28,0.92
6504,DAIRY_CHESSE,MIESZANKA 7 SK?,10,1.69
22174,VEGETABLES,KT WLOSZCZYZNA TACKA,54,2.17555555555556
16684,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO KARMI 0_4 BUT CLASSIC,1,2.13
6360,COOKIES_BULK,PIERNIK SERCA/KATARZYNKI/NADZIEWANE,0.585,6.29059829059829
11277,GENERAL,ORZESZKI W SKORUPCE 100G PAPRYKA,6,1.57
13871,GENERAL_FOOD,DR O AROMAT MIGDAL 9ML,14,1.14
20224,SWEETS,TIC TAC EMOTIONG,10,1.18
21176,TABLETS,OPASKA ELASTYCZNA 5M* 12 CM,1,4.34
10158,DRINK_JUICE,KUBUS PLAY 0_4 MULTIWITAMIN,4,1.32
388,ALCOHOL,PIWO EARL GREY 0_5 L B/BEZW,4,4.06
21197,TABLETS,VITAFIZZ MAGNEZ,1,3.05
7206,DAIRY_CHESSE,GOS.MLEKO PUSZKA 510 GR KRÓWKOWE S?/ZAG,3,4.89
4282,CHEWING_GUM_LOLIPOPS,LIZAK KWIATEK/MALY/KULKA,12,0.23
14599,GROATS_RICE_PASTA,SONKO KASZA JECZMIENNA PERLOWA 4*100G,14,1.21928571428571
17901,GENERAL_ITEMS,SKARPETKI BALLERINA,1,2.73
1622,POULTRY,ROLNIK SELER WYBORNY 370G,1,2.19
16936,POULTRY,POLEDWICA SOPOLCKA KG,1.77,17.8531073446328
17839,GENERAL_ITEMS,RAJSTOPY 20 DEN XL,2,1.91
8783,DRINK_JUICE,NAP NAPPI JABLKO/WISNIOWY 2L,2,2.22
4403,CHIPS_FLAKES,LAYS MAX SER+ZIEL CEB.140 G,1,3.85
8823,DRINK_JUICE,SYROP WISNIOWY ?OWICZ 400 ML,1,3.52
17073,POULTRY,KIE?BASA KRUCHA Z WEDZARNI KG,3.1,14.983870967741899
12254,GENERAL_FOOD,KAKAO DEKOMORENO 150 G,2,3.7
16881,GENERAL_ITEMS,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,3,1.59
13275,GENERAL_FOOD,NALESNIKI Z SEREM 400 G,1,4.57
9164,DRINK_JUICE,FRUGO CZARNE 0_25 ML PET,3,0.93
3162,CHEMISTRY,WORKI NA SMIECI 60L 20SZT_TOP,1,1.39
15272,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ MIETA 450 ML,2,6.38
12584,GENERAL_FOOD,CUKIER WANILIOWY DELECTA 30 G,10,0.37
4041,CHEWING_GUM_LOLIPOPS,GUMA FOOTBALL EURO/TURBO,13,0.13
21937,VEGETABLES,KT WINOGRONO BIALEI/ROZOWE KG,26.495,4.55029250802038
1800,POULTRY,PROFI PASZTET Z POMIDOREM 131G,25,1.3159999999999998
11556,GENERAL,KRAKUS GULASZ ANGIELSKI  155G,4,2.75
6611,DAIRY_CHESSE,DROZDZE BABUNI ROTEX,36,0.8
16865,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA JURAJSKA N/GAZ.1_5L,4,0.88
18039,SPICES,PRYMAT CYNAMON MIELONY 15G,2,1.0
20721,SWEETS,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,76,0.72
2261,CHEMISTRY,TORBA OKOLICZNOSCIOWA,1,1.77
9202,DRINK_JUICE,NAP CAPRIO ROZOWY GREJFRUT 2L,3,3.03
18329,SPICES,WIN ZIARENKA SMAKU 120G,4,1.65
13384,GENERAL_FOOD,CYKORIA BUDYN CZEKOLADOWY 40 G B/CUKRU,1,0.68
11932,GENERAL,CZEK ALPEN GOLD 100G ORZECH,4,1.87
7509,DAIRY_CHESSE,SER MLEKOPOL  WEDZONY 150 G,3,2.93
5080,CIGARETTES,PAP LM BLU,26,11.67
12377,GENERAL_FOOD,CUKIER 1KG,17,1.7782352941176498
17171,POULTRY,KIELBASA ZWYCZAJNA KG,2.735,9.0054844606947
10445,DRINK_JUICE,WODA AQA 5 L N/G,13,1.30538461538462
5774,COFFEE TEA,KAWA NESCAFE CLASSIC 200 G SLOIK,1,15.8
17434,OCCASIONAL,PONNY FANTASY,1,4.24
2312,CHEMISTRY,CHUSTECZKI DO HIG.INTYMNEJ 20,1,3.72
9211,DRINK_JUICE,NAP ENER.V-MAX 250 ML MOJITO,25,0.89
22674,ALCOHOL,WODKA CZYSTA DE LUXE 0_2 L,3,6.48
22930,ALCOHOL,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,14,2.87
21828,VEGETABLES,KT NEKTARYNK KG,24.62,4.12956945572705
9058,DRINK_JUICE,NAP HORTEX 1 L ANANAS,4,4.25
12891,GENERAL_FOOD,DESER MONTE SMURF 125 G,11,2.3
10934,POULTRY,TUNCZYK ROZDROBNIONY W OLEJU 130 G,4,2.79
9445,DRINK_JUICE,NAP TYMBARK 0_3 L VITAMIN,5,1.02
12669,GENERAL_FOOD,WIN BARSZCZ CZERWONY 60 G,2,1.18
6733,DAIRY_CHESSE,SEREK WIEJSKI 200G PIATNICA,6,1.59
4241,CHEWING_GUM_LOLIPOPS,LOD W KOSTKACH PACZKA,3,2.03
4441,CHIPS_FLAKES,LAYS FROMAGE 140 G,5,3.85
8170,DAIRY_CHESSE,BAKOMA TWIST 250 G LESNE,6,1.62
19260,SWEETS,WAFLE GORALKI O SMAKU WANILIOWYM 42 G,15,0.61
7749,DAIRY_CHESSE,DA ALE PITNY 290 G,6,1.79
5829,COFFEE TEA,CAPPUCCINO WANILIA MOKATE 110GR,1,2.59
2065,CHEMISTRY,MYSZ NAKRECANA,1,3.35
2622,CHEMISTRY,BREF 4-FORMULA LEMON,4,2.95
8898,DRINK_JUICE,NAP COCA COLA CHERRY 1L,6,2.44
9442,DRINK_JUICE,NAP TYMBARK 0_25 MIETA CYTRYNA,29,0.77
6703,DAIRY_CHESSE,SER CAMEMBERT TUREK NATURALNY 120 G,5,3.37
17748,GENERAL_ITEMS,KARMA PEDIGREE JUNIOR 500G,1,3.99
9673,DRINK_JUICE,WODA AQA 0_5 L N/G TRUSK,12,0.55
20047,SWEETS,AMELIA PIANKA CZEKOLADA 380 G,4,5.07
20646,SWEETS,PRINCESSA CHERRY 33 G,12,0.93
9728,DRINK_JUICE,CAPPY MULTIWITAMIN 1 L,6,2.62
22901,ALCOHOL,CYDR LUBUSKI 1 L,2,6.15
8356,DAIRY_CHESSE,BAKOMA TWIST 250 G TRUSKAWKA,6,1.72
3780,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,7,0.98
5466,CIGARETTES,PAP PS 66 BLUE 20,20,9.78
1099,BREAD,S CHLEB ZIARNISTY KROJONY 0_3,74,1.73
4153,CHEWING_GUM_LOLIPOPS,MENTOS MINT 38G,10,1.24
15402,ICE_CREAMS_FROZEN,LODY BIG MILK JOGURT 100ML,23,1.83
20077,SWEETS,CHRUPKI Z OWOCAMI MAX 80 G,1,1.57
15052,ICE_CREAMS_FROZEN,ZUPA KALAFIOROWA 450 G,2,3.78
9957,DRINK_JUICE,NAP ACTIV SPORT TRUSKAWKA WOTER 0_24,16,0.77
8484,DAIRY_CHESSE,SEREK HEJ BRZOSKWINIA 150 G,5,0.99
5450,CIGARETTES,PAP LUCKY STRIKE 22 RED,11,12.18
6476,DAIRY_CHESSE,JOGOBELA ZE ZBOZAMI 200 G,12,1.76
19054,SWEETS,STAR MACZUGI 80 G,25,1.44
9362,DRINK_JUICE,KUBUS GO 0_3 ML JAB?KO 100%,12,1.18
19947,SWEETS,LEMONIADA 0_33 L CYTRYNA,1,1.59
18382,SPICES,PRYMAT TZATZIKI PIK.SOS CZOSNKOWY,2,0.82
10406,DRINK_JUICE,NAP TYMBARK 0_25 L POM.BRZOSK,27,0.87
11951,GENERAL,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,5,1.81
16190,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINI ZUPA BARSZCZ BIALY STANDARD 65G,3,1.21
20340,SWEETS,DRAZE SMIETANKOWE 70G SKAWA,17,0.83
10666,DRINK_JUICE,NAP ENERGET ROSKST 250 ML PUSZKA,6,1.29
20911,SWEETS,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,50,0.72
12905,GENERAL_FOOD,GRZESKI ORZECH 36 G,13,0.62
12285,GENERAL_FOOD,ORZECHY WLOSKIE 100 G KRESTO,1,6.76
19450,SWEETS,WEDEL PAWELEK TOFFI 45G,17,1.05
19145,SWEETS,CZEKOLADA BARON 100 G WALWNTYNKOWA,2,2.78
15723,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ MIETA 450 ML,2,6.38
20589,SWEETS,JAJKO Z NIESPODZIANKA,22,2.37
18915,SWEETS,WAFLE KWADRAT DESER 120 G,11,2.35
7291,DAIRY_CHESSE,MLEKO ZSIAD?E 400 G,3,1.55
504,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,1,1.33
173,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,8,2.3325
17268,POULTRY,KABANOSY Z DROBIEM KG,0.405,17.3333333333333
21392,VEGETABLES,SKORUPKA BURACZKI 500G,3,2.0
6349,COOKIES_BULK,CIASTKA KRAKUSKI KAKAOWE 163G,4,2.53
5442,CIGARETTES,PAP LD PINK SUPER SLIM,36,10.73
13653,GENERAL_FOOD,SZPARAGI KONSERWOWE 212ML ROLNIK,1,5.63
2255,CHEMISTRY,SZAM FAMILIJNY POLLENA 500ML,2,2.99
12776,GENERAL_FOOD,MUSZTARDA SAREPSKA 0_9L PEGAZ,1,3.43
18749,SPICES,MAK 250 G HELIO,11,1.6
14687,ICE_CREAMS_FROZEN,LODY PINGWIN W CZEKOL.,2,0.75
10828,POULTRY,FILETY Z MAKRELI W OLEJU 170 G FALA,3,3.75
8259,DAIRY_CHESSE,MASLANKA TRUSK.1 L MLEKOWITA,5,2.62
8425,DAIRY_CHESSE,JOGURT JOVI PITNY BAN+TRUS 350 G,8,1.4
15755,ICE_CREAMS_FROZEN,LODY ROZEK,11,1.35
10830,POULTRY,FILETY Z MAKRELI W SOSIE POMID.170 G GRA,3,3.72
21548,VEGETABLES,KT BROKUL,16,2.4
20066,SWEETS,BATON NESLIK 25 G CHOCO,15,0.85
16739,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAWA ROZP.NESCAFE CLASSIC 50G,1,5.12
2147,CHEMISTRY,BREF 4 FORMU?A POWER,2,2.85
17935,GENERAL_ITEMS,PODKOLANOWKI STRETCH 2,1,2.39
13731,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,61.01,2.6890673660055695
8945,DRINK_JUICE,NAP TYMBARK 1 L ZIEL BANAN,3,2.39
5431,CIGARETTES,PAP CAMEL,18,11.095555555555599
15601,ICE_CREAMS_FROZEN,LODY MLYNARCZYK 900 ML,4,6.5
8215,DAIRY_CHESSE,HOCH SER PLASTRY EDAMSKI 135 G,2,2.8
3621,CHEMISTRY,EWA MYDLO 500 G Z DOZOWNIKIEM ALOES,2,4.19
4292,CHEWING_GUM_LOLIPOPS,GUMA ARBUZ,24,0.19
3197,CHEMISTRY,BREF 4-FORMULA LEMON,1,3.39
4349,CHIPS_FLAKES,LAYS OSTRA PAP.140 G,3,3.85
9929,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,19,1.3621052631578898
241,ALCOHOL,PIWO BOJAN KOKOS 0_5 L B/ZWR,1,3.02
7826,DAIRY_CHESSE,JOGOBELA ZBOZA 200 G,11,1.66
12130,GENERAL_FOOD,MARMOLADA ROZANA 350G,2,2.25
7767,DAIRY_CHESSE,DA FANTAZJA LOVE 98 G,12,1.2
8629,DAIRY_CHESSE,SER CAPRESI 150 G PAPRYKA,3,2.83
8196,DAIRY_CHESSE,DROZDZE PIEKARSKIE 100G,20,0.6745
5659,CIGARETTES,PAP PS 66 BLUE 20,31,9.09645161290323
1113,BREAD,C BULKA TARTA,6,1.35
22015,VEGETABLES,KT ZIEMNIAK WCZESNY KG,973.21,0.5898932398968361
21748,VEGETABLES,KT POMIDOR MALINOWY,179.1,3.91998883305416
14762,ICE_CREAMS_FROZEN,LODY ROLADA LORAL,1,6.83
4595,CHIPS_FLAKES,POP CORN 95 G,11,1.47
18902,SWEETS,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,1,2.04
3582,CHEMISTRY,BATERIA R6 AA,22,0.78
8993,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,43,1.12
4684,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,5,3.85
5922,COFFEE TEA,KAWA NESCAFE CREME 100GR ZAPAS,1,7.69
10081,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,7,1.9742857142857095
8607,DAIRY_CHESSE,?ACIATY SEREK Z CZOSNKIEM 135 G,3,1.74
20225,SWEETS,TIC TAC ORANGE 16G,9,1.1688888888888898
18103,SPICES,KNOR ROSOL WOLOWY,2,1.21
12090,GENERAL_FOOD,DR O AROMAT RUMOWY,1,1.07
9299,DRINK_JUICE,WODA CISOWIANKA 1_5 L LEKKI GAZ,10,0.818
995,ALCOHOL,PIWO OKOCIM PILS 0_5 B/ZWROTNA,1,1.63
22388,ALCOHOL,WODKA ZUBRÓWKA BIALA 0_1,20,3.747
22495,ALCOHOL,WODKA ZUBR 0_5 L,8,12.52
14900,ICE_CREAMS_FROZEN,BROKUL MROZONY 450 G,6,3.49
5673,CIGARETTES,PAP ROTHMANS MINT LINK,8,9.2025
8393,DAIRY_CHESSE,GOS.MLEKO UHT 3_2% 0_5L GOSTYN,12,1.59
9146,DRINK_JUICE,WODA ZYWIEC 1_5 N/G BRZOSKW_,11,1.98454545454545
4454,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,11,3.22
2341,CHEMISTRY,KLEJ KROPELKA,2,2.32
18033,SPICES,KNOR DELIKAT DO MIES 75G,4,2.21
4773,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,9,2.23
20752,SWEETS,DR O KISIEL SLODKA CHWILA OWOCE LESNE,1,0.93
1694,POULTRY,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,8,3.62
22760,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,8,0.01
618,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,12,1.9675
2481,CHEMISTRY,GILLETTE PIANKA DO GOL.MAN,1,3.99
14135,GROATS_RICE_PASTA,MAK LUBELLA JAJE WSTAZKA 400G,7,3.75
11072,POULTRY,PAPRYKARZ SZCZECINSKI 300G ORKA,3,2.13
14199,GROATS_RICE_PASTA,MAKA KRUPCZATKA 1KG STOISLAW,2,1.96
15054,ICE_CREAMS_FROZEN,BARSZCZ UKRAINSKI 450 G,1,3.1
14466,GROATS_RICE_PASTA,MAKARON CZANIECKI 250 G NITECZKA WALCOW,4,2.005
5530,CIGARETTES,PAP PS BLU LINK,53,9.85
4625,CHIPS_FLAKES,LAYS FROMAGE 140 G,5,3.85
1577,POULTRY,KOPYTKA 400GR TACKA GRZESKOWIAK,8,3.43
310,ALCOHOL,PIWO DESPERADOS 0_4 L,5,2.18
3040,CHEMISTRY,KRET GRANULKI 400 G,2,4.99
19490,SWEETS,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,16,1.78
9556,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,43,1.24
17185,POULTRY,PAROWKA HOT-DOG KG,2.55,10.156862745098
9200,DRINK_JUICE,NAP CAPRIO JABLKO 2L,2,3.03
3930,CHEMISTRY,PUR 900 ML DLON+PAZN,1,3.59
4033,CHEWING_GUM_LOLIPOPS,ZELKI CYMES 80 G DZDZOWNICE,4,0.84
11427,GENERAL,SMAK MAK SURÓWKA WIOSENNA 300 G,1,2.29
16875,GENERAL_ITEMS,SP GALAT WIEPRZOWY 200G,1,2.96
21236,TABLETS,VITAFIZZ MAGNEZ,2,3.05
2866,CHEMISTRY,NAP SPRITE 0_2 PUSZKA,12,0.84
864,ALCOHOL,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,2,2.63
22654,ALCOHOL,NAP SPIR CYTRYNOWKA 30% 200ML,23,6.41695652173913
5869,COFFEE TEA,HERB.MINUTKA EXP 100SZT,3,2.59
10717,DRINK_JUICE,PEPSI COLA 0_5L..,7,1.66
201,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,9,3.15
18362,SPICES,KNORR DELIKAT CZERWONY 200G,2,6.01
12520,GENERAL_FOOD,SP FLAKI WIEPRZOWE 0_9KG,1,7.91
8191,DAIRY_CHESSE,DESER JANA WANILIOWY 120GR,27,1.01
18591,SPICES,APPETITA GALKA MUSZKATOLOWA,1,0.99
11016,POULTRY,TUNCZYK ROZDROBNIONY W OLEJU 130 G,2,2.81
21711,VEGETABLES,KT BURACZEK CZERWONY,0.58,0.8620689655172409
7711,DAIRY_CHESSE,SERY Z?OTE LUZ,2.1,10.538095238095199
15515,ICE_CREAMS_FROZEN,PIEROGI Z OWOCAMI 450 G,1,3.99
10580,DRINK_JUICE,PEPSI 1_25 L,32,1.83
1569,POULTRY,PUDL GROSZEK KONSERWOWY 400G,19,1.74
1777,POULTRY,BRZOSKWINIE SANDRA 820G,2,3.69
1619,POULTRY,PROFI PASZTET Z POMIDOREM 131G,46,1.19434782608696
21004,SWEETS,MILKA CZEKOL.100 G Z OREO,2,2.66
544,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,2,1.98
9720,DRINK_JUICE,ZBYSZKO 3 FRESCH CITRUS 1_5L GAZ,6,1.76
21465,VEGETABLES,AMINO BLYSK  ZUREK,6,0.82
22587,ALCOHOL,WODKA LUKSUSOWA 0_7L,1,23.14
14027,GROATS_RICE_PASTA,KASZA JAGLANA 400 G,1,2.43
22908,ALCOHOL,WINO BULGARIS POL/SLODKIE ROZOWE 0_75,1,5.0
5128,CIGARETTES,WODA AQA 0_5 L GAZ,17,0.36
22192,VEGETABLES,WARZYWA NA PATELNIE AZJA -NORDIS,2,3.7
18229,SPICES,KNOR ROSOL Z KURY 6LX12 KOSTEK,5,2.59
12483,GENERAL_FOOD,OGORKI MALOSOLNE  LUZ,0.83,16.0
798,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,715,1.6054965034965
8850,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G CYTRYNA,4,1.89
12909,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,20.97,2.16976633285646
23019,ALCOHOL,WINO MOGEN DAVID 0_75 L STRAWBERY,1,12.99
10627,DRINK_JUICE,BATON KINDER DELIC 39 G,10,1.39
13882,GENERAL_FOOD,GELLWE PROSZEK DO PIECZANIA 30 G,13,0.33
9162,DRINK_JUICE,COSTA POMARANCZE 2L,1,3.31
10936,POULTRY,FILET  ZAPIEKANY SEREM ZOLTYM,0.55,23.5090909090909
21696,VEGETABLES,ZELKI HARIBO 85 G MLECZNE MISIE,5,2.15
9478,DRINK_JUICE,PIWO LECH FREE 0_33L BUT.B/ZW,5,1.64
15166,ICE_CREAMS_FROZEN,LODY ROZEK TRUSKAWKA,15,1.28
3792,CHEMISTRY,BATERIA R6 ALKAICZ,3,0.86
20790,SWEETS,KNORR FIX SPAGHETTI BOLOGNESE EXTRA,2,1.81
7155,DAIRY_CHESSE,ZOTT JOGURT PRIMO NATURAL+OWOCE 125 G,1,1.87
17602,GENERAL_ITEMS,OLEJ LNIANY 200 ML,7,5.52
6922,DAIRY_CHESSE,SER SMAZONY 200G SREM..,85,3.76541176470588
7280,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,6,2.06
11038,POULTRY,P PLATY  MARYNOWANE,0.15,13.4
