Restaurant_id,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA
id_4481,  Pizza,4484,3.0,$$ - $$$,1063.0,/Restaurant_Review-g187849-d2204143-Reviews-Fratelli_La_Bufala_San_Babila_Milano-Milan_Lombardy.html,d2204143
id_415,Italian,416,4.0,$$ - $$$,615.0,/Restaurant_Review-g187849-d2263352-Reviews-Al_Padellone-Milan_Lombardy.html,d2263352
id_12273,  Pub,12283,4.5,NaN,2.0,/Restaurant_Review-g186338-d1044726-Reviews-Toad_in_the_Hole-London_England.html,d1044726
id_7534,  Spanish,7541,3.0,$$ - $$$,174.0,/Restaurant_Review-g187514-d990664-Reviews-Valle_del_Tietar-Madrid.html,d990664
id_573,Mediterranean,574,4.0,$$$$,604.0,/Restaurant_Review-g187497-d986276-Reviews-Hisop-Barcelona_Catalonia.html,d986276
id_387,  Central European,388,3.5,$,10.0,/Restaurant_Review-g274873-d806051-Reviews-Kurji_tat-Ljubljana_Upper_Carniola_Region.html,d806051
id_344,  Vegetarian Friendly,345,4.0,$$ - $$$,732.0,/Restaurant_Review-g187849-d2648160-Reviews-Pizzeria_di_Porta_Garibaldi-Milan_Lombardy.html,d2648160
id_6811,  Mediterranean,6812,4.0,$$$$,34.0,/Restaurant_Review-g187147-d12170386-Reviews-Restaurant_L_Oriental-Paris_Ile_de_France.html,d12170386
id_12381,French,12383,3.5,NaN,3.0,/Restaurant_Review-g187147-d715001-Reviews-Chez_Raymonde-Paris_Ile_de_France.html,d715001
id_2256,  Vegan Options,2261,4.5,$$ - $$$,273.0,/Restaurant_Review-g186338-d3253550-Reviews-That_s_Amore-London_England.html,d3253550
id_152,  Sushi,153,4.0,$$ - $$$,80.0,/Restaurant_Review-g190356-d743790-Reviews-Am_Clubhaus_op_der_Spora-Luxembourg_City.html,d743790
id_7183,Moroccan,7184,3.5,$,115.0,/Restaurant_Review-g187147-d1013511-Reviews-L_abribus-Paris_Ile_de_France.html,d1013511
id_5925,Other,5928,4.0,NaN,3.0,/Restaurant_Review-g187514-d10041332-Reviews-Fiorella_Cakes-Madrid.html,d10041332
id_3991,  Vegan Options,3998,4.5,$$ - $$$,48.0,/Restaurant_Review-g186338-d7312499-Reviews-The_Canvas_Cafe-London_England.html,d7312499
id_1293,  Mediterranean,1294,4.0,NaN,6.0,/Restaurant_Review-g189852-d12335302-Reviews-Litani-Stockholm.html,d12335302
id_7701,  Sushi,7702,3.5,$$ - $$$,51.0,/Restaurant_Review-g187147-d789885-Reviews-Zenyama-Paris_Ile_de_France.html,d789885
id_85,Thai,86,4.5,$$ - $$$,441.0,/Restaurant_Review-g187147-d783281-Reviews-Thai_Spices-Paris_Ile_de_France.html,d783281
id_1746,  Contemporary,1760,4.0,$$ - $$$,55.0,/Restaurant_Review-g187309-d1912599-Reviews-Das_Restaurant_am_Stemmerhof-Munich_Upper_Bavaria_Bavaria.html,d1912599
id_482,  Middle Eastern,483,4.0,$$ - $$$,36.0,/Restaurant_Review-g190479-d2328380-Reviews-Tandoori_Hut-Oslo_Eastern_Norway.html,d2328380
id_2423,Italian,2424,3.5,$$ - $$$,481.0,/Restaurant_Review-g187791-d5504724-Reviews-Ristorante_Est_Est_Est-Rome_Lazio.html,d5504724
id_2608,Italian,2615,4.5,NaN,7.0,/Restaurant_Review-g187331-d8517072-Reviews-Eiscafe_San_Remo-Hamburg.html,d8517072
id_1530,  Czech,1533,4.5,$$ - $$$,34.0,/Restaurant_Review-g274707-d4768479-Reviews-Magicka_Zahrada_Nouveau-Prague_Bohemia.html,d4768479
id_4693,  Mexican,4701,4.0,$$ - $$$,185.0,/Restaurant_Review-g186338-d1906552-Reviews-Big_Chill_House-London_England.html,d1906552
id_4670,  Vegetarian Friendly,4678,5.0,$$ - $$$,19.0,/Restaurant_Review-g186338-d10070252-Reviews-Paglia_e_Fieno-London_England.html,d10070252
id_2936,Other,2939,4.0,NaN,NaN,/Restaurant_Review-g189158-d8571233-Reviews-Avo_Vina-Lisbon_Lisbon_District_Central_Portugal.html,d8571233
id_636,  Vegetarian Friendly,637,4.0,$$ - $$$,23.0,/Restaurant_Review-g187331-d12181566-Reviews-Cantina_Popular-Hamburg.html,d12181566
id_266,Mediterranean,267,4.0,$$$$,129.0,/Restaurant_Review-g189180-d10878563-Reviews-Oficina-Porto_Porto_District_Northern_Portugal.html,d10878563
id_1149,  Gluten Free Options,1150,4.5,$$ - $$$,53.0,/Restaurant_Review-g187514-d12099376-Reviews-Los_Espetinhos-Madrid.html,d12099376
id_1464,  Mediterranean,1465,4.0,$$ - $$$,678.0,/Restaurant_Review-g187791-d1953294-Reviews-Mavi-Rome_Lazio.html,d1953294
id_984,  Gluten Free Options,986,4.0,$$$$,928.0,/Restaurant_Review-g186338-d793183-Reviews-Signor_Sassi-London_England.html,d793183
id_4348,  Gluten Free Options,4355,4.5,$$ - $$$,120.0,/Restaurant_Review-g186338-d4324139-Reviews-The_Tapestry_Tapas_Bar-London_England.html,d4324139
id_4082,  Vegan Options,4084,4.0,$$ - $$$,18.0,/Restaurant_Review-g187323-d7804627-Reviews-Barkett-Berlin.html,d7804627
id_6607,  Spanish,6608,3.5,$$ - $$$,19.0,/Restaurant_Review-g187497-d3319308-Reviews-Bloomsday_bar-Barcelona_Catalonia.html,d3319308
id_2265,Sushi,2269,3.5,NaN,6.0,/Restaurant_Review-g189852-d5972350-Reviews-Sushi_by_Kyoto-Stockholm.html,d5972350
id_6135,Indian,6137,3.0,$,11.0,/Restaurant_Review-g187323-d8673833-Reviews-Aastha-Berlin.html,d8673833
id_1639,  Vegetarian Friendly,1641,4.0,$,64.0,/Restaurant_Review-g187323-d6494498-Reviews-Berlin_Theke-Berlin.html,d6494498
id_1879,Vegetarian Friendly,1882,4.0,$,33.0,/Restaurant_Review-g189158-d9739262-Reviews-Agua_no_Bico-Lisbon_Lisbon_District_Central_Portugal.html,d9739262
id_1539,  Steakhouse,1541,3.5,$$ - $$$,8.0,/Restaurant_Review-g189852-d12516525-Reviews-Pitcher_s_Stockholm-Stockholm.html,d12516525
id_1751,  Vegetarian Friendly,1752,4.5,$$$$,114.0,/Restaurant_Review-g187147-d3327962-Reviews-La_Cour_Jardin-Paris_Ile_de_France.html,d3327962
id_163,  Vegan Options,164,4.5,$,99.0,/Restaurant_Review-g189852-d3478764-Reviews-Legumes-Stockholm.html,d3478764
id_4310,  Vegetarian Friendly,4317,4.0,$$ - $$$,122.0,/Restaurant_Review-g186338-d3661709-Reviews-Carlo_s_Kitchen-London_England.html,d3661709
id_3566,Italian,3568,5.0,NaN,NaN,/Restaurant_Review-g187323-d2424319-Reviews-Focolare-Berlin.html,d2424319
id_395,Mediterranean,396,4.5,$$ - $$$,95.0,/Restaurant_Review-g189180-d1081959-Reviews-Restaurante_Campo_Alegre_Compadre-Porto_Porto_District_Northern_Portugal.html,d1081959
id_2783,Italian,2784,4.0,$,161.0,/Restaurant_Review-g187791-d3567816-Reviews-Il_Gianfornaio-Rome_Lazio.html,d3567816
id_936,  Greek,938,4.0,$,11.0,/Restaurant_Review-g189400-d6882587-Reviews-Repeat_Cafe_Food-Athens_Attica.html,d6882587
id_2273,Chinese,2274,4.0,$$ - $$$,157.0,/Restaurant_Review-g187147-d1019904-Reviews-L_Orient_d_Or-Paris_Ile_de_France.html,d1019904
id_4166,  Halal,4173,3.5,$$ - $$$,3135.0,/Restaurant_Review-g186338-d779012-Reviews-Tayyabs-London_England.html,d779012
id_3917,  Grill,3918,3.5,$$ - $$$,197.0,/Restaurant_Review-g187791-d3454924-Reviews-Ristorante_Il_Borgo-Rome_Lazio.html,d3454924
id_131,  Bar,132,4.5,$$ - $$$,404.0,/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,d3859070
id_6536,  Mediterranean,6537,3.5,$$ - $$$,122.0,/Restaurant_Review-g187497-d4436498-Reviews-Amigo_Cascarilles-Barcelona_Catalonia.html,d4436498
id_1745,  Contemporary,1747,4.0,$$ - $$$,11.0,/Restaurant_Review-g189158-d13150829-Reviews-Tezero-Lisbon_Lisbon_District_Central_Portugal.html,d13150829
id_3150,Other,3152,3.0,NaN,NaN,/Restaurant_Review-g190454-d10818786-Reviews-Gasthaus_Zum_Mile-Vienna.html,d10818786
id_820,  Pizza,821,5.0,$,134.0,/Restaurant_Review-g187791-d4085056-Reviews-Pizzeria_I_Gemelli_Roma-Rome_Lazio.html,d4085056
id_6583,  British,6592,4.5,$,29.0,/Restaurant_Review-g186338-d2524119-Reviews-Cafe_Parco-London_England.html,d2524119
id_2502,Indian,2503,4.5,$$ - $$$,138.0,/Restaurant_Review-g187791-d795704-Reviews-Om-Rome_Lazio.html,d795704
id_214,  Vegetarian Friendly,215,4.0,$$$$,1613.0,/Restaurant_Review-g187849-d5264429-Reviews-Ceresio_7_Pools_Restaurant-Milan_Lombardy.html,d5264429
id_1033,  European,1035,4.5,$$ - $$$,193.0,/Restaurant_Review-g186338-d8599829-Reviews-Oklava-London_England.html,d8599829
id_284,  Asian,285,4.0,$$ - $$$,905.0,/Restaurant_Review-g187849-d1926746-Reviews-Izu-Milan_Lombardy.html,d1926746
id_7028,  Middle Eastern,7029,3.0,$$ - $$$,125.0,/Restaurant_Review-g187497-d3535931-Reviews-La_Mamounia_Bcn-Barcelona_Catalonia.html,d3535931
id_128,  European,129,4.5,$$ - $$$,183.0,/Restaurant_Review-g189852-d5949148-Reviews-Un_Poco-Stockholm.html,d5949148
id_5916,Other,5925,4.0,NaN,56.0,/Restaurant_Review-g186338-d6672773-Reviews-Hill_Szrok-London_England.html,d6672773
id_3695,Mediterranean,3696,3.5,$$ - $$$,127.0,/Restaurant_Review-g187497-d2179945-Reviews-Boria-Barcelona_Catalonia.html,d2179945
id_4209,  Pizza,4210,4.0,$,55.0,/Restaurant_Review-g187791-d8020681-Reviews-Quadro_Pizzetterie-Rome_Lazio.html,d8020681
id_2484,Mediterranean,2486,4.0,$$ - $$$,55.0,/Restaurant_Review-g187514-d6701548-Reviews-Taberna_de_Paula-Madrid.html,d6701548
id_778,  Nepali,779,4.5,$,45.0,/Restaurant_Review-g189158-d8729508-Reviews-Angelica-Lisbon_Lisbon_District_Central_Portugal.html,d8729508
id_557,  European,558,4.0,$$ - $$$,46.0,/Restaurant_Review-g187331-d2489872-Reviews-Central_Restaurant-Hamburg.html,d2489872
id_249,Seafood,250,3.5,$$ - $$$,101.0,/Restaurant_Review-g274873-d4068550-Reviews-Taverna_Tatjana-Ljubljana_Upper_Carniola_Region.html,d4068550
id_961,  Mediterranean,962,4.0,$$ - $$$,64.0,/Restaurant_Review-g187265-d804943-Reviews-Le_petit_dauphin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d804943
id_1762,  Pizza,1764,3.5,NaN,6.0,/Restaurant_Review-g274856-d6673365-Reviews-Da_Grasso_Pizzeria-Warsaw_Mazovia_Province_Central_Poland.html,d6673365
id_903,  South American,904,4.5,$,28.0,/Restaurant_Review-g187514-d12500357-Reviews-Tinto_y_Tapas_San_Pedro-Madrid.html,d12500357
id_352,  Sushi,353,4.5,$$$$,688.0,/Restaurant_Review-g186338-d8632781-Reviews-ROKA_Mayfair-London_England.html,d8632781
id_197,American,198,4.5,$$ - $$$,6.0,/Restaurant_Review-g274924-d13203526-Reviews-Blue_Bear_Restaurant_Bar-Bratislava_Bratislava_Region.html,d13203526
id_319,  Vietnamese,320,4.0,$,37.0,/Restaurant_Review-g274856-d10474731-Reviews-To_To_Pho-Warsaw_Mazovia_Province_Central_Poland.html,d10474731
id_412,  Vegan Options,413,4.0,$$ - $$$,486.0,/Restaurant_Review-g187791-d795702-Reviews-Jaipur_Ristorante_Indiano-Rome_Lazio.html,d795702
id_11134,  British,11144,4.5,$,8.0,/Restaurant_Review-g186338-d2225278-Reviews-Semz_Cafe-London_England.html,d2225278
id_131,  European,132,4.5,$$ - $$$,404.0,/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,d3859070
id_9835,  Mediterranean,9837,3.5,$,71.0,/Restaurant_Review-g187147-d813958-Reviews-Le_baron-Paris_Ile_de_France.html,d813958
id_156,  European,157,4.0,$$ - $$$,438.0,/Restaurant_Review-g274887-d1648922-Reviews-Jack_Doyle_s_Irish_Pub_Restaurant_Budapest-Budapest_Central_Hungary.html,d1648922
id_393,  Grill,394,4.0,$$ - $$$,141.0,/Restaurant_Review-g274856-d4323006-Reviews-Jeff_s-Warsaw_Mazovia_Province_Central_Poland.html,d4323006
id_6803,Pizza,6804,3.5,NaN,13.0,/Restaurant_Review-g187497-d7092943-Reviews-Restaurante_El_Hornero-Barcelona_Catalonia.html,d7092943
id_155,  Argentinean,156,4.5,$$ - $$$,482.0,/Restaurant_Review-g188590-d4588301-Reviews-Villa_Maria_Restaurant_Amsterdam-Amsterdam_North_Holland_Province.html,d4588301
id_311,Japanese,312,4.5,$$ - $$$,34.0,/Restaurant_Review-g274856-d9863670-Reviews-Edamame_Vegan_Sushi-Warsaw_Mazovia_Province_Central_Poland.html,d9863670
id_86,European,87,4.5,$$ - $$$,1256.0,/Restaurant_Review-g274887-d779921-Reviews-Klassz-Budapest_Central_Hungary.html,d779921
id_8559,  British,8568,3.5,$$ - $$$,329.0,/Restaurant_Review-g186338-d733353-Reviews-Sway_Bar_Kitchen-London_England.html,d733353
id_602,  Thai,603,4.0,$$ - $$$,135.0,/Restaurant_Review-g186605-d7591680-Reviews-East_Restaurant-Dublin_County_Dublin.html,d7591680
id_1820,  Mediterranean,1822,3.5,$,567.0,/Restaurant_Review-g187849-d1100325-Reviews-La_Magolfa-Milan_Lombardy.html,d1100325
id_293,  Gluten Free Options,294,4.0,$$ - $$$,754.0,/Restaurant_Review-g187514-d4410180-Reviews-TASTE_GALLERY-Madrid.html,d4410180
id_4049,  Vegan Options,4050,3.5,$$ - $$$,181.0,/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html,d795687
id_863,  Turkish,864,3.5,$$ - $$$,165.0,/Restaurant_Review-g186525-d1136782-Reviews-Empires-Edinburgh_Scotland.html,d1136782
id_317,French,318,4.5,$$ - $$$,523.0,/Restaurant_Review-g187147-d780485-Reviews-Le_Jardin_d_en_Face-Paris_Ile_de_France.html,d780485
id_1545,  Portuguese,1546,4.5,$$ - $$$,7.0,/Restaurant_Review-g189158-d13171584-Reviews-Tapas_n_Friends_Campo_de_Ourique-Lisbon_Lisbon_District_Central_Portugal.html,d13171584
id_7756,Other,7763,3.0,NaN,18.0,/Restaurant_Review-g187514-d10784649-Reviews-Restaurante_Crono_Cristalia-Madrid.html,d10784649
id_1018,Other,1019,4.5,NaN,45.0,/Restaurant_Review-g1136488-d5599563-Reviews-Le_Chalet_de_la_Foret-Uccle_Brussels.html,d5599563
id_311,  Sushi,312,4.5,$$ - $$$,34.0,/Restaurant_Review-g274856-d9863670-Reviews-Edamame_Vegan_Sushi-Warsaw_Mazovia_Province_Central_Poland.html,d9863670
id_2155,Other,2156,3.5,NaN,20.0,/Restaurant_Review-g187265-d1324782-Reviews-La_Croissanterie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1324782
id_3662,Spanish,3663,4.0,$,26.0,/Restaurant_Review-g187497-d5587837-Reviews-Chistu-Barcelona_Catalonia.html,d5587837
id_707,  Vegan Options,708,4.0,$$ - $$$,121.0,/Restaurant_Review-g186525-d2390091-Reviews-The_Brass_Monkey-Edinburgh_Scotland.html,d2390091
id_1564,Fast Food,1568,3.5,NaN,5.0,/Restaurant_Review-g186605-d2190085-Reviews-Fusco_s_Takeaway-Dublin_County_Dublin.html,d2190085
id_890,Other,894,4.5,NaN,4.0,/Restaurant_Review-g188113-d12206760-Reviews-Buchmann_Beck_Rennweg-Zurich.html,d12206760
id_863,  Vegetarian Friendly,864,3.5,$$ - $$$,165.0,/Restaurant_Review-g186525-d1136782-Reviews-Empires-Edinburgh_Scotland.html,d1136782
id_486,  European,489,4.0,$$ - $$$,90.0,/Restaurant_Review-g188113-d1139366-Reviews-Commercio_Bar_Ristorante-Zurich.html,d1139366
id_13815,  Fast Food,13825,3.5,$,28.0,/Restaurant_Review-g186338-d2176100-Reviews-Poncho_8-London_England.html,d2176100
id_5560,  Moroccan,5561,4.0,$$ - $$$,76.0,/Restaurant_Review-g187147-d2494164-Reviews-Au_Clair_de_Lune-Paris_Ile_de_France.html,d2494164
id_1,  Asian,2,4.5,$$ - $$$,418.0,/Restaurant_Review-g188113-d10169867-Reviews-Tamarind_Hill_Indian_Restaurant-Zurich.html,d10169867
id_7534,  Pub,7541,3.0,$$ - $$$,174.0,/Restaurant_Review-g187514-d990664-Reviews-Valle_del_Tietar-Madrid.html,d990664
id_1539,Italian,1540,4.5,$$ - $$$,4.0,/Restaurant_Review-g188644-d13206789-Reviews-Atrio_Restaurant_Bar_Terrace-Brussels.html,d13206789
id_1556,Seafood,1557,4.5,$$ - $$$,287.0,/Restaurant_Review-g187791-d1095455-Reviews-Il_Bacocco-Rome_Lazio.html,d1095455
id_12307,Asian,12317,3.5,$$ - $$$,63.0,/Restaurant_Review-g186338-d1018974-Reviews-Dim_T-London_England.html,d1018974
id_2806,Japanese,2807,3.5,$$ - $$$,1079.0,/Restaurant_Review-g187791-d1182786-Reviews-Ginza_Gold-Rome_Lazio.html,d1182786
id_4706,  Asian,4714,3.5,$$ - $$$,376.0,/Restaurant_Review-g186338-d1388962-Reviews-Dim_t_Victoria-London_England.html,d1388962
id_194,  Gluten Free Options,196,4.0,$$ - $$$,106.0,/Restaurant_Review-g187309-d4818393-Reviews-Konigin_43-Munich_Upper_Bavaria_Bavaria.html,d4818393
id_771,  Vegetarian Friendly,772,4.0,$$$$,926.0,/Restaurant_Review-g187147-d695264-Reviews-L_Alcazar-Paris_Ile_de_France.html,d695264
id_451,  European,452,3.0,$$ - $$$,178.0,/Restaurant_Review-g274924-d2085183-Reviews-Infiniti_Rock_cafe-Bratislava_Bratislava_Region.html,d2085183
id_6011,  Pizza,6014,3.5,$$ - $$$,48.0,/Restaurant_Review-g187514-d3902868-Reviews-Pizza_Jardin-Madrid.html,d3902868
id_4773,Mediterranean,4776,4.0,$$ - $$$,7.0,/Restaurant_Review-g187514-d10859423-Reviews-Batea-Madrid.html,d10859423
id_270,  European,271,4.0,$$ - $$$,85.0,/Restaurant_Review-g274856-d8797372-Reviews-Latem_Bar_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d8797372
id_9638,  Vegetarian Friendly,9647,3.5,$$ - $$$,64.0,/Restaurant_Review-g186338-d1013794-Reviews-Baker_Spice_Chelsea-London_England.html,d1013794
id_6536,  Vegetarian Friendly,6537,3.5,$$ - $$$,122.0,/Restaurant_Review-g187497-d4436498-Reviews-Amigo_Cascarilles-Barcelona_Catalonia.html,d4436498
id_14925,  Vegetarian Friendly,14936,3.0,$$ - $$$,319.0,/Restaurant_Review-g186338-d2361013-Reviews-The_Riverfront_Bar_Kitchen-London_England.html,d2361013
id_2614,  Asian,2633,3.0,$$ - $$$,110.0,/Restaurant_Review-g187309-d2267111-Reviews-Shanghai_Restaurant-Munich_Upper_Bavaria_Bavaria.html,d2267111
id_402,  Vegetarian Friendly,403,4.0,$$ - $$$,1133.0,/Restaurant_Review-g187791-d1488977-Reviews-Il_Corallo-Rome_Lazio.html,d1488977
id_2940,Cafe,2938,2.0,NaN,NaN,/Restaurant_Review-g188644-d7205059-Reviews-Au_Delice-Brussels.html,d7205059
id_6803,  Spanish,6804,3.5,NaN,13.0,/Restaurant_Review-g187497-d7092943-Reviews-Restaurante_El_Hornero-Barcelona_Catalonia.html,d7092943
id_2259,Other,2261,4.5,NaN,3.0,/Restaurant_Review-g190454-d7097810-Reviews-Eiscafe_Renzo-Vienna.html,d7097810
id_1346,American,1348,4.5,$,156.0,/Restaurant_Review-g186338-d8125299-Reviews-Waffle_Jack_s_American_Diner-London_England.html,d8125299
id_573,  Spanish,574,4.0,$$$$,604.0,/Restaurant_Review-g187497-d986276-Reviews-Hisop-Barcelona_Catalonia.html,d986276
id_2926,Other,2928,4.0,NaN,28.0,/Restaurant_Review-g187849-d6632829-Reviews-Don_Tannino_Bar_a_Vin-Milan_Lombardy.html,d6632829
id_1941,Other,1943,4.0,NaN,47.0,/Restaurant_Review-g187849-d10701333-Reviews-Koi_Japanese_Restaurant-Milan_Lombardy.html,d10701333
id_14074,American,14084,3.5,NaN,15.0,/Restaurant_Review-g186338-d5122063-Reviews-The_Honest_Sausage-London_England.html,d5122063
id_602,  Gluten Free Options,603,4.0,$$ - $$$,135.0,/Restaurant_Review-g186605-d7591680-Reviews-East_Restaurant-Dublin_County_Dublin.html,d7591680
id_1754,  Vegan Options,1755,4.0,$$ - $$$,382.0,/Restaurant_Review-g187791-d4930739-Reviews-Magnifica-Rome_Lazio.html,d4930739
id_1547,  Korean,1550,3.5,$$ - $$$,91.0,/Restaurant_Review-g188590-d10488468-Reviews-Happyhappyjoyjoy_East-Amsterdam_North_Holland_Province.html,d10488468
id_633,  Pizza,635,3.5,$$ - $$$,743.0,/Restaurant_Review-g187849-d7660183-Reviews-Briscola_Pizza_Society-Milan_Lombardy.html,d7660183
id_4062,Other,4064,5.0,NaN,NaN,/Restaurant_Review-g187514-d11812785-Reviews-Restaurante_La_Brasa-Madrid.html,d11812785
id_1989,Other,2005,4.0,NaN,15.0,/Restaurant_Review-g187309-d1820729-Reviews-La_Villetta-Munich_Upper_Bavaria_Bavaria.html,d1820729
id_869,  Portuguese,870,4.0,$$$$,8.0,/Restaurant_Review-g189180-d13087285-Reviews-O_Muro_by_Joachim_Koerper-Porto_Porto_District_Northern_Portugal.html,d13087285
id_770,  Grill,771,5.0,$,3.0,/Restaurant_Review-g189180-d13087286-Reviews-Beer_Beef_Beyond-Porto_Porto_District_Northern_Portugal.html,d13087286
id_12307,  Vegetarian Friendly,12317,3.5,$$ - $$$,63.0,/Restaurant_Review-g186338-d1018974-Reviews-Dim_T-London_England.html,d1018974
id_2355,  European,2356,4.5,$$$$,15.0,/Restaurant_Review-g187497-d12254437-Reviews-Atempo_Restaurant-Barcelona_Catalonia.html,d12254437
id_1359,  Mediterranean,1360,4.5,$,59.0,/Restaurant_Review-g187497-d9765679-Reviews-Pizza_D_Autore-Barcelona_Catalonia.html,d9765679
id_270,  Gluten Free Options,271,4.0,$$ - $$$,384.0,/Restaurant_Review-g190454-d2021717-Reviews-Vapiano-Vienna.html,d2021717
id_1856,Other,1871,4.0,NaN,23.0,/Restaurant_Review-g187309-d7211474-Reviews-Horst_Esskultur_Bar-Munich_Upper_Bavaria_Bavaria.html,d7211474
id_430,Bar,431,4.5,$,38.0,/Restaurant_Review-g274772-d8425435-Reviews-U_Jozina-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8425435
id_2173,Spanish,2175,4.0,$$ - $$$,33.0,/Restaurant_Review-g187514-d8811850-Reviews-Quinta_La_Candela-Madrid.html,d8811850
id_13695,Steakhouse,13705,3.5,NaN,5.0,/Restaurant_Review-g186338-d4961398-Reviews-Stage_door_steakhouse-London_England.html,d4961398
id_403,Indian,404,4.5,$$ - $$$,275.0,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,d5533891
id_4780,Italian,4781,5.0,$,3.0,/Restaurant_Review-g187791-d12842559-Reviews-Boba_Bar-Rome_Lazio.html,d12842559
id_3803,  Pub,3810,4.5,$,25.0,/Restaurant_Review-g186338-d11721387-Reviews-The_Full_Nelson-London_England.html,d11721387
id_963,Italian,965,4.0,$$ - $$$,306.0,/Restaurant_Review-g187849-d3181841-Reviews-Ristorante_e_Pizzeria_Da_Mimmo-Milan_Lombardy.html,d3181841
id_3669,Other,3674,2.5,NaN,9.0,/Restaurant_Review-g189158-d8381040-Reviews-Buzina-Lisbon_Lisbon_District_Central_Portugal.html,d8381040
id_131,  International,132,4.5,$$ - $$$,404.0,/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,d3859070
id_198,Italian,200,4.0,$$$$,211.0,/Restaurant_Review-g188113-d797737-Reviews-Conti-Zurich.html,d797737
id_2858,Italian,2863,4.0,$$ - $$$,459.0,/Restaurant_Review-g186338-d4052905-Reviews-Cucina_Asellina-London_England.html,d4052905
id_1536,Austrian,1537,4.0,$,27.0,/Restaurant_Review-g190454-d2140541-Reviews-WerkzeugH-Vienna.html,d2140541
id_4429,  Vegetarian Friendly,4436,4.5,$$ - $$$,19.0,/Restaurant_Review-g186338-d10619071-Reviews-Zen_Modern_Japanese_Cuisine-London_England.html,d10619071
id_2309,Mediterranean,2311,3.5,$$ - $$$,307.0,/Restaurant_Review-g187514-d1172837-Reviews-El_Madrono-Madrid.html,d1172837
id_1718,  Fast Food,1725,2.5,$,18.0,/Restaurant_Review-g186525-d5425608-Reviews-New_Samuel_Chinese_Takeaway-Edinburgh_Scotland.html,d5425608
id_205,  Vegan Options,206,4.5,$$ - $$$,613.0,/Restaurant_Review-g187497-d3499028-Reviews-Caravelle-Barcelona_Catalonia.html,d3499028
id_459,Fast Food,460,4.5,$,77.0,/Restaurant_Review-g274887-d8362340-Reviews-Budapest_Bagel-Budapest_Central_Hungary.html,d8362340
id_3005,  Vegan Options,3011,4.5,$$ - $$$,91.0,/Restaurant_Review-g186338-d2516361-Reviews-Thaiphoon-London_England.html,d2516361
id_284,  Vegetarian Friendly,285,5.0,$,93.0,/Restaurant_Review-g187147-d11929974-Reviews-Cook_n_Saj-Paris_Ile_de_France.html,d11929974
id_108,  Bar,109,4.0,$$ - $$$,371.0,/Restaurant_Review-g187331-d1353540-Reviews-Nagel_Restaurant_and_Brasserie-Hamburg.html,d1353540
id_1040,  Hungarian,1041,4.5,$,14.0,/Restaurant_Review-g274887-d10354665-Reviews-Game_Up_Pub-Budapest_Central_Hungary.html,d10354665
id_1718,  Asian,1725,2.5,$,18.0,/Restaurant_Review-g186525-d5425608-Reviews-New_Samuel_Chinese_Takeaway-Edinburgh_Scotland.html,d5425608
id_2044,Italian,2045,3.5,NaN,5.0,/Restaurant_Review-g274887-d10498197-Reviews-Pizza_Escobar-Budapest_Central_Hungary.html,d10498197
id_11266,  South American,11276,4.0,$$ - $$$,10.0,/Restaurant_Review-g186338-d9740703-Reviews-Kultrun-London_England.html,d9740703
