Index,unit_cogs,quantity,name,group,date
288,2.43,1,PIWO WARKA RADLER 0% PUSZKA,ALCOHOL,2018-01-03
289,1.95,2,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,2018-01-03
290,2.1,3,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,2018-01-03
291,2.29,1,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,2018-01-03
292,2.14,2,PIWO WARKA STRONG BUTELKA,ALCOHOL,2018-01-03
293,2.63,12,PIWO WARKA STRONG PUSZKA,ALCOHOL,2018-01-03
294,1.16470588235294,272,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,2018-01-03
295,1.71,2,PIWO ZATECKY 0_5 L B/ZWROT,ALCOHOL,2018-01-03
296,1.33916058394161,1918,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,2018-01-03
297,1.7456420233463,257,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,2018-01-03
298,1.69,1,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,2018-01-03
299,1.7425,20,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,2018-01-03
300,3.0,3,PIWO ZYWIEC PORTER 0_5L,ALCOHOL,2018-01-03
301,1.95,7,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,2018-01-03
302,2.97,3,HEINEKEN 0_65 L,ALCOHOL,2018-01-04
303,2.5,3,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,2018-01-04
304,1.79,2,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,2018-01-04
305,4.0,B/ZW,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,2018-01-04
306,2.68,2,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,ALCOHOL,2018-01-04
307,3.78,2,PIWO CIECHAN MIODOWE 0_5 L B/ZW,ALCOHOL,2018-01-04
308,1.82,20,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,2018-01-04
309,2.385,16,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,2018-01-04
310,2.18,5,PIWO DESPERADOS 0_4 L,ALCOHOL,2018-01-04
311,2.49,4,PIWO DESPERADOS RED 0_4 L,ALCOHOL,2018-01-04
312,1.5,19,PIWO EB 0_5 L B/ZWR,ALCOHOL,2018-01-04
313,1.78,4,PIWO EB 0_5 L PUSZKA,ALCOHOL,2018-01-04
314,1.27,71,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,2018-01-04
315,1.12,66,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,2018-01-04
316,1.23,2,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,2018-01-04
317,2.42,1,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,2018-01-04
318,2.15,3,PIWO KARMI 0_5L BUT /ZWROT,ALCOHOL,2018-01-04
319,1.39,8,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,2018-01-04
320,1.98,1,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,2018-01-04
321,2.15,4,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,2018-01-04
322,2.68,20,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,2018-01-04
323,2.43,5,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,2018-01-04
324,2.02,8,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,2018-01-04
325,2.44,4,PIWO LECH 0_5 L ORANGE  PUSZKA,ALCOHOL,2018-01-04
326,1.6,6,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,2018-01-04
327,2.44,4,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,2018-01-04
328,1.75,135,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,2018-01-04
329,1.99,87,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,2018-01-04
330,1.93,11,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,2018-01-04
331,1.99,84,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,2018-01-04
332,1.7072131147541,122,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,2018-01-04
333,1.9885714285714295,21,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,2018-01-04
334,1.52,5,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ,ALCOHOL,2018-01-04
335,1.68,18,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,ALCOHOL,2018-01-04
336,4.41,1,PIWO LWOWEK  JANKES 0_5 L B/ZWROT,ALCOHOL,2018-01-04
337,2.78,6,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,2018-01-04
338,3.89,2,PIWO LWOWEK PORTER 0_5 L B/ZWR,ALCOHOL,2018-01-04
339,2.73,5,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,2018-01-04
340,1.06,32,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,2018-01-04
341,1.33,17,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,2018-01-04
342,1.57,3,PIWO OKOCIM PILS 0_5 B/ZWROTNA,ALCOHOL,2018-01-04
343,1.41,12,PIWO PRAZUBR NIEP.0_5 B/ZW,ALCOHOL,2018-01-04
344,2.53,4,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,2018-01-04
345,2.72,4,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,2018-01-04
346,2.72,8,PIWO REDDS MALINOWE PUSZKA 0_5L,ALCOHOL,2018-01-04
347,2.46428571428571,7,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,ALCOHOL,2018-01-04
348,2.63,1,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,2018-01-04
349,3.19,5,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,2018-01-04
350,3.19,13,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,2018-01-04
351,2.77,4,PIWO SOMERSBY  0_4 B/BEZW,ALCOHOL,2018-01-04
352,2.95,20,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,2018-01-04
353,3.19,24,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,2018-01-04
354,1.39,156,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,2018-01-04
355,1.56184750733138,341,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,2018-01-04
356,1.6975,8,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,2018-01-04
357,1.91430463576159,151,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,2018-01-04
358,2.46,4,PIWO TYSKIE REDLER CYT.0_5 L PUSZKA,ALCOHOL,2018-01-04
359,1.5766666666666698,42,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,2018-01-04
360,1.74,2,PIWO WARKA 0_5L PUSZKA,ALCOHOL,2018-01-04
361,2.314,5,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,ALCOHOL,2018-01-04
362,2.05,10,PIWO WARKA RADLER 0% MIETA B/ZWROT,ALCOHOL,2018-01-04
363,2.43,11,PIWO WARKA RADLER 0% PUSZKA,ALCOHOL,2018-01-04
364,1.78,24,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,2018-01-04
365,2.2675,8,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,2018-01-04
366,1.83,6,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,ALCOHOL,2018-01-04
367,1.19741573033708,178,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,2018-01-04
368,1.71,3,PIWO ZATECKY 0_5 L B/ZWROT,ALCOHOL,2018-01-04
369,1.33871277617675,2082,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,2018-01-04
370,1.74,255,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,2018-01-04
371,1.69,8,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,2018-01-04
372,1.93,25,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,2018-01-04
373,3.0,1,PIWO ZYWIEC PORTER 0_5L,ALCOHOL,2018-01-04
374,2.14,13,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,2018-01-04
375,2.5,5,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,2018-01-05
376,1.79,5,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,2018-01-05
377,3.02,1,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,2018-01-05
378,2.37,4,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,ALCOHOL,2018-01-05
379,2.0,B/ZW,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,2018-01-05
380,2.06,1,PIWO BRANIEWO 0_5 L B/BEZW,ALCOHOL,2018-01-05
381,2.68,1,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,ALCOHOL,2018-01-05
382,3.78,1,PIWO CIECHAN MIODOWE 0_5 L B/ZW,ALCOHOL,2018-01-05
383,1.82,45,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,2018-01-05
384,2.3125,16,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,2018-01-05
385,2.34666666666667,18,PIWO DESPERADOS 0_4 L,ALCOHOL,2018-01-05
386,2.49,6,PIWO DESPERADOS RED 0_4 L,ALCOHOL,2018-01-05
387,4.06,4,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,2018-01-05
388,4.06,4,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,2018-01-05
389,1.58761904761905,21,PIWO EB 0_5 L B/ZWR,ALCOHOL,2018-01-05
390,1.78,7,PIWO EB 0_5 L PUSZKA,ALCOHOL,2018-01-05
391,1.22229357798165,109,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,2018-01-05
392,1.12,39,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,2018-01-05
393,4.07,4,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,2018-01-05
394,1.32,7,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,2018-01-05
395,2.42,4,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,2018-01-05
396,1.39,5,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,2018-01-05
397,1.825,4,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,2018-01-05
398,2.33,2,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,2018-01-05
399,3.13,5,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,2018-01-05
400,2.43,2,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,2018-01-05
401,1.75,5,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,2018-01-05
402,1.6,12,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,2018-01-05
403,2.3,6,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,2018-01-05
404,1.7910256410256398,117,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,2018-01-05
405,2.085,32,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,2018-01-05
406,1.93,11,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,2018-01-05
407,2.04235294117647,34,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,2018-01-05
408,1.69728476821192,151,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,2018-01-05
409,2.3,4,PIWO LECH SHANDE ICE 0_5L PUSZKA,ALCOHOL,2018-01-05
410,1.95576923076923,26,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,2018-01-05
411,2.78,3,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,2018-01-05
412,2.73,1,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,2018-01-05
413,1.03652173913043,46,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,2018-01-05
414,1.33,21,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,2018-01-05
415,1.83,5,PIWO OKOCIM RADLER TRUSKAWKA 0_5 L B/ZWR,ALCOHOL,2018-01-05
416,2.1,1,PIWO PERLA MIODOWA 0_5 L B/BEZW,ALCOHOL,2018-01-05
417,2.23,7,PIWO PRAZUBR 0_5 L PUSZKA,ALCOHOL,2018-01-05
418,1.41,4,PIWO PRAZUBR NIEP.0_5 B/ZW,ALCOHOL,2018-01-05
419,2.53,3,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,2018-01-05
420,2.72,1,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,2018-01-05
421,2.72,16,PIWO REDDS MALINOWE PUSZKA 0_5L,ALCOHOL,2018-01-05
422,2.63,3,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,2018-01-05
423,2.32,7,PIWO REEDS 0_5L PUSZKA JABLKOWE,ALCOHOL,2018-01-05
424,2.77,6,PIWO SAMERSBY  0_500 ML PUSZKA,ALCOHOL,2018-01-05
425,2.77,11,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,ALCOHOL,2018-01-05
426,3.19,8,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,2018-01-05
427,2.62,40,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,2018-01-05
428,2.77,19,PIWO SOMERSBY  0_4 B/BEZW,ALCOHOL,2018-01-05
429,2.8541666666666696,12,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,2018-01-05
430,3.145,20,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,2018-01-05
431,2.65,8,PIWO SOMERSBY 0_5 PUSZKA,ALCOHOL,2018-01-05
432,4.89,4,PIWO SROGIE LANIE 0_5 L B/BEZWROT,ALCOHOL,2018-01-05
433,1.39302521008403,119,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,2018-01-05
434,1.81,12,PIWO TATRA PILS 0_5L PUSZKA,ALCOHOL,2018-01-05
435,1.95,7,PIWO TYSKIE 0_5 L BUT.NIEPAST.,ALCOHOL,2018-01-05
436,1.61,548,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,2018-01-05
437,1.73,13,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,2018-01-05
438,1.96475177304965,141,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,2018-01-05
439,1.57590909090909,44,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,2018-01-05
440,1.74,8,PIWO WARKA 0_5L PUSZKA,ALCOHOL,2018-01-05
441,2.33,1,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,ALCOHOL,2018-01-05
442,2.05,8,PIWO WARKA RADLER 0% MIETA B/ZWROT,ALCOHOL,2018-01-05
443,2.43,12,PIWO WARKA RADLER 0% PUSZKA,ALCOHOL,2018-01-05
444,1.78,28,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,2018-01-05
445,2.1,4,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,2018-01-05
446,1.95,8,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,ALCOHOL,2018-01-05
447,1.59,3,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,ALCOHOL,2018-01-05
448,1.95,2,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,ALCOHOL,2018-01-05
449,1.83,15,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,ALCOHOL,2018-01-05
450,4.06,4,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,ALCOHOL,2018-01-05
451,1.18784,250,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,2018-01-05
452,1.82,4,PIWO ZAMKOWE 0_5 L B/BEZW,ALCOHOL,2018-01-05
453,1.71,3,PIWO ZATECKY 0_5 L B/ZWROT,ALCOHOL,2018-01-05
454,1.39726170568562,2392,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,2018-01-05
455,1.7378,300,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,2018-01-05
456,1.69,2,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,2018-01-05
457,1.93,19,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,2018-01-05
458,2.14,27,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,2018-01-05
459,5.62666666666667,3,PIWO 3 CNOTY 0_5 L B/BEZW,ALCOHOL,2018-01-06
460,2.5,6,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,2018-01-06
461,1.79,12,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,2018-01-06
462,3.02,3,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,2018-01-06
463,2.63,2,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,ALCOHOL,2018-01-06
464,2.37,4,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,ALCOHOL,2018-01-06
465,4.0,B/ZW,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,2018-01-06
466,2.06,5,PIWO BRANIEWO 0_5 L B/BEZW,ALCOHOL,2018-01-06
467,2.55,47,PIWO BYCZE 0_5 L B/ZWROT,ALCOHOL,2018-01-06
468,1.82,42,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,2018-01-06
469,2.3,4,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,2018-01-06
470,2.68,17,PIWO DESPERADOS 0_4 L,ALCOHOL,2018-01-06
471,2.43,3,PIWO DESPERADOS RED 0_4 L,ALCOHOL,2018-01-06
472,4.06,7,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,2018-01-06
473,2.25,4,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,ALCOHOL,2018-01-06
474,4.06,10,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,2018-01-06
475,1.96,22,PIWO EB 0_5 L B/ZWR,ALCOHOL,2018-01-06
476,1.86,21,PIWO EB 0_5 L PUSZKA,ALCOHOL,2018-01-06
477,1.27,97,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,2018-01-06
478,1.12,20,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,2018-01-06
479,4.07,4,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,2018-01-06
480,1.32,27,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,2018-01-06
481,2.32416666666667,12,PIWO HEINEKEN 0_5L B BEZ ZWROT,ALCOHOL,2018-01-06
482,1.39,4,PIWO KASZTELAN 0_5 BUTELKA,ALCOHOL,2018-01-06
483,1.67,4,PIWO KOZEL 0_5 L B/ZW,ALCOHOL,2018-01-06
484,1.67,3,PIWO KOZEL 0_5 L B/ZW CERNY,ALCOHOL,2018-01-06
485,2.33,6,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,ALCOHOL,2018-01-06
486,3.13,3,PIWO KSIAZECE 0_5 PORTER B/ZWROT,ALCOHOL,2018-01-06
487,2.76571428571429,7,PIWO KSIAZECE IPA 0_5 B/ZWR,ALCOHOL,2018-01-06
488,2.34,4,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,ALCOHOL,2018-01-06
489,1.56081081081081,37,PIWO LECH  FREE 0_5 L  B/ZWR,ALCOHOL,2018-01-06
490,2.3,4,PIWO LECH 0_5 L ORANGE  PUSZKA,ALCOHOL,2018-01-06
491,2.65727272727273,11,PIWO LECH FREE 0_5 L PUSZKA,ALCOHOL,2018-01-06
492,1.6,12,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,ALCOHOL,2018-01-06
493,2.3,2,PIWO LECH ICE MOITO 0_5 L PUSZKA,ALCOHOL,2018-01-06
494,1.89,7,PIWO LECH ORANGE 0_5 L B/ZWROT,ALCOHOL,2018-01-06
495,1.87,150,PIWO LECH PILS 0_5L BUTELKA,ALCOHOL,2018-01-06
496,2.18,20,PIWO LECH PILS 0_5L PUSZKA,ALCOHOL,2018-01-06
497,1.93,1,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,ALCOHOL,2018-01-06
498,2.03733333333333,45,PIWO LECH PREMIUM 0_5L  PUSZKA,ALCOHOL,2018-01-06
499,1.69454545454545,154,PIWO LECH PREMIUM 0_5L BUTELKA,ALCOHOL,2018-01-06
500,1.87415094339623,53,PIWO LECH SHANDY 0_5 BUT,ALCOHOL,2018-01-06
501,2.78,4,PIWO LWOWEK MALINA 0_5 L B/ZW,ALCOHOL,2018-01-06
502,2.73,5,PIWO LWÓWEK 0_5 L B/ZWR,ALCOHOL,2018-01-06
503,1.02,42,PIWO MOCNE POLSKIE 0_33L,ALCOHOL,2018-01-06
504,1.33,1,PIWO NAMYS?OW 0_5 B/BEZW,ALCOHOL,2018-01-06
505,1.78,3,PIWO OKOCIM RADLER 0_5 L B/ZWR OWCE LES,ALCOHOL,2018-01-06
506,1.78,10,PIWO OKOCIM REDLER 0_5 B/ZW GREJFR,ALCOHOL,2018-01-06
507,2.1,14,PIWO PERLA MIODOWA 0_5 L B/BEZW,ALCOHOL,2018-01-06
508,2.23,1,PIWO PRAZUBR 0_5 L PUSZKA,ALCOHOL,2018-01-06
509,2.43,1,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,ALCOHOL,2018-01-06
510,2.51,5,PIWO REDDS BIANCO 0_4 B/BEZ,ALCOHOL,2018-01-06
511,2.72,11,PIWO REDDS BIANCO 0_5 L PUSZKA,ALCOHOL,2018-01-06
512,2.45,6,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,ALCOHOL,2018-01-06
513,2.63,3,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,ALCOHOL,2018-01-06
514,2.32,5,PIWO REEDS 0_5L PUSZKA JABLKOWE,ALCOHOL,2018-01-06
515,2.77,3,PIWO SAMERSBY  0_500 ML PUSZKA,ALCOHOL,2018-01-06
516,2.77,1,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,ALCOHOL,2018-01-06
517,3.19,8,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,ALCOHOL,2018-01-06
518,3.0380000000000003,15,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,ALCOHOL,2018-01-06
519,2.72,11,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,ALCOHOL,2018-01-06
520,2.89,18,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,ALCOHOL,2018-01-06
521,4.89,3,PIWO SROGIE LANIE 0_5 L B/BEZWROT,ALCOHOL,2018-01-06
522,1.4,168,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,ALCOHOL,2018-01-06
523,1.81,12,PIWO TATRA PILS 0_5L PUSZKA,ALCOHOL,2018-01-06
524,1.85,4,PIWO TYSKIE 0_5 L BUT.NIEPAST.,ALCOHOL,2018-01-06
525,1.61881040892193,807,PIWO TYSKIE 0_5L BUTELKA,ALCOHOL,2018-01-06
526,1.68,14,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,ALCOHOL,2018-01-06
527,1.99832298136646,161,PIWO TYSKIE PUSZKA 0_5L,ALCOHOL,2018-01-06
528,1.49,34,PIWO WARKA 0_5L BUT.JASNE PE?NE,ALCOHOL,2018-01-06
529,1.85,12,PIWO WARKA 0_5L PUSZKA,ALCOHOL,2018-01-06
530,2.29,1,PIWO WARKA RADLER  0% PUSZKA CYTRYNA,ALCOHOL,2018-01-06
531,1.79928571428571,14,PIWO WARKA RADLER 0_5 L BUT.,ALCOHOL,2018-01-06
532,2.195,6,PIWO WARKA RADLER 0_5 PUSZKA,ALCOHOL,2018-01-06
533,1.95,1,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,ALCOHOL,2018-01-06
534,1.96,13,PIWO WARKA RADLER JAB+GRUSZKA 0_5 LB/ZW,ALCOHOL,2018-01-06
535,1.59,7,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,ALCOHOL,2018-01-06
536,1.78,25,PIWO WARKA RADLER O% 0_5 B/Z,ALCOHOL,2018-01-06
537,2.14,17,PIWO WARKA STRONG BUTELKA,ALCOHOL,2018-01-06
538,4.06,8,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,ALCOHOL,2018-01-06
539,1.1821111111111102,360,PIWO WOJAK 0_5 L BUTELKA JASNE,ALCOHOL,2018-01-06
540,5.72,4,PIWO ZA WSZELKA CENE 0_5 L,ALCOHOL,2018-01-06
541,1.82,13,PIWO ZAMKOWE 0_5 L B/BEZW,ALCOHOL,2018-01-06
542,1.40612483745124,2307,PIWO ZUBR 0_5L BUTELKA,ALCOHOL,2018-01-06
543,1.75666666666667,219,PIWO ZUBR 0_5L PUSZKA,ALCOHOL,2018-01-06
544,1.98,2,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,ALCOHOL,2018-01-06
545,1.96541666666667,24,PIWO ZYWIEC 0_5L BUTELKA,ALCOHOL,2018-01-06
546,2.14,19,PIWO ZYWIEC PUSZKA 0_5L,ALCOHOL,2018-01-06
547,4.88,10,PIWO 3 CNOTY 0_5 L B/BEZW,ALCOHOL,2018-01-07
548,2.5,4,PIWO BOJAN  WIELKOP.0_5 L B/ZW,ALCOHOL,2018-01-07
549,1.79,10,PIWO BOJAN FAJRANT 0_5 L B/ZWR,ALCOHOL,2018-01-07
550,3.05,2,PIWO BOJAN IPA 0_5 L B/ZWR,ALCOHOL,2018-01-07
551,3.02,3,PIWO BOJAN KOKOS 0_5 L B/ZWR,ALCOHOL,2018-01-07
552,2.63,6,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,ALCOHOL,2018-01-07
553,5.0,B/ZW,PIWO BOJAN TOPOREK 0_5 L,ALCOHOL,2018-01-07
554,2.55,23,PIWO BYCZE 0_5 L B/ZWROT,ALCOHOL,2018-01-07
555,1.82,80,PIWO DEBOWE MOCNE 0_5L BUTELKA,ALCOHOL,2018-01-07
556,2.3,4,PIWO DEBOWE MOCNE 0_5L PUSZKA,ALCOHOL,2018-01-07
557,2.61333333333333,27,PIWO DESPERADOS 0_4 L,ALCOHOL,2018-01-07
558,4.06,5,PIWO DLA PANA TO 0_5 L B/BEZW,ALCOHOL,2018-01-07
559,1.94,3,PIWO DZIKI SAD BUTELKA 0_4,ALCOHOL,2018-01-07
560,2.07,9,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,ALCOHOL,2018-01-07
561,4.06,10,PIWO EARL GREY 0_5 L B/BEZW,ALCOHOL,2018-01-07
562,1.96,13,PIWO EB 0_5 L B/ZWR,ALCOHOL,2018-01-07
563,1.92,8,PIWO EB 0_5 L PUSZKA,ALCOHOL,2018-01-07
564,1.27,73,PIWO FOX 0_5 L PUSZKA MOCNE,ALCOHOL,2018-01-07
565,1.12,50,PIWO FOX 0_5L PUSZKA JASNE,ALCOHOL,2018-01-07
566,4.07,8,PIWO GOZDZILLA 0_5 L B/BEZW,ALCOHOL,2018-01-07
567,1.3230000000000002,20,PIWO HARNAS 0_5L BUTELKA,ALCOHOL,2018-01-07
568,2.19,6,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,ALCOHOL,2018-01-07
